ucgid,NAME,GEO_ID,B07201_014MA,B07201_014M,B07201_014EA,B07201_014E,B07201_013MA,B07201_013M,B07201_013EA,B07201_013E,B07201_012MA,B07201_012M,B07201_012EA,B07201_012E,B07201_011MA,B07201_011M,B07201_011EA,B07201_011E,B07201_010MA,B07201_010M,B07201_010EA,B07201_010E,B07201_009MA,B07201_009M,B07201_009EA,B07201_009E,B07201_008MA,B07201_008M,B07201_008EA,B07201_008E,B07201_007MA,B07201_007M,B07201_007EA,B07201_007E,B07201_006MA,B07201_006M,B07201_006EA,B07201_006E,B07201_005MA,B07201_005M,B07201_005EA,B07201_005E,B07201_004MA,B07201_004M,B07201_004EA,B07201_004E,B07201_003MA,B07201_003M,B07201_003EA,B07201_003E,B07201_002MA,B07201_002M,B07201_002EA,B07201_002E,B07201_001MA,B07201_001M,B07201_001EA,B07201_001E
310M200US14100,"Bloomsburg-Berwick, PA Metro Area",310M200US14100,,23,,14,,168,,0,,488,,877,,104,,155,,479,,1032,,1606,,4818,,569,,1121,,1711,,5939,,1091,,3596,,558,,1222,,1205,,4818,,2199,,11789,,2233,,73013,,192,,84816
310M200US14140,"Bluefield, WV-VA Micro Area",310M200US14140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US14260,"Boise City, ID Metro Area",310M200US14260,,1758,,3358,,972,,1956,,2259,,3746,,3016,,5674,,3611,,9420,,2398,,11090,,4016,,12204,,4775,,23294,,6890,,52718,,5021,,32374,,8314,,85092,,10731,,119762,,10634,,544985,,3096,,668105
310M200US14460,"Boston-Cambridge-Newton, MA-NH Metro Area",310M200US14460,,5988,,53766,,805,,2515,,1686,,4881,,1358,,3176,,2123,,8057,,5673,,68883,,5256,,56621,,7041,,125504,,11916,,294165,,8787,,126402,,15813,,420567,,16393,,556643,,16377,,4113102,,3360,,4723511
310M200US14500,"Boulder, CO Metro Area",310M200US14500,,1115,,3220,,370,,549,,1055,,1539,,754,,907,,1334,,2446,,2333,,15651,,2084,,11456,,3144,,27107,,3162,,13811,,3025,,20974,,4518,,34785,,4748,,64887,,4876,,248270,,713,,316377
310M200US14540,"Bowling Green, KY Metro Area",310M200US14540,,279,,435,,1279,,2775,,707,,1247,,883,,1301,,1175,,2548,,1067,,4240,,1257,,4553,,1675,,8793,,2820,,8901,,2696,,9475,,3677,,18376,,4176,,32492,,4334,,131980,,2419,,164907
310M200US14580,"Bozeman, MT Micro Area",310M200US14580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US14660,"Brainerd, MN Micro Area",310M200US14660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US14700,"Branson, MO Micro Area",310M200US14700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US14740,"Bremerton-Silverdale, WA Metro Area",310M200US14740,,504,,708,,335,,415,,500,,1048,,680,,800,,767,,1848,,2777,,11672,,1878,,6187,,3315,,17859,,2835,,13617,,2057,,9667,,3474,,23284,,4775,,43406,,4922,,212580,,887,,256694
310M200US14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",310M200US14860,,1986,,9452,,469,,396,,3369,,3261,,305,,190,,3357,,3451,,2737,,15248,,3286,,15642,,3864,,30890,,4190,,25158,,5553,,44676,,6869,,69834,,8077,,104571,,8333,,822604,,1538,,936627
310M200US15260,"Brunswick, GA Metro Area",310M200US15260,,201,,154,,648,,668,,903,,1423,,462,,452,,1096,,1875,,1108,,2301,,2280,,4365,,2477,,6666,,2808,,9118,,1370,,2391,,3003,,11509,,4112,,20718,,4852,,94881,,3489,,115753
310M200US15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",310M200US15380,,1725,,6225,,688,,1024,,573,,1444,,340,,668,,626,,2112,,1658,,10367,,2204,,9112,,2700,,19479,,5185,,47318,,5573,,47386,,7916,,94704,,8477,,117319,,8674,,998922,,1460,,1122466
310M200US15500,"Burlington, NC Metro Area",310M200US15500,,498,,436,,55,,48,,22,,12,,950,,879,,951,,891,,2373,,6748,,1576,,3514,,2749,,10262,,2777,,9551,,2127,,5815,,3255,,15366,,4177,,26567,,4239,,129160,,607,,156163
310M200US15540,"Burlington-South Burlington, VT Metro Area",310M200US15540,,1950,,3080,,940,,2237,,556,,1398,,261,,400,,570,,1798,,1168,,4907,,524,,1600,,1295,,6507,,2985,,12795,,2080,,10695,,3096,,23490,,3397,,34032,,3869,,176862,,1039,,213974
310M200US15680,"California-Lexington Park, MD Metro Area",310M200US15680,,762,,743,,1156,,827,,307,,255,,237,,138,,385,,393,,2513,,8156,,364,,621,,2530,,8777,,3390,,6583,,1174,,2067,,3469,,8650,,3855,,18647,,3794,,90933,,529,,110323
310M200US15940,"Canton-Massillon, OH Metro Area",310M200US15940,,558,,930,,708,,761,,857,,2529,,191,,277,,905,,2806,,1064,,4996,,1135,,4347,,1397,,9343,,3210,,20023,,2692,,13762,,4367,,33785,,4496,,46695,,4730,,351567,,896,,399192
310M200US15980,"Cape Coral-Fort Myers, FL Metro Area",310M200US15980,,1808,,6232,,676,,1182,,765,,1381,,916,,1780,,1290,,3161,,3317,,24104,,2954,,11147,,4458,,35251,,4776,,31254,,4146,,25536,,6157,,56790,,7616,,96384,,7957,,593834,,1008,,696450
310M200US16020,"Cape Girardeau, MO-IL Metro Area",310M200US16020,,282,,287,,796,,1308,,318,,388,,554,,422,,674,,810,,978,,2102,,869,,1691,,1302,,3793,,1512,,4290,,2061,,7138,,2418,,11428,,2568,,17339,,3228,,77996,,2041,,95622
310M200US16060,"Carbondale-Marion, IL Metro Area",310M200US16060,,371,,451,,671,,1005,,166,,322,,318,,426,,352,,748,,1543,,3428,,1157,,3455,,1932,,6883,,1703,,5792,,1968,,7857,,2242,,13649,,2481,,22285,,2723,,102530,,669,,125266
310M200US16180,"Carson City, NV Metro Area",310M200US16180,,302,,300,,252,,266,,633,,889,,216,,152,,654,,1041,,540,,869,,768,,1549,,981,,2418,,204,,0,,1883,,5106,,1883,,5106,,2290,,8831,,2379,,44918,,270,,54049
310M200US16220,"Casper, WY Metro Area",310M200US16220,,796,,547,,871,,1820,,48,,58,,842,,1272,,841,,1330,,713,,1184,,470,,1122,,860,,2306,,641,,1248,,1764,,5424,,1971,,6672,,2514,,12128,,2637,,68445,,466,,81120
310M200US16300,"Cedar Rapids, IA Metro Area",310M200US16300,,1267,,1135,,552,,1718,,170,,229,,235,,384,,292,,613,,1041,,3306,,3420,,7886,,3481,,11192,,2443,,9606,,3302,,16425,,4446,,26031,,4699,,39554,,4811,,222482,,842,,263171
310M200US16500,"Centralia, WA Micro Area",310M200US16500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US16540,"Chambersburg-Waynesboro, PA Metro Area",310M200US16540,,265,,193,,665,,899,,108,,66,,168,,0,,108,,66,,1955,,4386,,650,,1005,,2031,,5391,,1508,,4615,,1140,,2346,,2019,,6961,,3286,,13317,,3409,,138882,,485,,152392
310M200US16580,"Champaign-Urbana, IL Metro Area",310M200US16580,,1257,,4229,,483,,823,,523,,822,,133,,150,,542,,972,,1978,,11990,,1559,,6871,,2528,,18861,,1479,,5707,,2343,,13985,,2694,,19692,,3823,,40348,,4278,,192573,,1511,,237150
310M200US16620,"Charleston, WV Metro Area",310M200US16620,,219,,349,,1276,,1535,,927,,1278,,125,,109,,934,,1387,,1983,,5700,,1125,,2154,,2320,,7854,,2489,,11075,,1317,,4343,,2606,,15418,,3864,,26194,,4215,,190555,,1738,,217098
310M200US16660,"Charleston-Mattoon, IL Micro Area",310M200US16660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US16700,"Charleston-North Charleston, SC Metro Area",310M200US16700,,1406,,2847,,1220,,2545,,1140,,2474,,1487,,1561,,1793,,4035,,2940,,19515,,2896,,14794,,4579,,34309,,5988,,51563,,4385,,28893,,7728,,80456,,9351,,121345,,9101,,609321,,1854,,733513
310M200US16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",310M200US16740,,2090,,9553,,1341,,4613,,1389,,5919,,1498,,4911,,1949,,10830,,5750,,55557,,4666,,42647,,7536,,98204,,9868,,121199,,10223,,146965,,14006,,268164,,17435,,381811,,17489,,2007198,,2523,,2398562
310M200US16820,"Charlottesville, VA Metro Area",310M200US16820,,731,,2349,,579,,1632,,241,,283,,67,,65,,250,,348,,1887,,9962,,1354,,6378,,2488,,16340,,3004,,16790,,1055,,4007,,3185,,20797,,4463,,39117,,4488,,186732,,2687,,228198
310M200US16860,"Chattanooga, TN-GA Metro Area",310M200US16860,,456,,801,,808,,1434,,1312,,1642,,401,,831,,1379,,2473,,2723,,12385,,2134,,8335,,3724,,20720,,4833,,27078,,3810,,15902,,5732,,42980,,6589,,67607,,6859,,470951,,3549,,539359
310M200US16940,"Cheyenne, WY Metro Area",310M200US16940,,288,,225,,1390,,2316,,895,,1048,,1108,,1875,,1450,,2923,,1144,,2353,,1018,,2448,,1491,,4801,,846,,1430,,2751,,7473,,2770,,8903,,3441,,18943,,3479,,77228,,389,,96396
310M200US16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",310M200US16980,,5145,,54798,,2207,,6459,,1668,,8217,,2024,,7168,,2508,,15385,,6517,,74579,,5507,,78146,,8335,,152725,,20667,,555287,,17172,,421399,,25975,,976686,,26911,,1151255,,27551,,8228668,,6130,,9434721
310M200US15180,"Brownsville-Harlingen, TX Metro Area",310M200US15180,,1285,,2524,,612,,660,,354,,441,,236,,268,,481,,709,,2019,,3427,,1194,,2515,,2212,,5942,,2549,,7990,,4003,,18233,,4727,,26223,,5123,,33534,,5305,,378761,,1240,,414819
310M200US17020,"Chico, CA Metro Area",310M200US17020,,391,,460,,291,,646,,251,,399,,45,,36,,254,,435,,1273,,5522,,1434,,4517,,1751,,10039,,3355,,15544,,3332,,18561,,4438,,34105,,4647,,45225,,4674,,177781,,591,,223466
310M200US17060,"Chillicothe, OH Micro Area",310M200US17060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US17140,"Cincinnati, OH-KY-IN Metro Area",310M200US17140,,2994,,10982,,2219,,6110,,1635,,3914,,1344,,3744,,2276,,7658,,4350,,31859,,3820,,23259,,5634,,55118,,11372,,196731,,6737,,62548,,12677,,259279,,13891,,328165,,13939,,1796022,,3703,,2135169
310M200US17200,"Claremont-Lebanon, NH-VT Micro Area",310M200US17200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US17220,"Clarksburg, WV Micro Area",310M200US17220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US17300,"Clarksville, TN-KY Metro Area",310M200US17300,,742,,1654,,1101,,2143,,736,,1357,,240,,325,,791,,1682,,2213,,10348,,3155,,12107,,3669,,22455,,3519,,14271,,3677,,19851,,4801,,34122,,6163,,60402,,7634,,213087,,2756,,275143
310M200US17340,"Clearlake, CA Micro Area",310M200US17340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US17420,"Cleveland, TN Metro Area",310M200US17420,,194,,157,,578,,682,,1262,,809,,95,,66,,1258,,875,,661,,1420,,974,,2410,,1148,,3830,,2039,,6301,,2021,,5983,,2859,,12284,,3615,,17671,,4571,,102426,,2004,,120254
310M200US17460,"Cleveland-Elyria, OH Metro Area",310M200US17460,,3294,,12198,,678,,1410,,1454,,5400,,836,,1778,,1772,,7178,,2716,,21481,,3531,,24312,,4729,,45793,,10205,,148528,,6909,,81773,,12567,,230301,,12886,,284682,,13243,,1742754,,1934,,2039634
310M200US17660,"Coeur d'Alene, ID Metro Area",310M200US17660,,359,,472,,521,,665,,312,,418,,683,,1043,,717,,1461,,1385,,2779,,2367,,5252,,2807,,8031,,2616,,8735,,2491,,7826,,3798,,16561,,4389,,26718,,4400,,122260,,476,,149450
310M200US17780,"College Station-Bryan, TX Metro Area",310M200US17780,,1220,,2730,,752,,2097,,284,,397,,743,,1878,,823,,2275,,2745,,15627,,2397,,12867,,3780,,28494,,1176,,2960,,4540,,32037,,4607,,34997,,5783,,67863,,6551,,177266,,2958,,247859
310M200US17820,"Colorado Springs, CO Metro Area",310M200US17820,,1557,,7113,,1362,,2398,,1201,,2204,,2080,,4284,,2425,,6488,,5248,,33826,,3792,,21424,,7257,,55250,,3446,,18408,,7213,,62139,,7813,,80547,,10224,,144683,,10681,,537503,,1521,,689299
310M200US17860,"Columbia, MO Metro Area",310M200US17860,,784,,1760,,1802,,2991,,836,,1278,,730,,1549,,1153,,2827,,1777,,7237,,1408,,3737,,2454,,10974,,1430,,3594,,3321,,17618,,3332,,21212,,4507,,38004,,4584,,133152,,807,,172916
310M200US17900,"Columbia, SC Metro Area",310M200US17900,,1406,,4143,,922,,2396,,2115,,4660,,549,,1856,,2131,,6516,,3401,,23861,,3359,,20362,,4423,,44223,,7858,,56981,,3951,,22582,,8664,,79563,,9687,,132698,,10261,,664719,,2268,,801560
310M200US17980,"Columbus, GA-AL Metro Area",310M200US17980,,1080,,2599,,959,,1850,,485,,1104,,743,,1650,,980,,2754,,2710,,13734,,3130,,10194,,3717,,23928,,3317,,14223,,4619,,27981,,6233,,42204,,7396,,70736,,7503,,234242,,2367,,307577
310M200US18020,"Columbus, IN Metro Area",310M200US18020,,715,,884,,574,,349,,228,,197,,1238,,1179,,1203,,1376,,1110,,2730,,717,,1350,,1240,,4080,,1149,,2109,,1576,,4537,,1963,,6646,,2718,,12451,,2944,,66485,,567,,79820
310M200US18140,"Columbus, OH Metro Area",310M200US18140,,2221,,10358,,1828,,3667,,2624,,9366,,1714,,6361,,3125,,15727,,4566,,36743,,3754,,26962,,5929,,63705,,8008,,118668,,10477,,143859,,13672,,262527,,14984,,345626,,15162,,1639895,,2288,,1995879
310M200US18180,"Concord, NH Micro Area",310M200US18180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US18260,"Cookeville, TN Micro Area",310M200US18260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US18300,"Coos Bay, OR Micro Area",310M200US18300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US18500,"Corning, NY Micro Area",310M200US18500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US18580,"Corpus Christi, TX Metro Area",310M200US18580,,707,,1115,,596,,1181,,1898,,2321,,1375,,2573,,2068,,4894,,3163,,12462,,2656,,12292,,3372,,24754,,3720,,14977,,5735,,43996,,6784,,58973,,8306,,89802,,8786,,353012,,3165,,443929
310M200US18700,"Corvallis, OR Metro Area",310M200US18700,,405,,733,,365,,347,,276,,316,,312,,316,,399,,632,,1192,,4385,,1156,,4872,,1696,,9257,,1044,,1694,,2426,,10489,,2579,,12183,,3191,,22419,,3246,,63717,,311,,86869
310M200US18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",310M200US18880,,879,,1678,,1161,,1688,,813,,1402,,309,,392,,859,,1794,,2898,,13289,,2476,,7793,,3842,,21082,,3608,,18811,,3406,,10751,,4904,,29562,,6216,,54126,,6145,,203382,,843,,259186
310M200US18980,"Cullman, AL Micro Area",310M200US18980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US19780,"Des Moines-West Des Moines, IA Metro Area",310M200US19780,,1014,,1743,,3617,,8256,,806,,1749,,1535,,2810,,1687,,4559,,2497,,8900,,2175,,10592,,3479,,19492,,6216,,41107,,4699,,42032,,6879,,83139,,8742,,115446,,9173,,495898,,1601,,613087
310M200US19820,"Detroit-Warren-Dearborn, MI Metro Area",310M200US19820,,3240,,20332,,1563,,4952,,1170,,3886,,744,,2490,,1330,,6376,,4321,,41960,,4182,,30333,,6525,,72293,,11418,,279779,,9588,,168328,,15890,,448107,,17651,,531728,,17111,,3699492,,2937,,4251552
310M200US19060,"Cumberland, MD-WV Metro Area",310M200US19060,,231,,306,,255,,479,,189,,0,,189,,0,,189,,0,,1030,,3130,,929,,1635,,1456,,4765,,2000,,5776,,1866,,3721,,2483,,9497,,2679,,14741,,2632,,84233,,357,,99280
310M200US19100,"Dallas-Fort Worth-Arlington, TX Metro Area",310M200US19100,,6994,,56189,,2576,,13838,,2361,,10073,,3586,,16233,,3943,,26306,,9448,,97831,,8549,,105150,,11905,,202981,,16869,,389755,,19445,,447905,,24673,,837660,,27981,,1080785,,28260,,5867248,,5746,,7004222
310M200US19140,"Dalton, GA Metro Area",310M200US19140,,349,,360,,717,,819,,325,,313,,635,,926,,732,,1239,,2027,,3730,,482,,730,,2382,,4460,,1848,,4893,,2993,,5100,,3552,,9993,,4550,,16511,,4442,,125061,,699,,141932
310M200US19180,"Danville, IL Metro Area",310M200US19180,,129,,119,,565,,631,,87,,73,,185,,200,,201,,273,,462,,1001,,159,,361,,476,,1362,,1154,,3384,,1656,,4103,,1905,,7487,,1987,,9753,,1933,,68379,,343,,78251
310M200US19260,"Danville, VA Micro Area",310M200US19260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US19300,"Daphne-Fairhope-Foley, AL Metro Area",310M200US19300,,106,,63,,369,,657,,498,,529,,370,,394,,594,,923,,2079,,4477,,1101,,2885,,2283,,7362,,2083,,8405,,1900,,4077,,2528,,12482,,3869,,21424,,4019,,180002,,1104,,201489
310M200US19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",310M200US19340,,601,,877,,633,,1125,,383,,787,,625,,1580,,732,,2367,,2170,,6414,,1012,,4012,,2376,,10426,,3352,,14410,,2787,,17096,,4424,,31506,,5529,,45424,,5822,,333668,,1465,,379969
310M200US19380,"Dayton, OH Metro Area",310M200US19380,,1745,,4753,,680,,1337,,949,,2715,,1444,,2784,,1547,,5499,,2744,,18801,,2330,,12236,,3566,,31037,,6503,,70774,,4968,,33014,,7720,,103788,,7449,,141661,,7031,,644617,,1423,,791031
310M200US19460,"Decatur, AL Metro Area",310M200US19460,,179,,161,,613,,639,,481,,546,,150,,112,,487,,658,,807,,2270,,1171,,2585,,1500,,4855,,1899,,6477,,2448,,7812,,3002,,14289,,3664,,20441,,3641,,130269,,672,,150871
310M200US19500,"Decatur, IL Metro Area",310M200US19500,,162,,175,,335,,230,,139,,149,,350,,444,,390,,593,,540,,1609,,446,,639,,651,,2248,,1080,,2457,,2192,,9937,,2533,,12394,,2485,,15465,,2455,,90333,,461,,105973
310M200US19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",310M200US19660,,1902,,5077,,560,,1136,,722,,1440,,251,,401,,747,,1841,,4003,,24209,,1698,,7383,,4167,,31592,,3954,,24058,,3134,,15524,,4847,,39582,,6475,,74151,,6983,,537063,,1458,,616291
310M200US19740,"Denver-Aurora-Lakewood, CO Metro Area",310M200US19740,,3578,,16722,,1608,,5363,,1737,,4265,,1392,,6206,,2109,,10471,,5205,,62772,,5266,,56484,,7889,,119256,,8624,,159995,,9734,,173895,,11497,,333890,,14643,,468980,,15266,,2293611,,2422,,2779313
310M200US20020,"Dothan, AL Metro Area",310M200US20020,,188,,249,,267,,441,,417,,768,,502,,668,,544,,1436,,969,,2349,,344,,1122,,1031,,3471,,1693,,6372,,1108,,6065,,2084,,12437,,2205,,17785,,2301,,128548,,415,,146582
310M200US20100,"Dover, DE Metro Area",310M200US20100,,595,,771,,326,,386,,70,,42,,737,,468,,736,,510,,1923,,8588,,1073,,2454,,2232,,11042,,2500,,9252,,2357,,6027,,3216,,15279,,3751,,27217,,3648,,143233,,837,,171221
310M200US20180,"DuBois, PA Micro Area",310M200US20180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US20220,"Dubuque, IA Metro Area",310M200US20220,,291,,541,,506,,821,,193,,311,,434,,506,,473,,817,,579,,1786,,986,,2457,,1175,,4243,,1078,,2718,,1568,,6126,,1899,,8844,,2064,,14725,,2100,,80359,,605,,95625
310M200US20260,"Duluth, MN-WI Metro Area",310M200US20260,,348,,718,,934,,2817,,310,,575,,513,,812,,643,,1387,,1119,,6086,,723,,2538,,1411,,8624,,2516,,17465,,2646,,12277,,3853,,29742,,4319,,42570,,4164,,233241,,631,,276529
310M200US20380,"Dunn, NC Micro Area",310M200US20380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US20500,"Durham-Chapel Hill, NC Metro Area",310M200US20500,,1904,,6915,,904,,1221,,1258,,3076,,611,,1043,,1382,,4119,,2878,,19740,,2671,,15644,,3627,,35384,,3290,,17849,,5406,,47660,,6093,,65509,,7221,,106233,,7220,,431896,,1292,,545044
310M200US20700,"East Stroudsburg, PA Metro Area",310M200US20700,,520,,438,,278,,164,,231,,139,,181,,108,,297,,247,,2071,,5532,,1245,,2002,,2468,,7534,,2740,,7844,,890,,1175,,2893,,9019,,3563,,16964,,3837,,147772,,440,,165174
310M200US20740,"Eau Claire, WI Metro Area",310M200US20740,,179,,201,,475,,1167,,409,,782,,713,,1080,,787,,1862,,766,,3157,,1075,,2823,,1442,,5980,,2309,,10155,,2880,,11477,,3730,,21632,,3740,,30641,,4028,,132485,,707,,163327
310M200US20940,"El Centro, CA Metro Area",310M200US20940,,572,,990,,296,,184,,201,,0,,522,,323,,522,,323,,2955,,4268,,2344,,4398,,3879,,8666,,4533,,13614,,2065,,3208,,5034,,16822,,6040,,25995,,5956,,150601,,1059,,177586
310M200US21300,"Elmira, NY Metro Area",310M200US21300,,155,,181,,839,,759,,348,,669,,551,,544,,662,,1213,,386,,1028,,560,,961,,713,,1989,,1350,,5323,,1174,,2121,,1766,,7444,,1799,,11405,,1882,,74383,,484,,85969
310M200US21340,"El Paso, TX Metro Area",310M200US21340,,2981,,11322,,1278,,1853,,426,,602,,1196,,1419,,1164,,2021,,2845,,13153,,3339,,15677,,4115,,28830,,3661,,10510,,8391,,67524,,8437,,78034,,8580,,110738,,8851,,704061,,2042,,826121
310M200US21500,"Erie, PA Metro Area",310M200US21500,,526,,757,,124,,101,,785,,1774,,609,,547,,997,,2321,,1807,,5627,,1414,,2108,,2239,,7735,,2141,,12635,,2751,,14137,,3334,,26772,,3879,,36929,,3936,,236405,,693,,274091
310M200US21660,"Eugene, OR Metro Area",310M200US21660,,1566,,3377,,1443,,1744,,774,,1711,,621,,1312,,983,,3023,,1389,,7610,,2154,,9233,,2631,,16843,,4601,,20746,,3557,,26148,,5720,,46894,,5679,,68504,,5850,,287114,,986,,358995
310M200US21700,"Eureka-Arcata-Fortuna, CA Micro Area",310M200US21700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US21780,"Evansville, IN-KY Metro Area",310M200US21780,,214,,394,,1320,,3215,,647,,1174,,535,,921,,769,,2095,,1298,,4309,,900,,2754,,1549,,7063,,3249,,18666,,3352,,16708,,4522,,35374,,5103,,47747,,5100,,265361,,554,,313502
310M200US21820,"Fairbanks, AK Metro Area",310M200US21820,,581,,810,,395,,691,,433,,541,,440,,472,,581,,1013,,1440,,3158,,1411,,3773,,2013,,6931,,2609,,4793,,2233,,7216,,3406,,12009,,3834,,20644,,3698,,76411,,591,,97865
310M200US21020,"Elizabeth City, NC Micro Area",310M200US21020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
