ucgid,NAME,GEO_ID,B07201_014MA,B07201_014M,B07201_014EA,B07201_014E,B07201_013MA,B07201_013M,B07201_013EA,B07201_013E,B07201_012MA,B07201_012M,B07201_012EA,B07201_012E,B07201_011MA,B07201_011M,B07201_011EA,B07201_011E,B07201_010MA,B07201_010M,B07201_010EA,B07201_010E,B07201_009MA,B07201_009M,B07201_009EA,B07201_009E,B07201_008MA,B07201_008M,B07201_008EA,B07201_008E,B07201_007MA,B07201_007M,B07201_007EA,B07201_007E,B07201_006MA,B07201_006M,B07201_006EA,B07201_006E,B07201_005MA,B07201_005M,B07201_005EA,B07201_005E,B07201_004MA,B07201_004M,B07201_004EA,B07201_004E,B07201_003MA,B07201_003M,B07201_003EA,B07201_003E,B07201_002MA,B07201_002M,B07201_002EA,B07201_002E,B07201_001MA,B07201_001M,B07201_001EA,B07201_001E
310M400US10540,"Albany, OR Metro Area",310M400US10540,,155,,175,,258,,220,,422,,460,,183,,101,,494,,561,,2476,,6056,,1401,,4173,,2843,,10229,,3154,,9459,,1223,,2703,,3299,,12162,,4466,,23172,,4567,,102903,,528,,126250
310M400US10580,"Albany-Schenectady-Troy, NY Metro Area",310M400US10580,,1543,,3897,,663,,1164,,1181,,3102,,947,,1452,,1411,,4554,,3029,,17984,,2295,,11918,,4138,,29902,,4609,,46756,,4429,,36295,,6839,,83051,,7722,,118671,,7779,,752287,,1232,,874855
310M400US10700,"Albertville, AL Micro Area",310M400US10700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M400US10740,"Albuquerque, NM Metro Area",310M400US10740,,2381,,5900,,571,,1255,,926,,1896,,3023,,5696,,3213,,7592,,2422,,13536,,2963,,14195,,3824,,27731,,3559,,19890,,7814,,58633,,8551,,78523,,10679,,115101,,10893,,785580,,3060,,906581
310M400US10780,"Alexandria, LA Metro Area",310M400US10780,,204,,272,,1124,,1326,,119,,95,,624,,740,,630,,835,,2620,,3496,,1401,,2343,,2850,,5839,,2758,,8347,,2467,,7443,,3279,,15790,,3784,,23790,,4012,,127210,,790,,151272
310M400US10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",310M400US10900,,2415,,5375,,477,,473,,1026,,2213,,227,,185,,1067,,2398,,2222,,16865,,3321,,14301,,4033,,31166,,4852,,38267,,3898,,21148,,6195,,59415,,7319,,93452,,7682,,735882,,1375,,834709
310M400US11020,"Altoona, PA Metro Area",310M400US11020,,119,,167,,338,,647,,342,,472,,262,,220,,451,,692,,895,,2125,,751,,956,,1084,,3081,,749,,2533,,2398,,5322,,2588,,7855,,2713,,12275,,2801,,108813,,425,,121255
310M400US11100,"Amarillo, TX Metro Area",310M400US11100,,642,,905,,559,,1260,,803,,969,,1092,,1521,,1360,,2490,,2030,,4955,,987,,2646,,2206,,7601,,1509,,4909,,4404,,30145,,4741,,35054,,5513,,46405,,5774,,217345,,2050,,264655
310M400US11180,"Ames, IA Metro Area",310M400US11180,,421,,635,,872,,1755,,677,,1301,,406,,806,,791,,2107,,1245,,5757,,933,,2688,,1520,,8445,,1436,,2550,,2556,,13296,,2774,,15846,,3009,,28153,,3026,,68776,,288,,97564
310M400US11260,"Anchorage, AK Metro Area",310M400US11260,,1747,,3561,,1348,,3986,,729,,986,,911,,1567,,1199,,2553,,2584,,7374,,2080,,7558,,3510,,14932,,1814,,8838,,3852,,33023,,4367,,41861,,5456,,63332,,5677,,326692,,1003,,393585
310M400US11460,"Ann Arbor, MI Metro Area",310M400US11460,,1789,,5730,,361,,543,,623,,1537,,468,,658,,799,,2195,,2303,,17478,,2364,,12566,,3286,,30044,,3534,,22057,,3312,,22514,,4637,,44571,,5461,,77353,,5505,,284615,,665,,367698
310M400US11500,"Anniston-Oxford-Jacksonville, AL Metro Area",310M400US11500,,147,,115,,689,,710,,1471,,1561,,385,,342,,1528,,1903,,1052,,1738,,632,,1552,,1199,,3290,,2874,,4473,,2244,,6596,,3928,,11069,,4241,,16972,,4275,,95357,,690,,112444
310M400US11540,"Appleton, WI Metro Area",310M400US11540,,159,,221,,226,,238,,593,,909,,292,,410,,632,,1319,,1088,,4046,,1087,,3297,,1680,,7343,,2077,,8704,,1579,,3934,,2608,,12638,,3144,,21538,,3134,,213397,,524,,235156
310M400US11640,"Arecibo, PR Metro Area",310M400US11640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M400US11700,"Asheville, NC Metro Area",310M400US11700,,1935,,2236,,1019,,1955,,911,,2047,,494,,995,,1043,,3042,,1677,,8070,,2722,,9459,,3072,,17529,,3647,,21505,,2754,,12175,,4552,,33680,,5746,,56206,,5744,,397811,,970,,456253
310M400US11780,"Ashtabula, OH Micro Area",310M400US11780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M400US11900,"Athens, OH Micro Area",310M400US11900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M400US11980,"Athens, TX Micro Area",310M400US11980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M400US12020,"Athens-Clarke County, GA Metro Area",310M400US12020,,368,,565,,956,,1912,,767,,1406,,783,,1187,,1155,,2593,,2179,,12669,,2073,,7628,,2862,,20297,,1325,,4182,,2447,,14712,,2781,,18894,,3978,,43696,,4940,,165828,,2450,,210089
310M400US12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",310M400US12060,,4999,,32212,,1798,,7663,,1712,,8270,,2654,,8026,,3216,,16296,,8634,,79755,,9228,,90032,,13719,,169787,,25813,,487529,,8566,,102120,,27083,,589649,,29366,,783395,,30595,,5076590,,4878,,5892197
310M400US12100,"Atlantic City-Hammonton, NJ Metro Area",310M400US12100,,1118,,1549,,210,,0,,177,,83,,210,,0,,177,,83,,2035,,6161,,2162,,4626,,3135,,10787,,3791,,15238,,3211,,9103,,4593,,24341,,4931,,35211,,5310,,226000,,801,,262760
310M400US12180,"Auburn, NY Micro Area",310M400US12180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M400US12220,"Auburn-Opelika, AL Metro Area",310M400US12220,,781,,1293,,655,,620,,777,,679,,627,,984,,1005,,1663,,1827,,7236,,2012,,4891,,2358,,12127,,1200,,2644,,2088,,7990,,2475,,10634,,3778,,25044,,3924,,136361,,694,,162698
310M400US12260,"Augusta-Richmond County, GA-SC Metro Area",310M400US12260,,2241,,4235,,1760,,3411,,1028,,1897,,498,,777,,1115,,2674,,4653,,21650,,3689,,10359,,5891,,32009,,4466,,25019,,3967,,18422,,5744,,43441,,7620,,81535,,8006,,512600,,2463,,598370
310M400US12300,"Augusta-Waterville, ME Micro Area",310M400US12300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M400US12420,"Austin-Round Rock, TX Metro Area",310M400US12420,,3059,,13625,,2632,,5076,,1245,,2367,,2363,,5002,,2530,,7369,,6869,,51793,,7000,,65133,,8838,,116926,,10386,,95792,,11841,,153844,,15290,,249636,,16995,,379007,,17523,,1753070,,2826,,2145702
310M400US12540,"Bakersfield, CA Metro Area",310M400US12540,,1996,,4565,,218,,398,,434,,509,,722,,1442,,866,,1951,,4691,,18715,,3575,,15211,,6213,,33926,,5330,,31086,,5604,,35675,,8333,,66761,,9515,,103036,,9910,,776956,,2037,,884557
310M400US12580,"Baltimore-Columbia-Towson, MD Metro Area",310M400US12580,,2902,,17484,,1489,,3302,,1244,,3183,,1157,,2173,,1652,,5356,,6498,,57737,,4444,,32321,,8286,,90058,,13527,,171502,,10250,,99944,,17165,,271446,,19637,,370162,,21023,,2385158,,3351,,2772804
310M400US12620,"Bangor, ME Metro Area",310M400US12620,,479,,659,,1061,,3011,,289,,369,,75,,44,,304,,413,,933,,2596,,984,,2001,,1438,,4597,,3389,,11998,,1526,,4364,,3220,,16362,,3224,,24383,,3433,,124762,,635,,149804
310M400US12700,"Barnstable Town, MA Metro Area",310M400US12700,,592,,693,,973,,789,,815,,1263,,96,,57,,826,,1320,,1820,,6670,,677,,1601,,1994,,8271,,2659,,6720,,922,,2135,,2967,,8855,,3723,,19235,,3870,,192162,,625,,212090
310M400US12940,"Baton Rouge, LA Metro Area",310M400US12940,,1148,,1887,,1032,,2173,,270,,308,,1408,,1566,,1352,,1874,,2015,,9678,,1942,,8739,,2769,,18417,,5941,,41327,,5548,,33665,,8651,,74992,,8845,,97456,,9120,,720495,,1795,,819838
310M400US12980,"Battle Creek, MI Metro Area",310M400US12980,,291,,336,,69,,50,,646,,987,,134,,142,,653,,1129,,1360,,4698,,1109,,2163,,1800,,6861,,1701,,5732,,1808,,5200,,2355,,10932,,3279,,18972,,3122,,113755,,472,,133063
310M400US13380,"Bellingham, WA Metro Area",310M400US13380,,552,,1103,,533,,397,,1701,,2334,,397,,526,,1740,,2860,,1890,,8739,,2211,,6520,,3189,,15259,,3668,,11819,,3755,,17300,,5323,,29119,,6706,,47635,,6814,,175044,,770,,223782
310M400US13460,"Bend-Redmond, OR Metro Area",310M400US13460,,402,,558,,139,,82,,2334,,1911,,997,,1426,,2542,,3337,,2031,,4653,,2345,,5883,,3243,,10536,,1022,,2320,,3318,,15677,,3333,,17997,,4421,,31952,,4585,,157443,,924,,189953
310M400US13740,"Billings, MT Metro Area",310M400US13740,,250,,251,,1008,,3345,,233,,279,,590,,1382,,611,,1661,,652,,1614,,1304,,2959,,1419,,4573,,1361,,2951,,2209,,10503,,2343,,13454,,2892,,23033,,3178,,147740,,1206,,171024
310M400US13780,"Binghamton, NY Metro Area",310M400US13780,,898,,1653,,773,,1328,,185,,235,,61,,31,,192,,266,,1997,,6907,,1430,,3225,,2544,,10132,,3083,,13711,,2251,,7428,,3590,,21139,,4534,,32865,,4593,,203486,,607,,238004
310M400US13820,"Birmingham-Hoover, AL Metro Area",310M400US13820,,1641,,2989,,1094,,2513,,779,,2367,,951,,2195,,1238,,4562,,2805,,12491,,3361,,18695,,4831,,31186,,7542,,73616,,6099,,42398,,9493,,116014,,10893,,154275,,11347,,978875,,2192,,1136139
310M400US13900,"Bismarck, ND Metro Area",310M400US13900,,254,,281,,1026,,1908,,165,,212,,162,,187,,269,,399,,642,,1196,,876,,1971,,1078,,3167,,2090,,5980,,2154,,7780,,2994,,13760,,3116,,19234,,3155,,110931,,891,,130446
310M400US13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",310M400US13980,,1205,,1486,,598,,1237,,473,,512,,103,,62,,479,,574,,1815,,8052,,1061,,3775,,2053,,11827,,1688,,4993,,2445,,13233,,2782,,18226,,3725,,31864,,4767,,147379,,3436,,180729
310M400US13020,"Bay City, MI Metro Area",310M400US13020,,256,,315,,597,,730,,186,,130,,172,,0,,186,,130,,512,,965,,561,,898,,803,,1863,,1398,,3829,,2009,,4854,,2685,,8683,,2504,,11406,,2571,,91061,,435,,102782
310M400US13140,"Beaumont-Port Arthur, TX Metro Area",310M400US13140,,766,,1207,,707,,1938,,306,,350,,1345,,1756,,1383,,2106,,1978,,8361,,1651,,5099,,2758,,13460,,3912,,22214,,3377,,14329,,5393,,36543,,6243,,54047,,6841,,348520,,2061,,403774
310M400US13180,"Beaver Dam, WI Micro Area",310M400US13180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M400US13220,"Beckley, WV Metro Area",310M400US13220,,134,,158,,382,,543,,397,,631,,109,,138,,419,,769,,1263,,3026,,1232,,2080,,1964,,5106,,2705,,8035,,1984,,2576,,3083,,10611,,3972,,17029,,3930,,99210,,453,,116397
310M400US14010,"Bloomington, IL Metro Area",310M400US14010,,541,,735,,464,,577,,454,,561,,421,,316,,640,,877,,1569,,4082,,550,,1649,,1567,,5731,,2198,,10731,,2028,,8598,,3166,,19329,,3620,,26514,,3736,,161815,,1207,,189064
310M400US14020,"Bloomington, IN Metro Area",310M400US14020,,1298,,2181,,1701,,4059,,1296,,2082,,215,,218,,1316,,2300,,1569,,5469,,1367,,5580,,2278,,11049,,1868,,6496,,3386,,19197,,3822,,25693,,4420,,43101,,4286,,121168,,465,,166450
310M400US14100,"Bloomsburg-Berwick, PA Metro Area",310M400US14100,,64,,45,,164,,194,,324,,668,,156,,148,,368,,816,,992,,3122,,759,,1564,,1228,,4686,,1015,,2665,,1494,,3377,,1664,,6042,,1969,,11738,,1921,,71024,,394,,82807
310M400US14140,"Bluefield, WV-VA Micro Area",310M400US14140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M400US14260,"Boise City, ID Metro Area",310M400US14260,,1397,,2591,,1123,,2418,,1527,,4521,,922,,1963,,1733,,6484,,3165,,14600,,3437,,15180,,4697,,29780,,6758,,46318,,3425,,22273,,7634,,68591,,9023,,107273,,8858,,616480,,3608,,726344
310M400US14460,"Boston-Cambridge-Newton, MA-NH Metro Area",310M400US14460,,5871,,54237,,409,,1005,,1858,,5603,,867,,2729,,2136,,8332,,5892,,71017,,4442,,59181,,6629,,130198,,16900,,304369,,9865,,131558,,18834,,435927,,22250,,575462,,22289,,4197408,,3339,,4827107
310M400US14500,"Boulder, CO Metro Area",310M400US14500,,1039,,3531,,1931,,2229,,997,,1673,,380,,603,,1074,,2276,,2853,,16623,,2108,,12676,,3333,,29299,,3535,,17913,,3000,,19086,,4093,,36999,,5108,,70803,,5201,,249773,,565,,324107
310M400US14540,"Bowling Green, KY Metro Area",310M400US14540,,743,,855,,1302,,3003,,617,,1332,,303,,405,,692,,1737,,1222,,3903,,1075,,3508,,1531,,7411,,2458,,8643,,2642,,10337,,3250,,18980,,4112,,31131,,5115,,143065,,2674,,175051
310M400US14580,"Bozeman, MT Micro Area",310M400US14580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M400US14660,"Brainerd, MN Micro Area",310M400US14660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M400US14700,"Branson, MO Micro Area",310M400US14700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M400US14740,"Bremerton-Silverdale, WA Metro Area",310M400US14740,,523,,534,,344,,455,,1204,,1760,,509,,492,,1314,,2252,,2845,,9779,,2219,,7713,,3872,,17492,,2512,,10427,,2249,,9087,,3293,,19514,,4971,,39713,,5042,,226425,,731,,266672
310M400US14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",310M400US14860,,2650,,12308,,168,,148,,389,,534,,626,,739,,743,,1273,,3458,,19343,,2995,,17349,,4555,,36692,,2948,,18923,,6781,,50620,,7082,,69543,,8422,,107656,,8927,,813568,,1539,,933532
310M400US15180,"Brownsville-Harlingen, TX Metro Area",310M400US15180,,2052,,2541,,75,,44,,258,,269,,434,,399,,504,,668,,1097,,3009,,734,,2150,,1247,,5159,,2023,,5336,,4387,,19534,,4935,,24870,,4920,,30741,,5727,,385780,,1476,,419062
310M400US15260,"Brunswick, GA Metro Area",310M400US15260,,149,,87,,302,,332,,1093,,928,,330,,333,,1112,,1261,,2141,,4891,,765,,1043,,2199,,5934,,1447,,3800,,2004,,3472,,2615,,7272,,3467,,14799,,4758,,100896,,3655,,115782
310M400US16020,"Cape Girardeau, MO-IL Metro Area",310M400US16020,,340,,342,,851,,1571,,249,,258,,471,,418,,567,,676,,623,,1417,,473,,1026,,856,,2443,,1810,,6461,,1851,,4658,,2434,,11119,,3040,,15809,,4134,,76064,,2591,,92215
310M400US16060,"Carbondale-Marion, IL Metro Area",310M400US16060,,566,,941,,1201,,2823,,88,,77,,420,,466,,447,,543,,1087,,3688,,1567,,3269,,1919,,6957,,1363,,5456,,1213,,5691,,1881,,11147,,2912,,21470,,3037,,100785,,456,,123196
310M400US16180,"Carson City, NV Metro Area",310M400US16180,,267,,289,,184,,179,,367,,464,,40,,20,,360,,484,,852,,1354,,982,,1994,,1171,,3348,,211,,0,,1527,,3602,,1527,,3602,,1962,,7613,,2023,,47077,,312,,54979
310M400US16220,"Casper, WY Metro Area",310M400US16220,,135,,73,,1322,,2014,,158,,213,,668,,1200,,714,,1413,,814,,1150,,542,,832,,920,,1982,,468,,571,,1110,,3720,,1166,,4291,,2164,,9700,,2235,,68559,,421,,78332
310M400US16300,"Cedar Rapids, IA Metro Area",310M400US16300,,349,,603,,1236,,2504,,150,,165,,371,,549,,400,,714,,1280,,3874,,1000,,4144,,1566,,8018,,2370,,9015,,2243,,11000,,3229,,20015,,3833,,31251,,3830,,237915,,886,,269769
310M400US16500,"Centralia, WA Micro Area",310M400US16500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M400US16540,"Chambersburg-Waynesboro, PA Metro Area",310M400US16540,,356,,248,,253,,206,,550,,694,,177,,0,,550,,694,,2453,,4866,,974,,1668,,2419,,6534,,1526,,4193,,2187,,4713,,2641,,8906,,3409,,16340,,3537,,136883,,605,,153471
310M400US47380,"Waco, TX Metro Area",310M400US47380,,664,,1298,,1129,,2538,,275,,526,,605,,726,,704,,1252,,2482,,9363,,2943,,8864,,3942,,18227,,2503,,7957,,4720,,22607,,5363,,30564,,6661,,52581,,6460,,212842,,2091,,266721
310M400US47460,"Walla Walla, WA Metro Area",310M400US47460,,121,,78,,125,,122,,556,,986,,468,,918,,724,,1904,,1424,,3391,,728,,2106,,1548,,5497,,714,,1815,,1744,,5287,,1758,,7102,,2523,,14625,,2640,,50167,,1166,,64870
310M400US47580,"Warner Robins, GA Metro Area",310M400US47580,,1433,,1147,,639,,866,,540,,650,,785,,703,,1185,,1353,,3598,,7536,,1623,,3044,,4036,,10580,,2542,,8545,,2936,,7027,,3765,,15572,,4915,,28371,,5567,,162138,,1716,,191656
310M400US47700,"Warsaw, IN Micro Area",310M400US47700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M400US48660,"Wichita Falls, TX Metro Area",310M400US48660,,1086,,1796,,436,,657,,395,,493,,1388,,1431,,1473,,1924,,1604,,4437,,2180,,6063,,2884,,10500,,796,,1968,,2041,,11316,,2153,,13284,,3596,,26365,,3710,,121029,,648,,149190
310M400US48700,"Williamsport, PA Metro Area",310M400US48700,,334,,464,,326,,503,,374,,476,,133,,115,,398,,591,,1399,,3768,,439,,799,,1414,,4567,,1989,,6043,,1008,,2439,,2157,,8482,,2476,,14143,,2435,,97606,,384,,112213
310M400US48900,"Wilmington, NC Metro Area",310M400US48900,,974,,1361,,412,,547,,498,,784,,612,,649,,776,,1433,,2769,,15298,,1951,,6191,,3319,,21489,,2922,,9574,,3332,,18108,,4315,,27682,,5034,,51151,,5320,,239806,,872,,292318
310M400US48980,"Wilson, NC Micro Area",310M400US48980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M400US48020,"Watertown-Fort Atkinson, WI Micro Area",310M400US48020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M400US48060,"Watertown-Fort Drum, NY Metro Area",310M400US48060,,728,,1438,,787,,812,,575,,1019,,588,,984,,762,,2003,,1204,,4348,,1116,,3083,,1534,,7431,,1610,,4924,,1300,,3854,,1945,,8778,,2787,,19024,,2968,,89431,,563,,109893
