ucgid,NAME,GEO_ID,B07201_014MA,B07201_014M,B07201_014EA,B07201_014E,B07201_013MA,B07201_013M,B07201_013EA,B07201_013E,B07201_012MA,B07201_012M,B07201_012EA,B07201_012E,B07201_011MA,B07201_011M,B07201_011EA,B07201_011E,B07201_010MA,B07201_010M,B07201_010EA,B07201_010E,B07201_009MA,B07201_009M,B07201_009EA,B07201_009E,B07201_008MA,B07201_008M,B07201_008EA,B07201_008E,B07201_007MA,B07201_007M,B07201_007EA,B07201_007E,B07201_006MA,B07201_006M,B07201_006EA,B07201_006E,B07201_005MA,B07201_005M,B07201_005EA,B07201_005E,B07201_004MA,B07201_004M,B07201_004EA,B07201_004E,B07201_003MA,B07201_003M,B07201_003EA,B07201_003E,B07201_002MA,B07201_002M,B07201_002EA,B07201_002E,B07201_001MA,B07201_001M,B07201_001EA,B07201_001E
310M200US27980,"Kahului-Wailuku-Lahaina, HI Metro Area",310M200US27980,,570,,1048,,62,,38,,351,,429,,115,,105,,362,,534,,1824,,3171,,893,,2899,,2047,,6070,,1890,,6748,,2520,,7705,,3504,,14453,,4064,,21095,,4035,,139212,,566,,161355
310M200US10140,"Aberdeen, WA Micro Area",310M200US10140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US10180,"Abilene, TX Metro Area",310M200US10180,,941,,1814,,1238,,2600,,551,,1001,,675,,1265,,886,,2266,,1211,,4819,,1633,,6381,,1972,,11200,,1797,,4864,,3345,,18839,,3947,,23703,,4425,,39769,,5188,,123307,,2534,,164890
310M200US10300,"Adrian, MI Micro Area",310M200US10300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US10380,"Aguadilla-Isabela, PR Metro Area",310M200US10380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US10420,"Akron, OH Metro Area",310M200US10420,,665,,1625,,266,,385,,696,,1635,,505,,918,,854,,2553,,2802,,18755,,2176,,8025,,3513,,26780,,4675,,37703,,3685,,20445,,5382,,58148,,6316,,87866,,6268,,607990,,1161,,697481
310M200US10460,"Alamogordo, NM Micro Area",310M200US10460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US10500,"Albany, GA Metro Area",310M200US10500,,217,,338,,426,,777,,274,,376,,773,,1116,,814,,1492,,1526,,3619,,657,,1477,,1725,,5096,,1962,,5758,,2641,,10675,,3117,,16433,,3739,,23798,,4275,,126819,,1609,,150955
310M200US10540,"Albany, OR Metro Area",310M200US10540,,285,,239,,246,,220,,375,,488,,256,,210,,482,,698,,848,,2379,,1781,,4745,,1975,,7124,,2295,,5435,,1688,,3654,,2746,,9089,,3292,,17131,,3354,,100151,,569,,117521
310M200US10580,"Albany-Schenectady-Troy, NY Metro Area",310M200US10580,,1706,,4172,,610,,1476,,1021,,2235,,1137,,1567,,1515,,3802,,2441,,14957,,1980,,9670,,3101,,24627,,5564,,53649,,3640,,25219,,6880,,78868,,7098,,108773,,6712,,759020,,1338,,871965
310M200US10700,"Albertville, AL Micro Area",310M200US10700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US10740,"Albuquerque, NM Metro Area",310M200US10740,,664,,2017,,712,,1451,,3277,,6163,,2098,,3971,,3780,,10134,,2658,,9775,,4115,,17805,,4759,,27580,,4309,,27374,,6819,,59324,,7888,,86698,,9198,,125863,,8992,,766427,,2896,,894307
310M200US10780,"Alexandria, LA Metro Area",310M200US10780,,133,,119,,386,,630,,1394,,2096,,161,,98,,1389,,2194,,542,,1164,,829,,1558,,1041,,2722,,1565,,4632,,1944,,3622,,2300,,8254,,2837,,13800,,3008,,138931,,649,,152850
310M200US10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",310M200US10900,,1844,,4808,,376,,493,,415,,791,,156,,153,,453,,944,,2205,,17058,,2536,,9305,,3321,,26363,,4597,,36099,,4512,,26875,,6338,,62974,,6996,,90774,,7245,,725282,,1402,,820864
310M200US11020,"Altoona, PA Metro Area",310M200US11020,,66,,52,,1001,,1086,,401,,500,,168,,0,,401,,500,,501,,924,,500,,879,,678,,1803,,1494,,5790,,1921,,4342,,2242,,10132,,2633,,13521,,2663,,111398,,357,,124971
310M200US11100,"Amarillo, TX Metro Area",310M200US11100,,1053,,1638,,2128,,4149,,299,,578,,947,,2215,,1035,,2793,,2380,,5304,,875,,2504,,2580,,7808,,1254,,3724,,3484,,23956,,3548,,27680,,4530,,42430,,4952,,213786,,2525,,257854
310M200US11180,"Ames, IA Metro Area",310M200US11180,,905,,1710,,1882,,4183,,501,,847,,650,,1070,,805,,1917,,1420,,6042,,1167,,2770,,1962,,8812,,1066,,2319,,2080,,13165,,2098,,15484,,2348,,30396,,2369,,60806,,520,,92912
310M200US11260,"Anchorage, AK Metro Area",310M200US11260,,1040,,2117,,2169,,6078,,1383,,1778,,1552,,2168,,1836,,3946,,1811,,6593,,2632,,8900,,2875,,15493,,1599,,9695,,4381,,35788,,4910,,45483,,5053,,71000,,5153,,319395,,1161,,392512
310M200US11460,"Ann Arbor, MI Metro Area",310M200US11460,,1375,,7173,,391,,1109,,492,,1034,,593,,953,,772,,1987,,2054,,17784,,2613,,13983,,3459,,31767,,3680,,22208,,3036,,20111,,4593,,42319,,5289,,77182,,5298,,268250,,738,,352605
310M200US11500,"Anniston-Oxford-Jacksonville, AL Metro Area",310M200US11500,,189,,0,,806,,1403,,523,,802,,1206,,1383,,1343,,2185,,1390,,3553,,1285,,2122,,1884,,5675,,1544,,4615,,2728,,6986,,2961,,11601,,3317,,20864,,3431,,93368,,659,,114232
310M200US11540,"Appleton, WI Metro Area",310M200US11540,,430,,659,,516,,844,,453,,1047,,447,,596,,609,,1643,,1253,,4320,,1271,,4279,,1862,,8599,,1892,,8291,,1185,,4256,,2050,,12547,,2623,,23633,,2561,,204557,,649,,228849
310M200US11640,"Arecibo, PR Metro Area",310M200US11640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US11700,"Asheville, NC Metro Area",310M200US11700,,516,,876,,1150,,2299,,1695,,3247,,353,,476,,1697,,3723,,2656,,12486,,3058,,8779,,4012,,21265,,4106,,26986,,2856,,11946,,4775,,38932,,6139,,66219,,6068,,372137,,929,,439232
310M200US11780,"Ashtabula, OH Micro Area",310M200US11780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US11980,"Athens, TX Micro Area",310M200US11980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US12020,"Athens-Clarke County, GA Metro Area",310M200US12020,,574,,963,,932,,1714,,532,,712,,265,,278,,562,,990,,3043,,14359,,1394,,4917,,3183,,19276,,1053,,2456,,3744,,18702,,3827,,21158,,4775,,43138,,4971,,150377,,2197,,194478
310M200US12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",310M200US12060,,3926,,32948,,4114,,14083,,2732,,11551,,2524,,9544,,3428,,21095,,8425,,78788,,7988,,84648,,9589,,163436,,23279,,485619,,10438,,137931,,26687,,623550,,28963,,822164,,29318,,4686276,,6233,,5541388
310M200US12100,"Atlantic City-Hammonton, NJ Metro Area",310M200US12100,,166,,132,,195,,0,,195,,0,,384,,240,,384,,240,,2324,,8351,,969,,2073,,2482,,10424,,3268,,14952,,1858,,5926,,3758,,20878,,4427,,31542,,4463,,241168,,714,,272842
310M200US12180,"Auburn, NY Micro Area",310M200US12180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US12220,"Auburn-Opelika, AL Metro Area",310M200US12220,,604,,864,,1266,,2595,,370,,433,,668,,819,,764,,1252,,1973,,5166,,1817,,6050,,2555,,11216,,2452,,4979,,3209,,14468,,4053,,19447,,4853,,34510,,4892,,117536,,613,,152910
310M200US12260,"Augusta-Richmond County, GA-SC Metro Area",310M200US12260,,2035,,4821,,1589,,3800,,783,,1527,,564,,714,,1052,,2241,,2805,,13302,,1878,,6564,,3365,,19866,,5186,,33989,,4162,,18599,,6387,,52588,,7124,,78495,,7909,,491821,,2061,,575137
310M200US12300,"Augusta-Waterville, ME Micro Area",310M200US12300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US12420,"Austin-Round Rock, TX Metro Area",310M200US12420,,3671,,17672,,1739,,4849,,1861,,3788,,2112,,5987,,2707,,9775,,5022,,43908,,6189,,60256,,7902,,104164,,8693,,81025,,9902,,167930,,12734,,248955,,14624,,367743,,14937,,1533882,,2634,,1919297
310M200US12540,"Bakersfield, CA Metro Area",310M200US12540,,2291,,4605,,861,,1859,,1013,,1172,,435,,1118,,1160,,2290,,2798,,17519,,4539,,19110,,5316,,36629,,7490,,47241,,7196,,49380,,9634,,96621,,11065,,137399,,11039,,720978,,1744,,862982
310M200US12580,"Baltimore-Columbia-Towson, MD Metro Area",310M200US12580,,3724,,17958,,654,,1784,,917,,2136,,609,,1228,,1162,,3364,,4615,,55245,,3885,,31426,,5838,,86671,,11419,,160192,,8447,,102497,,13559,,262689,,14366,,354508,,15248,,2383587,,2738,,2756053
310M200US12620,"Bangor, ME Metro Area",310M200US12620,,192,,272,,1150,,3544,,499,,570,,413,,581,,654,,1151,,1305,,4268,,1109,,2486,,1498,,6754,,1562,,8707,,1216,,3137,,2175,,11844,,3011,,23293,,3074,,128787,,446,,152352
310M200US12700,"Barnstable Town, MA Metro Area",310M200US12700,,671,,1440,,57,,34,,225,,216,,198,,0,,225,,216,,1498,,5397,,709,,1639,,1709,,7036,,2150,,8894,,1249,,2743,,2712,,11637,,3207,,18923,,3065,,192875,,636,,213238
310M200US12940,"Baton Rouge, LA Metro Area",310M200US12940,,1490,,3249,,690,,1882,,1672,,2513,,404,,763,,1784,,3276,,4749,,20700,,3046,,13496,,5625,,34196,,7612,,57491,,4684,,28013,,8573,,85504,,9650,,124858,,9988,,689613,,1593,,817720
310M200US12980,"Battle Creek, MI Metro Area",310M200US12980,,500,,356,,32,,26,,160,,200,,757,,878,,766,,1078,,1334,,4186,,1082,,2393,,1715,,6579,,3225,,10540,,1833,,5926,,3407,,16466,,3817,,24149,,3738,,108353,,503,,132858
310M200US13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",310M200US13980,,1059,,1854,,1067,,1998,,226,,226,,145,,83,,274,,309,,2158,,10721,,1884,,5399,,2585,,16120,,1942,,6106,,2844,,12902,,3300,,19008,,3810,,37435,,4833,,140154,,3204,,179443
310M200US13020,"Bay City, MI Metro Area",310M200US13020,,221,,208,,592,,923,,331,,205,,45,,27,,336,,232,,979,,1470,,921,,1703,,1309,,3173,,1188,,3275,,1690,,5763,,1901,,9038,,2104,,13366,,2131,,91757,,326,,105331
310M200US13140,"Beaumont-Port Arthur, TX Metro Area",310M200US13140,,338,,417,,1940,,3056,,769,,786,,629,,1084,,1016,,1870,,2465,,9791,,1943,,6300,,2969,,16091,,3179,,21481,,3733,,15393,,4977,,36874,,6268,,57891,,6803,,340975,,2353,,399283
310M200US13180,"Beaver Dam, WI Micro Area",310M200US13180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US13220,"Beckley, WV Metro Area",310M200US13220,,225,,268,,591,,1138,,276,,258,,88,,49,,339,,307,,682,,1385,,702,,958,,910,,2343,,2158,,4678,,706,,1446,,2173,,6124,,2419,,9912,,2495,,111783,,540,,121963
310M200US13380,"Bellingham, WA Metro Area",310M200US13380,,778,,1704,,182,,225,,435,,485,,147,,123,,468,,608,,1859,,6095,,1254,,4088,,2273,,10183,,2938,,8821,,3495,,13527,,4638,,22348,,4564,,33364,,4784,,170942,,747,,206010
310M200US13460,"Bend-Redmond, OR Metro Area",310M200US13460,,371,,213,,1092,,1241,,231,,247,,380,,417,,423,,664,,1774,,3912,,1480,,3477,,2269,,7389,,2050,,3962,,3268,,13266,,3384,,17228,,4355,,26522,,4717,,141330,,977,,168065
310M200US13740,"Billings, MT Metro Area",310M200US13740,,46,,45,,1409,,2309,,324,,359,,342,,863,,451,,1222,,904,,1970,,1098,,1894,,1507,,3864,,1946,,4980,,2921,,10665,,3056,,15645,,3429,,23040,,3510,,142801,,1103,,165886
310M200US13780,"Binghamton, NY Metro Area",310M200US13780,,653,,1354,,2972,,2799,,495,,843,,471,,485,,663,,1328,,1370,,5341,,1800,,4233,,2209,,9574,,2909,,14792,,2030,,8147,,3610,,22939,,4632,,36640,,4734,,206648,,683,,244642
310M200US13820,"Birmingham-Hoover, AL Metro Area",310M200US13820,,1220,,3236,,1369,,2628,,1615,,2885,,1113,,1992,,1919,,4877,,3881,,17463,,3371,,17657,,5087,,35120,,7269,,79187,,6050,,48866,,8760,,128053,,9536,,170678,,9836,,954665,,1989,,1128579
310M200US13900,"Bismarck, ND Metro Area",310M200US13900,,96,,78,,1091,,2549,,282,,354,,625,,1349,,688,,1703,,1127,,1892,,813,,2186,,1284,,4078,,1448,,4457,,1153,,5575,,1996,,10032,,2522,,18362,,2656,,106277,,1248,,124717
310M200US14010,"Bloomington, IL Metro Area",310M200US14010,,774,,1286,,667,,822,,649,,1021,,209,,215,,719,,1236,,2793,,8223,,904,,2803,,2920,,11026,,1951,,10978,,2017,,8835,,2648,,19813,,4281,,32897,,4334,,153031,,1386,,187214
310M200US14020,"Bloomington, IN Metro Area",310M200US14020,,1423,,5065,,323,,427,,476,,1094,,572,,1240,,663,,2334,,2327,,12676,,1601,,7031,,2656,,19707,,2420,,7148,,3256,,16139,,3850,,23287,,4181,,45755,,4189,,111764,,486,,162584
310M200US14100,"Bloomsburg-Berwick, PA Metro Area",310M200US14100,,93,,86,,200,,232,,553,,1413,,141,,130,,591,,1543,,1097,,3093,,339,,741,,1128,,3834,,968,,2766,,1006,,2427,,1290,,5193,,1710,,10802,,1678,,74061,,248,,84949
310M200US14140,"Bluefield, WV-VA Micro Area",310M200US14140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US14260,"Boise City, ID Metro Area",310M200US14260,,975,,2378,,1923,,3314,,2649,,5428,,853,,2281,,2826,,7709,,2868,,9659,,3244,,11412,,4024,,21071,,5606,,40587,,6861,,37069,,9236,,77656,,9667,,109750,,9632,,546577,,3169,,658705
310M200US14460,"Boston-Cambridge-Newton, MA-NH Metro Area",310M200US14460,,5449,,56888,,927,,2110,,1442,,5727,,936,,2492,,1644,,8219,,6801,,80347,,4416,,55725,,8316,,136072,,12992,,307211,,8682,,128445,,16085,,435656,,18096,,582057,,18721,,4041279,,3128,,4680224
310M200US14500,"Boulder, CO Metro Area",310M200US14500,,1430,,3924,,520,,609,,836,,1820,,445,,529,,942,,2349,,3361,,17755,,3066,,14718,,4419,,32473,,2810,,16183,,2827,,17253,,4281,,33436,,6356,,68867,,6217,,237284,,878,,310075
310M200US14540,"Bowling Green, KY Metro Area",310M200US14540,,423,,641,,792,,1978,,1301,,1483,,586,,521,,1395,,2004,,2367,,5621,,1174,,3631,,2782,,9252,,2921,,10133,,2548,,11697,,3810,,21830,,4491,,35064,,4390,,127757,,2365,,163462
310M200US14580,"Bozeman, MT Micro Area",310M200US14580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US14660,"Brainerd, MN Micro Area",310M200US14660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US14700,"Branson, MO Micro Area",310M200US14700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US14740,"Bremerton-Silverdale, WA Metro Area",310M200US14740,,2536,,3974,,536,,746,,905,,1513,,1027,,1083,,1361,,2596,,2647,,10976,,2139,,8406,,3327,,19382,,3150,,16984,,3047,,13412,,3889,,30396,,5306,,53120,,5156,,194419,,579,,251513
310M200US14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",310M200US14860,,3401,,12249,,69,,41,,653,,1730,,1016,,718,,1164,,2448,,2987,,19077,,2485,,11834,,3755,,30911,,4199,,22557,,4556,,44072,,6074,,66629,,6236,,100029,,6236,,823068,,1133,,935346
310M200US15260,"Brunswick, GA Metro Area",310M200US15260,,134,,74,,313,,239,,320,,389,,999,,1539,,1174,,1928,,1794,,4065,,896,,1716,,2057,,5781,,2584,,8232,,2155,,4600,,3184,,12832,,4029,,20780,,4234,,90373,,3478,,111227
310M200US15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",310M200US15380,,2065,,5595,,534,,1139,,739,,1850,,665,,1154,,932,,3004,,2370,,11432,,1867,,10373,,3042,,21805,,5592,,50813,,5486,,45234,,7651,,96047,,8318,,121995,,8734,,995671,,1574,,1123261
310M200US15500,"Burlington, NC Metro Area",310M200US15500,,301,,341,,271,,257,,11,,7,,234,,169,,235,,176,,1395,,4610,,1622,,3927,,2162,,8537,,1643,,5756,,2154,,6037,,2736,,11793,,3548,,20763,,3636,,133323,,489,,154427
310M200US15540,"Burlington-South Burlington, VT Metro Area",310M200US15540,,504,,864,,1153,,2512,,437,,1017,,205,,255,,481,,1272,,1334,,5356,,859,,2423,,1541,,7779,,2218,,13026,,2089,,10306,,2733,,23332,,3277,,34895,,3398,,177869,,850,,213628
310M200US15680,"California-Lexington Park, MD Metro Area",310M200US15680,,812,,1209,,214,,214,,193,,0,,628,,382,,628,,382,,2719,,4397,,1508,,2959,,3306,,7356,,2113,,4582,,1860,,4771,,2538,,9353,,4148,,17305,,4108,,90646,,605,,109160
310M200US15940,"Canton-Massillon, OH Metro Area",310M200US15940,,318,,529,,272,,369,,1165,,2747,,1611,,2267,,2034,,5014,,1948,,6422,,913,,3377,,2209,,9799,,3490,,19049,,3827,,16650,,4827,,35699,,5828,,50881,,5852,,347822,,993,,399232
310M200US15980,"Cape Coral-Fort Myers, FL Metro Area",310M200US15980,,1792,,5194,,808,,1675,,477,,890,,426,,638,,703,,1528,,3842,,25468,,3007,,12713,,4573,,38181,,5275,,43173,,4565,,26509,,7414,,69682,,7937,,111066,,8558,,555803,,1654,,672063
310M200US16020,"Cape Girardeau, MO-IL Metro Area",310M200US16020,,257,,347,,662,,887,,810,,1134,,323,,332,,879,,1466,,794,,1722,,885,,1607,,1197,,3329,,1975,,5677,,1297,,4992,,2333,,10669,,2782,,16351,,3952,,79782,,2432,,96480
310M200US16060,"Carbondale-Marion, IL Metro Area",310M200US16060,,205,,198,,853,,2205,,267,,429,,266,,276,,342,,705,,1471,,4494,,974,,2928,,1853,,7422,,1757,,6140,,2027,,6370,,2797,,12510,,2852,,22842,,2827,,102500,,353,,125540
310M200US16180,"Carson City, NV Metro Area",310M200US16180,,203,,0,,445,,550,,1228,,2884,,575,,427,,1339,,3311,,1833,,3771,,780,,1349,,1754,,5120,,203,,0,,1405,,4226,,1405,,4226,,2679,,13207,,2620,,40965,,273,,54172
310M200US16220,"Casper, WY Metro Area",310M200US16220,,132,,159,,506,,719,,496,,573,,408,,545,,639,,1118,,910,,1173,,472,,837,,942,,2010,,1246,,2216,,1781,,6561,,1935,,8777,,2137,,12624,,2162,,68040,,460,,80823
310M200US16300,"Cedar Rapids, IA Metro Area",310M200US16300,,1033,,1462,,766,,1815,,601,,745,,331,,356,,706,,1101,,947,,2894,,1570,,4402,,1874,,7296,,2296,,9212,,3027,,12841,,3673,,22053,,4297,,32265,,4455,,226694,,623,,260421
