ucgid,NAME,GEO_ID,B07201_014MA,B07201_014M,B07201_014EA,B07201_014E,B07201_013MA,B07201_013M,B07201_013EA,B07201_013E,B07201_012MA,B07201_012M,B07201_012EA,B07201_012E,B07201_011MA,B07201_011M,B07201_011EA,B07201_011E,B07201_010MA,B07201_010M,B07201_010EA,B07201_010E,B07201_009MA,B07201_009M,B07201_009EA,B07201_009E,B07201_008MA,B07201_008M,B07201_008EA,B07201_008E,B07201_007MA,B07201_007M,B07201_007EA,B07201_007E,B07201_006MA,B07201_006M,B07201_006EA,B07201_006E,B07201_005MA,B07201_005M,B07201_005EA,B07201_005E,B07201_004MA,B07201_004M,B07201_004EA,B07201_004E,B07201_003MA,B07201_003M,B07201_003EA,B07201_003E,B07201_002MA,B07201_002M,B07201_002EA,B07201_002E,B07201_001MA,B07201_001M,B07201_001EA,B07201_001E
3100000US24500,"Great Falls, MT Metro Area",3100000US24500,,114,,91,,413,,444,,333,,342,,309,,367,,393,,709,,423,,965,,891,,1347,,1025,,2312,,667,,1476,,2092,,7901,,2190,,9377,,2346,,12842,,2415,,67620,,656,,80553
3100000US24540,"Greeley, CO Metro Area",3100000US24540,,305,,401,,999,,2102,,62,,36,,499,,675,,505,,711,,3020,,13437,,2104,,6276,,3379,,19713,,3795,,13958,,4117,,15085,,5570,,29043,,6165,,51569,,6151,,188142,,807,,240112
3100000US24580,"Green Bay, WI Metro Area",3100000US24580,,305,,639,,480,,1098,,1238,,2139,,424,,645,,1281,,2784,,1087,,3469,,1314,,4712,,1605,,8181,,1763,,8654,,3523,,20152,,3713,,28806,,4227,,40869,,4555,,254959,,1082,,296467
3100000US24620,"Greeneville, TN Micro Area",3100000US24620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US24660,"Greensboro-High Point, NC Metro Area",3100000US24660,,1398,,3219,,583,,1074,,828,,1830,,1630,,3491,,1794,,5321,,2579,,14131,,2928,,13567,,3964,,27698,,4698,,27836,,5520,,43951,,7078,,71787,,7904,,105880,,8747,,579872,,1653,,688971
3100000US24780,"Greenville, NC Metro Area",3100000US24780,,530,,717,,960,,1731,,702,,1840,,1201,,2002,,1242,,3842,,1333,,5529,,1663,,5340,,2064,,10869,,2911,,10608,,3774,,17656,,4833,,28264,,4944,,44706,,5674,,122254,,2518,,167677
3100000US24860,"Greenville-Mauldin-Easley, SC Metro Area",3100000US24860,,2665,,5859,,1361,,2806,,885,,2395,,581,,1555,,991,,3950,,4257,,22089,,1881,,9868,,4216,,31957,,5481,,44260,,2891,,22605,,6448,,66865,,6864,,105578,,7380,,494341,,1460,,605778
3100000US24940,"Greenwood, SC Micro Area",3100000US24940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US25020,"Guayama, PR Metro Area",3100000US25020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US25060,"Gulfport-Biloxi, MS Metro Area",3100000US25060,,901,,1734,,1147,,1626,,894,,1565,,632,,1039,,1132,,2604,,1448,,5054,,2073,,6984,,2606,,12038,,4098,,12878,,3442,,13942,,5181,,26820,,5607,,43088,,5933,,187578,,3927,,232400
3100000US25180,"Hagerstown-Martinsburg, MD-WV Metro Area",3100000US25180,,733,,538,,285,,334,,629,,1066,,771,,717,,1037,,1783,,2077,,8833,,1848,,4189,,2820,,13022,,3436,,12123,,1726,,8970,,3618,,21093,,4249,,36232,,4488,,221867,,1800,,258637
3100000US25220,"Hammond, LA Micro Area",3100000US25220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US25260,"Hanford-Corcoran, CA Metro Area",3100000US25260,,459,,499,,56,,24,,153,,133,,382,,457,,404,,590,,4084,,11298,,1715,,6255,,4182,,17553,,2251,,7189,,3028,,6578,,3892,,13767,,5359,,31934,,5597,,114635,,608,,147068
3100000US25420,"Harrisburg-Carlisle, PA Metro Area",3100000US25420,,874,,2397,,445,,588,,1085,,4811,,811,,1971,,1343,,6782,,2214,,12535,,1781,,5824,,2562,,18359,,4068,,27420,,3309,,17849,,5522,,45269,,5467,,70998,,5780,,448823,,1126,,522218
3100000US25500,"Harrisonburg, VA Metro Area",3100000US25500,,1437,,2279,,635,,820,,850,,1280,,204,,232,,870,,1512,,1339,,6669,,1029,,2071,,1695,,8740,,1812,,10910,,269,,482,,1803,,11392,,2242,,22464,,2557,,91665,,398,,116408
3100000US25540,"Hartford-West Hartford-East Hartford, CT Metro Area",3100000US25540,,1426,,4983,,533,,660,,718,,1992,,582,,1067,,813,,3059,,3097,,22295,,2638,,13581,,4403,,35876,,5524,,69742,,5201,,38386,,7579,,108128,,9252,,147723,,9528,,1021991,,1742,,1174697
3100000US25620,"Hattiesburg, MS Metro Area",3100000US25620,,161,,97,,411,,724,,1084,,1920,,626,,1135,,1512,,3055,,1372,,3253,,1751,,3636,,2144,,6889,,2073,,4884,,2455,,7524,,2998,,12408,,3695,,23076,,4444,,111279,,2327,,134452
3100000US25740,"Helena, MT Micro Area",3100000US25740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US25860,"Hickory-Lenoir-Morganton, NC Metro Area",3100000US25860,,897,,1487,,480,,645,,1499,,3458,,575,,1350,,1706,,4808,,1652,,5312,,871,,2597,,1933,,7909,,4109,,20779,,3712,,15195,,5680,,35974,,5826,,49336,,5849,,306252,,823,,357075
3100000US25900,"Hilo, HI Micro Area",3100000US25900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US25940,"Hilton Head Island-Beaufort, SC Micro Area",3100000US25940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US25980,"Hinesville-Fort Stewart, GA Metro Area",3100000US25980,,2235,,3962,,219,,281,,216,,202,,1104,,1140,,1135,,1342,,1973,,4759,,2128,,5976,,2548,,10735,,1651,,2412,,2012,,6062,,2941,,8474,,3703,,20832,,4505,,47873,,3023,,72667
3100000US26100,"Holland-Grand Haven, MI Metro Area",3100000US26100,,747,,1045,,416,,464,,1065,,1447,,239,,301,,1105,,1748,,1820,,8579,,2323,,7699,,3127,,16278,,2017,,9475,,2877,,9196,,3421,,18671,,4601,,37161,,4704,,217883,,831,,256089
3100000US26140,"Homosassa Springs, FL Micro Area",3100000US26140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US26180,"Honolulu, HI Metro Area",3100000US26180,,3106,,13844,,441,,964,,1904,,4801,,1371,,2922,,2337,,7723,,3649,,16170,,4185,,18993,,5272,,35163,,6579,,53345,,5078,,34298,,8425,,87643,,10390,,131493,,10713,,747233,,2052,,892570
3100000US26300,"Hot Springs, AR Metro Area",3100000US26300,,404,,358,,1290,,1647,,358,,361,,705,,670,,784,,1031,,1258,,2680,,979,,1931,,1580,,4611,,1700,,3846,,2445,,6018,,2932,,9864,,3505,,17153,,3681,,77713,,615,,95224
3100000US26380,"Houma-Bayou Cane-Thibodaux, LA Metro Area",3100000US26380,,555,,464,,301,,246,,610,,985,,363,,394,,712,,1379,,622,,1083,,982,,2213,,1089,,3296,,2523,,7905,,2509,,8655,,3685,,16560,,3955,,21481,,3942,,176694,,770,,198639
3100000US26420,"Houston-Sugar Land-Baytown, TX Metro Area",3100000US26420,,7222,,49331,,2380,,12367,,3463,,12673,,2420,,12201,,4534,,24874,,7816,,63283,,10635,,109904,,12158,,173187,,14732,,303834,,23521,,520844,,27360,,824678,,28853,,1035106,,28171,,4455130,,7482,,5539567
3100000US26580,"Huntington-Ashland, WV-KY-OH Metro Area",3100000US26580,,464,,800,,922,,2307,,1092,,1989,,490,,832,,1200,,2821,,1071,,3463,,2021,,4196,,2194,,7659,,3903,,21324,,2237,,11244,,4325,,32568,,4904,,45355,,5060,,234929,,763,,281084
3100000US26620,"Huntsville, AL Metro Area",3100000US26620,,1146,,2473,,716,,1476,,877,,1602,,595,,802,,1010,,2404,,3077,,10911,,2217,,8726,,3777,,19637,,3364,,15094,,4252,,25882,,5425,,40976,,6134,,64493,,5966,,314428,,1117,,381394
3100000US26820,"Idaho Falls, ID Metro Area",3100000US26820,,270,,372,,363,,367,,675,,1384,,1100,,2033,,1463,,3417,,886,,1673,,1826,,4165,,1955,,5838,,2081,,5200,,1678,,7958,,2565,,13158,,3339,,22780,,3258,,95442,,2202,,118594
3100000US26860,"Indiana, PA Micro Area",3100000US26860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US26900,"Indianapolis-Carmel, IN Metro Area",3100000US26900,,1931,,6897,,636,,1724,,1456,,3363,,1809,,3648,,2334,,7011,,4692,,28647,,2944,,22860,,5024,,51507,,6514,,75204,,10000,,152880,,11070,,228084,,12019,,288326,,12063,,1377819,,3614,,1673042
3100000US26980,"Iowa City, IA Metro Area",3100000US26980,,536,,1005,,536,,1437,,663,,875,,954,,1939,,1240,,2814,,1238,,4797,,1406,,6223,,1659,,11020,,1798,,5982,,2142,,12533,,2637,,18515,,3186,,33786,,3054,,109911,,725,,144702
3100000US27060,"Ithaca, NY Metro Area",3100000US27060,,826,,1865,,543,,703,,617,,1145,,229,,243,,677,,1388,,1010,,5405,,1136,,4409,,1516,,9814,,1576,,4979,,2935,,10977,,3269,,15956,,3357,,27861,,3416,,70906,,266,,100632
3100000US27100,"Jackson, MI Metro Area",3100000US27100,,66,,75,,592,,980,,360,,610,,361,,811,,469,,1421,,963,,2979,,1077,,3280,,1487,,6259,,1781,,5397,,2679,,12106,,3118,,17503,,2850,,26163,,2980,,134684,,646,,160922
3100000US27140,"Jackson, MS Metro Area",3100000US27140,,805,,902,,1590,,4509,,1276,,2756,,2251,,6122,,2576,,8878,,1367,,5066,,1747,,7359,,2415,,12425,,5604,,32219,,4778,,34324,,6776,,66543,,7766,,92355,,8429,,428749,,3834,,522006
3100000US27180,"Jackson, TN Metro Area",3100000US27180,,257,,319,,1163,,1646,,90,,73,,839,,684,,847,,757,,608,,1341,,1332,,2790,,1457,,4131,,1377,,3134,,2252,,7665,,2718,,10799,,3103,,17333,,3290,,91409,,2472,,109061
3100000US27260,"Jacksonville, FL Metro Area",3100000US27260,,2594,,8396,,1395,,2831,,1121,,2579,,1666,,3655,,2085,,6234,,4834,,28645,,4414,,31121,,6932,,59766,,6136,,47806,,9757,,120735,,11194,,168541,,11639,,237372,,12964,,1031503,,4790,,1277271
3100000US27340,"Jacksonville, NC Metro Area",3100000US27340,,1187,,4524,,719,,1924,,2038,,5313,,1170,,2015,,2302,,7328,,2545,,12660,,1477,,8214,,2543,,20874,,2995,,13114,,2460,,6588,,3740,,19702,,4359,,49828,,4320,,104428,,791,,158780
3100000US27460,"Jamestown-Dunkirk-Fredonia, NY Micro Area",3100000US27460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US27500,"Janesville, WI Metro Area",3100000US27500,,208,,295,,566,,475,,274,,377,,428,,565,,483,,942,,1418,,3192,,762,,1674,,1487,,4866,,2408,,10026,,2381,,6722,,3327,,16748,,3527,,23031,,3502,,134150,,683,,157476
3100000US27620,"Jefferson City, MO Metro Area",3100000US27620,,289,,300,,1678,,3957,,274,,399,,502,,820,,554,,1219,,1006,,2130,,1310,,3673,,1697,,5803,,2094,,10125,,2248,,6514,,2612,,16639,,3128,,27618,,3673,,114177,,2037,,142095
3100000US27740,"Johnson City, TN Metro Area",3100000US27740,,1401,,1775,,511,,840,,247,,195,,362,,416,,439,,611,,1522,,4370,,2244,,6218,,2647,,10588,,2494,,11360,,3333,,10565,,4276,,21925,,4833,,33964,,4924,,155722,,763,,191461
3100000US27780,"Johnstown, PA Metro Area",3100000US27780,,89,,71,,238,,221,,640,,1005,,979,,1196,,1214,,2201,,674,,2535,,1256,,2871,,1397,,5406,,1834,,6289,,991,,3085,,2125,,9374,,2709,,17202,,2694,,126454,,451,,143727
3100000US27860,"Jonesboro, AR Metro Area",3100000US27860,,167,,194,,1225,,2837,,262,,408,,938,,1640,,983,,2048,,964,,1688,,823,,1692,,1264,,3380,,2013,,6985,,2018,,8225,,2962,,15210,,3405,,23475,,4008,,92575,,2095,,116244
3100000US27900,"Joplin, MO Metro Area",3100000US27900,,403,,461,,503,,1261,,554,,696,,223,,187,,577,,883,,1226,,3167,,825,,1928,,1390,,5095,,3158,,11431,,2004,,8113,,3844,,19544,,4121,,26783,,4314,,142262,,579,,169506
3100000US27980,"Kahului-Wailuku, HI Micro Area",3100000US27980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US28020,"Kalamazoo-Portage, MI Metro Area",3100000US28020,,622,,1356,,627,,1031,,610,,1454,,633,,1090,,870,,2544,,1908,,7100,,1571,,5416,,2426,,12516,,3516,,15413,,4284,,32268,,5447,,47681,,6017,,63772,,5984,,253849,,897,,318977
3100000US28060,"Kalispell, MT Micro Area",3100000US28060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US28100,"Kankakee-Bradley, IL Metro Area",3100000US28100,,151,,146,,1247,,1752,,179,,149,,293,,349,,347,,498,,949,,3034,,689,,1388,,1245,,4422,,1586,,3898,,2325,,6779,,2705,,10677,,3073,,17349,,3331,,91719,,592,,109214
3100000US28140,"Kansas City, MO-KS Metro Area",3100000US28140,,2052,,8396,,2182,,8120,,1377,,3891,,2718,,10240,,3156,,14131,,4003,,22827,,3883,,29273,,5280,,52100,,10114,,137470,,9311,,117069,,13504,,254539,,13126,,328890,,13786,,1614595,,3809,,1951881
3100000US28300,"Keene, NH Micro Area",3100000US28300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US28420,"Kennewick-Richland-Pasco, WA Metro Area",3100000US28420,,908,,1468,,1419,,1741,,437,,611,,1143,,1423,,1220,,2034,,1548,,4031,,1629,,4039,,2203,,8070,,2220,,5886,,3639,,21201,,4666,,27087,,5317,,38932,,5232,,185330,,851,,225730
3100000US28580,"Key West, FL Micro Area",3100000US28580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US28660,"Killeen-Temple-Fort Hood, TX Metro Area",3100000US28660,,1906,,11007,,1696,,4667,,1149,,1787,,1351,,2878,,1698,,4665,,3253,,15322,,2562,,15738,,4080,,31060,,4003,,19149,,4465,,28226,,5699,,47375,,6391,,87767,,7504,,266880,,3505,,365654
3100000US28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",3100000US28700,,361,,486,,1376,,3125,,982,,1740,,601,,702,,1071,,2442,,2265,,6224,,1492,,4043,,2842,,10267,,2886,,16231,,2730,,12052,,4145,,28283,,5013,,44117,,5337,,255047,,3003,,299650
3100000US28740,"Kingston, NY Metro Area",3100000US28740,,392,,840,,149,,175,,191,,350,,172,,201,,260,,551,,1226,,3385,,1952,,5216,,2252,,8601,,4050,,12452,,1493,,3308,,4147,,15760,,4347,,25087,,4278,,154500,,589,,180427
3100000US28900,"Klamath Falls, OR Micro Area",3100000US28900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US28940,"Knoxville, TN Metro Area",3100000US28940,,804,,2342,,756,,2011,,1356,,3740,,1033,,2351,,1697,,6091,,2323,,11575,,3426,,12779,,3865,,24354,,4369,,31788,,4095,,42506,,6026,,74294,,7053,,106750,,7221,,565364,,2976,,674456
3100000US29020,"Kokomo, IN Metro Area",3100000US29020,,265,,0,,265,,0,,372,,377,,608,,515,,799,,892,,924,,1425,,528,,822,,1087,,2247,,1467,,2781,,3164,,10196,,3283,,12977,,3320,,16116,,3776,,82541,,2004,,98657
3100000US29100,"La Crosse, WI-MN Metro Area",3100000US29100,,236,,457,,1066,,2870,,293,,460,,515,,721,,589,,1181,,727,,1852,,1006,,2436,,1214,,4288,,1650,,5265,,2240,,10988,,2753,,16253,,2934,,24592,,2936,,104376,,404,,129425
3100000US29140,"Lafayette, IN Metro Area",3100000US29140,,944,,2799,,772,,2073,,407,,930,,954,,1615,,1074,,2545,,1282,,6843,,1277,,7226,,1781,,14069,,2955,,16009,,2890,,13446,,3690,,29455,,4147,,48142,,5124,,138704,,2726,,189645
3100000US29180,"Lafayette, LA Metro Area",3100000US29180,,1223,,1883,,620,,806,,873,,1569,,926,,2563,,1331,,4132,,1999,,5188,,1762,,4113,,2421,,9301,,2408,,7281,,3650,,18436,,4296,,25717,,4923,,39956,,5049,,211419,,742,,253258
3100000US29340,"Lake Charles, LA Metro Area",3100000US29340,,344,,449,,684,,802,,1537,,2047,,937,,1373,,1756,,3420,,2214,,3651,,1124,,2453,,2451,,6104,,3643,,13750,,3071,,13912,,3881,,27662,,4732,,37988,,5004,,150183,,1853,,188620
3100000US29380,"Lake City, FL Micro Area",3100000US29380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US29420,"Lake Havasu City-Kingman, AZ Metro Area",3100000US29420,,94,,56,,1122,,1693,,639,,527,,1587,,1572,,1600,,2099,,2276,,6764,,2635,,6730,,3244,,13494,,2707,,8342,,4626,,12981,,5153,,21323,,5535,,38609,,5431,,154066,,760,,192731
3100000US29460,"Lakeland, FL Metro Area",3100000US29460,,1409,,3891,,719,,1383,,1191,,2970,,772,,1246,,1389,,4216,,3515,,17546,,3350,,15026,,4649,,32572,,5816,,39533,,5017,,26790,,7967,,66323,,8944,,104494,,9098,,458005,,1612,,566390
3100000US29540,"Lancaster, PA Metro Area",3100000US29540,,1020,,2490,,421,,424,,322,,621,,348,,353,,442,,974,,2913,,14586,,1096,,3361,,3219,,17947,,4079,,28449,,2364,,10400,,4611,,38849,,5753,,58194,,5780,,431480,,920,,492164
3100000US29580,"Lancaster, SC Micro Area",3100000US29580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US29620,"Lansing-East Lansing, MI Metro Area",3100000US29620,,1850,,4432,,687,,1394,,714,,1827,,545,,1295,,964,,3122,,1978,,12531,,2004,,9796,,2547,,22327,,2690,,20332,,4542,,32095,,4998,,52427,,4918,,79270,,4956,,367185,,1215,,450887
3100000US29700,"Laredo, TX Metro Area",3100000US29700,,1755,,3928,,243,,147,,287,,0,,185,,111,,185,,111,,1550,,2972,,1312,,2679,,1939,,5651,,884,,600,,6731,,29449,,6681,,30049,,6780,,35958,,7241,,187707,,1274,,227593
3100000US29740,"Las Cruces, NM Metro Area",3100000US29740,,745,,1115,,445,,643,,86,,52,,784,,1896,,792,,1948,,1521,,4049,,2092,,7156,,2667,,11205,,1913,,3845,,3924,,18315,,4257,,22160,,4507,,35956,,4590,,157861,,1006,,194932
3100000US29820,"Las Vegas-Paradise, NV Metro Area",3100000US29820,,3948,,14312,,1333,,2869,,1824,,4128,,1726,,4060,,2764,,8188,,4970,,40779,,6160,,52325,,7532,,93104,,7886,,91153,,12530,,176078,,14089,,267231,,16074,,371392,,16324,,1420800,,2812,,1806504
3100000US29860,"Laurel, MS Micro Area",3100000US29860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US29940,"Lawrence, KS Metro Area",3100000US29940,,465,,642,,1221,,2384,,596,,724,,701,,1465,,823,,2189,,947,,4076,,1109,,4514,,1507,,8590,,592,,895,,2322,,16705,,2338,,17600,,2981,,30763,,3097,,80249,,480,,111654
3100000US30020,"Lawton, OK Metro Area",3100000US30020,,1364,,2718,,328,,1037,,549,,1063,,308,,653,,660,,1716,,1404,,4879,,1298,,4542,,1878,,9421,,2008,,4158,,3229,,12849,,3853,,17007,,3848,,29181,,3697,,79822,,673,,111721
3100000US30100,"Lebanon, NH-VT Micro Area",3100000US30100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US30140,"Lebanon, PA Metro Area",3100000US30140,,351,,348,,242,,0,,551,,693,,175,,145,,589,,838,,1038,,2160,,963,,1722,,1547,,3882,,1935,,5687,,1180,,3377,,2204,,9064,,2501,,13784,,2525,,112368,,406,,126500
3100000US30340,"Lewiston-Auburn, ME Metro Area",3100000US30340,,318,,525,,1069,,2020,,333,,417,,155,,169,,367,,586,,1247,,4189,,629,,801,,1288,,4990,,1015,,2735,,2389,,10238,,2525,,12973,,2940,,20569,,2956,,83898,,492,,104992
3100000US30460,"Lexington-Fayette, KY Metro Area",3100000US30460,,1179,,2371,,2105,,5366,,1351,,4032,,1083,,2763,,1541,,6795,,2075,,8092,,1715,,6421,,2704,,14513,,4053,,22385,,5019,,43618,,6385,,66003,,6763,,92677,,7057,,345701,,3687,,440749
3100000US30500,"Lexington Park, MD Micro Area",3100000US30500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US30620,"Lima, OH Metro Area",3100000US30620,,254,,261,,712,,1212,,495,,846,,294,,310,,570,,1156,,1244,,2454,,956,,1084,,1534,,3538,,1804,,3964,,1771,,5550,,2217,,9514,,2815,,15420,,2920,,88036,,485,,103717
3100000US30700,"Lincoln, NE Metro Area",3100000US30700,,730,,1125,,1897,,4736,,401,,1041,,1537,,3477,,1620,,4518,,1411,,4174,,1506,,5793,,1995,,9967,,1007,,3359,,5100,,43033,,5325,,46392,,6627,,65613,,6828,,219746,,1704,,286484
3100000US30740,"Lincolnton, NC Micro Area",3100000US30740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",3100000US30780,,1513,,3314,,1979,,8201,,2190,,4076,,1485,,3601,,2735,,7677,,2130,,7861,,2187,,9525,,3202,,17386,,5762,,37908,,5360,,52891,,7818,,90799,,9237,,124063,,9953,,534912,,2887,,662289
3100000US30860,"Logan, UT-ID Metro Area",3100000US30860,,987,,2029,,382,,473,,508,,842,,302,,339,,604,,1181,,2197,,7077,,977,,2023,,2225,,9100,,1443,,5205,,2390,,8852,,2848,,14057,,3314,,24811,,3797,,90074,,1707,,116914
3100000US30980,"Longview, TX Metro Area",3100000US30980,,272,,342,,864,,2146,,1794,,3572,,1650,,2265,,2292,,5837,,1695,,4105,,1564,,4951,,2565,,9056,,3032,,13898,,3453,,14916,,4553,,28814,,4950,,45853,,5674,,161621,,3614,,207816
3100000US31020,"Longview, WA Metro Area",3100000US31020,,546,,902,,320,,324,,1125,,1575,,605,,782,,1284,,2357,,696,,1441,,1200,,3392,,1166,,4833,,1363,,4432,,2082,,7588,,2557,,12020,,3113,,19534,,3254,,78789,,516,,99225
3100000US31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",3100000US31100,,7549,,96513,,1313,,3724,,1686,,4538,,1684,,5154,,2422,,9692,,7774,,106910,,8981,,143504,,11467,,250414,,24580,,502751,,22617,,806369,,31627,,1309120,,32943,,1572950,,33528,,11024663,,6534,,12694126
3100000US31140,"Louisville-Jefferson County, KY-IN Metro Area",3100000US31140,,1981,,6316,,1625,,5237,,1650,,3674,,681,,2133,,1740,,5807,,2790,,15981,,3660,,19979,,4731,,35960,,6748,,56766,,7049,,75754,,9764,,132520,,10245,,179524,,10660,,1026104,,4640,,1211944
3100000US31180,"Lubbock, TX Metro Area",3100000US31180,,505,,1006,,1060,,2891,,439,,387,,1037,,1885,,1119,,2272,,1674,,4532,,2099,,10657,,2620,,15189,,2106,,6190,,5057,,39853,,5095,,46043,,5877,,66395,,6294,,196215,,1649,,263616
3100000US31260,"Lufkin, TX Micro Area",3100000US31260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US31300,"Lumberton, NC Micro Area",3100000US31300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100000US31340,"Lynchburg, VA Metro Area",3100000US31340,,396,,895,,726,,1501,,704,,580,,269,,233,,760,,813,,1771,,7358,,1465,,3815,,2157,,11173,,3717,,15911,,2352,,8488,,4074,,24399,,4528,,37886,,5989,,196837,,4213,,235618
