ucgid,NAME,GEO_ID,B07201_014MA,B07201_014M,B07201_014EA,B07201_014E,B07201_013MA,B07201_013M,B07201_013EA,B07201_013E,B07201_012MA,B07201_012M,B07201_012EA,B07201_012E,B07201_011MA,B07201_011M,B07201_011EA,B07201_011E,B07201_010MA,B07201_010M,B07201_010EA,B07201_010E,B07201_009MA,B07201_009M,B07201_009EA,B07201_009E,B07201_008MA,B07201_008M,B07201_008EA,B07201_008E,B07201_007MA,B07201_007M,B07201_007EA,B07201_007E,B07201_006MA,B07201_006M,B07201_006EA,B07201_006E,B07201_005MA,B07201_005M,B07201_005EA,B07201_005E,B07201_004MA,B07201_004M,B07201_004EA,B07201_004E,B07201_003MA,B07201_003M,B07201_003EA,B07201_003E,B07201_002MA,B07201_002M,B07201_002EA,B07201_002E,B07201_001MA,B07201_001M,B07201_001EA,B07201_001E
310M200US42220,"Santa Rosa, CA Metro Area",310M200US42220,,593,,1278,,227,,239,,2267,,3034,,291,,464,,2307,,3498,,2331,,8589,,2054,,11174,,3207,,19763,,4596,,26741,,4440,,20511,,6509,,47252,,7162,,70752,,7176,,418652,,1074,,490682
310M200US42340,"Savannah, GA Metro Area",310M200US42340,,1084,,2559,,819,,2048,,586,,768,,787,,1307,,1046,,2075,,2767,,12711,,2498,,9639,,3952,,22350,,3832,,15855,,3962,,20125,,6055,,35980,,6788,,62453,,7017,,296073,,1181,,361085
310M200US42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",310M200US42540,,1222,,2284,,359,,983,,475,,996,,384,,453,,636,,1449,,2085,,10031,,2483,,7769,,3146,,17800,,3943,,30473,,2815,,15300,,5092,,45773,,5582,,66005,,5945,,488440,,1075,,556729
310M200US42620,"Searcy, AR Micro Area",310M200US42620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US42660,"Seattle-Tacoma-Bellevue, WA Metro Area",310M200US42660,,4321,,34621,,2940,,6020,,1715,,6605,,2775,,10841,,3382,,17446,,6112,,58655,,6581,,71456,,8992,,130111,,11602,,207783,,13402,,235581,,17597,,443364,,20616,,596941,,20669,,2936080,,3030,,3567642
310M200US42680,"Sebastian-Vero Beach, FL Metro Area",310M200US42680,,529,,814,,793,,892,,317,,413,,173,,111,,362,,524,,2588,,7467,,1575,,3348,,2764,,10815,,2499,,8499,,1686,,4018,,3007,,12517,,3920,,24748,,3935,,115244,,438,,140806
310M200US42700,"Sebring, FL Metro Area",310M200US42700,,826,,1078,,353,,316,,664,,807,,218,,0,,664,,807,,1460,,3497,,962,,1638,,1592,,5135,,2410,,6512,,1440,,1838,,2662,,8350,,2888,,14608,,3237,,80541,,886,,96227
310M200US42860,"Seneca, SC Micro Area",310M200US42860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US42940,"Sevierville, TN Micro Area",310M200US42940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US43580,"Sioux City, IA-NE-SD Metro Area",310M200US43580,,196,,254,,1000,,2312,,216,,173,,539,,645,,595,,818,,643,,1400,,1001,,1970,,1115,,3370,,2105,,6625,,3320,,11598,,4236,,18223,,4325,,24723,,4942,,141206,,1892,,166183
310M200US43620,"Sioux Falls, SD Metro Area",310M200US43620,,407,,630,,937,,2614,,755,,1191,,1301,,2903,,1501,,4094,,1098,,3166,,1068,,2618,,1514,,5784,,2647,,6910,,3148,,20731,,3799,,27641,,4706,,40133,,4772,,199153,,1334,,239916
310M200US43740,"Somerset, PA Micro Area",310M200US43740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US43780,"South Bend-Mishawaka, IN-MI Metro Area",310M200US43780,,743,,1631,,615,,1120,,1367,,3173,,283,,252,,1401,,3425,,1984,,7252,,1462,,5517,,2434,,12769,,2608,,11930,,2767,,17714,,4168,,29644,,4874,,46958,,5125,,265708,,1062,,314297
310M200US43900,"Spartanburg, SC Metro Area",310M200US43900,,585,,1027,,269,,419,,1310,,1382,,382,,507,,1388,,1889,,2267,,8819,,2350,,5026,,3330,,13845,,4733,,26506,,1739,,5773,,4872,,32279,,6215,,48432,,6395,,265061,,1162,,314520
310M200US43060,"Shawnee, OK Micro Area",310M200US43060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US43100,"Sheboygan, WI Metro Area",310M200US43100,,264,,307,,146,,294,,853,,1365,,432,,498,,857,,1863,,423,,954,,578,,1412,,771,,2366,,866,,3480,,1749,,6337,,1895,,9817,,1986,,14340,,2094,,99024,,452,,113671
310M200US43140,"Shelby, NC Micro Area",310M200US43140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US43300,"Sherman-Denison, TX Metro Area",310M200US43300,,409,,769,,802,,1272,,843,,837,,888,,1099,,1209,,1936,,1332,,3885,,420,,850,,1282,,4735,,1799,,4677,,1765,,6302,,2414,,10979,,3063,,18922,,3046,,100751,,571,,120442
310M200US43320,"Show Low, AZ Micro Area",310M200US43320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US43340,"Shreveport-Bossier City, LA Metro Area",310M200US43340,,822,,1652,,1530,,3135,,485,,588,,987,,1757,,1091,,2345,,2765,,6819,,1459,,4717,,3097,,11536,,2414,,11494,,5540,,35503,,5980,,46997,,6799,,64013,,6791,,375327,,1273,,440992
310M200US43420,"Sierra Vista-Douglas, AZ Metro Area",310M200US43420,,1021,,2295,,177,,135,,473,,484,,229,,268,,553,,752,,1453,,5795,,1991,,5102,,2411,,10897,,1029,,2697,,2122,,7312,,2344,,10009,,3059,,21793,,3215,,104354,,541,,128442
310M200US44060,"Spokane-Spokane Valley, WA Metro Area",310M200US44060,,820,,1846,,1020,,2116,,586,,1368,,1269,,2901,,1324,,4269,,2534,,11536,,1661,,8669,,3173,,20205,,3845,,23015,,4795,,32088,,5827,,55103,,6319,,81693,,6654,,446469,,1632,,530008
310M200US44100,"Springfield, IL Metro Area",310M200US44100,,347,,566,,983,,1537,,384,,551,,340,,486,,554,,1037,,925,,3130,,1866,,3295,,2144,,6425,,1315,,5078,,3306,,14811,,3868,,19889,,4453,,28888,,4428,,180644,,1414,,210098
310M200US44140,"Springfield, MA Metro Area",310M200US44140,,1278,,3858,,920,,1055,,751,,1518,,332,,405,,820,,1923,,2997,,18138,,1686,,6439,,3509,,24577,,5783,,41787,,4311,,19579,,6993,,61366,,7841,,88921,,7867,,527346,,1256,,620125
310M200US44180,"Springfield, MO Metro Area",310M200US44180,,371,,671,,1314,,5587,,1168,,2766,,676,,1556,,1371,,4322,,3047,,12815,,1731,,7401,,3686,,20216,,4701,,28312,,3673,,23857,,6580,,52169,,7603,,82294,,7203,,362336,,2728,,445301
310M200US44220,"Springfield, OH Metro Area",310M200US44220,,295,,237,,181,,173,,754,,900,,646,,534,,1168,,1434,,983,,3070,,539,,677,,1033,,3747,,1569,,5292,,1755,,8400,,2299,,13692,,2705,,19046,,2750,,115946,,391,,135229
310M200US44300,"State College, PA Metro Area",310M200US44300,,976,,2675,,239,,270,,587,,1323,,741,,1228,,907,,2551,,2936,,16647,,1103,,3706,,2949,,20353,,2490,,9230,,2829,,9363,,3265,,18593,,3259,,41767,,3272,,109767,,349,,154209
310M200US44340,"Statesboro, GA Micro Area",310M200US44340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US44420,"Staunton-Waynesboro, VA Metro Area",310M200US44420,,383,,409,,542,,945,,79,,47,,13,,7,,80,,54,,1161,,2931,,609,,1280,,1251,,4211,,1824,,5363,,1344,,3581,,2117,,8944,,2604,,14154,,3377,,100789,,2630,,115352
310M200US44620,"Stevens Point, WI Micro Area",310M200US44620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US44660,"Stillwater, OK Micro Area",310M200US44660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US44700,"Stockton-Lodi, CA Metro Area",310M200US44700,,1233,,2306,,1130,,1659,,387,,563,,218,,227,,445,,790,,4217,,17073,,3737,,16922,,5327,,33995,,4679,,27064,,5867,,50211,,7160,,77275,,8855,,113719,,8876,,579313,,1374,,695338
310M200US44940,"Sumter, SC Metro Area",310M200US44940,,456,,664,,1379,,1581,,250,,295,,379,,253,,317,,548,,952,,2027,,1480,,2829,,1726,,4856,,1548,,2649,,1739,,5506,,2158,,8155,,3086,,15140,,3016,,90615,,766,,106419
310M200US44980,"Sunbury, PA Micro Area",310M200US44980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US45060,"Syracuse, NY Metro Area",310M200US45060,,847,,3079,,375,,667,,541,,1645,,415,,1221,,739,,2866,,2434,,15321,,2063,,8511,,3044,,23832,,4292,,35904,,2687,,22224,,5092,,58128,,5415,,85493,,5879,,567057,,1009,,655629
310M200US45180,"Talladega-Sylacauga, AL Micro Area",310M200US45180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US45220,"Tallahassee, FL Metro Area",310M200US45220,,821,,1657,,886,,2382,,467,,967,,1086,,1156,,1160,,2123,,2622,,13604,,1752,,9119,,3288,,22723,,3176,,17617,,5608,,44393,,6373,,62010,,6288,,89238,,6424,,279210,,1898,,370105
310M200US45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",310M200US45300,,3482,,19825,,2080,,6328,,1613,,4448,,1000,,2632,,2017,,7080,,6856,,64493,,5344,,43148,,8698,,107641,,12183,,210113,,11290,,136197,,16992,,346310,,19438,,467359,,20158,,2353051,,2503,,2840235
310M200US45460,"Terre Haute, IN Metro Area",310M200US45460,,387,,541,,711,,1975,,482,,1126,,358,,441,,616,,1567,,1142,,2843,,983,,3246,,1530,,6089,,1522,,6703,,2620,,8805,,2808,,15508,,3015,,25139,,3560,,140072,,2447,,165752
310M200US45500,"Texarkana, TX-AR Metro Area",310M200US45500,,21,,12,,915,,2067,,57,,32,,374,,330,,375,,362,,2126,,3296,,650,,1571,,2229,,4867,,2769,,10753,,2023,,4023,,3450,,14776,,4429,,22072,,4396,,125653,,2524,,147737
310M200US45540,"The Villages, FL Metro Area",310M200US45540,,315,,325,,294,,435,,373,,398,,268,,272,,482,,670,,2915,,10847,,686,,1326,,3125,,12173,,997,,1995,,1219,,1952,,1632,,3947,,3454,,17225,,3474,,89061,,313,,106611
310M200US45780,"Toledo, OH Metro Area",310M200US45780,,1071,,2629,,619,,1583,,898,,2794,,911,,2497,,1252,,5291,,1700,,9809,,1862,,6438,,2420,,16247,,4533,,34359,,5273,,44270,,6801,,78629,,7588,,101750,,7614,,497277,,1429,,601656
310M200US45820,"Topeka, KS Metro Area",310M200US45820,,365,,558,,633,,1495,,471,,400,,522,,1160,,733,,1560,,1787,,4443,,1245,,4221,,2402,,8664,,1863,,5272,,2772,,16861,,3416,,22133,,3685,,33852,,3873,,197201,,665,,231611
310M200US45860,"Torrington, CT Micro Area",310M200US45860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US45900,"Traverse City, MI Micro Area",310M200US45900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US45940,"Trenton, NJ Metro Area",310M200US45940,,1518,,4810,,200,,0,,10,,6,,113,,72,,114,,78,,2096,,14591,,2076,,6318,,2926,,20909,,2639,,10071,,2352,,8683,,3472,,18754,,4720,,39741,,5185,,322957,,796,,367508
310M200US46020,"Truckee-Grass Valley, CA Micro Area",310M200US46020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US46060,"Tucson, AZ Metro Area",310M200US46060,,2289,,8145,,673,,1159,,1314,,3252,,1529,,3705,,2090,,6957,,3847,,24362,,3465,,23837,,5663,,48199,,5593,,41259,,7826,,105415,,9462,,146674,,10151,,202989,,10509,,774363,,1608,,985497
310M200US46100,"Tullahoma-Manchester, TN Micro Area",310M200US46100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US46140,"Tulsa, OK Metro Area",310M200US46140,,862,,3468,,1644,,6103,,797,,2507,,1333,,5045,,1642,,7552,,2122,,11506,,2039,,9609,,2919,,21115,,4438,,55771,,4934,,65876,,6453,,121647,,6816,,156417,,6878,,789217,,1606,,949102
310M200US46180,"Tupelo, MS Micro Area",310M200US46180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US46220,"Tuscaloosa, AL Metro Area",310M200US46220,,767,,1469,,930,,1180,,1811,,1511,,699,,764,,1955,,2275,,1914,,6683,,1682,,5787,,2313,,12470,,3372,,12274,,3106,,14699,,3603,,26973,,4677,,42898,,4959,,186916,,2784,,231283
310M200US46300,"Twin Falls, ID Micro Area",310M200US46300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US46340,"Tyler, TX Metro Area",310M200US46340,,313,,448,,425,,764,,422,,619,,1482,,3462,,1538,,4081,,2857,,7559,,919,,2674,,2956,,10233,,2315,,7772,,4643,,14254,,4986,,22026,,6217,,37104,,6449,,174730,,1336,,212282
310M200US46380,"Ukiah, CA Micro Area",310M200US46380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M200US46520,"Urban Honolulu, HI Metro Area",310M200US46520,,2739,,13676,,364,,777,,1354,,3445,,1005,,1619,,1658,,5064,,3278,,23575,,4232,,22689,,5138,,46264,,5970,,55153,,5254,,35923,,7578,,91076,,8313,,143181,,9151,,813498,,1500,,970355
310M200US46540,"Utica-Rome, NY Metro Area",310M200US46540,,474,,949,,258,,464,,608,,1422,,184,,300,,644,,1722,,1464,,6140,,1129,,4282,,1975,,10422,,2587,,15521,,2931,,12096,,3335,,27617,,3690,,40225,,3874,,252752,,1004,,293926
310M200US46660,"Valdosta, GA Metro Area",310M200US46660,,867,,1662,,969,,1663,,794,,1088,,881,,1091,,1212,,2179,,1197,,3451,,1531,,2579,,1933,,6030,,2076,,5988,,3049,,10326,,3390,,16314,,3681,,26186,,4125,,114011,,1538,,141859
310M200US46700,"Vallejo-Fairfield, CA Metro Area",310M200US46700,,1057,,2335,,497,,469,,203,,252,,473,,388,,583,,640,,3125,,12579,,2461,,10951,,4052,,23530,,3924,,19954,,5615,,23248,,6126,,43202,,6858,,67841,,7150,,349845,,1027,,420021
310M200US47020,"Victoria, TX Metro Area",310M200US47020,,172,,165,,1067,,1195,,269,,282,,267,,229,,350,,511,,1126,,2205,,904,,1470,,1483,,3675,,1089,,1862,,2412,,9411,,2387,,11273,,2993,,16654,,3189,,78597,,1395,,95416
310M200US47220,"Vineland-Bridgeton, NJ Metro Area",310M200US47220,,203,,248,,200,,0,,200,,0,,145,,74,,145,,74,,2289,,4707,,396,,1208,,2289,,5915,,1808,,4825,,2000,,5381,,2651,,10206,,3718,,16195,,3781,,138436,,798,,154879
310M200US47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",310M200US47260,,1819,,11360,,1185,,4769,,1143,,2862,,1266,,3609,,1702,,6471,,5314,,46111,,4387,,34335,,7560,,80446,,4696,,44503,,9409,,155361,,10941,,199864,,12945,,291550,,12687,,1383367,,4214,,1686277
310M200US47300,"Visalia-Porterville, CA Metro Area",310M200US47300,,499,,820,,299,,319,,76,,45,,36,,23,,83,,68,,2958,,9378,,2759,,8825,,4184,,18203,,5735,,24538,,4843,,24959,,7066,,49497,,8102,,68087,,7735,,377496,,1551,,446403
310M200US47380,"Waco, TX Metro Area",310M200US47380,,293,,456,,434,,900,,1107,,1159,,345,,717,,1175,,1876,,1188,,5825,,1655,,6979,,1923,,12804,,3222,,11637,,3634,,21866,,4886,,33503,,5425,,49083,,5915,,205081,,2242,,254620
310M200US47460,"Walla Walla, WA Metro Area",310M200US47460,,298,,345,,148,,77,,1231,,2249,,230,,197,,1318,,2446,,895,,1575,,758,,2017,,1220,,3592,,811,,1865,,970,,2281,,1367,,4146,,2142,,10261,,2227,,52143,,869,,62749
310M200US47580,"Warner Robins, GA Metro Area",310M200US47580,,574,,524,,395,,532,,152,,136,,651,,662,,671,,798,,1621,,4394,,1080,,1801,,2012,,6195,,3494,,9522,,4280,,13341,,5411,,22863,,5987,,30388,,6647,,153749,,1943,,184661
