ucgid,NAME,GEO_ID,B07201_014MA,B07201_014M,B07201_014EA,B07201_014E,B07201_013MA,B07201_013M,B07201_013EA,B07201_013E,B07201_012MA,B07201_012M,B07201_012EA,B07201_012E,B07201_011MA,B07201_011M,B07201_011EA,B07201_011E,B07201_010MA,B07201_010M,B07201_010EA,B07201_010E,B07201_009MA,B07201_009M,B07201_009EA,B07201_009E,B07201_008MA,B07201_008M,B07201_008EA,B07201_008E,B07201_007MA,B07201_007M,B07201_007EA,B07201_007E,B07201_006MA,B07201_006M,B07201_006EA,B07201_006E,B07201_005MA,B07201_005M,B07201_005EA,B07201_005E,B07201_004MA,B07201_004M,B07201_004EA,B07201_004E,B07201_003MA,B07201_003M,B07201_003EA,B07201_003E,B07201_002MA,B07201_002M,B07201_002EA,B07201_002E,B07201_001MA,B07201_001M,B07201_001EA,B07201_001E
310M600US29340,"Lake Charles, LA Metro Area",310M600US29340,,379,,536,,2255,,2027,,920,,1035,,499,,358,,1088,,1393,,1905,,3645,,2279,,4104,,2637,,7749,,3296,,11692,,2932,,8517,,4444,,20209,,6379,,31378,,6555,,174303,,1712,,206217
310M600US29380,"Lake City, FL Micro Area",310M600US29380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US29420,"Lake Havasu City-Kingman, AZ Metro Area",310M600US29420,,712,,760,,963,,904,,427,,605,,224,,0,,427,,605,,2145,,6350,,2483,,7198,,3108,,13548,,2068,,5487,,2000,,5413,,2776,,10900,,4837,,25957,,5079,,189036,,934,,215753
310M600US29460,"Lakeland-Winter Haven, FL Metro Area",310M600US29460,,853,,1505,,487,,767,,979,,1383,,602,,830,,1129,,2213,,5234,,32637,,3197,,12083,,6268,,44720,,4068,,26351,,5734,,24068,,7609,,50419,,10551,,98119,,10354,,647208,,1599,,746832
310M600US29540,"Lancaster, PA Metro Area",310M600US29540,,1091,,1613,,979,,864,,596,,1079,,918,,765,,1089,,1844,,3204,,15107,,2321,,6047,,3757,,21154,,4874,,27577,,1668,,4344,,5016,,31921,,6723,,55783,,6834,,489199,,1236,,546595
310M600US29620,"Lansing-East Lansing, MI Metro Area",310M600US29620,,1213,,2978,,786,,1844,,725,,1836,,496,,685,,940,,2521,,2793,,20330,,2240,,10352,,3938,,30682,,3235,,27561,,2772,,16912,,4263,,44473,,6027,,79520,,6048,,454031,,814,,536529
310M600US29700,"Laredo, TX Metro Area",310M600US29700,,584,,890,,249,,0,,315,,297,,456,,388,,542,,685,,406,,550,,1225,,1766,,1202,,2316,,494,,270,,5019,,24227,,5029,,24497,,5356,,27498,,5486,,235412,,1279,,263800
310M600US29740,"Las Cruces, NM Metro Area",310M600US29740,,1167,,1174,,277,,353,,459,,697,,556,,657,,714,,1354,,1499,,2898,,1882,,5383,,2350,,8281,,2105,,3823,,3054,,9852,,3425,,13675,,4377,,23663,,4609,,193484,,1297,,218321
310M600US29820,"Las Vegas-Henderson-Paradise, NV Metro Area",310M600US29820,,2573,,8663,,1353,,2746,,1012,,2476,,578,,1127,,1122,,3603,,6518,,50410,,7405,,49741,,10168,,100151,,9953,,98331,,10276,,120407,,15302,,218738,,19247,,325238,,19925,,1932373,,3396,,2266274
310M600US29860,"Laurel, MS Micro Area",310M600US29860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US29940,"Lawrence, KS Metro Area",310M600US29940,,177,,164,,458,,683,,334,,796,,1224,,1284,,1270,,2080,,1763,,6506,,1380,,5330,,2299,,11836,,950,,1180,,3365,,12275,,3466,,13455,,4334,,28054,,4368,,90353,,423,,118571
310M600US30020,"Lawton, OK Metro Area",310M600US30020,,468,,637,,484,,670,,1048,,1091,,59,,33,,1051,,1124,,1782,,6119,,1298,,3048,,2071,,9167,,523,,1073,,2712,,11757,,2750,,12830,,3274,,23791,,3353,,101207,,898,,125635
310M600US30100,"Lebanon, NH-VT Micro Area",310M600US30100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US30140,"Lebanon, PA Metro Area",310M600US30140,,2157,,2013,,189,,0,,225,,189,,178,,117,,280,,306,,1359,,3427,,1539,,2003,,2009,,5430,,1226,,3012,,630,,752,,1384,,3764,,2193,,9500,,3142,,130136,,619,,141649
310M600US30300,"Lewiston, ID-WA Metro Area",310M600US30300,,91,,97,,1028,,1531,,102,,69,,52,,31,,112,,100,,246,,309,,1246,,1975,,1283,,2284,,931,,1428,,1499,,3012,,1858,,4440,,2523,,8355,,2567,,55753,,388,,64205
310M600US30340,"Lewiston-Auburn, ME Metro Area",310M600US30340,,234,,239,,1027,,1349,,397,,481,,182,,0,,397,,481,,1244,,2540,,880,,1130,,1543,,3670,,1100,,1814,,1365,,4415,,1770,,6229,,2461,,11729,,2617,,98171,,510,,110139
310M600US30460,"Lexington-Fayette, KY Metro Area",310M600US30460,,1016,,1615,,1192,,2992,,1310,,3025,,1439,,3712,,2102,,6737,,2520,,10887,,2417,,12150,,3607,,23037,,2818,,13302,,5396,,36774,,5672,,50076,,6401,,82842,,6374,,427935,,1136,,512392
310M600US30620,"Lima, OH Metro Area",310M600US30620,,34,,20,,546,,696,,958,,1207,,220,,125,,991,,1332,,841,,2299,,865,,1360,,1191,,3659,,1440,,3401,,1338,,3550,,1744,,6951,,2071,,12638,,2160,,87801,,443,,100459
310M600US30700,"Lincoln, NE Metro Area",310M600US30700,,1224,,2261,,2265,,3934,,700,,1756,,1093,,1953,,1370,,3709,,1744,,4065,,1984,,5747,,2568,,9812,,791,,2128,,5009,,34771,,5117,,36899,,6206,,54354,,5855,,283561,,1654,,340176
310M600US30780,"Little Rock-North Little Rock-Conway, AR Metro Area",310M600US30780,,932,,2066,,1365,,3754,,1220,,2459,,1624,,3060,,2226,,5519,,2188,,8130,,3270,,12635,,3897,,20765,,6048,,34396,,6775,,36421,,7947,,70817,,9690,,100855,,9676,,638558,,2191,,741479
310M600US30860,"Logan, UT-ID Metro Area",310M600US30860,,576,,432,,220,,214,,483,,683,,348,,406,,601,,1089,,1846,,7554,,1570,,3679,,2169,,11233,,1906,,5931,,1694,,5378,,2211,,11309,,3030,,23845,,3296,,125731,,1349,,150008
310M600US30940,"London, KY Micro Area",310M600US30940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US30980,"Longview, TX Metro Area",310M600US30980,,460,,680,,1633,,2692,,323,,455,,786,,1321,,844,,1776,,2450,,5377,,1509,,4615,,3030,,9992,,2804,,12195,,2166,,7648,,3406,,19843,,4716,,34303,,4808,,250355,,818,,285338
310M600US31020,"Longview, WA Metro Area",310M600US31020,,159,,123,,325,,360,,230,,357,,450,,276,,512,,633,,1223,,2671,,1344,,2261,,1931,,4932,,2431,,5505,,887,,1422,,2476,,6927,,3111,,12852,,3141,,97609,,471,,110584
310M600US31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",310M600US31080,,6454,,62670,,1428,,2941,,1168,,4626,,755,,2035,,1503,,6661,,9153,,113983,,9917,,142836,,11595,,256819,,16172,,385373,,20236,,607618,,27434,,992991,,27958,,1259412,,28281,,11549041,,5822,,12871123
310M600US31140,"Louisville/Jefferson County, KY-IN Metro Area",310M600US31140,,1617,,4302,,1223,,4006,,969,,2886,,600,,1486,,1143,,4372,,2717,,15259,,2819,,14070,,3782,,29329,,5809,,47917,,7138,,68326,,8166,,116243,,9433,,153950,,9554,,1110519,,2945,,1268771
310M600US31180,"Lubbock, TX Metro Area",310M600US31180,,2063,,3275,,683,,1308,,2132,,2650,,1543,,3245,,2501,,5895,,2406,,6305,,3272,,11817,,3673,,18122,,1646,,3074,,6030,,33434,,6150,,36508,,7346,,61833,,7895,,258344,,2423,,323452
310M600US31260,"Lufkin, TX Micro Area",310M600US31260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US31300,"Lumberton, NC Micro Area",310M600US31300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US31340,"Lynchburg, VA Metro Area",310M600US31340,,501,,855,,522,,840,,326,,421,,392,,234,,520,,655,,2090,,10728,,2021,,5475,,2695,,16203,,2908,,9291,,1827,,7603,,3143,,16894,,3977,,34592,,4147,,225605,,2433,,261052
310M600US31420,"Macon-Bibb County, GA Metro Area",310M600US31420,,548,,612,,788,,1357,,372,,324,,103,,74,,387,,398,,2138,,6940,,1503,,3945,,2816,,10885,,966,,1802,,3765,,16066,,3903,,17868,,4746,,30508,,5817,,198179,,3142,,229299
310M600US31460,"Madera, CA Metro Area",310M600US31460,,159,,101,,174,,98,,218,,0,,61,,34,,61,,34,,1434,,3807,,1410,,4242,,1972,,8049,,626,,939,,1633,,1959,,1723,,2898,,2598,,11079,,2927,,146133,,1012,,157313
310M600US31540,"Madison, WI Metro Area",310M600US31540,,1616,,5368,,842,,1997,,1957,,3690,,773,,2232,,1987,,5922,,3065,,19154,,2478,,15358,,3942,,34512,,4847,,27780,,4995,,39478,,7496,,67258,,8039,,109689,,8307,,561852,,990,,676909
310M600US31700,"Manchester-Nashua, NH Metro Area",310M600US31700,,360,,407,,5,,4,,866,,1805,,1289,,1359,,1743,,3164,,5093,,18557,,972,,2804,,5290,,21361,,2817,,8567,,3460,,17652,,4531,,26219,,7298,,50748,,7337,,369051,,1014,,420206
310M600US31740,"Manhattan, KS Metro Area",310M600US31740,,1396,,2159,,375,,614,,161,,180,,284,,327,,344,,507,,2217,,6246,,2665,,6282,,3696,,12528,,3098,,8941,,2198,,8030,,3603,,16971,,4179,,30620,,4089,,99388,,773,,132167
310M600US31820,"Manitowoc, WI Micro Area",310M600US31820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US31860,"Mankato, MN Metro Area",310M600US31860,,358,,443,,652,,1592,,417,,712,,740,,1338,,741,,2050,,935,,4112,,327,,728,,996,,4840,,1257,,3642,,2781,,8318,,2798,,11960,,2999,,20442,,2902,,81456,,404,,102341
310M600US31900,"Mansfield, OH Metro Area",310M600US31900,,130,,104,,171,,196,,3662,,4561,,840,,1567,,3688,,6128,,1152,,3184,,886,,1307,,1560,,4491,,1049,,2299,,1253,,2751,,1745,,5050,,4032,,15865,,4143,,108253,,373,,124222
310M600US31940,"Marinette, WI-MI Micro Area",310M600US31940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US31980,"Marion, IN Micro Area",310M600US31980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US32020,"Marion, OH Micro Area",310M600US32020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US32100,"Marquette, MI Micro Area",310M600US32100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US32420,"Mayagüez, PR Metro Area",310M600US32420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US49780,"Zanesville, OH Micro Area",310M600US49780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US32580,"McAllen-Edinburg-Mission, TX Metro Area",310M600US32580,,2982,,7844,,782,,1113,,1012,,953,,575,,355,,1166,,1308,,2196,,4432,,5157,,12313,,5873,,16745,,7246,,35031,,5018,,25771,,8002,,60802,,10001,,79968,,10931,,777478,,2425,,865290
310M600US32740,"Meadville, PA Micro Area",310M600US32740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US32780,"Medford, OR Metro Area",310M600US32780,,701,,941,,153,,72,,874,,1545,,481,,444,,1035,,1989,,1763,,4758,,1761,,4581,,2764,,9339,,3338,,11735,,2275,,6644,,4184,,18379,,5192,,29779,,5047,,190487,,924,,221207
310M600US32820,"Memphis, TN-MS-AR Metro Area",310M600US32820,,1747,,3751,,1519,,3549,,1917,,4346,,505,,855,,2004,,5201,,2982,,10893,,3922,,16581,,5378,,27474,,6442,,49642,,8502,,60275,,10044,,109917,,11042,,146141,,11719,,1172282,,2715,,1322174
310M600US32900,"Merced, CA Metro Area",310M600US32900,,1144,,1384,,232,,172,,217,,314,,218,,0,,217,,314,,2670,,7676,,1421,,5034,,3256,,12710,,2889,,9312,,1502,,3247,,3312,,12559,,4665,,25755,,4896,,256054,,1059,,283193
310M600US32940,"Meridian, MS Micro Area",310M600US32940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",310M600US33100,,7605,,59638,,1620,,3622,,2771,,6602,,1602,,3737,,3091,,10339,,7617,,74003,,6928,,69094,,10131,,143097,,20971,,332778,,12557,,205378,,24381,,538156,,26663,,695214,,27404,,5281163,,5414,,6036015
310M600US33140,"Michigan City-La Porte, IN Metro Area",310M600US33140,,497,,451,,99,,81,,1554,,1508,,479,,537,,1617,,2045,,2305,,6531,,1552,,4067,,2836,,10598,,1309,,2144,,1757,,3527,,2190,,5671,,3543,,18395,,3790,,91693,,827,,110539
310M600US33220,"Midland, MI Metro Area",310M600US33220,,181,,0,,733,,809,,345,,477,,71,,59,,350,,536,,633,,1532,,1040,,1685,,1195,,3217,,1261,,2441,,885,,2002,,1563,,4443,,1837,,9005,,1756,,73819,,313,,82824
310M600US33260,"Midland, TX Metro Area",310M600US33260,,249,,0,,202,,165,,71,,46,,2623,,2808,,2631,,2854,,1275,,2235,,2376,,5009,,2586,,7244,,2031,,1747,,4192,,11698,,4676,,13445,,5919,,23708,,6156,,145275,,1773,,168983
310M600US33340,"Milwaukee-Waukesha, WI Metro Area",310M600US33340,,821,,3010,,1478,,2505,,1285,,2980,,1505,,3076,,2006,,6056,,3164,,19911,,2899,,17256,,4119,,37167,,5144,,55556,,6345,,76555,,7996,,132111,,8438,,177839,,8724,,1370569,,1814,,1551418
310M600US33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",310M600US33460,,2405,,10342,,1611,,7479,,1384,,4837,,3107,,8382,,3609,,13219,,4085,,28613,,5508,,38397,,6125,,67010,,10477,,211640,,10768,,160993,,15377,,372633,,17466,,460341,,17534,,3178518,,3002,,3649201
310M600US33500,"Minot, ND Micro Area",310M600US33500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US33540,"Missoula, MT Metro Area",310M600US33540,,207,,256,,1843,,3517,,736,,1022,,640,,1023,,872,,2045,,644,,1376,,1413,,3872,,1547,,5248,,1260,,1813,,2364,,7877,,3065,,9690,,3270,,20500,,3419,,97571,,603,,118327
310M600US33660,"Mobile, AL Metro Area",310M600US33660,,574,,429,,365,,419,,364,,435,,320,,406,,459,,841,,1938,,5246,,1948,,6133,,2825,,11379,,3490,,14423,,4767,,22455,,5963,,36878,,6587,,49517,,6631,,374733,,2782,,424679
310M600US33700,"Modesto, CA Metro Area",310M600US33700,,853,,1052,,232,,272,,170,,201,,117,,94,,208,,295,,3832,,11505,,2607,,6944,,4559,,18449,,3184,,13200,,2976,,12034,,3984,,25234,,5058,,44250,,5552,,501513,,1520,,546815
310M600US33740,"Monroe, LA Metro Area",310M600US33740,,312,,453,,396,,381,,359,,303,,1285,,1237,,1335,,1540,,1214,,2566,,692,,950,,1507,,3516,,3179,,11289,,2745,,5714,,3952,,17003,,4441,,22440,,4338,,179551,,812,,202444
310M600US33780,"Monroe, MI Metro Area",310M600US33780,,101,,79,,49,,31,,181,,0,,9,,5,,9,,5,,1835,,4433,,1097,,2563,,2163,,6996,,2520,,7044,,1043,,1443,,2729,,8487,,2918,,15519,,2922,,138415,,449,,154013
310M600US33860,"Montgomery, AL Metro Area",310M600US33860,,1169,,2083,,505,,960,,1026,,1324,,337,,419,,1061,,1743,,3170,,6303,,3071,,8840,,4387,,15143,,4335,,12195,,4245,,17950,,6101,,30145,,7694,,47991,,7425,,332623,,2204,,382697
310M600US33980,"Morehead City, NC Micro Area",310M600US33980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US34060,"Morgantown, WV Metro Area",310M600US34060,,127,,88,,798,,1306,,499,,1330,,278,,248,,521,,1578,,2233,,9242,,1768,,4235,,2907,,13477,,1842,,6830,,2234,,4563,,2738,,11393,,3509,,27754,,3579,,111934,,433,,139776
310M600US34100,"Morristown, TN Metro Area",310M600US34100,,224,,302,,1578,,1790,,308,,208,,737,,1080,,810,,1288,,1323,,2453,,466,,693,,1394,,3146,,1027,,2952,,1842,,2444,,2216,,5396,,2898,,11620,,2857,,130451,,526,,142373
310M600US34180,"Moses Lake, WA Micro Area",310M600US34180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US34340,"Mount Airy, NC Micro Area",310M600US34340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US34580,"Mount Vernon-Anacortes, WA Metro Area",310M600US34580,,80,,90,,438,,439,,204,,293,,388,,432,,416,,725,,1741,,3794,,836,,2441,,1915,,6235,,1550,,4518,,1660,,3725,,2289,,8243,,2922,,15642,,3165,,113006,,561,,128738
310M600US34620,"Muncie, IN Metro Area",310M600US34620,,99,,79,,441,,639,,321,,656,,696,,1296,,798,,1952,,1594,,5169,,990,,2280,,1817,,7449,,1623,,3878,,2515,,11500,,2687,,15378,,2746,,25418,,2730,,85638,,400,,111135
310M600US34740,"Muskegon, MI Metro Area",310M600US34740,,121,,121,,493,,666,,90,,61,,289,,205,,303,,266,,1418,,4280,,636,,1392,,1447,,5672,,1568,,5802,,1385,,3885,,2112,,9687,,2803,,16291,,2849,,158221,,692,,174633
310M600US34780,"Muskogee, OK Micro Area",310M600US34780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",310M600US34820,,1098,,1941,,1007,,1889,,1392,,2840,,8,,4,,1395,,2844,,3208,,20385,,2497,,8848,,3900,,29233,,4308,,23529,,2373,,8386,,4372,,31915,,5970,,65881,,6466,,438795,,937,,506617
310M600US34900,"Napa, CA Metro Area",310M600US34900,,403,,463,,106,,90,,175,,103,,218,,0,,175,,103,,1601,,3789,,1492,,3156,,2084,,6945,,982,,2961,,1566,,3522,,1864,,6483,,2983,,13621,,3135,,120949,,496,,135033
310M600US34940,"Naples-Marco Island, FL Metro Area",310M600US34940,,1684,,3395,,644,,791,,276,,293,,242,,0,,276,,293,,4448,,27165,,2515,,8185,,4922,,35350,,6741,,19314,,2996,,6246,,7205,,25560,,8010,,61994,,7759,,319006,,823,,384395
310M600US34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",310M600US34980,,2639,,8016,,2279,,5881,,2386,,4988,,2957,,5699,,3630,,10687,,7163,,52198,,5570,,38338,,8886,,90536,,9143,,80941,,10217,,119957,,12299,,200898,,13259,,308002,,14720,,1672424,,3237,,1988442
310M600US35100,"New Bern, NC Metro Area",310M600US35100,,226,,160,,233,,192,,767,,1380,,65,,55,,761,,1435,,2444,,5826,,991,,2651,,2622,,8477,,1667,,4068,,514,,758,,1692,,4826,,3341,,14930,,3768,,104258,,2232,,119348
310M600US35260,"New Castle, PA Micro Area",310M600US35260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US35300,"New Haven-Milford, CT Metro Area",310M600US35300,,1656,,6636,,175,,159,,349,,703,,104,,93,,346,,796,,3056,,16936,,4684,,22524,,5647,,39460,,4892,,33276,,3291,,13762,,5999,,47038,,8944,,87453,,8864,,761759,,1348,,855848
310M600US35380,"New Orleans-Metairie, LA Metro Area",310M600US35380,,830,,2573,,265,,274,,1053,,1436,,1223,,1316,,1623,,2752,,3171,,17083,,3362,,15045,,4592,,32128,,7782,,59303,,6981,,51532,,9135,,110835,,10289,,145989,,10077,,1099062,,2014,,1247624
310M600US35420,"New Philadelphia-Dover, OH Micro Area",310M600US35420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",310M600US35620,,9159,,113620,,1612,,5952,,1547,,5962,,1257,,3511,,1748,,9473,,8368,,132982,,9135,,121476,,13097,,254458,,24110,,713964,,27962,,864836,,34840,,1578800,,33552,,1848683,,35935,,17594103,,8236,,19556406
310M600US35660,"Niles, MI Metro Area",310M600US35660,,218,,322,,438,,761,,311,,407,,227,,220,,452,,627,,1495,,4023,,1264,,3561,,2043,,7584,,2378,,8237,,500,,524,,2440,,8761,,3442,,17733,,3533,,133865,,424,,151920
310M600US35840,"North Port-Sarasota-Bradenton, FL Metro Area",310M600US35840,,2049,,4908,,637,,947,,532,,995,,2557,,2852,,2746,,3847,,5741,,38786,,3895,,17460,,7061,,56246,,5943,,42005,,4309,,22616,,7181,,64621,,9592,,125661,,9462,,724212,,1772,,854781
310M600US35900,"North Wilkesboro, NC Micro Area",310M600US35900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US35980,"Norwich-New London, CT Metro Area",310M600US35980,,331,,493,,217,,0,,439,,544,,386,,556,,426,,1100,,2721,,12902,,1634,,4542,,3540,,17444,,3320,,13792,,2550,,5932,,4274,,19724,,5802,,38268,,5610,,227584,,743,,266345
310M600US36020,"Oak Harbor, WA Micro Area",310M600US36020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US36100,"Ocala, FL Metro Area",310M600US36100,,2314,,2806,,1313,,1933,,1351,,1925,,264,,235,,1342,,2160,,3274,,11994,,2139,,6635,,3971,,18629,,5270,,16009,,2862,,7591,,5631,,23600,,7662,,46322,,8201,,334241,,959,,383369
310M600US36140,"Ocean City, NJ Metro Area",310M600US36140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US36220,"Odessa, TX Metro Area",310M600US36220,,228,,167,,306,,237,,175,,102,,230,,139,,293,,241,,3574,,5446,,3818,,7254,,4411,,12700,,2538,,3881,,6572,,13684,,6887,,17565,,8074,,30743,,8261,,128108,,1056,,159018
310M600US36260,"Ogden-Clearfield, UT Metro Area",310M600US36260,,1801,,4516,,550,,675,,439,,537,,169,,99,,467,,636,,3349,,17372,,2041,,8642,,3649,,26014,,5429,,37951,,2620,,9474,,5665,,47425,,5736,,74750,,6343,,620922,,2459,,700188
310M600US36300,"Ogdensburg-Massena, NY Micro Area",310M600US36300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US36420,"Oklahoma City, OK Metro Area",310M600US36420,,2178,,6366,,1577,,5514,,1033,,2588,,2161,,6485,,2253,,9073,,4869,,22812,,3928,,25615,,6157,,48427,,8273,,87257,,8924,,85869,,10952,,173126,,12951,,236140,,13331,,1184406,,1955,,1426912
310M600US36460,"Olean, NY Micro Area",310M600US36460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310M600US36500,"Olympia-Lacey-Tumwater, WA Metro Area",310M600US36500,,1493,,1820,,605,,556,,723,,977,,748,,1252,,1096,,2229,,3505,,10003,,2941,,10671,,3761,,20674,,2969,,9267,,3103,,11715,,4443,,20982,,5413,,44441,,5745,,249838,,487,,296099
310M600US36540,"Omaha-Council Bluffs, NE-IA Metro Area",310M600US36540,,1572,,5347,,2115,,5446,,602,,1244,,1879,,3413,,2011,,4657,,2377,,10044,,2305,,12491,,3047,,22535,,4405,,31505,,5795,,56808,,6611,,88313,,7577,,120951,,7767,,834006,,1728,,960304
