NAME,B07201_014E,B07201_013E,B07201_012E,B07201_011E,B07201_010E,B07201_009E,B07201_008E,B07201_007E,B07201_006E,B07201_005E,B07201_004E,B07201_003E,B07201_002E,B07201_001E
"Beaver Dam, WI Micro Area",,,,,,,,,,,,,,
"Beckley, WV",158.0,543.0,631.0,138.0,769.0,3026.0,2080.0,5106.0,8035.0,2576.0,10611.0,17029.0,99210.0,116397.0
"Bloomington, IL",735.0,577.0,561.0,316.0,877.0,4082.0,1649.0,5731.0,10731.0,8598.0,19329.0,26514.0,161815.0,189064.0
"Bloomington, IN",2181.0,4059.0,2082.0,218.0,2300.0,5469.0,5580.0,11049.0,6496.0,19197.0,25693.0,43101.0,121168.0,166450.0
"Bloomsburg-Berwick, PA",45.0,194.0,668.0,148.0,816.0,3122.0,1564.0,4686.0,2665.0,3377.0,6042.0,11738.0,71024.0,82807.0
"Bluefield, WV-VA Micro Area",,,,,,,,,,,,,,
"Boise City, ID",2591.0,2418.0,4521.0,1963.0,6484.0,14600.0,15180.0,29780.0,46318.0,22273.0,68591.0,107273.0,616480.0,726344.0
"Boston-Cambridge-Newton, MA-NH",54237.0,1005.0,5603.0,2729.0,8332.0,71017.0,59181.0,130198.0,304369.0,131558.0,435927.0,575462.0,4197408.0,4827107.0
"Boulder, CO",3531.0,2229.0,1673.0,603.0,2276.0,16623.0,12676.0,29299.0,17913.0,19086.0,36999.0,70803.0,249773.0,324107.0
"Bowling Green, KY",855.0,3003.0,1332.0,405.0,1737.0,3903.0,3508.0,7411.0,8643.0,10337.0,18980.0,31131.0,143065.0,175051.0
"Bozeman, MT Micro Area",,,,,,,,,,,,,,
"Brainerd, MN Micro Area",,,,,,,,,,,,,,
"Branson, MO Micro Area",,,,,,,,,,,,,,
"Bremerton-Silverdale, WA",534.0,455.0,1760.0,492.0,2252.0,9779.0,7713.0,17492.0,10427.0,9087.0,19514.0,39713.0,226425.0,266672.0
"Bridgeport-Stamford-Norwalk, CT",12308.0,148.0,534.0,739.0,1273.0,19343.0,17349.0,36692.0,18923.0,50620.0,69543.0,107656.0,813568.0,933532.0
"Brownsville-Harlingen, TX",2541.0,44.0,269.0,399.0,668.0,3009.0,2150.0,5159.0,5336.0,19534.0,24870.0,30741.0,385780.0,419062.0
"Brunswick, GA",87.0,332.0,928.0,333.0,1261.0,4891.0,1043.0,5934.0,3800.0,3472.0,7272.0,14799.0,100896.0,115782.0
"Cape Girardeau, MO-IL",342.0,1571.0,258.0,418.0,676.0,1417.0,1026.0,2443.0,6461.0,4658.0,11119.0,15809.0,76064.0,92215.0
"Carbondale-Marion, IL",941.0,2823.0,77.0,466.0,543.0,3688.0,3269.0,6957.0,5456.0,5691.0,11147.0,21470.0,100785.0,123196.0
"Carson City, NV",289.0,179.0,464.0,20.0,484.0,1354.0,1994.0,3348.0,0.0,3602.0,3602.0,7613.0,47077.0,54979.0
"Casper, WY",73.0,2014.0,213.0,1200.0,1413.0,1150.0,832.0,1982.0,571.0,3720.0,4291.0,9700.0,68559.0,78332.0
"Cedar Rapids, IA",603.0,2504.0,165.0,549.0,714.0,3874.0,4144.0,8018.0,9015.0,11000.0,20015.0,31251.0,237915.0,269769.0
"Centralia, WA Micro Area",,,,,,,,,,,,,,
"Chambersburg-Waynesboro, PA",248.0,206.0,694.0,0.0,694.0,4866.0,1668.0,6534.0,4193.0,4713.0,8906.0,16340.0,136883.0,153471.0
"Waco, TX",1298.0,2538.0,526.0,726.0,1252.0,9363.0,8864.0,18227.0,7957.0,22607.0,30564.0,52581.0,212842.0,266721.0
"Walla Walla, WA",78.0,122.0,986.0,918.0,1904.0,3391.0,2106.0,5497.0,1815.0,5287.0,7102.0,14625.0,50167.0,64870.0
"Warner Robins, GA",1147.0,866.0,650.0,703.0,1353.0,7536.0,3044.0,10580.0,8545.0,7027.0,15572.0,28371.0,162138.0,191656.0
"Warsaw, IN Micro Area",,,,,,,,,,,,,,
"Wichita Falls, TX",1796.0,657.0,493.0,1431.0,1924.0,4437.0,6063.0,10500.0,1968.0,11316.0,13284.0,26365.0,121029.0,149190.0
"Williamsport, PA",464.0,503.0,476.0,115.0,591.0,3768.0,799.0,4567.0,6043.0,2439.0,8482.0,14143.0,97606.0,112213.0
"Wilmington, NC",1361.0,547.0,784.0,649.0,1433.0,15298.0,6191.0,21489.0,9574.0,18108.0,27682.0,51151.0,239806.0,292318.0
"Wilson, NC Micro Area",,,,,,,,,,,,,,
"Watertown-Fort Atkinson, WI Micro Area",,,,,,,,,,,,,,
"Watertown-Fort Drum, NY",1438.0,812.0,1019.0,984.0,2003.0,4348.0,3083.0,7431.0,4924.0,3854.0,8778.0,19024.0,89431.0,109893.0
"Wausau, WI",94.0,1162.0,586.0,1136.0,1722.0,1006.0,1894.0,2900.0,5283.0,3798.0,9081.0,14865.0,118828.0,133787.0
"Weirton-Steubenville, WV-OH",273.0,470.0,948.0,766.0,1714.0,2828.0,1518.0,4346.0,4224.0,1768.0,5992.0,12522.0,106991.0,119786.0
"Wenatchee, WA",821.0,644.0,240.0,461.0,701.0,1839.0,2808.0,4647.0,6862.0,3680.0,10542.0,16534.0,101311.0,118666.0
"Wheeling, WV-OH",47.0,1021.0,397.0,168.0,565.0,2088.0,728.0,2816.0,5578.0,1676.0,7254.0,11656.0,126271.0,137974.0
"Whitewater-Elkhorn, WI Micro Area",,,,,,,,,,,,,,
"Wichita, KS",2554.0,2582.0,3092.0,3975.0,7067.0,9496.0,7018.0,16514.0,27382.0,61711.0,89093.0,115256.0,517738.0,635548.0
"Winchester, VA-WV",452.0,979.0,187.0,0.0,187.0,5392.0,1328.0,6720.0,4626.0,2480.0,7106.0,14992.0,124457.0,139901.0
"Winston-Salem, NC",1994.0,1297.0,2360.0,860.0,3220.0,13546.0,13479.0,27025.0,29756.0,22620.0,52376.0,83918.0,578469.0,664381.0
"Wisconsin Rapids-Marshfield, WI Micro Area",,,,,,,,,,,,,,
"Wooster, OH Micro Area",,,,,,,,,,,,,,
"Worcester, MA-CT",5196.0,348.0,2130.0,223.0,2353.0,26495.0,8474.0,34969.0,43359.0,14209.0,57568.0,95238.0,837619.0,938053.0
"Yakima, WA",2120.0,1290.0,188.0,1096.0,1284.0,3642.0,2077.0,5719.0,13628.0,13759.0,27387.0,35680.0,211246.0,249046.0
"York-Hanover, PA",1957.0,235.0,188.0,405.0,593.0,11165.0,2931.0,14096.0,22098.0,8343.0,30441.0,45365.0,396998.0,444320.0
"Youngstown-Warren-Boardman, OH-PA",1262.0,182.0,3157.0,1239.0,4396.0,7485.0,4093.0,11578.0,31879.0,15837.0,47716.0,63872.0,469272.0,534406.0
"Yuba City, CA",578.0,480.0,764.0,380.0,1144.0,5960.0,2242.0,8202.0,7474.0,7912.0,15386.0,25212.0,146033.0,171823.0
"Yuma, AZ",3180.0,74.0,582.0,301.0,883.0,8032.0,2769.0,10801.0,9612.0,12120.0,21732.0,33490.0,172259.0,208929.0
"Zanesville, OH Micro Area",,,,,,,,,,,,,,
"Champaign-Urbana, IL",3248.0,1144.0,386.0,1028.0,1414.0,11521.0,9773.0,21294.0,7833.0,16249.0,24082.0,47934.0,183754.0,234936.0
"Charleston, WV",129.0,549.0,106.0,349.0,455.0,3165.0,1531.0,4696.0,9406.0,3665.0,13071.0,18771.0,190102.0,209002.0
"Charleston-North Charleston, SC",4672.0,3607.0,3556.0,772.0,4328.0,26874.0,14611.0,41485.0,42915.0,29249.0,72164.0,121584.0,651313.0,777569.0
"Charlotte-Concord-Gastonia, NC-SC",10906.0,3290.0,5521.0,4565.0,10086.0,63033.0,41652.0,104685.0,119225.0,128798.0,248023.0,366084.0,2163523.0,2540513.0
"Charlottesville, VA",3401.0,1424.0,215.0,376.0,591.0,9533.0,6622.0,16155.0,17276.0,9212.0,26488.0,44658.0,181460.0,229519.0
"Chattanooga, TN-GA",1494.0,1810.0,2162.0,1720.0,3882.0,17727.0,7563.0,25290.0,26470.0,22376.0,48846.0,79828.0,471599.0,552921.0
"Cheyenne, WY",833.0,744.0,724.0,1412.0,2136.0,2735.0,923.0,3658.0,2534.0,6498.0,9032.0,15570.0,81331.0,97734.0
"Chicago-Naperville-Elgin, IL-IN-WI",55327.0,4383.0,10111.0,6086.0,16197.0,72270.0,89448.0,161718.0,507707.0,403527.0,911234.0,1093532.0,8241537.0,9390396.0
"Buffalo-Cheektowaga-Niagara Falls, NY",4324.0,730.0,1935.0,560.0,2495.0,13646.0,9927.0,23573.0,47261.0,51690.0,98951.0,125749.0,988836.0,1118909.0
"Burlington, NC",329.0,211.0,240.0,274.0,514.0,5208.0,4534.0,9742.0,7379.0,5034.0,12413.0,22880.0,141564.0,164773.0
"Burlington-South Burlington, VT",1623.0,3033.0,1352.0,188.0,1540.0,7338.0,2478.0,9816.0,11706.0,9006.0,20712.0,35101.0,182124.0,218848.0
"California-Lexington Park, MD",256.0,0.0,0.0,272.0,272.0,4868.0,2501.0,7369.0,4693.0,4113.0,8806.0,16447.0,94899.0,111602.0
"Canton-Massillon, OH",518.0,781.0,1714.0,967.0,2681.0,7556.0,2334.0,9890.0,19663.0,16308.0,35971.0,49323.0,344879.0,394720.0
"Cape Coral-Fort Myers, FL",6926.0,1328.0,1119.0,1278.0,2397.0,23557.0,10920.0,34477.0,37998.0,23602.0,61600.0,99802.0,638982.0,745710.0
"Chico, CA",475.0,980.0,497.0,820.0,1317.0,7390.0,4379.0,11769.0,10609.0,12966.0,23575.0,37641.0,190280.0,228396.0
"Chillicothe, OH Micro Area",,,,,,,,,,,,,,
"Cincinnati, OH-KY-IN",7811.0,4625.0,5684.0,6643.0,12327.0,31729.0,27056.0,58785.0,179719.0,58867.0,238586.0,314323.0,1839372.0,2161506.0
"Claremont-Lebanon, NH-VT Micro Area",,,,,,,,,,,,,,
"Clarksburg, WV Micro Area",,,,,,,,,,,,,,
"Clarksville, TN-KY",2067.0,2574.0,3316.0,879.0,4195.0,8385.0,10865.0,19250.0,14182.0,19738.0,33920.0,59939.0,224284.0,286290.0
"Clearlake, CA Micro Area",,,,,,,,,,,,,,
"Cleveland, TN",188.0,686.0,1025.0,53.0,1078.0,2405.0,1877.0,4282.0,5885.0,6830.0,12715.0,18761.0,104545.0,123494.0
"Cleveland-Elyria, OH",8019.0,854.0,3987.0,2768.0,6755.0,24143.0,15004.0,39147.0,145306.0,64118.0,209424.0,256180.0,1770823.0,2035022.0
"Coeur d'Alene, ID",87.0,2086.0,628.0,441.0,1069.0,2319.0,3466.0,5785.0,10832.0,7391.0,18223.0,27163.0,133139.0,160389.0
"College Station-Bryan, TX",4264.0,2796.0,790.0,1164.0,1954.0,9852.0,9446.0,19298.0,5243.0,33786.0,39029.0,63077.0,193862.0,261203.0
"Colorado Springs, CO",7449.0,3259.0,2275.0,2147.0,4422.0,37990.0,26990.0,64980.0,17598.0,65394.0,82992.0,155653.0,567176.0,730278.0
"Columbia, MO",2389.0,1585.0,507.0,2109.0,2616.0,10267.0,3784.0,14051.0,2854.0,21264.0,24118.0,42370.0,132943.0,177702.0
"Columbia, SC",6298.0,2541.0,2658.0,1670.0,4328.0,29907.0,17532.0,47439.0,62824.0,20733.0,83557.0,137865.0,678742.0,822905.0
"Columbus, GA-AL",2077.0,1907.0,1127.0,3660.0,4787.0,11769.0,6574.0,18343.0,12062.0,28803.0,40865.0,65902.0,235153.0,303132.0
"Columbus, IN",2953.0,0.0,353.0,406.0,759.0,3540.0,401.0,3941.0,1670.0,6194.0,7864.0,12564.0,66359.0,81876.0
"Columbus, OH",10392.0,4682.0,8907.0,4978.0,13885.0,32374.0,27416.0,59790.0,108746.0,136833.0,245579.0,323936.0,1745337.0,2079665.0
"Concord, NH Micro Area",,,,,,,,,,,,,,
"Cookeville, TN Micro Area",,,,,,,,,,,,,,
"Coos Bay, OR Micro Area",,,,,,,,,,,,,,
"Corning, NY Micro Area",,,,,,,,,,,,,,
"Corpus Christi, TX",1640.0,1461.0,888.0,1883.0,2771.0,9042.0,6843.0,15885.0,17466.0,40308.0,57774.0,77891.0,366819.0,446350.0
"Corvallis, OR",1543.0,0.0,519.0,336.0,855.0,5687.0,6392.0,12079.0,2114.0,7221.0,9335.0,22269.0,67818.0,91630.0
"Crestview-Fort Walton Beach-Destin, FL",1173.0,2128.0,1621.0,812.0,2433.0,12664.0,7814.0,20478.0,19347.0,10379.0,29726.0,54765.0,218385.0,274323.0
"Cullman, AL Micro Area",,,,,,,,,,,,,,
"Cumberland, MD-WV",0.0,390.0,520.0,161.0,681.0,2223.0,1049.0,3272.0,4635.0,2608.0,7243.0,11586.0,85496.0,97082.0
"Dallas-Fort Worth-Arlington, TX",60051.0,12618.0,10199.0,11878.0,22077.0,97639.0,127566.0,225205.0,389943.0,444408.0,834351.0,1094251.0,6293689.0,7447991.0
"Dalton, GA",42.0,196.0,485.0,181.0,666.0,2505.0,296.0,2801.0,4600.0,1704.0,6304.0,9967.0,132560.0,142569.0
"Danville, IL",163.0,178.0,6.0,127.0,133.0,896.0,1302.0,2198.0,1979.0,3521.0,5500.0,8009.0,67756.0,75928.0
"Danville, VA Micro Area",,,,,,,,,,,,,,
"Daphne-Fairhope-Foley, AL",1480.0,39.0,2305.0,444.0,2749.0,4491.0,4240.0,8731.0,11990.0,4921.0,16911.0,28430.0,186702.0,216612.0
"Davenport-Moline-Rock Island, IA-IL",859.0,676.0,446.0,1332.0,1778.0,6213.0,2948.0,9161.0,13516.0,20549.0,34065.0,45680.0,329551.0,376090.0
"Dayton, OH",2591.0,2299.0,2541.0,3052.0,5593.0,21454.0,12299.0,33753.0,72535.0,27921.0,100456.0,142101.0,651704.0,796396.0
"Decatur, AL",19.0,922.0,394.0,203.0,597.0,1423.0,976.0,2399.0,3340.0,4897.0,8237.0,12155.0,138568.0,150742.0
"Decatur, IL",230.0,348.0,422.0,168.0,590.0,2464.0,1180.0,3644.0,3166.0,8651.0,11817.0,16399.0,87028.0,103657.0
"Deltona-Daytona Beach-Ormond Beach, FL",5096.0,840.0,868.0,1118.0,1986.0,21795.0,10411.0,32206.0,22494.0,20087.0,42581.0,77613.0,572939.0,655648.0
"Denver-Aurora-Lakewood, CO",21036.0,6491.0,4288.0,5265.0,9553.0,61287.0,68884.0,130171.0,157161.0,176568.0,333729.0,479944.0,2396745.0,2897725.0
"Des Moines-West Des Moines, IA",2032.0,4067.0,2727.0,3667.0,6394.0,10362.0,12162.0,22524.0,35744.0,41756.0,77500.0,110485.0,534998.0,647515.0
"Detroit-Warren-Dearborn, MI",21194.0,6438.0,5360.0,2146.0,7506.0,36750.0,32299.0,69049.0,258462.0,136293.0,394755.0,477748.0,3778592.0,4277534.0
"Dothan, AL",60.0,1305.0,1588.0,562.0,2150.0,1916.0,1037.0,2953.0,4322.0,5490.0,9812.0,16220.0,130206.0,146486.0
"Dover, DE",704.0,214.0,160.0,155.0,315.0,6394.0,1883.0,8277.0,5813.0,4287.0,10100.0,18906.0,156606.0,176216.0
"DuBois, PA Micro Area",,,,,,,,,,,,,,
"Dubuque, IA",342.0,1353.0,205.0,195.0,400.0,1774.0,864.0,2638.0,2524.0,6790.0,9314.0,13705.0,81142.0,95189.0
"Duluth, MN-WI",1146.0,1607.0,1455.0,447.0,1902.0,6634.0,3755.0,10389.0,14602.0,15143.0,29745.0,43643.0,231187.0,275976.0
"Dunn, NC Micro Area",,,,,,,,,,,,,,
"Durham-Chapel Hill, NC",5629.0,628.0,2833.0,1052.0,3885.0,19870.0,16571.0,36441.0,11120.0,32345.0,43465.0,84419.0,479089.0,569137.0
"East Stroudsburg, PA",414.0,226.0,161.0,0.0,161.0,5893.0,4260.0,10153.0,4544.0,663.0,5207.0,15747.0,151641.0,167802.0
"Eau Claire, WI",243.0,1556.0,2868.0,696.0,3564.0,3342.0,1274.0,4616.0,5133.0,9211.0,14344.0,24080.0,142346.0,166669.0
"El Centro, CA",878.0,0.0,507.0,0.0,507.0,1378.0,2027.0,3405.0,6683.0,2019.0,8702.0,12614.0,165625.0,179117.0
"Elmira, NY",212.0,67.0,375.0,0.0,375.0,777.0,448.0,1225.0,2698.0,1420.0,4118.0,5785.0,77461.0,83458.0
"El Paso, TX",8844.0,2470.0,855.0,1060.0,1915.0,16816.0,16637.0,33453.0,14240.0,69838.0,84078.0,121916.0,701339.0,832099.0
"Enid, OK",1168.0,241.0,194.0,342.0,536.0,671.0,2168.0,2839.0,859.0,4019.0,4878.0,8494.0,50731.0,60393.0
"Erie, PA",1356.0,508.0,2650.0,750.0,3400.0,6080.0,1893.0,7973.0,11812.0,15515.0,27327.0,39208.0,229042.0,269606.0
"Eugene, OR",1476.0,1716.0,2479.0,604.0,3083.0,9768.0,11748.0,21516.0,19830.0,30582.0,50412.0,76727.0,297952.0,376155.0
"Eureka-Arcata-Fortuna, CA Micro Area",,,,,,,,,,,,,,
"Evansville, IN-KY",799.0,2640.0,651.0,1318.0,1969.0,6481.0,3419.0,9900.0,16947.0,18325.0,35272.0,49781.0,260911.0,311491.0
"Fairbanks, AK",481.0,1282.0,898.0,327.0,1225.0,2526.0,3115.0,5641.0,4510.0,4307.0,8817.0,16965.0,79903.0,97349.0
"Elizabeth City, NC Micro Area",,,,,,,,,,,,,,
"Elizabethtown-Fort Knox, KY",669.0,909.0,1393.0,346.0,1739.0,4312.0,5295.0,9607.0,10977.0,1566.0,12543.0,24798.0,124675.0,150142.0
"Elkhart-Goshen, IN",1080.0,221.0,1325.0,439.0,1764.0,3269.0,2365.0,5634.0,6401.0,9388.0,15789.0,23408.0,178466.0,202954.0
"Fargo, ND-MN",1400.0,2285.0,1367.0,1597.0,2964.0,4737.0,6298.0,11035.0,14235.0,17344.0,31579.0,47863.0,192460.0,241723.0
"Faribault-Northfield, MN Micro Area",,,,,,,,,,,,,,
"Farmington, MO Micro Area",,,,,,,,,,,,,,
