NAME,B07201_014E,B07201_013E,B07201_012E,B07201_011E,B07201_010E,B07201_009E,B07201_008E,B07201_007E,B07201_006E,B07201_005E,B07201_004E,B07201_003E,B07201_002E,B07201_001E
"Flint, MI",628.0,2464.0,1952.0,1008.0,2960.0,6298.0,3375.0,9673.0,24375.0,22322.0,46697.0,61794.0,374748.0,437170.0
"Florence, SC",526.0,1053.0,808.0,1154.0,1962.0,2756.0,2455.0,5211.0,20370.0,8563.0,28933.0,37159.0,159289.0,196974.0
"Florence-Muscle Shoals, AL",543.0,740.0,1274.0,1644.0,2918.0,2177.0,3147.0,5324.0,7036.0,5249.0,12285.0,21267.0,119048.0,140858.0
"Fond du Lac, WI",242.0,408.0,622.0,42.0,664.0,1152.0,2684.0,3836.0,3746.0,5717.0,9463.0,14371.0,83960.0,98573.0
"Fort Collins-Loveland, CO",1145.0,2513.0,652.0,992.0,1644.0,13536.0,9572.0,23108.0,6330.0,31096.0,37426.0,64691.0,206933.0,272769.0
"Fort Payne, AL Micro Area",,,,,,,,,,,,,,
"Fort Smith, AR-OK",1422.0,3621.0,1503.0,1008.0,2511.0,4288.0,5787.0,10075.0,22961.0,17445.0,40406.0,56613.0,224963.0,282998.0
"Fort Walton Beach-Crestview-Destin, FL",968.0,1017.0,777.0,774.0,1551.0,8002.0,7870.0,15872.0,7450.0,8872.0,16322.0,34762.0,140462.0,176192.0
"Fort Wayne, IN",1614.0,603.0,2360.0,3141.0,5501.0,6264.0,4862.0,11126.0,10712.0,32665.0,43377.0,60607.0,339952.0,402173.0
"Frankfort, KY Micro Area",,,,,,,,,,,,,,
"Fresno, CA",4834.0,884.0,594.0,644.0,1238.0,11558.0,16512.0,28070.0,35640.0,84750.0,120390.0,150582.0,720713.0,876129.0
"Gadsden, AL",248.0,439.0,540.0,189.0,729.0,3206.0,730.0,3936.0,5472.0,7181.0,12653.0,17757.0,84486.0,102491.0
"Gainesville, FL",1360.0,1518.0,999.0,423.0,1422.0,10247.0,12896.0,23143.0,10130.0,26795.0,36925.0,63008.0,178361.0,242729.0
"Gainesville, GA",232.0,1714.0,399.0,0.0,399.0,6745.0,1008.0,7753.0,7437.0,9853.0,17290.0,27156.0,143265.0,170653.0
"Galesburg, IL Micro Area",,,,,,,,,,,,,,
"Gallup, NM Micro Area",,,,,,,,,,,,,,
"Gettysburg, PA Micro Area",,,,,,,,,,,,,,
"Glens Falls, NY",163.0,614.0,1150.0,241.0,1391.0,3894.0,1175.0,5069.0,9103.0,2669.0,11772.0,18846.0,109116.0,128125.0
"Goldsboro, NC",1005.0,649.0,478.0,459.0,937.0,3282.0,2889.0,6171.0,4811.0,6042.0,10853.0,18610.0,92109.0,111724.0
"Grand Forks, ND-MN",576.0,4003.0,282.0,1489.0,1771.0,3027.0,1797.0,4824.0,3452.0,8268.0,11720.0,22318.0,72012.0,94906.0
"Grand Island, NE Micro Area",,,,,,,,,,,,,,
"Grand Junction, CO",381.0,1320.0,364.0,1211.0,1575.0,3563.0,3670.0,7233.0,9003.0,15511.0,24514.0,34642.0,97931.0,132954.0
"Grand Rapids-Wyoming, MI",4210.0,6658.0,4293.0,2228.0,6521.0,16514.0,12450.0,28964.0,38785.0,43715.0,82500.0,124643.0,634387.0,763240.0
"Grants Pass, OR Micro Area",,,,,,,,,,,,,,
"Great Falls, MT",225.0,1163.0,231.0,524.0,755.0,2575.0,2500.0,5075.0,600.0,6021.0,6621.0,13614.0,63991.0,77830.0
"Greeley, CO",648.0,670.0,1134.0,637.0,1771.0,10889.0,7079.0,17968.0,7067.0,16102.0,23169.0,43578.0,188893.0,233119.0
"Green Bay, WI",499.0,2446.0,1206.0,718.0,1924.0,3696.0,4158.0,7854.0,12139.0,20724.0,32863.0,45087.0,250071.0,295657.0
"Greeneville, TN Micro Area",,,,,,,,,,,,,,
"Greensboro-High Point, NC",2121.0,1472.0,4040.0,2136.0,6176.0,13689.0,15954.0,29643.0,35576.0,43312.0,78888.0,116179.0,558767.0,677067.0
"Greenville, NC",687.0,965.0,3582.0,2225.0,5807.0,5985.0,5057.0,11042.0,4942.0,14473.0,19415.0,37229.0,124274.0,162190.0
"Greenville, SC",2474.0,2509.0,4608.0,2216.0,6824.0,15695.0,13173.0,28868.0,47472.0,23069.0,70541.0,108742.0,483159.0,594375.0
"Greenwood, SC Micro Area",,,,,,,,,,,,,,
"Guayama, PR",,,,,,,,,,,,,,
"Gulfport-Biloxi, MS",1468.0,1588.0,1472.0,1052.0,2524.0,7356.0,4371.0,11727.0,28302.0,17208.0,45510.0,61349.0,162739.0,225556.0
"Hagerstown-Martinsburg, MD-WV",1092.0,819.0,999.0,195.0,1194.0,6484.0,4791.0,11275.0,8819.0,8683.0,17502.0,30790.0,222353.0,254235.0
"Hammond, LA Micro Area",,,,,,,,,,,,,,
"Hanford-Corcoran, CA",1519.0,122.0,434.0,311.0,745.0,8697.0,9907.0,18604.0,5502.0,6209.0,11711.0,31182.0,111242.0,143943.0
"Harrisburg-Carlisle, PA",2225.0,533.0,5017.0,1176.0,6193.0,11771.0,7241.0,19012.0,30151.0,18493.0,48644.0,74382.0,442306.0,518913.0
"Harrisonburg, VA",1438.0,2841.0,929.0,360.0,1289.0,6133.0,2468.0,8601.0,11743.0,1538.0,13281.0,26012.0,84584.0,112034.0
"Hartford-West Hartford-East Hartford, CT",5574.0,530.0,2630.0,1092.0,3722.0,22693.0,14284.0,36977.0,71098.0,40658.0,111756.0,152985.0,1016784.0,1175343.0
"Hattiesburg, MS",915.0,2455.0,2274.0,1964.0,4238.0,3722.0,1862.0,5584.0,6102.0,9926.0,16028.0,28305.0,104882.0,134102.0
"Helena, MT Micro Area",,,,,,,,,,,,,,
"Hickory-Lenoir-Morganton, NC",1175.0,975.0,1589.0,2257.0,3846.0,5581.0,4250.0,9831.0,21655.0,14418.0,36073.0,50725.0,303001.0,354901.0
"Hilo, HI Micro Area",,,,,,,,,,,,,,
"Hilton Head Island-Beaufort, SC Micro Area",,,,,,,,,,,,,,
"Hinesville-Fort Stewart, GA",4995.0,369.0,312.0,523.0,835.0,3366.0,4049.0,7415.0,1885.0,6112.0,7997.0,16616.0,50267.0,71878.0
"Holland-Grand Haven, MI",654.0,1003.0,1107.0,578.0,1685.0,8356.0,4026.0,12382.0,10727.0,6051.0,16778.0,31848.0,222092.0,254594.0
"Homosassa Springs, FL Micro Area",,,,,,,,,,,,,,
"Honolulu, HI",14416.0,1500.0,2207.0,2808.0,5015.0,19577.0,21165.0,40742.0,49961.0,32117.0,82078.0,129335.0,754323.0,898074.0
"Hot Springs, AR",470.0,1153.0,1562.0,967.0,2529.0,2296.0,2002.0,4298.0,5281.0,8615.0,13896.0,21876.0,71714.0,94060.0
"Houma-Bayou Cane-Thibodaux, LA",0.0,290.0,112.0,207.0,319.0,2208.0,2808.0,5016.0,15506.0,7117.0,22623.0,28248.0,172675.0,200923.0
"Houston-Sugar Land-Baytown, TX",47946.0,17753.0,11571.0,11624.0,23195.0,75626.0,141921.0,217547.0,299187.0,474522.0,773709.0,1032204.0,4375102.0,5455252.0
"Huntington-Ashland, WV-KY-OH",276.0,2054.0,925.0,1139.0,2064.0,4142.0,1960.0,6102.0,20384.0,11862.0,32246.0,42466.0,239645.0,282387.0
"Huntsville, AL",1778.0,957.0,2713.0,939.0,3652.0,10068.0,9557.0,19625.0,20755.0,23093.0,43848.0,68082.0,303294.0,373154.0
"Idaho Falls, ID",387.0,948.0,2444.0,3534.0,5978.0,1875.0,1715.0,3590.0,2767.0,9700.0,12467.0,22983.0,92112.0,115482.0
"Indiana, PA Micro Area",,,,,,,,,,,,,,
"Indianapolis-Carmel, IN",6118.0,4719.0,4960.0,7371.0,12331.0,23311.0,29079.0,52390.0,73356.0,148204.0,221560.0,291000.0,1345275.0,1642393.0
"Iowa City, IA",1564.0,2756.0,672.0,1680.0,2352.0,4323.0,6114.0,10437.0,6594.0,17176.0,23770.0,39315.0,96649.0,137528.0
"Ithaca, NY",2136.0,445.0,668.0,1158.0,1826.0,4971.0,5463.0,10434.0,4025.0,13939.0,17964.0,30669.0,66864.0,99669.0
"Jackson, MI",111.0,1307.0,616.0,668.0,1284.0,4037.0,4759.0,8796.0,3612.0,12817.0,16429.0,27816.0,133805.0,161732.0
"Jackson, MS",1127.0,2626.0,1928.0,4561.0,6489.0,4614.0,7801.0,12415.0,36255.0,30129.0,66384.0,87914.0,431504.0,520545.0
"Jackson, TN",105.0,1969.0,569.0,0.0,569.0,1784.0,2752.0,4536.0,3016.0,10674.0,13690.0,20764.0,89612.0,110481.0
"Jacksonville, FL",5288.0,5426.0,3436.0,3473.0,6909.0,34254.0,30603.0,64857.0,50400.0,111113.0,161513.0,238705.0,1015964.0,1259957.0
"Jacksonville, NC",3977.0,859.0,3141.0,1454.0,4595.0,9311.0,6139.0,15450.0,9053.0,3924.0,12977.0,33881.0,109502.0,147360.0
"Jamestown-Dunkirk-Fredonia, NY Micro Area",,,,,,,,,,,,,,
"Janesville, WI",649.0,484.0,1140.0,1193.0,2333.0,2234.0,1396.0,3630.0,5127.0,7671.0,12798.0,19245.0,137218.0,157112.0
"Jefferson City, MO",162.0,1738.0,1722.0,1117.0,2839.0,2562.0,1640.0,4202.0,10552.0,5672.0,16224.0,25003.0,117106.0,142271.0
"Johnson City, TN",604.0,1329.0,644.0,376.0,1020.0,3443.0,3491.0,6934.0,12162.0,8025.0,20187.0,29470.0,158498.0,188572.0
"Johnstown, PA",294.0,159.0,1294.0,143.0,1437.0,3354.0,1880.0,5234.0,6509.0,3338.0,9847.0,16677.0,128454.0,145425.0
"Jonesboro, AR",462.0,1675.0,1096.0,164.0,1260.0,2025.0,1861.0,3886.0,7142.0,10635.0,17777.0,24598.0,87139.0,112199.0
"Joplin, MO",480.0,743.0,846.0,1776.0,2622.0,2889.0,1860.0,4749.0,14350.0,12611.0,26961.0,35075.0,130852.0,166407.0
"Kahului-Wailuku, HI Micro Area",,,,,,,,,,,,,,
"Kalamazoo-Portage, MI",515.0,783.0,1433.0,1184.0,2617.0,7754.0,6165.0,13919.0,11221.0,27468.0,38689.0,56008.0,258942.0,315465.0
"Kalispell, MT Micro Area",,,,,,,,,,,,,,
"Kankakee-Bradley, IL",111.0,470.0,165.0,30.0,195.0,4693.0,2262.0,6955.0,6550.0,6644.0,13194.0,20814.0,87111.0,108036.0
"Kansas City, MO-KS",10281.0,8244.0,3827.0,9744.0,13571.0,21999.0,33232.0,55231.0,144042.0,120704.0,264746.0,341792.0,1588451.0,1940524.0
"Keene, NH Micro Area",,,,,,,,,,,,,,
"Kennewick-Richland-Pasco, WA",1472.0,666.0,446.0,2392.0,2838.0,5692.0,6286.0,11978.0,5737.0,24549.0,30286.0,45768.0,174818.0,222058.0
"Key West-Marathon, FL Micro Area",,,,,,,,,,,,,,
"Killeen-Temple-Fort Hood, TX",6496.0,2403.0,2283.0,2518.0,4801.0,10238.0,16059.0,26297.0,14448.0,28089.0,42537.0,76038.0,265665.0,348199.0
"Kingsport-Bristol-Bristol, TN-VA",261.0,2348.0,905.0,327.0,1232.0,6344.0,2643.0,8987.0,22633.0,13188.0,35821.0,48388.0,250848.0,299497.0
"Kingston, NY",878.0,670.0,501.0,43.0,544.0,6457.0,4015.0,10472.0,8994.0,3642.0,12636.0,24322.0,155328.0,180528.0
"Klamath Falls, OR Micro Area",,,,,,,,,,,,,,
"Knoxville, TN",2003.0,2118.0,4655.0,3782.0,8437.0,14034.0,14646.0,28680.0,38438.0,43347.0,81785.0,121020.0,536832.0,659855.0
"Kokomo, IN",309.0,167.0,904.0,358.0,1262.0,2050.0,646.0,2696.0,2750.0,12312.0,15062.0,19187.0,80181.0,99677.0
"La Crosse, WI-MN",222.0,2459.0,451.0,835.0,1286.0,1543.0,1521.0,3064.0,4486.0,11128.0,15614.0,22423.0,105404.0,128049.0
"Lafayette, IN",2346.0,1712.0,1331.0,1402.0,2733.0,8205.0,7302.0,15507.0,16317.0,13128.0,29445.0,49397.0,129992.0,181735.0
"Lafayette, LA",1048.0,536.0,1581.0,1443.0,3024.0,7124.0,5821.0,12945.0,7296.0,15496.0,22792.0,39297.0,210799.0,251144.0
"Lake Charles, LA",538.0,682.0,1577.0,1176.0,2753.0,3042.0,4746.0,7788.0,15247.0,16045.0,31292.0,42515.0,144279.0,187332.0
"Lake City, FL Micro Area",,,,,,,,,,,,,,
"Lake Havasu City-Kingman, AZ Micro Area",,,,,,,,,,,,,,
"Lakeland, FL",5401.0,2764.0,2763.0,1189.0,3952.0,23927.0,16651.0,40578.0,44467.0,25358.0,69825.0,117119.0,432370.0,554890.0
"Lancaster, PA",1607.0,935.0,948.0,127.0,1075.0,14830.0,4472.0,19302.0,24936.0,14749.0,39685.0,60997.0,425134.0,487738.0
"Lansing-East Lansing, MI",1931.0,970.0,1765.0,1272.0,3037.0,11810.0,10096.0,21906.0,20753.0,26167.0,46920.0,72833.0,373529.0,448293.0
"Laredo, TX",3234.0,821.0,210.0,319.0,529.0,3177.0,2525.0,5702.0,1421.0,21259.0,22680.0,29732.0,194012.0,226978.0
"Las Cruces, NM",2867.0,638.0,1290.0,1265.0,2555.0,2889.0,6135.0,9024.0,6820.0,20752.0,27572.0,39789.0,148246.0,190902.0
"Las Vegas-Paradise, NV",14468.0,2581.0,5047.0,4089.0,9136.0,42025.0,71088.0,113113.0,100937.0,180739.0,281676.0,406506.0,1329094.0,1750068.0
"Laurel, MS Micro Area",,,,,,,,,,,,,,
"Lawrence, KS",2389.0,1369.0,197.0,1290.0,1487.0,5294.0,3688.0,8982.0,1534.0,15842.0,17376.0,29214.0,79100.0,110703.0
"Lawton, OK",2178.0,1133.0,461.0,1112.0,1573.0,4974.0,4541.0,9515.0,1166.0,10836.0,12002.0,24223.0,80940.0,107341.0
"Lebanon, NH-VT Micro Area",,,,,,,,,,,,,,
"Lebanon, PA",873.0,38.0,280.0,436.0,716.0,3876.0,1615.0,5491.0,5520.0,3857.0,9377.0,15622.0,108718.0,125213.0
"Lewiston-Auburn, ME",51.0,780.0,1537.0,213.0,1750.0,1238.0,2793.0,4031.0,3160.0,10262.0,13422.0,19983.0,85857.0,105891.0
"Lexington-Fayette, KY",1435.0,5622.0,3687.0,3546.0,7233.0,11636.0,9098.0,20734.0,27622.0,44469.0,72091.0,105680.0,324772.0,431887.0
"Lexington Park, MD Micro Area",,,,,,,,,,,,,,
"Lima, OH",478.0,585.0,561.0,662.0,1223.0,835.0,1043.0,1878.0,4026.0,9273.0,13299.0,16985.0,87175.0,104638.0
"Lincoln, NE",1039.0,4288.0,1841.0,3904.0,5745.0,4408.0,6283.0,10691.0,3966.0,39059.0,43025.0,63749.0,216118.0,280906.0
"Lincolnton, NC Micro Area",,,,,,,,,,,,,,
"Little Rock-North Little Rock, AR",3054.0,4927.0,4358.0,2469.0,6827.0,13308.0,12420.0,25728.0,48560.0,40196.0,88756.0,126238.0,515922.0,645214.0
"Logan, UT-ID",1648.0,490.0,554.0,1376.0,1930.0,5853.0,1753.0,7606.0,6391.0,11266.0,17657.0,27683.0,79211.0,108542.0
"Longview, TX",1839.0,1485.0,1094.0,1271.0,2365.0,3188.0,3375.0,6563.0,11256.0,12978.0,24234.0,34647.0,168777.0,205263.0
"Longview, WA",649.0,180.0,546.0,803.0,1349.0,2859.0,2325.0,5184.0,4125.0,8696.0,12821.0,19534.0,78702.0,98885.0
"Los Angeles-Long Beach-Santa Ana, CA",108996.0,4409.0,3714.0,6433.0,10147.0,101332.0,142348.0,243680.0,544733.0,839220.0,1383953.0,1642189.0,11010192.0,12761377.0
"Louisville-Jefferson County, KY-IN",5366.0,4577.0,3266.0,4643.0,7909.0,14517.0,17431.0,31948.0,56320.0,96485.0,152805.0,197239.0,1004060.0,1206665.0
"Lubbock, TX",1080.0,4049.0,1105.0,1234.0,2339.0,6186.0,8034.0,14220.0,6501.0,41719.0,48220.0,68828.0,186653.0,256561.0
"Lufkin, TX Micro Area",,,,,,,,,,,,,,
"Lumberton, NC Micro Area",,,,,,,,,,,,,,
"Lynchburg, VA",775.0,2155.0,169.0,152.0,321.0,8124.0,4991.0,13115.0,13645.0,7973.0,21618.0,37209.0,203525.0,241509.0
"Macon, GA",698.0,2790.0,1464.0,1591.0,3055.0,5721.0,4291.0,10012.0,7619.0,16907.0,24526.0,40383.0,176802.0,217883.0
"Madera, CA",644.0,246.0,0.0,292.0,292.0,4554.0,8409.0,12963.0,6003.0,10282.0,16285.0,29786.0,114504.0,144934.0
"Madison, WI",2748.0,2849.0,3063.0,1849.0,4912.0,10215.0,10508.0,20723.0,24344.0,49654.0,73998.0,102482.0,431320.0,536550.0
"Manchester-Nashua, NH",2204.0,276.0,1215.0,1023.0,2238.0,13721.0,3340.0,17061.0,9294.0,23117.0,32411.0,51986.0,343055.0,397245.0
"Manhattan, KS Micro Area",,,,,,,,,,,,,,
"Manitowoc, WI Micro Area",,,,,,,,,,,,,,
"Mankato-North Mankato, MN Micro Area",,,,,,,,,,,,,,
"Mansfield, OH",99.0,95.0,2675.0,566.0,3241.0,2611.0,2359.0,4970.0,4441.0,7748.0,12189.0,20495.0,105075.0,125669.0
"Marinette, WI-MI Micro Area",,,,,,,,,,,,,,
"Santa Rosa-Petaluma, CA",1637.0,267.0,2153.0,1102.0,3255.0,9112.0,9545.0,18657.0,21658.0,27084.0,48742.0,70921.0,388772.0,461330.0
"Sarasota-Bradenton-Venice, FL",3154.0,1257.0,1306.0,1857.0,3163.0,17899.0,15858.0,33757.0,22118.0,52116.0,74234.0,112411.0,560508.0,676073.0
"Savannah, GA",2363.0,2017.0,954.0,1690.0,2644.0,8863.0,7076.0,15939.0,8302.0,20824.0,29126.0,49726.0,262863.0,314952.0
"Scranton--Wilkes-Barre, PA",766.0,2240.0,4217.0,922.0,5139.0,9595.0,4742.0,14337.0,32658.0,11533.0,44191.0,65907.0,478128.0,544801.0
"Seaford, DE Micro Area",,,,,,,,,,,,,,
"Searcy, AR Micro Area",,,,,,,,,,,,,,
"Seattle-Tacoma-Bellevue, WA",36108.0,5771.0,9314.0,11145.0,20459.0,53796.0,81964.0,135760.0,239784.0,221908.0,461692.0,623682.0,2560772.0,3220562.0
"Sebastian-Vero Beach, FL",1503.0,319.0,497.0,311.0,808.0,4418.0,6015.0,10433.0,4863.0,6479.0,11342.0,22902.0,104234.0,128639.0
"Sebring, FL Micro Area",,,,,,,,,,,,,,
"Seneca, SC Micro Area",,,,,,,,,,,,,,
"Sevierville, TN Micro Area",,,,,,,,,,,,,,
"Shawnee, OK Micro Area",,,,,,,,,,,,,,
"Sheboygan, WI",156.0,662.0,531.0,430.0,961.0,897.0,1844.0,2741.0,5295.0,7003.0,12298.0,16662.0,96791.0,113609.0
"Shelby, NC Micro Area",,,,,,,,,,,,,,
"Sherman-Denison, TX",637.0,567.0,336.0,1798.0,2134.0,1901.0,2404.0,4305.0,2741.0,10545.0,13286.0,20292.0,96405.0,117334.0
"Shreveport-Bossier City, LA",2308.0,2380.0,1525.0,610.0,2135.0,5854.0,14631.0,20485.0,9256.0,41738.0,50994.0,75994.0,303926.0,382228.0
"Sierra Vista-Douglas, AZ Micro Area",,,,,,,,,,,,,,
"Sioux City, IA-NE-SD",470.0,1684.0,687.0,635.0,1322.0,1045.0,2156.0,3201.0,7387.0,12432.0,19819.0,26026.0,116552.0,143048.0
"Sioux Falls, SD",244.0,2844.0,540.0,2548.0,3088.0,2333.0,3199.0,5532.0,6853.0,21076.0,27929.0,39393.0,169710.0,209347.0
"Somerset, PA Micro Area",,,,,,,,,,,,,,
"South Bend-Mishawaka, IN-MI",993.0,278.0,977.0,207.0,1184.0,6698.0,8341.0,15039.0,9879.0,20573.0,30452.0,46953.0,265284.0,313230.0
"Southern Pines-Pinehurst, NC Micro Area",,,,,,,,,,,,,,
"Spartanburg, SC",947.0,620.0,3675.0,404.0,4079.0,7261.0,4230.0,11491.0,19254.0,11178.0,30432.0,46622.0,219592.0,267161.0
"Spokane, WA",2058.0,4698.0,3165.0,2870.0,6035.0,10584.0,11003.0,21587.0,21398.0,37558.0,58956.0,91276.0,347793.0,441127.0
"Springfield, IL",391.0,1195.0,534.0,1204.0,1738.0,2293.0,3535.0,5828.0,7736.0,16642.0,24378.0,33139.0,168812.0,202342.0
"Springfield, MA",5158.0,618.0,1320.0,601.0,1921.0,15590.0,9568.0,25158.0,48632.0,24438.0,73070.0,100767.0,572528.0,678453.0
"Springfield, MO",1148.0,5356.0,3967.0,2996.0,6963.0,11442.0,8691.0,20133.0,29381.0,31613.0,60994.0,93446.0,305759.0,400353.0
"Springfield, OH",255.0,402.0,848.0,1344.0,2192.0,3218.0,1876.0,5094.0,6200.0,10947.0,17147.0,24835.0,114893.0,139983.0
"State College, PA",1433.0,201.0,2689.0,603.0,3292.0,10804.0,5310.0,16114.0,5108.0,12495.0,17603.0,37210.0,101233.0,139876.0
"Statesville-Mooresville, NC Micro Area",,,,,,,,,,,,,,
"Staunton-Waynesboro, VA Micro Area",,,,,,,,,,,,,,
"Stevens Point, WI Micro Area",,,,,,,,,,,,,,
"Stillwater, OK Micro Area",,,,,,,,,,,,,,
"Stockton, CA",4577.0,1576.0,217.0,1047.0,1264.0,14674.0,18824.0,33498.0,29141.0,56612.0,85753.0,122091.0,534431.0,661099.0
"Sumter, SC",733.0,402.0,60.0,0.0,60.0,786.0,1534.0,2320.0,3571.0,2460.0,6031.0,8813.0,93896.0,103442.0
"Sunbury, PA Micro Area",,,,,,,,,,,,,,
"Syracuse, NY",3352.0,1184.0,4340.0,1162.0,5502.0,14230.0,9107.0,23337.0,40366.0,33707.0,74073.0,104096.0,536002.0,643450.0
"Talladega-Sylacauga, AL Micro Area",,,,,,,,,,,,,,
"Tallahassee, FL",1161.0,1770.0,519.0,1479.0,1998.0,9007.0,14759.0,23766.0,14774.0,39519.0,54293.0,81827.0,250083.0,333071.0
"Tampa-St. Petersburg-Clearwater, FL",19839.0,5639.0,4076.0,2892.0,6968.0,60616.0,65852.0,126468.0,164710.0,179687.0,344397.0,483472.0,2159611.0,2662922.0
"Terre Haute, IN",572.0,1086.0,1007.0,561.0,1568.0,3115.0,3119.0,6234.0,6685.0,15654.0,22339.0,31227.0,133440.0,165239.0
"Texarkana, TX-Texarkana, AR",643.0,2037.0,303.0,293.0,596.0,2895.0,3061.0,5956.0,8251.0,11383.0,19634.0,28223.0,103784.0,132650.0
"The Villages, FL Micro Area",,,,,,,,,,,,,,
"Thomasville-Lexington, NC Micro Area",,,,,,,,,,,,,,
"Toledo, OH",1297.0,1714.0,3618.0,1072.0,4690.0,10716.0,7143.0,17859.0,33985.0,51419.0,85404.0,109667.0,533773.0,644737.0
"Topeka, KS",317.0,1390.0,964.0,1006.0,1970.0,3955.0,5067.0,9022.0,9078.0,22952.0,32030.0,44412.0,182168.0,226897.0
"Torrington, CT Micro Area",,,,,,,,,,,,,,
"Traverse City, MI Micro Area",,,,,,,,,,,,,,
"Trenton-Ewing, NJ",5712.0,0.0,28.0,0.0,28.0,15777.0,5412.0,21189.0,12104.0,17524.0,29628.0,50845.0,307701.0,364258.0
"Truckee-Grass Valley, CA Micro Area",,,,,,,,,,,,,,
"Tucson, AZ",10668.0,1659.0,1247.0,3109.0,4356.0,23662.0,27429.0,51091.0,23288.0,118084.0,141372.0,198478.0,723961.0,933107.0
"Tullahoma, TN Micro Area",,,,,,,,,,,,,,
"Tulsa, OK",3116.0,5181.0,3080.0,6552.0,9632.0,8876.0,13866.0,22742.0,57809.0,72295.0,130104.0,167659.0,715063.0,885838.0
"Tupelo, MS Micro Area",,,,,,,,,,,,,,
"Tuscaloosa, AL",923.0,1890.0,849.0,315.0,1164.0,5161.0,4927.0,10088.0,8180.0,16734.0,24914.0,38056.0,156921.0,195900.0
"Twin Falls, ID Micro Area",,,,,,,,,,,,,,
"Tyler, TX",1293.0,1285.0,1797.0,509.0,2306.0,4687.0,4155.0,8842.0,7933.0,16430.0,24363.0,36796.0,152096.0,190185.0
"Ukiah, CA Micro Area",,,,,,,,,,,,,,
"Utica-Rome, NY",1098.0,726.0,957.0,1008.0,1965.0,6426.0,5303.0,11729.0,15985.0,14719.0,30704.0,45124.0,248655.0,294877.0
"Valdosta, GA",429.0,1127.0,377.0,461.0,838.0,2969.0,4272.0,7241.0,6807.0,12439.0,19246.0,28452.0,96078.0,124959.0
"Vallejo-Fairfield, CA",2654.0,247.0,990.0,1487.0,2477.0,10999.0,11035.0,22034.0,20317.0,30425.0,50742.0,75500.0,327420.0,405574.0
"Victoria, TX",213.0,2031.0,567.0,782.0,1349.0,1207.0,2513.0,3720.0,4453.0,10462.0,14915.0,22015.0,88144.0,110372.0
"Vineland-Millville-Bridgeton, NJ",837.0,105.0,0.0,0.0,0.0,4117.0,3135.0,7252.0,1138.0,8486.0,9624.0,16981.0,134498.0,152316.0
"Virginia Beach-Norfolk-Newport News, VA-NC",13780.0,6227.0,7247.0,5724.0,12971.0,45312.0,38255.0,83567.0,53505.0,144347.0,197852.0,300617.0,1310068.0,1624465.0
"Visalia-Porterville, CA",3096.0,593.0,148.0,0.0,148.0,6427.0,7911.0,14338.0,25613.0,19177.0,44790.0,59869.0,349924.0,412889.0
