NAME,B07201_014E,B07201_013E,B07201_012E,B07201_011E,B07201_010E,B07201_009E,B07201_008E,B07201_007E,B07201_006E,B07201_005E,B07201_004E,B07201_003E,B07201_002E,B07201_001E
"Brownsville-Harlingen, TX",969.0,167.0,639.0,51.0,690.0,3318.0,7030.0,10348.0,11632.0,17007.0,28639.0,39844.0,381551.0,422364.0
"Brunswick-St. Simons, GA",198.0,475.0,761.0,489.0,1250.0,2662.0,3719.0,6381.0,3585.0,1443.0,5028.0,13134.0,101198.0,114530.0
"Buffalo-Cheektowaga, NY",5537.0,1448.0,3173.0,1093.0,4266.0,11893.0,15343.0,27236.0,47145.0,36136.0,83281.0,116231.0,1023294.0,1145062.0
"Burlington, NC",1086.0,232.0,65.0,134.0,199.0,5049.0,5991.0,11040.0,5767.0,1837.0,7604.0,19075.0,157148.0,177309.0
"Burlington-South Burlington, VT",467.0,2299.0,2121.0,955.0,3076.0,5482.0,3132.0,8614.0,8550.0,6493.0,15043.0,29032.0,196150.0,225649.0
"Canton-Massillon, OH",103.0,7.0,1835.0,306.0,2141.0,5862.0,4567.0,10429.0,12306.0,8754.0,21060.0,33637.0,361431.0,395171.0
"Cape Coral-Fort Myers, FL",10893.0,1318.0,1466.0,344.0,1810.0,26445.0,11868.0,38313.0,31743.0,22552.0,54295.0,95736.0,719663.0,826292.0
"Cape Girardeau, MO-IL",0.0,2568.0,521.0,73.0,594.0,1865.0,2368.0,4233.0,4547.0,3617.0,8164.0,15559.0,81609.0,97168.0
"Carson City, NV",,,,,,,,,,,,,,
"Casper, WY",20.0,561.0,433.0,1155.0,1588.0,2940.0,316.0,3256.0,338.0,6801.0,7139.0,12544.0,66984.0,79548.0
"Cedar Rapids, IA",1654.0,2362.0,398.0,423.0,821.0,3534.0,3441.0,6975.0,7377.0,12298.0,19675.0,29833.0,240943.0,272430.0
"Centralia, WA Micro Area",,,,,,,,,,,,,,
"Chambersburg, PA",377.0,456.0,100.0,0.0,100.0,6120.0,1001.0,7121.0,7094.0,701.0,7795.0,15472.0,140319.0,156168.0
"Champaign-Urbana, IL",2529.0,696.0,603.0,1137.0,1740.0,7577.0,7318.0,14895.0,5207.0,11245.0,16452.0,33783.0,198109.0,234421.0
"Charleston, WV",282.0,1173.0,184.0,22.0,206.0,3421.0,1086.0,4507.0,6689.0,2263.0,8952.0,14838.0,185766.0,200886.0
"Charleston-North Charleston, SC",6965.0,3268.0,1875.0,212.0,2087.0,25234.0,19007.0,44241.0,46753.0,28449.0,75202.0,124798.0,706151.0,837914.0
"Charlotte-Concord-Gastonia, NC-SC",22566.0,8266.0,4862.0,3965.0,8827.0,59516.0,49690.0,109206.0,92194.0,104319.0,196513.0,322812.0,2430902.0,2776280.0
"Charlottesville, VA",2427.0,1364.0,1217.0,343.0,1560.0,11357.0,6368.0,17725.0,10125.0,5566.0,15691.0,36340.0,184273.0,223040.0
"Chattanooga, TN-GA",1442.0,1633.0,905.0,441.0,1346.0,15879.0,8905.0,24784.0,23192.0,23512.0,46704.0,74467.0,495706.0,571615.0
"Cheyenne, WY",998.0,355.0,0.0,1191.0,1191.0,1250.0,3541.0,4791.0,1106.0,4558.0,5664.0,12001.0,86273.0,99272.0
"Chicago-Naperville-Elgin, IL-IN",83011.0,2849.0,5605.0,5804.0,11409.0,66027.0,85392.0,151419.0,374253.0,344392.0,718645.0,884322.0,8204372.0,9171705.0
"Chico, CA",1180.0,838.0,678.0,782.0,1460.0,7968.0,3783.0,11751.0,4782.0,15725.0,20507.0,34556.0,169350.0,205086.0
"Chillicothe, OH Micro Area",,,,,,,,,,,,,,
"Cincinnati, OH-KY-IN",12920.0,4405.0,3726.0,3837.0,7563.0,33905.0,21979.0,55884.0,133199.0,45306.0,178505.0,246357.0,1988320.0,2247597.0
"Clarksburg, WV Micro Area",,,,,,,,,,,,,,
"Clarksville, TN-KY",3015.0,4013.0,807.0,905.0,1712.0,13279.0,11562.0,24841.0,7177.0,16323.0,23500.0,54066.0,273943.0,331024.0
"Clearlake, CA Micro Area",,,,,,,,,,,,,,
"Cleveland, OH",12465.0,1645.0,1766.0,2172.0,3938.0,26594.0,17816.0,44410.0,111418.0,54359.0,165777.0,215770.0,1909664.0,2137899.0
"Cleveland, TN",643.0,98.0,333.0,4.0,337.0,3745.0,1774.0,5519.0,5772.0,5384.0,11156.0,17110.0,110855.0,128608.0
"Clovis, NM Micro Area",,,,,,,,,,,,,,
"Coeur d'Alene, ID",168.0,472.0,291.0,2027.0,2318.0,8273.0,2800.0,11073.0,3671.0,3465.0,7136.0,20999.0,161034.0,182201.0
"College Station-Bryan, TX",4664.0,1412.0,2101.0,1298.0,3399.0,15865.0,11660.0,27525.0,2869.0,26746.0,29615.0,61951.0,210823.0,277438.0
"Colorado Springs, CO",7449.0,2175.0,2154.0,1259.0,3413.0,26404.0,28431.0,54835.0,18469.0,54975.0,73444.0,133867.0,618691.0,760007.0
"Columbia, MO",1667.0,544.0,2591.0,547.0,3138.0,9134.0,6782.0,15916.0,4199.0,13550.0,17749.0,37347.0,174041.0,213055.0
"Columbia, SC",4690.0,4233.0,4202.0,1057.0,5259.0,25254.0,13129.0,38383.0,47209.0,17016.0,64225.0,112100.0,731884.0,848674.0
"Columbus, GA-AL",1327.0,982.0,1239.0,647.0,1886.0,14348.0,6160.0,20508.0,5804.0,16183.0,21987.0,45363.0,278514.0,325204.0
"Columbus, IN",945.0,325.0,135.0,99.0,234.0,2520.0,1566.0,4086.0,1790.0,3764.0,5554.0,10199.0,72056.0,83200.0
"Columbus, OH",18353.0,3938.0,5762.0,3264.0,9026.0,35718.0,24242.0,59960.0,86613.0,131976.0,218589.0,291513.0,1844155.0,2154021.0
"Concord, NH Micro Area",,,,,,,,,,,,,,
"Cookeville, TN Micro Area",,,,,,,,,,,,,,
"Corbin, KY Micro Area",,,,,,,,,,,,,,
"Corning, NY Micro Area",,,,,,,,,,,,,,
"Corpus Christi, TX",4670.0,2267.0,495.0,1437.0,1932.0,7741.0,7660.0,15401.0,7888.0,27563.0,35451.0,55051.0,380882.0,440603.0
"Corvallis, OR",1741.0,318.0,394.0,914.0,1308.0,5766.0,7433.0,13199.0,775.0,4192.0,4967.0,19792.0,75787.0,97320.0
"Crestview-Fort Walton Beach-Destin, FL",1941.0,2043.0,942.0,0.0,942.0,9884.0,8307.0,18191.0,15398.0,5682.0,21080.0,42256.0,257291.0,301488.0
"Cullman, AL Micro Area",,,,,,,,,,,,,,
"Cumberland, MD-WV Micro Area",,,,,,,,,,,,,,
"Dallas-Fort Worth-Arlington, TX",87546.0,11684.0,11838.0,13588.0,25426.0,116219.0,115165.0,231384.0,381969.0,397137.0,779106.0,1047600.0,6868731.0,8003877.0
"Dalton, GA",646.0,725.0,556.0,45.0,601.0,2759.0,1631.0,4390.0,5059.0,5985.0,11044.0,16760.0,126193.0,143599.0
"Danville, IL Micro Area",,,,,,,,,,,,,,
"Danville, VA Micro Area",,,,,,,,,,,,,,
"Daphne-Fairhope-Foley, AL",1022.0,1316.0,80.0,0.0,80.0,6614.0,4881.0,11495.0,3371.0,6918.0,10289.0,23180.0,227901.0,252103.0
"Davenport-Moline-Rock Island, IA-IL",953.0,1049.0,666.0,1441.0,2107.0,3439.0,5835.0,9274.0,11385.0,16923.0,28308.0,40738.0,334270.0,375961.0
"Dayton-Kettering-Beavercreek, OH",4442.0,1357.0,2399.0,1789.0,4188.0,21854.0,7234.0,29088.0,40208.0,28547.0,68755.0,103388.0,699121.0,806951.0
"Decatur, AL",1086.0,158.0,417.0,87.0,504.0,4315.0,1280.0,5595.0,3904.0,2298.0,6202.0,12459.0,143416.0,156961.0
"Decatur, IL",317.0,473.0,551.0,549.0,1100.0,901.0,971.0,1872.0,704.0,5856.0,6560.0,10005.0,89262.0,99584.0
"Deltona-Daytona Beach-Ormond Beach, FL",4903.0,797.0,1392.0,114.0,1506.0,29210.0,12579.0,41789.0,20585.0,13814.0,34399.0,78491.0,633463.0,716857.0
"Denver-Aurora-Centennial, CO",17574.0,4733.0,4277.0,4907.0,9184.0,55452.0,75557.0,131009.0,147023.0,174315.0,321338.0,466264.0,2489856.0,2973694.0
"Des Moines-West Des Moines, IA",6877.0,6340.0,1811.0,2641.0,4452.0,10447.0,8159.0,18606.0,36671.0,28083.0,64754.0,94152.0,627427.0,728456.0
"Detroit-Warren-Dearborn, MI",35723.0,4886.0,3896.0,1398.0,5294.0,39540.0,29407.0,68947.0,200071.0,112449.0,312520.0,391647.0,3868700.0,4296070.0
"Dothan, AL",297.0,222.0,639.0,290.0,929.0,2465.0,2324.0,4789.0,3026.0,4916.0,7942.0,13882.0,138396.0,152575.0
"Dover, DE",1285.0,139.0,1376.0,0.0,1376.0,10338.0,1256.0,11594.0,8432.0,2187.0,10619.0,23728.0,163007.0,188020.0
"DuBois, PA Micro Area",,,,,,,,,,,,,,
"Dubuque, IA",456.0,1584.0,260.0,124.0,384.0,3014.0,1560.0,4574.0,1143.0,3726.0,4869.0,11411.0,85708.0,97575.0
"Duluth, MN-WI",583.0,2106.0,1047.0,1561.0,2608.0,5135.0,4625.0,9760.0,10151.0,8359.0,18510.0,32984.0,246032.0,279599.0
"Durham-Chapel Hill, NC",7526.0,1677.0,1789.0,1115.0,2904.0,26187.0,21518.0,47705.0,10218.0,33119.0,43337.0,95623.0,499225.0,602374.0
"Eagle Pass, TX",,,,,,,,,,,,,,
"East Stroudsburg, PA Micro Area",,,,,,,,,,,,,,
"Eau Claire, WI",311.0,2154.0,1247.0,1308.0,2555.0,3511.0,2788.0,6299.0,5358.0,10426.0,15784.0,26792.0,145977.0,173080.0
"El Centro, CA",1186.0,0.0,0.0,57.0,57.0,1915.0,1084.0,2999.0,5810.0,2161.0,7971.0,11027.0,163181.0,175394.0
"Elizabethtown, KY",1342.0,701.0,683.0,173.0,856.0,4172.0,2821.0,6993.0,4169.0,1870.0,6039.0,14589.0,112364.0,128295.0
"Elkhart-Goshen, IN",1113.0,286.0,943.0,309.0,1252.0,891.0,5146.0,6037.0,4069.0,4636.0,8705.0,16280.0,186256.0,203649.0
"Elmira, NY",0.0,62.0,673.0,521.0,1194.0,730.0,640.0,1370.0,1827.0,1860.0,3687.0,6313.0,74512.0,80825.0
"El Paso, TX",7875.0,1847.0,2029.0,532.0,2561.0,12153.0,16563.0,28716.0,9718.0,55007.0,64725.0,97849.0,753761.0,859485.0
"Enid, OK",60.0,1039.0,817.0,144.0,961.0,3302.0,1660.0,4962.0,350.0,4843.0,5193.0,12155.0,49244.0,61459.0
"Erie, PA",958.0,111.0,2307.0,1424.0,3731.0,4355.0,3123.0,7478.0,11368.0,10081.0,21449.0,32769.0,231473.0,265200.0
"Eugene-Springfield, OR",736.0,339.0,1465.0,2800.0,4265.0,9067.0,12231.0,21298.0,10373.0,25107.0,35480.0,61382.0,315300.0,377418.0
"Eureka-Arcata, CA Micro Area",,,,,,,,,,,,,,
"Evansville, IN",343.0,4041.0,1446.0,861.0,2307.0,2962.0,3047.0,6009.0,7758.0,15041.0,22799.0,35156.0,232530.0,268029.0
"Fairbanks-College, AK",307.0,1636.0,15.0,335.0,350.0,3066.0,2118.0,5184.0,2699.0,2125.0,4824.0,11994.0,81701.0,94002.0
"Fargo, ND-MN",1847.0,3167.0,1075.0,761.0,1836.0,6478.0,6288.0,12766.0,11181.0,20520.0,31701.0,49470.0,208181.0,259498.0
"Faribault-Northfield, MN Micro Area",,,,,,,,,,,,,,
"Farmington, MO Micro Area",,,,,,,,,,,,,,
"Farmington, NM",275.0,512.0,286.0,89.0,375.0,1029.0,1978.0,3007.0,2227.0,1710.0,3937.0,7831.0,111374.0,119480.0
"Fayetteville, NC",3469.0,2202.0,2741.0,700.0,3441.0,14184.0,12857.0,27041.0,11905.0,21434.0,33339.0,66023.0,316131.0,385623.0
"Fayetteville-Springdale-Rogers, AR",2237.0,2716.0,1428.0,2437.0,3865.0,13650.0,12052.0,25702.0,19835.0,30779.0,50614.0,82897.0,497342.0,582476.0
"Findlay, OH Micro Area",,,,,,,,,,,,,,
"Flagstaff, AZ",1012.0,528.0,1771.0,176.0,1947.0,4854.0,9528.0,14382.0,3405.0,7408.0,10813.0,27670.0,114255.0,142937.0
"Flint, MI",573.0,274.0,1061.0,108.0,1169.0,7614.0,2647.0,10261.0,18486.0,12346.0,30832.0,42536.0,354615.0,397724.0
"Florence, SC",499.0,1374.0,426.0,947.0,1373.0,4677.0,2383.0,7060.0,4301.0,1915.0,6216.0,16023.0,181118.0,197640.0
"Florence-Muscle Shoals, AL",328.0,263.0,965.0,68.0,1033.0,3149.0,2282.0,5431.0,3113.0,5354.0,8467.0,15194.0,138555.0,154077.0
"Fond du Lac, WI",268.0,776.0,488.0,125.0,613.0,1388.0,1139.0,2527.0,1506.0,1997.0,3503.0,7419.0,95474.0,103161.0
"Forest City, NC Micro Area",,,,,,,,,,,,,,
"Fort Collins-Loveland, CO",1996.0,590.0,887.0,280.0,1167.0,15264.0,14280.0,29544.0,4118.0,18262.0,22380.0,53681.0,310751.0,366428.0
"Fort Payne, AL Micro Area",,,,,,,,,,,,,,
"Fort Smith, AR-OK",416.0,1964.0,872.0,1243.0,2115.0,2668.0,2983.0,5651.0,10388.0,8657.0,19045.0,28775.0,199347.0,228538.0
"Fort Wayne, IN",3146.0,465.0,3450.0,1475.0,4925.0,7683.0,7981.0,15664.0,14969.0,24648.0,39617.0,60671.0,388677.0,452494.0
"Frankfort, KY Micro Area",,,,,,,,,,,,,,
"Fresno, CA",5019.0,0.0,278.0,226.0,504.0,15924.0,16882.0,32806.0,33932.0,43529.0,77461.0,110771.0,1050992.0,1166782.0
"Gadsden, AL",176.0,288.0,1034.0,166.0,1200.0,3078.0,733.0,3811.0,3167.0,2721.0,5888.0,11187.0,90471.0,101834.0
"Gainesville, FL",3517.0,1354.0,278.0,1258.0,1536.0,21512.0,9202.0,30714.0,7881.0,20490.0,28371.0,61975.0,281632.0,347124.0
"Gainesville, GA",155.0,1222.0,980.0,683.0,1663.0,8777.0,1968.0,10745.0,4681.0,2843.0,7524.0,21154.0,193510.0,214819.0
"Gallup, NM Micro Area",,,,,,,,,,,,,,
"Gettysburg, PA",286.0,22.0,0.0,685.0,685.0,4077.0,534.0,4611.0,3238.0,2055.0,5293.0,10611.0,94897.0,105794.0
"Glens Falls, NY",185.0,230.0,253.0,11.0,264.0,2264.0,1320.0,3584.0,5029.0,1701.0,6730.0,10808.0,113642.0,124635.0
"Goldsboro, NC",864.0,302.0,572.0,377.0,949.0,4834.0,1366.0,6200.0,3868.0,4782.0,8650.0,16101.0,100308.0,117273.0
"Granbury, TX Micro Area",,,,,,,,,,,,,,
"Grand Forks, ND-MN",1422.0,3588.0,464.0,314.0,778.0,5350.0,2117.0,7467.0,2788.0,7150.0,9938.0,21771.0,78611.0,101804.0
"Grand Island, NE",427.0,1519.0,42.0,506.0,548.0,421.0,473.0,894.0,964.0,3719.0,4683.0,7644.0,67273.0,75344.0
"Grand Junction, CO",530.0,448.0,1281.0,1028.0,2309.0,2916.0,3083.0,5999.0,3305.0,4921.0,8226.0,16982.0,140412.0,157924.0
"Grand Rapids-Wyoming-Kentwood, MI",4474.0,2949.0,4536.0,1806.0,6342.0,20264.0,10802.0,31066.0,55424.0,35532.0,90956.0,131313.0,1015749.0,1151536.0
"Grants Pass, OR",70.0,48.0,104.0,13.0,117.0,596.0,1991.0,2587.0,1818.0,2798.0,4616.0,7368.0,80117.0,87555.0
"Great Falls, MT",1100.0,740.0,502.0,64.0,566.0,1173.0,1703.0,2876.0,1283.0,6828.0,8111.0,12293.0,70348.0,83741.0
"Greeley, CO",1169.0,436.0,394.0,2064.0,2458.0,11855.0,9822.0,21677.0,9262.0,12799.0,22061.0,46632.0,307703.0,355504.0
"Green Bay, WI",1303.0,1102.0,2425.0,533.0,2958.0,4400.0,3249.0,7649.0,14034.0,12352.0,26386.0,38095.0,289710.0,329108.0
"Greeneville, TN Micro Area",,,,,,,,,,,,,,
"Greenfield, MA Micro Area",,,,,,,,,,,,,,
"Greensboro-High Point, NC",7595.0,1992.0,1864.0,2305.0,4169.0,15958.0,12956.0,28914.0,20538.0,46020.0,66558.0,101633.0,669947.0,779175.0
"Greenville, NC",158.0,1409.0,1256.0,314.0,1570.0,6461.0,7944.0,14405.0,4489.0,10193.0,14682.0,32066.0,141037.0,173261.0
"Greenville-Anderson-Greer, SC",3054.0,2522.0,1788.0,2157.0,3945.0,34367.0,20321.0,54688.0,48334.0,14510.0,62844.0,123999.0,838130.0,965183.0
"Greenwood, SC Micro Area",,,,,,,,,,,,,,
"Guayama, PR",,,,,,,,,,,,,,
"Gulfport-Biloxi, MS",2057.0,606.0,4101.0,914.0,5015.0,8729.0,4037.0,12766.0,16545.0,11674.0,28219.0,46606.0,368159.0,416822.0
"Hagerstown-Martinsburg, MD-WV",1110.0,129.0,857.0,431.0,1288.0,9136.0,4665.0,13801.0,11303.0,7349.0,18652.0,33870.0,265511.0,300491.0
"Hammond, LA",0.0,181.0,1517.0,27.0,1544.0,5177.0,2005.0,7182.0,6061.0,2362.0,8423.0,17330.0,119557.0,136887.0
"Hanford-Corcoran, CA",995.0,113.0,370.0,44.0,414.0,5256.0,6077.0,11333.0,4316.0,3417.0,7733.0,19593.0,129282.0,149870.0
"Harrisburg-Carlisle, PA",4827.0,426.0,2005.0,175.0,2180.0,18087.0,11480.0,29567.0,26511.0,5850.0,32361.0,64534.0,530209.0,599570.0
"Harrisonburg, VA",625.0,1073.0,0.0,0.0,0.0,5035.0,2690.0,7725.0,4427.0,7385.0,11812.0,20610.0,115451.0,136686.0
"Hartford-West Hartford-East Hartford, CT",4937.0,521.0,1484.0,1097.0,2581.0,25499.0,16888.0,42387.0,43814.0,24055.0,67869.0,113358.0,1021031.0,1139326.0
"Hattiesburg, MS",465.0,1336.0,1230.0,384.0,1614.0,4030.0,1650.0,5680.0,5179.0,4986.0,10165.0,18795.0,135173.0,154433.0
"Heber, UT Micro Area",,,,,,,,,,,,,,
"Helena, MT",25.0,398.0,2173.0,50.0,2223.0,1810.0,1853.0,3663.0,2724.0,3547.0,6271.0,12555.0,81031.0,93611.0
"Hermiston-Pendleton, OR Micro Area",,,,,,,,,,,,,,
"Hermitage, PA Micro Area",,,,,,,,,,,,,,
"Hickory-Lenoir-Morganton, NC",767.0,933.0,1237.0,429.0,1666.0,6785.0,6519.0,13304.0,11151.0,4096.0,15247.0,31150.0,334128.0,366045.0
"Hilo-Kailua, HI Micro Area",,,,,,,,,,,,,,
"Hilton Head Island-Bluffton-Port Royal, SC",1650.0,1207.0,744.0,480.0,1224.0,11845.0,4572.0,16417.0,7414.0,3207.0,10621.0,29469.0,199634.0,230753.0
"Hinesville, GA",883.0,266.0,762.0,273.0,1035.0,5772.0,4134.0,9906.0,1089.0,3370.0,4459.0,15666.0,71016.0,87565.0
