NAME,B07201_014E,B07201_013E,B07201_012E,B07201_011E,B07201_010E,B07201_009E,B07201_008E,B07201_007E,B07201_006E,B07201_005E,B07201_004E,B07201_003E,B07201_002E,B07201_001E
"Tuscaloosa, AL",2573.0,2357.0,627.0,32.0,659.0,3447.0,3776.0,7223.0,8156.0,11067.0,19223.0,29462.0,155383.0,187418.0
"Twin Falls, ID Micro Area",,,,,,,,,,,,,,
"Tyler, TX",768.0,1928.0,2317.0,1802.0,4119.0,4165.0,5834.0,9999.0,7306.0,12732.0,20038.0,36084.0,144741.0,181593.0
"Ukiah, CA Micro Area",,,,,,,,,,,,,,
"Utica-Rome, NY",1365.0,865.0,811.0,538.0,1349.0,6179.0,2229.0,8408.0,15423.0,11271.0,26694.0,37316.0,239895.0,278576.0
"Valdosta, GA",1375.0,1622.0,376.0,1527.0,1903.0,1870.0,2596.0,4466.0,4615.0,8871.0,13486.0,21477.0,92466.0,115318.0
"Vallejo-Fairfield, CA",1930.0,186.0,159.0,685.0,844.0,8682.0,10954.0,19636.0,20825.0,26183.0,47008.0,67674.0,318313.0,387917.0
"Vero Beach, FL",436.0,339.0,389.0,621.0,1010.0,5773.0,5069.0,10842.0,5569.0,3919.0,9488.0,21679.0,102920.0,125035.0
"Victoria, TX",224.0,1120.0,264.0,1361.0,1625.0,2419.0,2280.0,4699.0,3623.0,9265.0,12888.0,20332.0,95710.0,116266.0
"Vineland-Millville-Bridgeton, NJ",691.0,0.0,0.0,0.0,0.0,2181.0,336.0,2517.0,1426.0,8742.0,10168.0,12685.0,124974.0,138350.0
"Virginia Beach-Norfolk-Newport News, VA-NC",9610.0,7057.0,2110.0,3845.0,5955.0,38443.0,24132.0,62575.0,47036.0,145127.0,192163.0,267750.0,1283625.0,1560985.0
"Visalia-Porterville, CA",1336.0,674.0,644.0,530.0,1174.0,3560.0,10093.0,13653.0,14296.0,14865.0,29161.0,44662.0,350112.0,396110.0
"Waco, TX",1883.0,2776.0,157.0,938.0,1095.0,4710.0,4718.0,9428.0,6830.0,23308.0,30138.0,43437.0,165993.0,211313.0
"Warner Robins, GA",442.0,862.0,811.0,1356.0,2167.0,4677.0,2471.0,7148.0,4981.0,10382.0,15363.0,25540.0,95206.0,121188.0
"Warsaw, IN Micro Area",,,,,,,,,,,,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV",58900.0,4404.0,7275.0,6720.0,13995.0,84667.0,87595.0,172262.0,400990.0,184571.0,585561.0,776222.0,4206773.0,5041895.0
"Waterloo-Cedar Falls, IA",324.0,3144.0,253.0,379.0,632.0,2258.0,2267.0,4525.0,4808.0,13468.0,18276.0,26577.0,125198.0,152099.0
"Watertown-Fort Atkinson, WI Micro Area",,,,,,,,,,,,,,
"Watertown-Fort Drum, NY Micro Area",,,,,,,,,,,,,,
"Wausau, WI",215.0,571.0,260.0,628.0,888.0,1871.0,1918.0,3789.0,6303.0,3700.0,10003.0,15251.0,110085.0,125551.0
"Weirton-Steubenville, WV-OH",496.0,108.0,714.0,33.0,747.0,1410.0,1559.0,2969.0,6835.0,3332.0,10167.0,13991.0,107269.0,121756.0
"Wenatchee, WA",111.0,783.0,768.0,251.0,1019.0,1406.0,1572.0,2978.0,7977.0,5953.0,13930.0,18710.0,82824.0,101645.0
"Wheeling, WV-OH",101.0,359.0,209.0,317.0,526.0,2107.0,455.0,2562.0,9045.0,2888.0,11933.0,15380.0,125299.0,140780.0
"Whitewater, WI Micro Area",,,,,,,,,,,,,,
"Wichita, KS",2876.0,5569.0,2581.0,2468.0,5049.0,4791.0,7737.0,12528.0,24786.0,64877.0,89663.0,112809.0,450320.0,566005.0
"Wichita Falls, TX",688.0,2234.0,673.0,339.0,1012.0,2128.0,3572.0,5700.0,3469.0,10355.0,13824.0,22770.0,111889.0,135347.0
"Williamsport, PA",152.0,150.0,694.0,434.0,1128.0,1154.0,844.0,1998.0,5639.0,4147.0,9786.0,13062.0,98378.0,111592.0
"Willimantic, CT Micro Area",,,,,,,,,,,,,,
"Wilmington, NC",945.0,1884.0,2374.0,1677.0,4051.0,8805.0,9351.0,18156.0,19314.0,19026.0,38340.0,62431.0,241621.0,304997.0
"Wilson, NC Micro Area",,,,,,,,,,,,,,
"Winchester, VA-WV",203.0,929.0,0.0,0.0,0.0,3966.0,1779.0,5745.0,8683.0,1003.0,9686.0,16360.0,96909.0,113472.0
"Winston-Salem, NC",2286.0,463.0,1811.0,1410.0,3221.0,7030.0,4837.0,11867.0,18965.0,28191.0,47156.0,62707.0,366712.0,431705.0
"Wisconsin Rapids-Marshfield, WI Micro Area",,,,,,,,,,,,,,
"Wooster, OH Micro Area",,,,,,,,,,,,,,
"Worcester, MA",3706.0,532.0,1351.0,325.0,1676.0,15241.0,8785.0,24026.0,42099.0,18898.0,60997.0,87231.0,660316.0,751253.0
"Yakima, WA",842.0,770.0,1280.0,115.0,1395.0,2858.0,2521.0,5379.0,15978.0,14606.0,30584.0,38128.0,184696.0,223666.0
"Yauco, PR",,,,,,,,,,,,,,
"York-Hanover, PA",1800.0,188.0,2677.0,90.0,2767.0,11057.0,4883.0,15940.0,17772.0,13412.0,31184.0,50079.0,343951.0,395830.0
"Youngstown-Warren-Boardman, OH-PA",461.0,803.0,2541.0,415.0,2956.0,7057.0,5539.0,12596.0,29166.0,16788.0,45954.0,62309.0,500230.0,563000.0
"Yuba City, CA",1269.0,69.0,227.0,524.0,751.0,5040.0,3308.0,8348.0,14234.0,5820.0,20054.0,29222.0,120698.0,151189.0
"Yuma, AZ",2008.0,933.0,225.0,16.0,241.0,4552.0,5544.0,10096.0,3801.0,18194.0,21995.0,33265.0,137358.0,172631.0
"Zanesville, OH Micro Area",,,,,,,,,,,,,,
"Aberdeen, WA Micro Area",,,,,,,,,,,,,,
"Abilene, TX",753.0,1442.0,340.0,674.0,1014.0,3652.0,3603.0,7255.0,3679.0,16342.0,20021.0,29732.0,112857.0,143342.0
"Adrian, MI Micro Area",,,,,,,,,,,,,,
"Aguadilla-Isabela-San Sebasti?n, PR",,,,,,,,,,,,,,
"Akron, OH",1572.0,601.0,1353.0,931.0,2284.0,14853.0,5740.0,20593.0,33251.0,24709.0,57960.0,81438.0,592773.0,675783.0
"Albany, GA",670.0,2136.0,872.0,244.0,1116.0,1552.0,3708.0,5260.0,8280.0,11348.0,19628.0,28140.0,126374.0,155184.0
"Albany-Lebanon, OR Micro Area",,,,,,,,,,,,,,
"Albany-Schenectady-Troy, NY",4051.0,1210.0,1056.0,992.0,2048.0,14353.0,16689.0,31042.0,51722.0,29694.0,81416.0,115716.0,686916.0,806683.0
"Albertville, AL Micro Area",,,,,,,,,,,,,,
"Albuquerque, NM",7659.0,2564.0,2732.0,2170.0,4902.0,13358.0,15005.0,28363.0,25928.0,88425.0,114353.0,150182.0,617142.0,774983.0
"Alexandria, LA",348.0,933.0,646.0,438.0,1084.0,1638.0,3077.0,4715.0,8452.0,8702.0,17154.0,23886.0,116232.0,140466.0
"Allegan, MI Micro Area",,,,,,,,,,,,,,
"Allentown-Bethlehem-Easton, PA-NJ",3667.0,428.0,1810.0,836.0,2646.0,18527.0,9674.0,28201.0,34779.0,28388.0,63167.0,94442.0,660106.0,758215.0
"Altoona, PA",64.0,483.0,104.0,102.0,206.0,1953.0,466.0,2419.0,4485.0,4965.0,9450.0,12558.0,108636.0,121258.0
"Amarillo, TX",1534.0,1114.0,871.0,2678.0,3549.0,2528.0,4931.0,7459.0,4458.0,25109.0,29567.0,41689.0,180341.0,223564.0
"Ames, IA",1004.0,1418.0,263.0,752.0,1015.0,3235.0,2137.0,5372.0,1131.0,11459.0,12590.0,20395.0,47974.0,69373.0
"Anchorage, AK",1646.0,3984.0,1144.0,3477.0,4621.0,7950.0,6796.0,14746.0,5735.0,37439.0,43174.0,66525.0,268359.0,336530.0
"Anderson, IN",254.0,193.0,1162.0,142.0,1304.0,1862.0,1964.0,3826.0,4903.0,6756.0,11659.0,16982.0,106738.0,123974.0
"Anderson, SC",228.0,843.0,281.0,1047.0,1328.0,5773.0,1428.0,7201.0,13264.0,4256.0,17520.0,26892.0,142519.0,169639.0
"Ann Arbor, MI",4636.0,209.0,644.0,633.0,1277.0,12806.0,10616.0,23422.0,17077.0,20889.0,37966.0,62874.0,247649.0,315159.0
"Anniston-Oxford, AL",218.0,550.0,1127.0,549.0,1676.0,1713.0,549.0,2262.0,5942.0,4903.0,10845.0,15333.0,92513.0,108064.0
"Appleton, WI",328.0,1715.0,952.0,441.0,1393.0,3665.0,5229.0,8894.0,9102.0,8295.0,17397.0,29399.0,178654.0,208381.0
"Asheville, NC",2309.0,1647.0,1416.0,1442.0,2858.0,6477.0,6824.0,13301.0,24659.0,13876.0,38535.0,56341.0,317462.0,376112.0
"Ashtabula, OH Micro Area",,,,,,,,,,,,,,
"Athens, TX Micro Area",,,,,,,,,,,,,,
"Athens-Clarke County, GA",927.0,1859.0,89.0,861.0,950.0,5603.0,3576.0,9179.0,5844.0,19425.0,25269.0,37257.0,126270.0,164454.0
"Atlanta-Sandy Springs-Marietta, GA",33181.0,15792.0,7650.0,8921.0,16571.0,78404.0,129268.0,207672.0,522802.0,137017.0,659819.0,899854.0,3817321.0,4750356.0
"Atlantic City, NJ",1316.0,0.0,137.0,256.0,393.0,6445.0,3125.0,9570.0,20588.0,3126.0,23714.0,33677.0,226583.0,261576.0
"Auburn, NY Micro Area",,,,,,,,,,,,,,
"Auburn-Opelika, AL",1444.0,399.0,868.0,1271.0,2139.0,5732.0,5783.0,11515.0,3873.0,12693.0,16566.0,30619.0,85134.0,117197.0
"Augusta-Richmond County, GA-SC",2587.0,2412.0,602.0,668.0,1270.0,8584.0,5162.0,13746.0,29789.0,29117.0,58906.0,76334.0,421783.0,500704.0
"Augusta-Waterville, ME Micro Area",,,,,,,,,,,,,,
"Austin-Round Rock, TX",10951.0,5051.0,2110.0,2682.0,4792.0,26161.0,46076.0,72237.0,65630.0,165914.0,231544.0,313624.0,1057818.0,1382393.0
"Bakersfield, CA",7491.0,1067.0,1477.0,1356.0,2833.0,17892.0,19252.0,37144.0,39368.0,56143.0,95511.0,136555.0,566649.0,710695.0
"Baltimore-Towson, MD",15739.0,938.0,2890.0,3962.0,6852.0,45287.0,34653.0,79940.0,147816.0,112872.0,260688.0,348418.0,2184037.0,2548194.0
"Bangor, ME",310.0,1919.0,378.0,82.0,460.0,1452.0,1786.0,3238.0,9398.0,4151.0,13549.0,19166.0,119561.0,139037.0
"Barnstable Town, MA",1466.0,499.0,535.0,0.0,535.0,4927.0,2020.0,6947.0,11858.0,4099.0,15957.0,23938.0,193247.0,218651.0
"Baton Rouge, LA",363.0,2116.0,2232.0,1976.0,4208.0,9792.0,17233.0,27025.0,39404.0,51897.0,91301.0,124650.0,573059.0,698072.0
"Battle Creek, MI",215.0,115.0,568.0,355.0,923.0,1858.0,865.0,2723.0,2894.0,9753.0,12647.0,16408.0,116551.0,133174.0
"Bay City, MI",156.0,1475.0,473.0,608.0,1081.0,992.0,909.0,1901.0,2681.0,6025.0,8706.0,13163.0,93025.0,106344.0
"Beaumont-Port Arthur, TX",999.0,854.0,340.0,509.0,849.0,5989.0,8911.0,14900.0,23515.0,23332.0,46847.0,63450.0,295663.0,360112.0
"Beaver Dam, WI Micro Area",,,,,,,,,,,,,,
"Beckley, WV Micro Area",,,,,,,,,,,,,,
"Bellingham, WA",1017.0,508.0,709.0,267.0,976.0,5663.0,3528.0,9191.0,9304.0,12238.0,21542.0,32217.0,143740.0,176974.0
"Bend, OR",570.0,663.0,2057.0,1695.0,3752.0,3568.0,3235.0,6803.0,6887.0,9291.0,16178.0,27396.0,110658.0,138624.0
"Billings, MT",320.0,2446.0,212.0,2016.0,2228.0,1464.0,2289.0,3753.0,6247.0,13620.0,19867.0,28294.0,113391.0,142005.0
"Binghamton, NY",659.0,2101.0,266.0,178.0,444.0,4303.0,3562.0,7865.0,12200.0,8127.0,20327.0,30737.0,204177.0,235573.0
"Birmingham-Hoover, AL",2002.0,792.0,3164.0,1906.0,5070.0,13636.0,13901.0,27537.0,70736.0,69052.0,139788.0,173187.0,881365.0,1056554.0
"Bismarck, ND",111.0,999.0,384.0,663.0,1047.0,1126.0,1501.0,2627.0,2467.0,5433.0,7900.0,12573.0,82599.0,95283.0
"Blacksburg-Christiansburg-Radford, VA",769.0,854.0,526.0,119.0,645.0,5783.0,3128.0,8911.0,9542.0,12227.0,21769.0,32179.0,106460.0,139408.0
"Bloomington, IN",948.0,0.0,299.0,776.0,1075.0,3398.0,2343.0,5741.0,6473.0,16376.0,22849.0,29665.0,128486.0,159099.0
"Bloomington-Normal, IL",1464.0,145.0,179.0,522.0,701.0,4818.0,2744.0,7562.0,2678.0,12793.0,15471.0,23879.0,119469.0,144812.0
"Bloomsburg-Berwick, PA Micro Area",,,,,,,,,,,,,,
"Bluefield, WV-VA Micro Area",,,,,,,,,,,,,,
"Boise City-Nampa, ID",3223.0,1942.0,4033.0,4266.0,8299.0,12360.0,13779.0,26139.0,25970.0,49662.0,75632.0,112012.0,406331.0,521566.0
"Boston-Cambridge-Quincy, MA-NH",35229.0,2206.0,4596.0,1851.0,6447.0,48827.0,40623.0,89450.0,302625.0,149300.0,451925.0,550028.0,3627164.0,4212421.0
"Boulder, CO",2082.0,1755.0,686.0,730.0,1416.0,8838.0,9017.0,17855.0,15618.0,16551.0,32169.0,53195.0,212604.0,267881.0
"Bowling Green, KY",925.0,1638.0,1439.0,414.0,1853.0,2493.0,3054.0,5547.0,2286.0,8557.0,10843.0,19881.0,83503.0,104309.0
"Bozeman, MT Micro Area",,,,,,,,,,,,,,
"Brainerd, MN Micro Area",,,,,,,,,,,,,,
"Branson, MO Micro Area",,,,,,,,,,,,,,
"Bremerton-Silverdale, WA",1764.0,1682.0,1190.0,667.0,1857.0,11670.0,7130.0,18800.0,11973.0,9608.0,21581.0,43920.0,183890.0,229574.0
"Bridgeport-Stamford-Norwalk, CT",7616.0,159.0,491.0,0.0,491.0,13980.0,17398.0,31378.0,17934.0,44657.0,62591.0,94619.0,770663.0,872898.0
"Brownsville-Harlingen, TX",1532.0,549.0,1568.0,1440.0,3008.0,4707.0,4006.0,8713.0,9041.0,30515.0,39556.0,51826.0,312733.0,366091.0
"Brunswick, GA",187.0,227.0,162.0,193.0,355.0,2657.0,2106.0,4763.0,4556.0,4786.0,9342.0,14687.0,76632.0,91506.0
"Buffalo-Niagara Falls, NY",2373.0,1426.0,1882.0,2018.0,3900.0,7309.0,8211.0,15520.0,52109.0,63686.0,115795.0,136641.0,963103.0,1102117.0
"Burlington, NC",243.0,1133.0,0.0,0.0,0.0,4768.0,1913.0,6681.0,9026.0,5718.0,14744.0,22558.0,112215.0,135016.0
"Burlington-South Burlington, VT",886.0,1804.0,1550.0,938.0,2488.0,2563.0,2285.0,4848.0,13211.0,9440.0,22651.0,31791.0,162882.0,195559.0
"Canton-Massillon, OH",502.0,803.0,3127.0,238.0,3365.0,8807.0,3034.0,11841.0,20994.0,20061.0,41055.0,57064.0,338481.0,396047.0
"Cape Coral-Fort Myers, FL",3779.0,2113.0,1551.0,2646.0,4197.0,20418.0,16713.0,37131.0,20308.0,38786.0,59094.0,102535.0,426309.0,532623.0
"Cape Girardeau-Jackson, MO-IL Micro Area",,,,,,,,,,,,,,
"Casper, WY",274.0,577.0,0.0,958.0,958.0,492.0,1642.0,2134.0,1043.0,6302.0,7345.0,11014.0,55993.0,67281.0
"Cedar Rapids, IA",627.0,1957.0,246.0,1064.0,1310.0,3447.0,5441.0,8888.0,11130.0,12063.0,23193.0,35348.0,200834.0,236809.0
"Centralia, WA Micro Area",,,,,,,,,,,,,,
"Chambersburg, PA Micro Area",,,,,,,,,,,,,,
"Champaign-Urbana, IL",2283.0,1379.0,747.0,1670.0,2417.0,5110.0,4894.0,10004.0,10870.0,17725.0,28595.0,42395.0,150996.0,195674.0
"Charleston, WV",887.0,1136.0,3359.0,383.0,3742.0,2927.0,3173.0,6100.0,21999.0,6076.0,28075.0,39053.0,259331.0,299271.0
"Charleston-North Charleston, SC",4012.0,1130.0,1508.0,1520.0,3028.0,14759.0,19564.0,34323.0,35475.0,26951.0,62426.0,100907.0,461213.0,566132.0
"Charlotte-Gastonia-Concord, NC-SC",9598.0,3117.0,9606.0,6356.0,15962.0,32121.0,38150.0,70271.0,59502.0,129203.0,188705.0,278055.0,1181059.0,1468712.0
"Charlottesville, VA",1019.0,1418.0,922.0,502.0,1424.0,6361.0,5886.0,12247.0,14802.0,2183.0,16985.0,32074.0,142148.0,175241.0
"Chattanooga, TN-GA",1479.0,1532.0,2736.0,1128.0,3864.0,6152.0,6001.0,12153.0,33834.0,20117.0,53951.0,71500.0,397373.0,470352.0
"Cheyenne, WY",37.0,107.0,257.0,170.0,427.0,1619.0,2443.0,4062.0,1939.0,6660.0,8599.0,13195.0,67441.0,80673.0
"Chicago-Naperville-Joliet, IL-IN-WI",57657.0,5334.0,9643.0,6964.0,16607.0,52551.0,91840.0,144391.0,579286.0,527511.0,1106797.0,1273129.0,7801422.0,9132208.0
"Chico, CA",593.0,986.0,1497.0,954.0,2451.0,4696.0,7196.0,11892.0,8687.0,20403.0,29090.0,44419.0,160379.0,205391.0
"Chillicothe, OH Micro Area",,,,,,,,,,,,,,
"Cincinnati-Middletown, OH-KY-IN",8259.0,5417.0,3612.0,3571.0,7183.0,22313.0,20991.0,43304.0,177640.0,82272.0,259912.0,315816.0,1674521.0,1998596.0
"Clarksburg, WV Micro Area",,,,,,,,,,,,,,
"Clarksville, TN-KY",4828.0,1506.0,2789.0,940.0,3729.0,6850.0,7781.0,14631.0,14441.0,14766.0,29207.0,49073.0,169804.0,223705.0
"Cleveland, TN",76.0,983.0,130.0,277.0,407.0,1444.0,3813.0,5257.0,4217.0,4655.0,8872.0,15519.0,87216.0,102811.0
"Cleveland-Elyria-Mentor, OH",8281.0,1496.0,3973.0,847.0,4820.0,18394.0,15274.0,33668.0,137348.0,84418.0,221766.0,261750.0,1787853.0,2057884.0
"Coeur d'Alene, ID",230.0,946.0,608.0,618.0,1226.0,4227.0,1484.0,5711.0,8545.0,5834.0,14379.0,22262.0,102398.0,124890.0
"College Station-Bryan, TX",2398.0,1952.0,1228.0,667.0,1895.0,5181.0,6565.0,11746.0,5420.0,18068.0,23488.0,39081.0,137620.0,179099.0
"Colorado Springs, CO",6047.0,2918.0,4805.0,3064.0,7869.0,19707.0,19039.0,38746.0,15569.0,66335.0,81904.0,131437.0,423267.0,560751.0
"Columbia, MO",2284.0,414.0,643.0,1344.0,1987.0,3569.0,3158.0,6727.0,5555.0,15851.0,21406.0,30534.0,107735.0,140553.0
"Columbia, SC",3840.0,1640.0,2949.0,2642.0,5591.0,10767.0,13915.0,24682.0,43492.0,34129.0,77621.0,109534.0,530963.0,644337.0
"Columbia, TN Micro Area",,,,,,,,,,,,,,
"Columbus, GA-AL",739.0,344.0,1147.0,1134.0,2281.0,6596.0,4898.0,11494.0,10799.0,17621.0,28420.0,42539.0,226856.0,270134.0
"Columbus, IN",363.0,1010.0,406.0,850.0,1256.0,535.0,577.0,1112.0,1417.0,5877.0,7294.0,10672.0,60837.0,71872.0
"Columbus, OH",9111.0,6032.0,6094.0,4274.0,10368.0,20979.0,20905.0,41884.0,99848.0,135645.0,235493.0,293777.0,1337603.0,1640491.0
"Concord, NH Micro Area",,,,,,,,,,,,,,
"Cookeville, TN Micro Area",,,,,,,,,,,,,,
"Coos Bay, OR Micro Area",,,,,,,,,,,,,,
"Corning, NY Micro Area",,,,,,,,,,,,,,
"Corpus Christi, TX",1248.0,1675.0,1736.0,2014.0,3750.0,7081.0,10770.0,17851.0,14939.0,37096.0,52035.0,75311.0,322421.0,398980.0
"Corvallis, OR",845.0,155.0,297.0,1675.0,1972.0,2645.0,3278.0,5923.0,1336.0,7107.0,8443.0,16493.0,55961.0,73299.0
"Cullman, AL Micro Area",,,,,,,,,,,,,,
"Cumberland, MD-WV",236.0,2032.0,108.0,165.0,273.0,2567.0,375.0,2942.0,3655.0,2670.0,6325.0,11572.0,80864.0,92672.0
"Dallas-Fort Worth-Arlington, TX",48906.0,10728.0,8727.0,18141.0,26868.0,70890.0,100391.0,171281.0,317491.0,520646.0,838137.0,1047014.0,4532613.0,5628533.0
"Dalton, GA",512.0,389.0,0.0,852.0,852.0,2375.0,1920.0,4295.0,5612.0,10217.0,15829.0,21365.0,106613.0,128490.0
"Danville, IL",81.0,58.0,98.0,133.0,231.0,874.0,1320.0,2194.0,2967.0,2579.0,5546.0,8029.0,70542.0,78652.0
"Danville, VA",111.0,417.0,0.0,0.0,0.0,2426.0,453.0,2879.0,6089.0,5658.0,11747.0,15043.0,90435.0,105589.0
"Daphne-Fairhope, AL Micro Area",,,,,,,,,,,,,,
