NAME,B07201_014E,B07201_013E,B07201_012E,B07201_011E,B07201_010E,B07201_009E,B07201_008E,B07201_007E,B07201_006E,B07201_005E,B07201_004E,B07201_003E,B07201_002E,B07201_001E
"El Paso, TX",10833.0,765.0,1870.0,1646.0,3516.0,13196.0,10157.0,23353.0,11869.0,67515.0,79384.0,107018.0,620459.0,738310.0
"Enterprise-Ozark, AL Micro Area",,,,,,,,,,,,,,
"Erie, PA",1528.0,545.0,1737.0,444.0,2181.0,5603.0,2050.0,7653.0,11051.0,17333.0,28384.0,38763.0,236296.0,276587.0
"Eugene-Springfield, OR",3980.0,1703.0,951.0,2424.0,3375.0,6159.0,8937.0,15096.0,14694.0,37781.0,52475.0,72649.0,270799.0,347428.0
"Eureka-Arcata-Fortuna, CA Micro Area",,,,,,,,,,,,,,
"Evansville, IN-KY",315.0,3476.0,910.0,1858.0,2768.0,3393.0,2819.0,6212.0,16651.0,18832.0,35483.0,47939.0,299002.0,347256.0
"Fairbanks, AK",713.0,1988.0,663.0,865.0,1528.0,2530.0,2818.0,5348.0,10194.0,5316.0,15510.0,24374.0,71656.0,96743.0
"Fajardo, PR",,,,,,,,,,,,,,
"Fargo, ND-MN",923.0,3566.0,2202.0,1437.0,3639.0,4764.0,4296.0,9060.0,10861.0,15321.0,26182.0,42447.0,154005.0,197375.0
"Farmington, NM",715.0,537.0,395.0,828.0,1223.0,1754.0,1198.0,2952.0,3763.0,8506.0,12269.0,16981.0,104370.0,122066.0
"Fayetteville, NC",5595.0,2094.0,6661.0,2633.0,9294.0,16074.0,14710.0,30784.0,13124.0,35857.0,48981.0,91153.0,258470.0,355218.0
"Fayetteville-Springdale-Rogers, AR-MO",1451.0,4560.0,1661.0,2793.0,4454.0,10907.0,10074.0,20981.0,27466.0,44263.0,71729.0,101724.0,351072.0,454247.0
"Findlay, OH Micro Area",,,,,,,,,,,,,,
"Flagstaff, AZ",309.0,284.0,858.0,306.0,1164.0,4499.0,2842.0,7341.0,4387.0,10597.0,14984.0,23773.0,103968.0,128050.0
"Flint, MI",952.0,1607.0,579.0,145.0,724.0,5787.0,2268.0,8055.0,29254.0,18999.0,48253.0,58639.0,359343.0,418934.0
"Florence, SC",347.0,930.0,575.0,422.0,997.0,2204.0,1562.0,3766.0,14872.0,5645.0,20517.0,26210.0,171797.0,198354.0
"Florence-Muscle Shoals, AL",309.0,1448.0,108.0,0.0,108.0,2730.0,2172.0,4902.0,8533.0,5274.0,13807.0,20265.0,122149.0,142723.0
"Fond du Lac, WI",78.0,1006.0,532.0,87.0,619.0,1786.0,1441.0,3227.0,3102.0,4952.0,8054.0,12906.0,86085.0,99069.0
"Fort Collins-Loveland, CO",1029.0,2440.0,529.0,379.0,908.0,11619.0,11117.0,22736.0,5076.0,34749.0,39825.0,65909.0,227498.0,294436.0
"Fort Payne, AL Micro Area",,,,,,,,,,,,,,
"Fort Smith, AR-OK",634.0,1457.0,408.0,2384.0,2792.0,2711.0,2657.0,5368.0,20753.0,13932.0,34685.0,44302.0,244261.0,289197.0
"Fort Walton Beach-Crestview-Destin, FL",1483.0,2006.0,191.0,808.0,999.0,6327.0,3684.0,10011.0,14418.0,6408.0,20826.0,33842.0,139979.0,175304.0
"Fort Wayne, IN",1489.0,1005.0,2996.0,1269.0,4265.0,3497.0,4043.0,7540.0,8551.0,29194.0,37745.0,50555.0,358134.0,410178.0
"Frankfort, KY Micro Area",,,,,,,,,,,,,,
"Fresno, CA",3082.0,595.0,253.0,765.0,1018.0,10539.0,14668.0,25207.0,43660.0,73846.0,117506.0,144326.0,751604.0,899012.0
"Gadsden, AL",0.0,154.0,1467.0,369.0,1836.0,2941.0,1379.0,4320.0,4329.0,4490.0,8819.0,15129.0,86824.0,101953.0
"Gainesville, FL",2306.0,1860.0,2376.0,352.0,2728.0,15733.0,10590.0,26323.0,13558.0,28070.0,41628.0,72539.0,181221.0,256066.0
"Gainesville, GA",327.0,1829.0,210.0,397.0,607.0,4610.0,1501.0,6111.0,5027.0,5917.0,10944.0,19491.0,165056.0,184874.0
"Galesburg, IL Micro Area",,,,,,,,,,,,,,
"Gallup, NM Micro Area",,,,,,,,,,,,,,
"Gettysburg, PA Micro Area",,,,,,,,,,,,,,
"Glens Falls, NY",686.0,398.0,1336.0,638.0,1974.0,3457.0,1173.0,4630.0,6642.0,2498.0,9140.0,16142.0,110498.0,127326.0
"Goldsboro, NC",1991.0,468.0,940.0,502.0,1442.0,3597.0,2591.0,6188.0,4223.0,5934.0,10157.0,18255.0,92488.0,112734.0
"Grand Forks, ND-MN",607.0,4111.0,184.0,1009.0,1193.0,3026.0,1477.0,4503.0,4065.0,9425.0,13490.0,23297.0,71113.0,95017.0
"Grand Island, NE Micro Area",,,,,,,,,,,,,,
"Grand Junction, CO",960.0,815.0,126.0,620.0,746.0,3464.0,4674.0,8138.0,8694.0,8686.0,17380.0,27079.0,116012.0,144051.0
"Grand Rapids-Wyoming, MI",2286.0,3424.0,2704.0,1660.0,4364.0,13594.0,7611.0,21205.0,37676.0,43195.0,80871.0,109864.0,654426.0,766576.0
"Grants Pass, OR Micro Area",,,,,,,,,,,,,,
"Great Falls, MT",549.0,1561.0,174.0,569.0,743.0,689.0,1255.0,1944.0,1567.0,6246.0,7813.0,12061.0,68298.0,80908.0
"Greeley, CO",581.0,1631.0,664.0,994.0,1658.0,8850.0,6242.0,15092.0,15526.0,18527.0,34053.0,52434.0,197984.0,250999.0
"Green Bay, WI",864.0,2100.0,1696.0,657.0,2353.0,4582.0,2476.0,7058.0,13908.0,12915.0,26823.0,38334.0,262755.0,301953.0
"Greeneville, TN Micro Area",,,,,,,,,,,,,,
"Greensboro-High Point, NC",2483.0,1369.0,3973.0,2542.0,6515.0,10391.0,10229.0,20620.0,29809.0,47333.0,77142.0,105646.0,596676.0,704805.0
"Greenville, NC",436.0,897.0,2769.0,1384.0,4153.0,5762.0,5863.0,11625.0,8767.0,18486.0,27253.0,43928.0,132818.0,177182.0
"Greenville-Mauldin-Easley, SC",2650.0,2140.0,4265.0,3165.0,7430.0,20021.0,12718.0,32739.0,47707.0,16263.0,63970.0,106279.0,521869.0,630798.0
"Greenwood, SC Micro Area",,,,,,,,,,,,,,
"Guayama, PR",,,,,,,,,,,,,,
"Gulfport-Biloxi, MS",1350.0,1464.0,1906.0,964.0,2870.0,5867.0,4933.0,10800.0,10877.0,13590.0,24467.0,39601.0,199050.0,240001.0
"Hagerstown-Martinsburg, MD-WV",779.0,1773.0,1420.0,323.0,1743.0,5931.0,3537.0,9468.0,12423.0,9848.0,22271.0,35255.0,224659.0,260693.0
"Hammond, LA Micro Area",,,,,,,,,,,,,,
"Hanford-Corcoran, CA",1012.0,1031.0,441.0,574.0,1015.0,4366.0,3893.0,8259.0,6805.0,8582.0,15387.0,25692.0,120367.0,147071.0
"Harrisburg-Carlisle, PA",2366.0,1622.0,3879.0,2943.0,6822.0,12870.0,4933.0,17803.0,44092.0,13728.0,57820.0,84067.0,444418.0,530851.0
"Harrisonburg, VA",548.0,1421.0,757.0,274.0,1031.0,8760.0,2125.0,10885.0,6967.0,5415.0,12382.0,25719.0,91391.0,117658.0
"Hartford-West Hartford-East Hartford, CT",8392.0,426.0,1641.0,2229.0,3870.0,24493.0,14964.0,39457.0,63420.0,33965.0,97385.0,141138.0,1033572.0,1183102.0
"Hattiesburg, MS",303.0,2758.0,2073.0,697.0,2770.0,2197.0,2493.0,4690.0,8357.0,8257.0,16614.0,26832.0,114019.0,141154.0
"Helena, MT Micro Area",,,,,,,,,,,,,,
"Hickory-Lenoir-Morganton, NC",130.0,1070.0,2282.0,2056.0,4338.0,3662.0,3001.0,6663.0,20192.0,10863.0,31055.0,43126.0,317477.0,360733.0
"Hilo, HI Micro Area",,,,,,,,,,,,,,
"Hilton Head Island-Beaufort, SC Micro Area",,,,,,,,,,,,,,
"Hinesville-Fort Stewart, GA",2673.0,100.0,817.0,1671.0,2488.0,8348.0,4040.0,12388.0,3283.0,3775.0,7058.0,22034.0,48905.0,73612.0
"Holland-Grand Haven, MI",917.0,268.0,1874.0,302.0,2176.0,7017.0,3664.0,10681.0,14316.0,5039.0,19355.0,32480.0,224586.0,257983.0
"Homosassa Springs, FL Micro Area",,,,,,,,,,,,,,
"Honolulu, HI",13622.0,817.0,7793.0,1350.0,9143.0,19691.0,18266.0,37957.0,52825.0,36709.0,89534.0,137451.0,744601.0,895674.0
"Hot Springs, AR",160.0,885.0,57.0,583.0,640.0,1997.0,2020.0,4017.0,3280.0,5856.0,9136.0,14678.0,82932.0,97770.0
"Houma-Bayou Cane-Thibodaux, LA",170.0,377.0,411.0,1576.0,1987.0,1834.0,1359.0,3193.0,8996.0,6306.0,15302.0,20859.0,178914.0,199943.0
"Houston-Sugar Land-Baytown, TX",55965.0,8378.0,9240.0,14844.0,24084.0,59179.0,84250.0,143429.0,352649.0,413260.0,765909.0,941800.0,4769644.0,5767409.0
"Huntington-Ashland, WV-KY-OH",149.0,2640.0,461.0,615.0,1076.0,4424.0,1799.0,6223.0,20214.0,9042.0,29256.0,39195.0,242780.0,282124.0
"Huntsville, AL",1987.0,841.0,1552.0,841.0,2393.0,8800.0,8994.0,17794.0,17242.0,28855.0,46097.0,67125.0,333077.0,402189.0
"Idaho Falls, ID",944.0,561.0,1491.0,1691.0,3182.0,3887.0,1454.0,5341.0,4909.0,6916.0,11825.0,20909.0,102816.0,124669.0
"Indiana, PA Micro Area",,,,,,,,,,,,,,
"Indianapolis-Carmel, IN",9093.0,4184.0,3177.0,3487.0,6664.0,22345.0,23309.0,45654.0,85993.0,142023.0,228016.0,284518.0,1425695.0,1719306.0
"Iowa City, IA",1700.0,2193.0,804.0,981.0,1785.0,4184.0,5197.0,9381.0,6947.0,13319.0,20266.0,33625.0,114720.0,150045.0
"Ithaca, NY",3714.0,291.0,1424.0,422.0,1846.0,6290.0,3920.0,10210.0,4471.0,4715.0,9186.0,21533.0,76127.0,101374.0
"Jackson, MI",211.0,448.0,1162.0,473.0,1635.0,3588.0,2139.0,5727.0,11924.0,8252.0,20176.0,27986.0,130158.0,158355.0
"Jackson, MS",452.0,4490.0,2821.0,5382.0,8203.0,6141.0,6847.0,12988.0,40437.0,29194.0,69631.0,95312.0,437860.0,533624.0
"Jackson, TN",597.0,1134.0,317.0,153.0,470.0,364.0,1710.0,2074.0,2532.0,7153.0,9685.0,13363.0,99186.0,113146.0
"Jacksonville, FL",5469.0,2116.0,2597.0,3453.0,6050.0,27466.0,20393.0,47859.0,51365.0,116121.0,167486.0,223511.0,1082541.0,1311521.0
"Jacksonville, NC",9288.0,1683.0,3913.0,2976.0,6889.0,15532.0,7888.0,23420.0,11179.0,7476.0,18655.0,50647.0,109065.0,169000.0
"Jamestown-Dunkirk-Fredonia, NY Micro Area",,,,,,,,,,,,,,
"Janesville, WI",296.0,825.0,1180.0,657.0,1837.0,2489.0,819.0,3308.0,8035.0,6988.0,15023.0,20993.0,136851.0,158140.0
"Jefferson City, MO",594.0,2349.0,705.0,1357.0,2062.0,3199.0,4191.0,7390.0,5259.0,3930.0,9189.0,20990.0,123979.0,145563.0
"Johnson City, TN",164.0,845.0,747.0,711.0,1458.0,3876.0,2983.0,6859.0,10928.0,7556.0,18484.0,27646.0,167456.0,195266.0
"Johnstown, PA",259.0,204.0,946.0,354.0,1300.0,4681.0,675.0,5356.0,6276.0,2869.0,9145.0,16005.0,126663.0,142927.0
"Jonesboro, AR",437.0,1750.0,1117.0,1653.0,2770.0,2524.0,1525.0,4049.0,4868.0,11808.0,16676.0,25245.0,92318.0,118000.0
"Joplin, MO",653.0,1769.0,686.0,1270.0,1956.0,3188.0,2166.0,5354.0,12183.0,7832.0,20015.0,29094.0,142948.0,172695.0
"Kahului-Wailuku, HI Micro Area",,,,,,,,,,,,,,
"Kalamazoo-Portage, MI",1141.0,580.0,4989.0,176.0,5165.0,8797.0,5659.0,14456.0,16688.0,27778.0,44466.0,64667.0,257390.0,323198.0
"Kalispell, MT Micro Area",,,,,,,,,,,,,,
"Kankakee-Bradley, IL",406.0,227.0,351.0,728.0,1079.0,4300.0,1131.0,5431.0,5618.0,5968.0,11586.0,18323.0,93011.0,111740.0
"Kansas City, MO-KS",10762.0,8895.0,4065.0,4844.0,8909.0,27983.0,29377.0,57360.0,149795.0,125549.0,275344.0,350508.0,1676875.0,2038145.0
"Keene, NH Micro Area",,,,,,,,,,,,,,
"Kennewick-Pasco-Richland, WA",317.0,582.0,1271.0,1326.0,2597.0,7869.0,6677.0,14546.0,6954.0,18708.0,25662.0,43387.0,198266.0,241970.0
"Key West, FL Micro Area",,,,,,,,,,,,,,
"Killeen-Temple-Fort Hood, TX",11982.0,1916.0,583.0,2172.0,2755.0,16845.0,15585.0,32430.0,14772.0,26612.0,41384.0,78485.0,282288.0,372755.0
"Kingsport-Bristol-Bristol, TN-VA",501.0,1822.0,1007.0,348.0,1355.0,3779.0,2916.0,6695.0,15326.0,12003.0,27329.0,37201.0,261657.0,299359.0
"Kingston, NY",736.0,889.0,910.0,259.0,1169.0,6241.0,2496.0,8737.0,9546.0,3117.0,12663.0,23458.0,155273.0,179467.0
"Klamath Falls, OR Micro Area",,,,,,,,,,,,,,
"Knoxville, TN",812.0,2332.0,5075.0,1085.0,6160.0,10389.0,8138.0,18527.0,38118.0,27071.0,65189.0,92208.0,599810.0,692830.0
"Kokomo, IN",85.0,0.0,1373.0,1703.0,3076.0,1207.0,852.0,2059.0,4142.0,7813.0,11955.0,17090.0,78908.0,96083.0
"La Crosse, WI-MN",70.0,3302.0,586.0,176.0,762.0,3012.0,1200.0,4212.0,6540.0,9767.0,16307.0,24583.0,106097.0,130750.0
"Lafayette, IN",1446.0,2486.0,909.0,1116.0,2025.0,9445.0,4414.0,13859.0,16193.0,13834.0,30027.0,48397.0,142053.0,191896.0
"Lafayette, LA",591.0,460.0,2829.0,3599.0,6428.0,3514.0,3423.0,6937.0,10951.0,9933.0,20884.0,34709.0,223814.0,259114.0
"Lake Charles, LA",151.0,848.0,1038.0,179.0,1217.0,3936.0,3018.0,6954.0,14615.0,8313.0,22928.0,31947.0,157364.0,189462.0
"Lake City, FL Micro Area",,,,,,,,,,,,,,
"Lake Havasu City-Kingman, AZ",736.0,465.0,1524.0,247.0,1771.0,7937.0,5979.0,13916.0,11178.0,12948.0,24126.0,40278.0,150936.0,191950.0
"Lakeland-Winter Haven, FL",4283.0,2896.0,1646.0,951.0,2597.0,20539.0,10565.0,31104.0,40728.0,19219.0,59947.0,96544.0,473286.0,574113.0
"Lancaster, PA",2329.0,376.0,354.0,188.0,542.0,13353.0,3671.0,17024.0,32791.0,10150.0,42941.0,60883.0,436504.0,499716.0
"Lancaster, SC Micro Area",,,,,,,,,,,,,,
"Lansing-East Lansing, MI",4998.0,1774.0,1330.0,1230.0,2560.0,14533.0,8394.0,22927.0,24721.0,29313.0,54034.0,81295.0,361165.0,447458.0
"Laredo, TX",,,,,,,,,,,,,,
"Las Cruces, NM",1769.0,1456.0,129.0,1617.0,1746.0,2143.0,6777.0,8920.0,6806.0,15518.0,22324.0,34446.0,166659.0,202874.0
"Las Vegas-Paradise, NV",12907.0,2440.0,3872.0,5903.0,9775.0,31955.0,39604.0,71559.0,155467.0,165412.0,320879.0,404653.0,1457609.0,1875169.0
"Laurel, MS Micro Area",,,,,,,,,,,,,,
"Lawrence, KS",901.0,561.0,403.0,1273.0,1676.0,5940.0,5852.0,11792.0,2376.0,19583.0,21959.0,35988.0,78726.0,115615.0
"Lawton, OK",2179.0,2160.0,759.0,1268.0,2027.0,6137.0,5197.0,11334.0,2203.0,12845.0,15048.0,30569.0,78027.0,110775.0
"Lebanon, NH-VT Micro Area",,,,,,,,,,,,,,
"Lebanon, PA",304.0,0.0,1217.0,0.0,1217.0,4889.0,2002.0,6891.0,5405.0,4469.0,9874.0,17982.0,110123.0,128409.0
"Lewiston, ID-WA",44.0,403.0,450.0,219.0,669.0,675.0,538.0,1213.0,2932.0,4134.0,7066.0,9351.0,50286.0,59681.0
"Lewiston-Auburn, ME",310.0,1227.0,1468.0,203.0,1671.0,1763.0,853.0,2616.0,3166.0,8232.0,11398.0,16912.0,88156.0,105378.0
"Lexington-Fayette, KY",4181.0,4518.0,2828.0,3019.0,5847.0,12709.0,6845.0,19554.0,21006.0,58937.0,79943.0,109862.0,350646.0,464689.0
"Lexington Park, MD Micro Area",,,,,,,,,,,,,,
"Lima, OH",0.0,754.0,2068.0,973.0,3041.0,634.0,791.0,1425.0,4744.0,5011.0,9755.0,14975.0,88347.0,103322.0
"Lincoln, NE",2074.0,4970.0,882.0,3205.0,4087.0,5739.0,7862.0,13601.0,4836.0,34844.0,39680.0,62338.0,227946.0,292358.0
"Lincolnton, NC Micro Area",,,,,,,,,,,,,,
"Little Rock-North Little Rock-Conway, AR",2303.0,4566.0,3341.0,1922.0,5263.0,11503.0,11362.0,22865.0,32480.0,54292.0,86772.0,119466.0,555737.0,677506.0
"Logan, UT-ID",1747.0,787.0,1927.0,499.0,2426.0,5217.0,4277.0,9494.0,5396.0,12133.0,17529.0,30236.0,92016.0,123999.0
"Longview, TX",1330.0,2845.0,997.0,3017.0,4014.0,4088.0,4269.0,8357.0,8932.0,9644.0,18576.0,33792.0,168221.0,203343.0
"Longview, WA",374.0,505.0,650.0,84.0,734.0,3648.0,973.0,4621.0,5417.0,6939.0,12356.0,18216.0,82283.0,100873.0
"Los Angeles-Long Beach-Santa Ana, CA",86928.0,2472.0,5262.0,2868.0,8130.0,115555.0,121752.0,237307.0,540554.0,888561.0,1429115.0,1677024.0,10938489.0,12702441.0
"Louisville-Jefferson County, KY-IN",4098.0,4270.0,2198.0,2091.0,4289.0,15586.0,15480.0,31066.0,65908.0,60163.0,126071.0,165696.0,1073202.0,1242996.0
"Lubbock, TX",1198.0,4491.0,821.0,4626.0,5447.0,6595.0,9297.0,15892.0,5331.0,42237.0,47568.0,73398.0,199641.0,274237.0
"Lufkin, TX Micro Area",,,,,,,,,,,,,,
"Lumberton, NC Micro Area",,,,,,,,,,,,,,
"Lynchburg, VA",1052.0,732.0,872.0,296.0,1168.0,9799.0,1926.0,11725.0,11454.0,9003.0,20457.0,34082.0,205801.0,240935.0
"Macon, GA",866.0,1147.0,913.0,691.0,1604.0,3503.0,1557.0,5060.0,9726.0,18027.0,27753.0,35564.0,192302.0,228732.0
"Madera-Chowchilla, CA",262.0,0.0,62.0,24.0,86.0,4675.0,3976.0,8651.0,2270.0,9646.0,11916.0,20653.0,125355.0,146270.0
"Madison, WI",3635.0,1562.0,2778.0,2338.0,5116.0,11763.0,8329.0,20092.0,27924.0,43823.0,71747.0,98517.0,461856.0,564008.0
"Manchester-Nashua, NH",3528.0,525.0,3485.0,3032.0,6517.0,12610.0,2367.0,14977.0,9015.0,23758.0,32773.0,54792.0,343556.0,401876.0
"Manhattan, KS",1295.0,1325.0,994.0,1075.0,2069.0,6673.0,3423.0,10096.0,3871.0,7274.0,11145.0,24635.0,94757.0,120687.0
"Manitowoc, WI Micro Area",,,,,,,,,,,,,,
"Mankato-North Mankato, MN",110.0,2151.0,434.0,1167.0,1601.0,3181.0,1445.0,4626.0,2668.0,7246.0,9914.0,18292.0,73550.0,91952.0
"Mansfield, OH",127.0,46.0,1674.0,416.0,2090.0,1586.0,1753.0,3339.0,6473.0,6237.0,12710.0,18185.0,105164.0,123476.0
"Marinette, WI-MI Micro Area",,,,,,,,,,,,,,
"Marion, IN Micro Area",,,,,,,,,,,,,,
"Marion, OH Micro Area",,,,,,,,,,,,,,
"Marion-Herrin, IL Micro Area",,,,,,,,,,,,,,
"Marquette, MI Micro Area",,,,,,,,,,,,,,
"Marshfield-Wisconsin Rapids, WI Micro Area",,,,,,,,,,,,,,
"Martinsville, VA Micro Area",,,,,,,,,,,,,,
"Mayag?ez, PR",,,,,,,,,,,,,,
"McAllen-Edinburg-Mission, TX",4603.0,1825.0,824.0,2652.0,3476.0,5403.0,9771.0,15174.0,25407.0,52259.0,77666.0,98141.0,620619.0,723363.0
"Meadville, PA Micro Area",,,,,,,,,,,,,,
"Medford, OR",222.0,739.0,1729.0,965.0,2694.0,2770.0,5556.0,8326.0,19157.0,13087.0,32244.0,44003.0,154547.0,198772.0
"Memphis, TN-MS-AR",2586.0,4772.0,3264.0,4907.0,8171.0,13914.0,13910.0,27824.0,59982.0,112037.0,172019.0,212786.0,1068525.0,1283897.0
"Merced, CA",242.0,0.0,0.0,49.0,49.0,5784.0,6047.0,11831.0,18257.0,12825.0,31082.0,42962.0,198403.0,241607.0
"Meridian, MS Micro Area",,,,,,,,,,,,,,
"Miami-Fort Lauderdale-Pompano Beach, FL",54398.0,4296.0,3945.0,3740.0,7685.0,60335.0,66332.0,126667.0,380137.0,241929.0,622066.0,760714.0,4661560.0,5476672.0
"Michigan City-La Porte, IN",0.0,340.0,805.0,276.0,1081.0,3566.0,1500.0,5066.0,3089.0,6173.0,9262.0,15749.0,94498.0,110247.0
"Midland, MI Micro Area",,,,,,,,,,,,,,
"Midland, TX",350.0,605.0,140.0,1690.0,1830.0,2077.0,4041.0,6118.0,411.0,15180.0,15591.0,24144.0,106106.0,130600.0
"Milwaukee-Waukesha-West Allis, WI",3458.0,4363.0,5032.0,2818.0,7850.0,17180.0,16090.0,33270.0,59413.0,137456.0,196869.0,242352.0,1293270.0,1539080.0
"Minneapolis-St. Paul-Bloomington, MN-WI",17590.0,7951.0,5146.0,8392.0,13538.0,27035.0,31422.0,58457.0,218263.0,152965.0,371228.0,451174.0,2757799.0,3226563.0
"Minot, ND Micro Area",,,,,,,,,,,,,,
"Missoula, MT",437.0,2536.0,863.0,1808.0,2671.0,2619.0,3580.0,6199.0,4714.0,7755.0,12469.0,23875.0,83449.0,107761.0
"Mobile, AL",1692.0,1237.0,730.0,1201.0,1931.0,4596.0,4187.0,8783.0,16846.0,23270.0,40116.0,52067.0,352515.0,406274.0
"Modesto, CA",3872.0,1667.0,1961.0,703.0,2664.0,7488.0,8154.0,15642.0,41998.0,29473.0,71471.0,91444.0,405486.0,500802.0
"Monroe, LA",116.0,1416.0,1156.0,1920.0,3076.0,1706.0,1479.0,3185.0,10678.0,3520.0,14198.0,21875.0,148533.0,170524.0
"Monroe, MI",182.0,345.0,36.0,233.0,269.0,3683.0,1962.0,5645.0,8695.0,2515.0,11210.0,17469.0,133042.0,150693.0
"Montgomery, AL",842.0,1839.0,1428.0,1521.0,2949.0,9440.0,7720.0,17160.0,15957.0,34326.0,50283.0,72231.0,288097.0,361170.0
"Morgantown, WV",627.0,1492.0,1963.0,779.0,2742.0,3932.0,2006.0,5938.0,3992.0,6076.0,10068.0,20240.0,97781.0,118648.0
"Morristown, TN",188.0,628.0,674.0,295.0,969.0,1801.0,1512.0,3313.0,8317.0,5407.0,13724.0,18634.0,117354.0,136176.0
"Moses Lake, WA Micro Area",,,,,,,,,,,,,,
"Mount Airy, NC Micro Area",,,,,,,,,,,,,,
"Mount Pleasant, MI Micro Area",,,,,,,,,,,,,,
"Mount Vernon-Anacortes, WA",583.0,79.0,290.0,613.0,903.0,2474.0,1748.0,4222.0,7966.0,3626.0,11592.0,16796.0,99581.0,116960.0
"Muncie, IN",235.0,1035.0,1170.0,518.0,1688.0,5475.0,3266.0,8741.0,3118.0,17515.0,20633.0,32097.0,81284.0,113616.0
"Muskegon-Norton Shores, MI",296.0,659.0,183.0,396.0,579.0,2780.0,3148.0,5928.0,10185.0,9588.0,19773.0,26939.0,144046.0,171281.0
"Muskogee, OK Micro Area",,,,,,,,,,,,,,
"Myrtle Beach-North Myrtle Beach-Conway, SC",1107.0,706.0,718.0,525.0,1243.0,8218.0,2677.0,10895.0,10908.0,9776.0,20684.0,33528.0,226771.0,261406.0
"Napa, CA",522.0,56.0,461.0,453.0,914.0,1427.0,6188.0,7615.0,4440.0,8583.0,13023.0,21608.0,111132.0,133262.0
"Naples-Marco Island, FL",5469.0,158.0,51.0,236.0,287.0,10044.0,2117.0,12161.0,14909.0,11069.0,25978.0,38584.0,272020.0,316073.0
"Nashville-Davidson--Murfreesboro--Franklin, TN",6460.0,3997.0,5528.0,5901.0,11429.0,27247.0,20363.0,47610.0,95749.0,115204.0,210953.0,273989.0,1278286.0,1558735.0
"New Bern, NC Micro Area",,,,,,,,,,,,,,
"New Castle, PA Micro Area",,,,,,,,,,,,,,
"New Haven-Milford, CT",5052.0,0.0,1356.0,1009.0,2365.0,14232.0,13744.0,27976.0,47031.0,22496.0,69527.0,99868.0,733634.0,838554.0
"New Iberia, LA Micro Area",,,,,,,,,,,,,,
"New Orleans-Metairie-Kenner, LA",5732.0,2560.0,4206.0,2947.0,7153.0,16613.0,22552.0,39165.0,58839.0,65276.0,124115.0,172993.0,996359.0,1175084.0
"New Philadelphia-Dover, OH Micro Area",,,,,,,,,,,,,,
