NAME,B07201_014E,B07201_013E,B07201_012E,B07201_011E,B07201_010E,B07201_009E,B07201_008E,B07201_007E,B07201_006E,B07201_005E,B07201_004E,B07201_003E,B07201_002E,B07201_001E
"Kingsport-Bristol-Bristol, TN-VA",486.0,3125.0,1740.0,702.0,2442.0,6224.0,4043.0,10267.0,16231.0,12052.0,28283.0,44117.0,255047.0,299650.0
"Kingston, NY",840.0,175.0,350.0,201.0,551.0,3385.0,5216.0,8601.0,12452.0,3308.0,15760.0,25087.0,154500.0,180427.0
"Klamath Falls, OR Micro Area",,,,,,,,,,,,,,
"Knoxville, TN",2342.0,2011.0,3740.0,2351.0,6091.0,11575.0,12779.0,24354.0,31788.0,42506.0,74294.0,106750.0,565364.0,674456.0
"Kokomo, IN",0.0,0.0,377.0,515.0,892.0,1425.0,822.0,2247.0,2781.0,10196.0,12977.0,16116.0,82541.0,98657.0
"La Crosse, WI-MN",457.0,2870.0,460.0,721.0,1181.0,1852.0,2436.0,4288.0,5265.0,10988.0,16253.0,24592.0,104376.0,129425.0
"Lafayette, IN",2799.0,2073.0,930.0,1615.0,2545.0,6843.0,7226.0,14069.0,16009.0,13446.0,29455.0,48142.0,138704.0,189645.0
"Lafayette, LA",1883.0,806.0,1569.0,2563.0,4132.0,5188.0,4113.0,9301.0,7281.0,18436.0,25717.0,39956.0,211419.0,253258.0
"Lake Charles, LA",449.0,802.0,2047.0,1373.0,3420.0,3651.0,2453.0,6104.0,13750.0,13912.0,27662.0,37988.0,150183.0,188620.0
"Lake City, FL Micro Area",,,,,,,,,,,,,,
"Lake Havasu City-Kingman, AZ",56.0,1693.0,527.0,1572.0,2099.0,6764.0,6730.0,13494.0,8342.0,12981.0,21323.0,38609.0,154066.0,192731.0
"Lakeland, FL",3891.0,1383.0,2970.0,1246.0,4216.0,17546.0,15026.0,32572.0,39533.0,26790.0,66323.0,104494.0,458005.0,566390.0
"Lancaster, PA",2490.0,424.0,621.0,353.0,974.0,14586.0,3361.0,17947.0,28449.0,10400.0,38849.0,58194.0,431480.0,492164.0
"Lancaster, SC Micro Area",,,,,,,,,,,,,,
"Lansing-East Lansing, MI",4432.0,1394.0,1827.0,1295.0,3122.0,12531.0,9796.0,22327.0,20332.0,32095.0,52427.0,79270.0,367185.0,450887.0
"Laredo, TX",3928.0,147.0,0.0,111.0,111.0,2972.0,2679.0,5651.0,600.0,29449.0,30049.0,35958.0,187707.0,227593.0
"Las Cruces, NM",1115.0,643.0,52.0,1896.0,1948.0,4049.0,7156.0,11205.0,3845.0,18315.0,22160.0,35956.0,157861.0,194932.0
"Las Vegas-Paradise, NV",14312.0,2869.0,4128.0,4060.0,8188.0,40779.0,52325.0,93104.0,91153.0,176078.0,267231.0,371392.0,1420800.0,1806504.0
"Laurel, MS Micro Area",,,,,,,,,,,,,,
"Lawrence, KS",642.0,2384.0,724.0,1465.0,2189.0,4076.0,4514.0,8590.0,895.0,16705.0,17600.0,30763.0,80249.0,111654.0
"Lawton, OK",2718.0,1037.0,1063.0,653.0,1716.0,4879.0,4542.0,9421.0,4158.0,12849.0,17007.0,29181.0,79822.0,111721.0
"Lebanon, NH-VT Micro Area",,,,,,,,,,,,,,
"Lebanon, PA",348.0,0.0,693.0,145.0,838.0,2160.0,1722.0,3882.0,5687.0,3377.0,9064.0,13784.0,112368.0,126500.0
"Lewiston-Auburn, ME",525.0,2020.0,417.0,169.0,586.0,4189.0,801.0,4990.0,2735.0,10238.0,12973.0,20569.0,83898.0,104992.0
"Lexington-Fayette, KY",2371.0,5366.0,4032.0,2763.0,6795.0,8092.0,6421.0,14513.0,22385.0,43618.0,66003.0,92677.0,345701.0,440749.0
"Lexington Park, MD Micro Area",,,,,,,,,,,,,,
"Lima, OH",261.0,1212.0,846.0,310.0,1156.0,2454.0,1084.0,3538.0,3964.0,5550.0,9514.0,15420.0,88036.0,103717.0
"Lincoln, NE",1125.0,4736.0,1041.0,3477.0,4518.0,4174.0,5793.0,9967.0,3359.0,43033.0,46392.0,65613.0,219746.0,286484.0
"Lincolnton, NC Micro Area",,,,,,,,,,,,,,
"Little Rock-North Little Rock-Conway, AR",3314.0,8201.0,4076.0,3601.0,7677.0,7861.0,9525.0,17386.0,37908.0,52891.0,90799.0,124063.0,534912.0,662289.0
"Logan, UT-ID",2029.0,473.0,842.0,339.0,1181.0,7077.0,2023.0,9100.0,5205.0,8852.0,14057.0,24811.0,90074.0,116914.0
"Longview, TX",342.0,2146.0,3572.0,2265.0,5837.0,4105.0,4951.0,9056.0,13898.0,14916.0,28814.0,45853.0,161621.0,207816.0
"Longview, WA",902.0,324.0,1575.0,782.0,2357.0,1441.0,3392.0,4833.0,4432.0,7588.0,12020.0,19534.0,78789.0,99225.0
"Los Angeles-Long Beach-Santa Ana, CA",96513.0,3724.0,4538.0,5154.0,9692.0,106910.0,143504.0,250414.0,502751.0,806369.0,1309120.0,1572950.0,11024663.0,12694126.0
"Louisville-Jefferson County, KY-IN",6316.0,5237.0,3674.0,2133.0,5807.0,15981.0,19979.0,35960.0,56766.0,75754.0,132520.0,179524.0,1026104.0,1211944.0
"Lubbock, TX",1006.0,2891.0,387.0,1885.0,2272.0,4532.0,10657.0,15189.0,6190.0,39853.0,46043.0,66395.0,196215.0,263616.0
"Lufkin, TX Micro Area",,,,,,,,,,,,,,
"Lumberton, NC Micro Area",,,,,,,,,,,,,,
"Lynchburg, VA",895.0,1501.0,580.0,233.0,813.0,7358.0,3815.0,11173.0,15911.0,8488.0,24399.0,37886.0,196837.0,235618.0
"Macon, GA",227.0,1383.0,1162.0,1578.0,2740.0,3826.0,4998.0,8824.0,9723.0,15137.0,24860.0,37807.0,190690.0,228724.0
"Madera, CA",2025.0,233.0,90.0,33.0,123.0,2706.0,6341.0,9047.0,4586.0,9523.0,14109.0,23512.0,119044.0,144581.0
"Madison, WI",4643.0,4075.0,2693.0,2048.0,4741.0,9668.0,10605.0,20273.0,28993.0,46821.0,75814.0,104903.0,439054.0,548600.0
"Manchester-Nashua, NH",1486.0,629.0,1941.0,1377.0,3318.0,10809.0,5832.0,16641.0,11288.0,28701.0,39989.0,60577.0,335519.0,397582.0
"Manhattan, KS Micro Area",,,,,,,,,,,,,,
"Manitowoc, WI Micro Area",,,,,,,,,,,,,,
"Mankato-North Mankato, MN Micro Area",,,,,,,,,,,,,,
"Mansfield, OH",107.0,0.0,2613.0,1429.0,4042.0,3563.0,1613.0,5176.0,7117.0,7855.0,14972.0,24190.0,99156.0,123453.0
"Marinette, WI-MI Micro Area",,,,,,,,,,,,,,
"Marion, IN Micro Area",,,,,,,,,,,,,,
"Marion, OH Micro Area",,,,,,,,,,,,,,
"Marquette, MI Micro Area",,,,,,,,,,,,,,
"Marshfield-Wisconsin Rapids, WI Micro Area",,,,,,,,,,,,,,
"Martinsville, VA Micro Area",,,,,,,,,,,,,,
"Mayag?ez, PR",,,,,,,,,,,,,,
"McAllen-Edinburg-Mission, TX",8038.0,2362.0,1314.0,4602.0,5916.0,4548.0,10482.0,15030.0,33246.0,48576.0,81822.0,105130.0,578269.0,691437.0
"Meadville, PA Micro Area",,,,,,,,,,,,,,
"Medford, OR",1265.0,607.0,845.0,2917.0,3762.0,4172.0,5204.0,9376.0,14925.0,15304.0,30229.0,43974.0,151982.0,197221.0
"Memphis, TN-MS-AR",5038.0,4681.0,2586.0,3863.0,6449.0,13457.0,15205.0,28662.0,63990.0,122213.0,186203.0,225995.0,1033982.0,1265015.0
"Merced, CA",595.0,125.0,203.0,40.0,243.0,4769.0,4549.0,9318.0,12337.0,17292.0,29629.0,39315.0,200454.0,240364.0
"Meridian, MS Micro Area",,,,,,,,,,,,,,
"Miami-Fort Lauderdale-Pompano Beach, FL",64036.0,4712.0,3463.0,4432.0,7895.0,55517.0,60227.0,115744.0,273846.0,340449.0,614295.0,742646.0,4536839.0,5343521.0
"Michigan City-La Porte, IN",115.0,717.0,361.0,315.0,676.0,2677.0,2567.0,5244.0,3061.0,6247.0,9308.0,15945.0,92285.0,108345.0
"Midland, MI Micro Area",,,,,,,,,,,,,,
"Midland, TX",453.0,3447.0,657.0,754.0,1411.0,2710.0,5493.0,8203.0,2202.0,12052.0,14254.0,27315.0,96601.0,124369.0
"Milwaukee-Waukesha-West Allis, WI",5359.0,1885.0,3321.0,3249.0,6570.0,13967.0,16598.0,30565.0,61638.0,130541.0,192179.0,231199.0,1287482.0,1524040.0
"Minneapolis-St. Paul-Bloomington, MN-WI",17638.0,10442.0,6800.0,8371.0,15171.0,26843.0,39987.0,66830.0,203702.0,145629.0,349331.0,441774.0,2699495.0,3158907.0
"Missoula, MT",607.0,1381.0,210.0,369.0,579.0,1394.0,1536.0,2930.0,1706.0,13402.0,15108.0,19998.0,83896.0,104501.0
"Mobile, AL",1685.0,767.0,998.0,1422.0,2420.0,6305.0,4783.0,11088.0,15383.0,28650.0,44033.0,58308.0,338519.0,398512.0
"Modesto, CA",2763.0,804.0,366.0,617.0,983.0,10488.0,10573.0,21061.0,29397.0,34628.0,64025.0,86873.0,413933.0,503569.0
"Monroe, LA",202.0,570.0,513.0,327.0,840.0,3151.0,1047.0,4198.0,8984.0,4516.0,13500.0,19108.0,147429.0,166739.0
"Monroe, MI",460.0,16.0,377.0,84.0,461.0,3746.0,2093.0,5839.0,4185.0,4411.0,8596.0,14912.0,136996.0,152368.0
"Montgomery, AL",3214.0,2773.0,1282.0,3770.0,5052.0,6663.0,9597.0,16260.0,12433.0,27651.0,40084.0,64169.0,293493.0,360876.0
"Morgantown, WV",646.0,1812.0,1690.0,853.0,2543.0,6190.0,2178.0,8368.0,2343.0,6765.0,9108.0,21831.0,92879.0,115356.0
"Morristown, TN",105.0,314.0,897.0,1157.0,2054.0,1380.0,2052.0,3432.0,7139.0,6772.0,13911.0,19711.0,111768.0,131584.0
"Moses Lake, WA Micro Area",,,,,,,,,,,,,,
"Mount Airy, NC Micro Area",,,,,,,,,,,,,,
"Mount Pleasant, MI Micro Area",,,,,,,,,,,,,,
"Mount Vernon-Anacortes, WA",710.0,326.0,198.0,368.0,566.0,3252.0,2075.0,5327.0,4555.0,8593.0,13148.0,19367.0,94740.0,114817.0
"Muncie, IN",464.0,427.0,1166.0,716.0,1882.0,2894.0,2519.0,5413.0,2617.0,16019.0,18636.0,26358.0,88062.0,114884.0
"Muskegon-Norton Shores, MI",198.0,975.0,476.0,254.0,730.0,3385.0,3014.0,6399.0,4829.0,8795.0,13624.0,21728.0,150562.0,172488.0
"Muskogee, OK Micro Area",,,,,,,,,,,,,,
"Myrtle Beach-Conway-North Myrtle Beach, SC",837.0,1837.0,2419.0,1466.0,3885.0,9529.0,5320.0,14849.0,9714.0,11033.0,20747.0,41318.0,204525.0,246680.0
"Napa, CA",993.0,0.0,600.0,109.0,709.0,1997.0,5036.0,7033.0,2677.0,8275.0,10952.0,18694.0,111217.0,130904.0
"Naples-Marco Island, FL",3972.0,0.0,850.0,602.0,1452.0,7405.0,4747.0,12152.0,9285.0,13191.0,22476.0,36080.0,271752.0,311804.0
"Nashville-Davidson--Murfreesboro--Franklin, TN",4967.0,3719.0,5015.0,3935.0,8950.0,23936.0,29564.0,53500.0,66119.0,111305.0,177424.0,243593.0,1253318.0,1501878.0
"New Bern, NC Micro Area",,,,,,,,,,,,,,
"New Castle, PA Micro Area",,,,,,,,,,,,,,
"New Haven-Milford, CT",3958.0,644.0,1214.0,1122.0,2336.0,12648.0,17819.0,30467.0,43296.0,24878.0,68174.0,101621.0,729516.0,835095.0
"New Iberia, LA Micro Area",,,,,,,,,,,,,,
"New Orleans-Metairie-Kenner, LA",4783.0,3031.0,2289.0,4037.0,6326.0,18318.0,45237.0,63555.0,53717.0,55527.0,109244.0,182156.0,831858.0,1018797.0
"New Philadelphia-Dover, OH Micro Area",,,,,,,,,,,,,,
"New York-Northern New Jersey-Long Island, NY-NJ-PA",146237.0,8141.0,9626.0,3692.0,13318.0,93557.0,117748.0,211305.0,760467.0,795085.0,1555552.0,1788316.0,16638639.0,18573192.0
"Niles-Benton Harbor, MI",149.0,454.0,236.0,255.0,491.0,4613.0,2523.0,7136.0,8571.0,4284.0,12855.0,20936.0,136057.0,157142.0
"North Wilkesboro, NC Micro Area",,,,,,,,,,,,,,
"Norwich-New London, CT",2694.0,531.0,1707.0,306.0,2013.0,7708.0,4808.0,12516.0,10976.0,12135.0,23111.0,38171.0,223064.0,263929.0
"Oak Harbor, WA Micro Area",,,,,,,,,,,,,,
"Ocala, FL",927.0,1766.0,3151.0,2557.0,5708.0,12447.0,7916.0,20363.0,12282.0,15900.0,28182.0,56019.0,264331.0,321277.0
"Ocean City, NJ",136.0,225.0,136.0,460.0,596.0,3211.0,3024.0,6235.0,5635.0,125.0,5760.0,12816.0,82494.0,95446.0
"Odessa, TX",904.0,1877.0,284.0,921.0,1205.0,2465.0,916.0,3381.0,2602.0,12221.0,14823.0,21286.0,104286.0,126476.0
"Ogden-Clearfield, UT",2396.0,1791.0,1117.0,2331.0,3448.0,12652.0,13616.0,26268.0,33628.0,17606.0,51234.0,82741.0,422960.0,508097.0
"Ogdensburg-Massena, NY Micro Area",,,,,,,,,,,,,,
"Oklahoma City, OK",7691.0,5078.0,2980.0,10018.0,12998.0,16985.0,21762.0,38747.0,98233.0,93608.0,191841.0,248664.0,919824.0,1176179.0
"Olean, NY Micro Area",,,,,,,,,,,,,,
"Olympia, WA",1552.0,489.0,1855.0,2441.0,4296.0,8516.0,3884.0,12400.0,14506.0,11430.0,25936.0,43121.0,190362.0,235035.0
"Omaha-Council Bluffs, NE-IA",3813.0,4171.0,1766.0,4337.0,6103.0,8700.0,13610.0,22310.0,27540.0,79312.0,106852.0,139436.0,675122.0,818371.0
"Opelousas-Eunice, LA Micro Area",,,,,,,,,,,,,,
"Orangeburg, SC Micro Area",,,,,,,,,,,,,,
"Orlando-Kissimmee, FL",22421.0,2025.0,6608.0,3070.0,9678.0,44038.0,46614.0,90652.0,120409.0,122633.0,243042.0,345397.0,1636247.0,2004065.0
"Oshkosh-Neenah, WI",281.0,2395.0,837.0,974.0,1811.0,3765.0,2866.0,6631.0,2857.0,10493.0,13350.0,24187.0,136163.0,160631.0
"Ottawa-Streator, IL Micro Area",,,,,,,,,,,,,,
"Owensboro, KY",16.0,1246.0,341.0,344.0,685.0,1214.0,2742.0,3956.0,3739.0,9075.0,12814.0,18701.0,91833.0,110550.0
"Owosso, MI Micro Area",,,,,,,,,,,,,,
"Oxnard-Thousand Oaks-Ventura, CA",6594.0,76.0,1671.0,1116.0,2787.0,12467.0,17040.0,29507.0,15442.0,41309.0,56751.0,89121.0,691735.0,787450.0
"Paducah, KY-IL Micro Area",,,,,,,,,,,,,,
"Palatka, FL Micro Area",,,,,,,,,,,,,,
"Palm Bay-Melbourne-Titusville, FL",2698.0,1916.0,1381.0,975.0,2356.0,14050.0,10552.0,24602.0,22038.0,25362.0,47400.0,76274.0,450742.0,529714.0
"Palm Coast, FL",89.0,41.0,0.0,197.0,197.0,3330.0,3520.0,6850.0,412.0,4052.0,4464.0,11552.0,75682.0,87323.0
"Panama City-Lynn Haven, FL",199.0,3275.0,643.0,1950.0,2593.0,3947.0,6217.0,10164.0,5832.0,11215.0,17047.0,33079.0,128256.0,161534.0
"Parkersburg-Marietta-Vienna, WV-OH",179.0,1710.0,852.0,27.0,879.0,1326.0,2657.0,3983.0,7912.0,9516.0,17428.0,24000.0,133627.0,157806.0
"Pascagoula, MS",99.0,326.0,790.0,736.0,1526.0,4388.0,5138.0,9526.0,11761.0,3842.0,15603.0,26981.0,126398.0,153478.0
"Pendleton-Hermiston, OR Micro Area",,,,,,,,,,,,,,
"Pensacola-Ferry Pass-Brent, FL",3245.0,1383.0,739.0,984.0,1723.0,13550.0,14208.0,27758.0,32927.0,22206.0,55133.0,85997.0,357589.0,446831.0
"Peoria, IL",1978.0,2105.0,2183.0,1126.0,3309.0,5294.0,5231.0,10525.0,20364.0,15412.0,35776.0,51715.0,311215.0,364908.0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",22028.0,3079.0,5503.0,4079.0,9582.0,81327.0,56178.0,137505.0,317106.0,192839.0,509945.0,660111.0,5070832.0,5752971.0
"Phoenix-Mesa-Scottsdale, AZ",47858.0,9121.0,8757.0,9470.0,18227.0,71840.0,92765.0,164605.0,208476.0,386556.0,595032.0,786985.0,3275515.0,4110358.0
"Pine Bluff, AR",0.0,887.0,84.0,231.0,315.0,1198.0,3898.0,5096.0,6246.0,6275.0,12521.0,18819.0,80634.0,99453.0
"Pittsburgh, PA",8190.0,3010.0,6410.0,2142.0,8552.0,26120.0,21560.0,47680.0,161072.0,56688.0,217760.0,277002.0,2045592.0,2330784.0
"Pittsfield, MA",123.0,45.0,310.0,0.0,310.0,1399.0,1854.0,3253.0,5455.0,5164.0,10619.0,14227.0,114407.0,128757.0
"Plattsburgh, NY Micro Area",,,,,,,,,,,,,,
"Pocatello, ID",521.0,2449.0,1017.0,1450.0,2467.0,1258.0,2480.0,3738.0,2524.0,8350.0,10874.0,19528.0,67435.0,87484.0
"Ponce, PR",,,,,,,,,,,,,,
"Port Angeles, WA Micro Area",,,,,,,,,,,,,,
"Portland-South Portland-Biddeford, ME",1267.0,3096.0,929.0,924.0,1853.0,11704.0,5107.0,16811.0,31611.0,14531.0,46142.0,67902.0,437711.0,506880.0
"Portland-Vancouver-Beaverton, OR-WA",11294.0,4521.0,4879.0,6403.0,11282.0,30336.0,53210.0,83546.0,119667.0,152352.0,272019.0,371368.0,1764161.0,2146823.0
"Port St. Lucie, FL",2252.0,1386.0,370.0,342.0,712.0,17421.0,6903.0,24324.0,17954.0,11728.0,29682.0,56104.0,336404.0,394760.0
"Aberdeen, WA Micro Area",,,,,,,,,,,,,,
"Abilene, TX",1246.0,2602.0,603.0,772.0,1375.0,2253.0,7057.0,9310.0,3873.0,14239.0,18112.0,31399.0,124410.0,157055.0
"Adrian, MI Micro Area",,,,,,,,,,,,,,
"Aguadilla-Isabela-San Sebasti?n, PR",,,,,,,,,,,,,,
"Akron, OH",1159.0,586.0,1216.0,1682.0,2898.0,12942.0,7471.0,20413.0,32669.0,29643.0,62312.0,86209.0,604475.0,691843.0
"Albany, GA",1273.0,1475.0,657.0,1414.0,2071.0,2566.0,2961.0,5527.0,6582.0,12363.0,18945.0,28018.0,130677.0,159968.0
"Albany-Lebanon, OR Micro Area",,,,,,,,,,,,,,
"Albany-Schenectady-Troy, NY",4894.0,946.0,3185.0,1562.0,4747.0,15953.0,12743.0,28696.0,45228.0,32245.0,77473.0,111862.0,728409.0,845165.0
"Albertville, AL Micro Area",,,,,,,,,,,,,,
"Albuquerque, NM",3759.0,1596.0,3760.0,6245.0,10005.0,13848.0,16894.0,30742.0,25259.0,79077.0,104336.0,146679.0,670758.0,821196.0
