NAME,B07201_014E,B07201_013E,B07201_012E,B07201_011E,B07201_010E,B07201_009E,B07201_008E,B07201_007E,B07201_006E,B07201_005E,B07201_004E,B07201_003E,B07201_002E,B07201_001E
"Cheyenne, WY",225.0,2316.0,1048.0,1875.0,2923.0,2353.0,2448.0,4801.0,1430.0,7473.0,8903.0,18943.0,77228.0,96396.0
"Chicago-Naperville-Elgin, IL-IN-WI",54798.0,6459.0,8217.0,7168.0,15385.0,74579.0,78146.0,152725.0,555287.0,421399.0,976686.0,1151255.0,8228668.0,9434721.0
"Brownsville-Harlingen, TX",2524.0,660.0,441.0,268.0,709.0,3427.0,2515.0,5942.0,7990.0,18233.0,26223.0,33534.0,378761.0,414819.0
"Chico, CA",460.0,646.0,399.0,36.0,435.0,5522.0,4517.0,10039.0,15544.0,18561.0,34105.0,45225.0,177781.0,223466.0
"Chillicothe, OH Micro Area",,,,,,,,,,,,,,
"Cincinnati, OH-KY-IN",10982.0,6110.0,3914.0,3744.0,7658.0,31859.0,23259.0,55118.0,196731.0,62548.0,259279.0,328165.0,1796022.0,2135169.0
"Claremont-Lebanon, NH-VT Micro Area",,,,,,,,,,,,,,
"Clarksburg, WV Micro Area",,,,,,,,,,,,,,
"Clarksville, TN-KY",1654.0,2143.0,1357.0,325.0,1682.0,10348.0,12107.0,22455.0,14271.0,19851.0,34122.0,60402.0,213087.0,275143.0
"Clearlake, CA Micro Area",,,,,,,,,,,,,,
"Cleveland, TN",157.0,682.0,809.0,66.0,875.0,1420.0,2410.0,3830.0,6301.0,5983.0,12284.0,17671.0,102426.0,120254.0
"Cleveland-Elyria, OH",12198.0,1410.0,5400.0,1778.0,7178.0,21481.0,24312.0,45793.0,148528.0,81773.0,230301.0,284682.0,1742754.0,2039634.0
"Coeur d'Alene, ID",472.0,665.0,418.0,1043.0,1461.0,2779.0,5252.0,8031.0,8735.0,7826.0,16561.0,26718.0,122260.0,149450.0
"College Station-Bryan, TX",2730.0,2097.0,397.0,1878.0,2275.0,15627.0,12867.0,28494.0,2960.0,32037.0,34997.0,67863.0,177266.0,247859.0
"Colorado Springs, CO",7113.0,2398.0,2204.0,4284.0,6488.0,33826.0,21424.0,55250.0,18408.0,62139.0,80547.0,144683.0,537503.0,689299.0
"Columbia, MO",1760.0,2991.0,1278.0,1549.0,2827.0,7237.0,3737.0,10974.0,3594.0,17618.0,21212.0,38004.0,133152.0,172916.0
"Columbia, SC",4143.0,2396.0,4660.0,1856.0,6516.0,23861.0,20362.0,44223.0,56981.0,22582.0,79563.0,132698.0,664719.0,801560.0
"Columbus, GA-AL",2599.0,1850.0,1104.0,1650.0,2754.0,13734.0,10194.0,23928.0,14223.0,27981.0,42204.0,70736.0,234242.0,307577.0
"Columbus, IN",884.0,349.0,197.0,1179.0,1376.0,2730.0,1350.0,4080.0,2109.0,4537.0,6646.0,12451.0,66485.0,79820.0
"Columbus, OH",10358.0,3667.0,9366.0,6361.0,15727.0,36743.0,26962.0,63705.0,118668.0,143859.0,262527.0,345626.0,1639895.0,1995879.0
"Concord, NH Micro Area",,,,,,,,,,,,,,
"Cookeville, TN Micro Area",,,,,,,,,,,,,,
"Coos Bay, OR Micro Area",,,,,,,,,,,,,,
"Corning, NY Micro Area",,,,,,,,,,,,,,
"Corpus Christi, TX",1115.0,1181.0,2321.0,2573.0,4894.0,12462.0,12292.0,24754.0,14977.0,43996.0,58973.0,89802.0,353012.0,443929.0
"Corvallis, OR",733.0,347.0,316.0,316.0,632.0,4385.0,4872.0,9257.0,1694.0,10489.0,12183.0,22419.0,63717.0,86869.0
"Crestview-Fort Walton Beach-Destin, FL",1678.0,1688.0,1402.0,392.0,1794.0,13289.0,7793.0,21082.0,18811.0,10751.0,29562.0,54126.0,203382.0,259186.0
"Cullman, AL Micro Area",,,,,,,,,,,,,,
"Des Moines-West Des Moines, IA",1743.0,8256.0,1749.0,2810.0,4559.0,8900.0,10592.0,19492.0,41107.0,42032.0,83139.0,115446.0,495898.0,613087.0
"Detroit-Warren-Dearborn, MI",20332.0,4952.0,3886.0,2490.0,6376.0,41960.0,30333.0,72293.0,279779.0,168328.0,448107.0,531728.0,3699492.0,4251552.0
"Cumberland, MD-WV",306.0,479.0,0.0,0.0,0.0,3130.0,1635.0,4765.0,5776.0,3721.0,9497.0,14741.0,84233.0,99280.0
"Dallas-Fort Worth-Arlington, TX",56189.0,13838.0,10073.0,16233.0,26306.0,97831.0,105150.0,202981.0,389755.0,447905.0,837660.0,1080785.0,5867248.0,7004222.0
"Dalton, GA",360.0,819.0,313.0,926.0,1239.0,3730.0,730.0,4460.0,4893.0,5100.0,9993.0,16511.0,125061.0,141932.0
"Danville, IL",119.0,631.0,73.0,200.0,273.0,1001.0,361.0,1362.0,3384.0,4103.0,7487.0,9753.0,68379.0,78251.0
"Danville, VA Micro Area",,,,,,,,,,,,,,
"Daphne-Fairhope-Foley, AL",63.0,657.0,529.0,394.0,923.0,4477.0,2885.0,7362.0,8405.0,4077.0,12482.0,21424.0,180002.0,201489.0
"Davenport-Moline-Rock Island, IA-IL",877.0,1125.0,787.0,1580.0,2367.0,6414.0,4012.0,10426.0,14410.0,17096.0,31506.0,45424.0,333668.0,379969.0
"Dayton, OH",4753.0,1337.0,2715.0,2784.0,5499.0,18801.0,12236.0,31037.0,70774.0,33014.0,103788.0,141661.0,644617.0,791031.0
"Decatur, AL",161.0,639.0,546.0,112.0,658.0,2270.0,2585.0,4855.0,6477.0,7812.0,14289.0,20441.0,130269.0,150871.0
"Decatur, IL",175.0,230.0,149.0,444.0,593.0,1609.0,639.0,2248.0,2457.0,9937.0,12394.0,15465.0,90333.0,105973.0
"Deltona-Daytona Beach-Ormond Beach, FL",5077.0,1136.0,1440.0,401.0,1841.0,24209.0,7383.0,31592.0,24058.0,15524.0,39582.0,74151.0,537063.0,616291.0
"Denver-Aurora-Lakewood, CO",16722.0,5363.0,4265.0,6206.0,10471.0,62772.0,56484.0,119256.0,159995.0,173895.0,333890.0,468980.0,2293611.0,2779313.0
"Dothan, AL",249.0,441.0,768.0,668.0,1436.0,2349.0,1122.0,3471.0,6372.0,6065.0,12437.0,17785.0,128548.0,146582.0
"Dover, DE",771.0,386.0,42.0,468.0,510.0,8588.0,2454.0,11042.0,9252.0,6027.0,15279.0,27217.0,143233.0,171221.0
"DuBois, PA Micro Area",,,,,,,,,,,,,,
"Dubuque, IA",541.0,821.0,311.0,506.0,817.0,1786.0,2457.0,4243.0,2718.0,6126.0,8844.0,14725.0,80359.0,95625.0
"Duluth, MN-WI",718.0,2817.0,575.0,812.0,1387.0,6086.0,2538.0,8624.0,17465.0,12277.0,29742.0,42570.0,233241.0,276529.0
"Dunn, NC Micro Area",,,,,,,,,,,,,,
"Durham-Chapel Hill, NC",6915.0,1221.0,3076.0,1043.0,4119.0,19740.0,15644.0,35384.0,17849.0,47660.0,65509.0,106233.0,431896.0,545044.0
"East Stroudsburg, PA",438.0,164.0,139.0,108.0,247.0,5532.0,2002.0,7534.0,7844.0,1175.0,9019.0,16964.0,147772.0,165174.0
"Eau Claire, WI",201.0,1167.0,782.0,1080.0,1862.0,3157.0,2823.0,5980.0,10155.0,11477.0,21632.0,30641.0,132485.0,163327.0
"El Centro, CA",990.0,184.0,0.0,323.0,323.0,4268.0,4398.0,8666.0,13614.0,3208.0,16822.0,25995.0,150601.0,177586.0
"Elmira, NY",181.0,759.0,669.0,544.0,1213.0,1028.0,961.0,1989.0,5323.0,2121.0,7444.0,11405.0,74383.0,85969.0
"El Paso, TX",11322.0,1853.0,602.0,1419.0,2021.0,13153.0,15677.0,28830.0,10510.0,67524.0,78034.0,110738.0,704061.0,826121.0
"Erie, PA",757.0,101.0,1774.0,547.0,2321.0,5627.0,2108.0,7735.0,12635.0,14137.0,26772.0,36929.0,236405.0,274091.0
"Eugene, OR",3377.0,1744.0,1711.0,1312.0,3023.0,7610.0,9233.0,16843.0,20746.0,26148.0,46894.0,68504.0,287114.0,358995.0
"Eureka-Arcata-Fortuna, CA Micro Area",,,,,,,,,,,,,,
"Evansville, IN-KY",394.0,3215.0,1174.0,921.0,2095.0,4309.0,2754.0,7063.0,18666.0,16708.0,35374.0,47747.0,265361.0,313502.0
"Fairbanks, AK",810.0,691.0,541.0,472.0,1013.0,3158.0,3773.0,6931.0,4793.0,7216.0,12009.0,20644.0,76411.0,97865.0
"Elizabeth City, NC Micro Area",,,,,,,,,,,,,,
"Elizabethtown-Fort Knox, KY",1356.0,1215.0,573.0,165.0,738.0,5533.0,6196.0,11729.0,8718.0,5216.0,13934.0,27616.0,117026.0,145998.0
"Elkhart-Goshen, IN",244.0,793.0,1201.0,601.0,1802.0,982.0,2279.0,3261.0,4857.0,8173.0,13030.0,18886.0,180798.0,199928.0
"Fargo, ND-MN",1239.0,4998.0,1780.0,2526.0,4306.0,6110.0,5715.0,11825.0,11359.0,18884.0,30243.0,51372.0,177654.0,230265.0
"Faribault-Northfield, MN Micro Area",,,,,,,,,,,,,,
"Farmington, MO Micro Area",,,,,,,,,,,,,,
"Farmington, NM",367.0,280.0,573.0,265.0,838.0,1264.0,1330.0,2594.0,5685.0,4957.0,10642.0,14354.0,102386.0,117107.0
"Fayetteville, NC",3404.0,1660.0,3263.0,1392.0,4655.0,13635.0,12405.0,26040.0,17586.0,26718.0,44304.0,76659.0,289585.0,369648.0
"Fayetteville-Springdale-Rogers, AR-MO",3284.0,2455.0,1978.0,1750.0,3728.0,8595.0,10793.0,19388.0,20057.0,29697.0,49754.0,75325.0,429288.0,507897.0
"Findlay, OH Micro Area",,,,,,,,,,,,,,
"Flagstaff, AZ",794.0,1271.0,704.0,225.0,929.0,9059.0,7664.0,16723.0,1722.0,9176.0,10898.0,29821.0,107301.0,137916.0
"Flint, MI",1140.0,1699.0,1307.0,170.0,1477.0,8170.0,3254.0,11424.0,28772.0,15343.0,44115.0,58715.0,346493.0,406348.0
"Florence, SC",51.0,653.0,742.0,62.0,804.0,3256.0,1755.0,5011.0,13519.0,3005.0,16524.0,22992.0,180123.0,203166.0
"Florence-Muscle Shoals, AL",312.0,2682.0,104.0,26.0,130.0,2723.0,2019.0,4742.0,6803.0,5554.0,12357.0,19911.0,124680.0,144903.0
"Fond du Lac, WI",746.0,348.0,882.0,25.0,907.0,1339.0,1510.0,2849.0,2588.0,2685.0,5273.0,9377.0,90930.0,101053.0
"Forest City, NC Micro Area",,,,,,,,,,,,,,
"Fort Collins, CO",2209.0,1283.0,1005.0,799.0,1804.0,16589.0,10965.0,27554.0,10936.0,22203.0,33139.0,63780.0,263919.0,329908.0
"Fort Smith, AR-OK",1450.0,3974.0,1242.0,1272.0,2514.0,3415.0,4707.0,8122.0,17287.0,11188.0,28475.0,43085.0,231556.0,276091.0
"Fort Wayne, IN",1050.0,496.0,2488.0,3110.0,5598.0,4219.0,7235.0,11454.0,11565.0,34581.0,46146.0,63694.0,358693.0,423437.0
"Frankfort, KY Micro Area",,,,,,,,,,,,,,
"Fresno, CA",4193.0,661.0,1161.0,412.0,1573.0,12825.0,16900.0,29725.0,40747.0,76363.0,117110.0,149069.0,806532.0,959794.0
"Gadsden, AL",164.0,594.0,704.0,37.0,741.0,1625.0,1991.0,3616.0,3929.0,8519.0,12448.0,17399.0,84523.0,102086.0
"Gainesville, FL",2623.0,669.0,449.0,90.0,539.0,18870.0,7673.0,26543.0,12962.0,23245.0,36207.0,63958.0,207965.0,274546.0
"Gainesville, GA",26.0,2278.0,592.0,353.0,945.0,7102.0,1248.0,8350.0,10228.0,7787.0,18015.0,29588.0,160946.0,190560.0
"Gallup, NM Micro Area",,,,,,,,,,,,,,
"Gettysburg, PA",215.0,111.0,67.0,68.0,135.0,3712.0,1278.0,4990.0,4507.0,3105.0,7612.0,12848.0,88315.0,101378.0
"Glenwood Springs, CO Micro Area",,,,,,,,,,,,,,
"Goldsboro, NC",1725.0,513.0,855.0,232.0,1087.0,2458.0,3090.0,5548.0,7592.0,6568.0,14160.0,21308.0,99076.0,122109.0
"Grand Forks, ND-MN",599.0,2377.0,249.0,1180.0,1429.0,2826.0,3322.0,6148.0,2698.0,7062.0,9760.0,19714.0,80313.0,100626.0
"Grand Island, NE",276.0,1156.0,866.0,1471.0,2337.0,190.0,1795.0,1985.0,1473.0,5709.0,7182.0,12660.0,70916.0,83852.0
"Grand Junction, CO",254.0,2772.0,854.0,1018.0,1872.0,2949.0,5490.0,8439.0,7187.0,8775.0,15962.0,29045.0,117098.0,146397.0
"Grand Rapids-Wyoming, MI",4763.0,2569.0,4759.0,2179.0,6938.0,20635.0,9889.0,30524.0,73516.0,37385.0,110901.0,150932.0,869958.0,1025653.0
"Grants Pass, OR",68.0,0.0,159.0,144.0,303.0,2962.0,2342.0,5304.0,2246.0,4094.0,6340.0,11947.0,72016.0,84031.0
"Great Falls, MT",331.0,1488.0,186.0,684.0,870.0,1683.0,937.0,2620.0,1635.0,6050.0,7685.0,12663.0,68025.0,81019.0
"Greeley, CO",694.0,892.0,1713.0,1302.0,3015.0,15803.0,9248.0,25051.0,10512.0,12279.0,22791.0,51749.0,229110.0,281553.0
"Green Bay, WI",894.0,2009.0,1636.0,626.0,2262.0,4008.0,2009.0,6017.0,16520.0,18230.0,34750.0,45038.0,266826.0,312758.0
"Greeneville, TN Micro Area",,,,,,,,,,,,,,
"Greenfield Town, MA Micro Area",,,,,,,,,,,,,,
"Greensboro-High Point, NC",2566.0,2460.0,1556.0,1460.0,3016.0,16055.0,11206.0,27261.0,23160.0,34509.0,57669.0,90406.0,652274.0,745246.0
"Greenville, NC",203.0,861.0,2007.0,1983.0,3990.0,8396.0,7893.0,16289.0,5673.0,11040.0,16713.0,37853.0,135906.0,173962.0
"Greenville-Anderson-Mauldin, SC",5251.0,2496.0,4337.0,2143.0,6480.0,25174.0,7477.0,32651.0,68038.0,19471.0,87509.0,129136.0,729485.0,863872.0
"Greenwood, SC Micro Area",,,,,,,,,,,,,,
"Glens Falls, NY",182.0,216.0,578.0,233.0,811.0,3346.0,798.0,4144.0,8641.0,2779.0,11420.0,16591.0,109113.0,125886.0
"Hilo, HI Micro Area",,,,,,,,,,,,,,
"Hilton Head Island-Bluffton-Beaufort, SC",847.0,298.0,423.0,560.0,983.0,13346.0,4477.0,17823.0,12161.0,7106.0,19267.0,38371.0,166646.0,205864.0
"Hinesville, GA",1044.0,582.0,1070.0,788.0,1858.0,4270.0,3926.0,8196.0,5930.0,6094.0,12024.0,22660.0,53413.0,77117.0
"Guayama, PR",,,,,,,,,,,,,,
"Gulfport-Biloxi-Pascagoula, MS",1973.0,1059.0,844.0,1207.0,2051.0,11513.0,6591.0,18104.0,23196.0,20769.0,43965.0,65179.0,317277.0,384429.0
"Hagerstown-Martinsburg, MD-WV",839.0,1359.0,0.0,43.0,43.0,9931.0,3621.0,13552.0,9540.0,11868.0,21408.0,36362.0,220761.0,257962.0
"Hammond, LA",0.0,159.0,1292.0,214.0,1506.0,6618.0,1360.0,7978.0,11419.0,3464.0,14883.0,24526.0,103560.0,128086.0
"Hanford-Corcoran, CA",691.0,280.0,355.0,27.0,382.0,4295.0,7137.0,11432.0,8876.0,7149.0,16025.0,28119.0,119349.0,148159.0
"Harrisburg-Carlisle, PA",2659.0,1238.0,1899.0,756.0,2655.0,15153.0,13353.0,28506.0,32884.0,10379.0,43263.0,75662.0,479693.0,558014.0
"Harrisonburg, VA",1462.0,1065.0,61.0,18.0,79.0,5697.0,1576.0,7273.0,7964.0,7427.0,15391.0,23808.0,104361.0,129631.0
"Hartford-West Hartford-East Hartford, CT",9333.0,232.0,2747.0,791.0,3538.0,23412.0,13402.0,36814.0,68314.0,34947.0,103261.0,143845.0,1046901.0,1200079.0
"Hattiesburg, MS",709.0,2446.0,1526.0,526.0,2052.0,4385.0,1619.0,6004.0,10524.0,10762.0,21286.0,31788.0,114503.0,147000.0
"Helena, MT Micro Area",,,,,,,,,,,,,,
"Hermiston-Pendleton, OR Micro Area",,,,,,,,,,,,,,
"Hickory-Lenoir-Morganton, NC",229.0,1251.0,2226.0,1258.0,3484.0,7236.0,5842.0,13078.0,19131.0,8502.0,27633.0,45446.0,313167.0,358842.0
"Hobbs, NM Micro Area",,,,,,,,,,,,,,
"Holland, MI Micro Area",,,,,,,,,,,,,,
"Homosassa Springs, FL",130.0,155.0,719.0,177.0,896.0,5967.0,2003.0,7970.0,10130.0,1397.0,11527.0,20548.0,119068.0,139746.0
"Hot Springs, AR",0.0,706.0,332.0,1461.0,1793.0,2859.0,1665.0,4524.0,5621.0,6616.0,12237.0,19260.0,76922.0,96182.0
"Houma-Thibodaux, LA",747.0,1144.0,3.0,0.0,3.0,2796.0,1910.0,4706.0,8427.0,3447.0,11874.0,17727.0,190883.0,209357.0
"Houston-The Woodlands-Sugar Land, TX",84135.0,9932.0,6308.0,10189.0,16497.0,87505.0,93026.0,180531.0,322567.0,396246.0,718813.0,925773.0,5557267.0,6567175.0
"Huntington-Ashland, WV-KY-OH",651.0,2108.0,860.0,158.0,1018.0,3575.0,2850.0,6425.0,24786.0,11691.0,36477.0,46028.0,311157.0,357836.0
"Huntsville, AL",1582.0,1207.0,1916.0,695.0,2611.0,8970.0,8114.0,17084.0,19419.0,18659.0,38078.0,58980.0,379933.0,440495.0
"Huntsville, TX Micro Area",,,,,,,,,,,,,,
"Hutchinson, KS Micro Area",,,,,,,,,,,,,,
"Idaho Falls, ID",1157.0,1189.0,1333.0,956.0,2289.0,4165.0,3210.0,7375.0,5282.0,7280.0,12562.0,23415.0,113259.0,137831.0
"Indiana, PA Micro Area",,,,,,,,,,,,,,
"Indianapolis-Carmel-Anderson, IN",6254.0,2652.0,4974.0,4717.0,9691.0,21925.0,31062.0,52987.0,105481.0,129851.0,235332.0,300662.0,1657216.0,1964132.0
"Iowa City, IA",1331.0,1013.0,860.0,1293.0,2153.0,4911.0,5261.0,10172.0,7330.0,13587.0,20917.0,34255.0,128233.0,163819.0
"Ithaca, NY",1334.0,132.0,342.0,110.0,452.0,4366.0,3353.0,7719.0,5539.0,4923.0,10462.0,18765.0,84199.0,104298.0
"Jackson, MI",605.0,349.0,611.0,461.0,1072.0,4093.0,2257.0,6350.0,10395.0,6961.0,17356.0,25127.0,132254.0,157986.0
"Jackson, MS",1371.0,2286.0,3768.0,4507.0,8275.0,7188.0,5733.0,12921.0,30083.0,25590.0,55673.0,79155.0,491587.0,572113.0
"Jackson, TN",85.0,1307.0,0.0,118.0,118.0,877.0,1250.0,2127.0,2773.0,4477.0,7250.0,10802.0,116691.0,127578.0
"Jacksonville, FL",10620.0,2837.0,3601.0,1607.0,5208.0,41353.0,27585.0,68938.0,54938.0,130482.0,185420.0,262403.0,1159571.0,1432594.0
"Jacksonville, NC",3868.0,531.0,2165.0,446.0,2611.0,14112.0,6885.0,20997.0,12727.0,10866.0,23593.0,47732.0,131055.0,182655.0
"Jamestown-Dunkirk-Fredonia, NY Micro Area",,,,,,,,,,,,,,
"Janesville-Beloit, WI",165.0,8.0,388.0,1255.0,1643.0,2610.0,2653.0,5263.0,3813.0,14358.0,18171.0,25085.0,134389.0,159639.0
"Jefferson City, MO",241.0,1739.0,619.0,734.0,1353.0,4630.0,3880.0,8510.0,8695.0,5711.0,14406.0,26008.0,123692.0,149941.0
"Johnson City, TN",629.0,1265.0,870.0,481.0,1351.0,4828.0,3953.0,8781.0,13265.0,7971.0,21236.0,32633.0,165597.0,198859.0
"Johnstown, PA",371.0,194.0,1019.0,37.0,1056.0,2623.0,1052.0,3675.0,5784.0,2731.0,8515.0,13440.0,121537.0,135348.0
"Jonesboro, AR",207.0,2142.0,1015.0,1912.0,2927.0,1723.0,1309.0,3032.0,7246.0,10925.0,18171.0,26272.0,99870.0,126349.0
"Joplin, MO",69.0,2204.0,196.0,860.0,1056.0,1527.0,2310.0,3837.0,10502.0,7001.0,17503.0,24600.0,150598.0,175267.0
"Kahului-Wailuku-Lahaina, HI",1312.0,0.0,290.0,432.0,722.0,3176.0,2196.0,5372.0,6831.0,2462.0,9293.0,15387.0,146345.0,163044.0
"Aberdeen, WA Micro Area",,,,,,,,,,,,,,
"Abilene, TX",264.0,2176.0,262.0,1150.0,1412.0,5110.0,5833.0,10943.0,3663.0,16643.0,20306.0,34837.0,131587.0,166688.0
"Adrian, MI Micro Area",,,,,,,,,,,,,,
"Aguadilla-Isabela, PR",,,,,,,,,,,,,,
"Akron, OH",3725.0,591.0,1148.0,606.0,1754.0,20116.0,6205.0,26321.0,33775.0,19511.0,53286.0,81952.0,612140.0,697817.0
"Alamogordo, NM Micro Area",,,,,,,,,,,,,,
"Albany, GA",381.0,629.0,492.0,504.0,996.0,2194.0,2272.0,4466.0,4726.0,9842.0,14568.0,20659.0,133206.0,154246.0
"Albany, OR",316.0,115.0,284.0,403.0,687.0,2550.0,4363.0,6913.0,7579.0,6654.0,14233.0,21948.0,97272.0,119536.0
"Albany-Schenectady-Troy, NY",5876.0,1620.0,3520.0,1345.0,4865.0,15424.0,12781.0,28205.0,48111.0,28261.0,76372.0,111062.0,756159.0,873097.0
"Albertville, AL Micro Area",,,,,,,,,,,,,,
"Albuquerque, NM",3873.0,2643.0,1391.0,3343.0,4734.0,10421.0,13973.0,24394.0,28049.0,76913.0,104962.0,136733.0,755431.0,896037.0
