NAME,B07201_014E,B07201_013E,B07201_012E,B07201_011E,B07201_010E,B07201_009E,B07201_008E,B07201_007E,B07201_006E,B07201_005E,B07201_004E,B07201_003E,B07201_002E,B07201_001E
"Grand Rapids-Wyoming, MI",4509.0,5016.0,2963.0,1144.0,4107.0,17155.0,9465.0,26620.0,37323.0,40337.0,77660.0,113403.0,647473.0,765385.0
"Grants Pass, OR Micro Area",,,,,,,,,,,,,,
"Great Falls, MT",141.0,2323.0,1222.0,338.0,1560.0,2233.0,1854.0,4087.0,1810.0,8627.0,10437.0,18407.0,62236.0,80784.0
"Greeley, CO",1770.0,1088.0,540.0,651.0,1191.0,9560.0,7161.0,16721.0,10554.0,14625.0,25179.0,44179.0,198513.0,244462.0
"Green Bay, WI",786.0,1359.0,1192.0,1286.0,2478.0,3256.0,3328.0,6584.0,15520.0,14090.0,29610.0,40031.0,257749.0,298566.0
"Greeneville, TN Micro Area",,,,,,,,,,,,,,
"Greensboro-High Point, NC",3421.0,2353.0,4054.0,3707.0,7761.0,13140.0,15293.0,28433.0,26559.0,35043.0,61602.0,100149.0,593404.0,696974.0
"Greenville, NC",644.0,1329.0,1908.0,929.0,2837.0,5448.0,3155.0,8603.0,7584.0,13808.0,21392.0,34161.0,135341.0,170146.0
"Greenville-Mauldin-Easley, SC",3445.0,1351.0,1270.0,689.0,1959.0,19285.0,8553.0,27838.0,53154.0,23521.0,76675.0,107823.0,504242.0,615510.0
"Greenwood, SC Micro Area",,,,,,,,,,,,,,
"Guayama, PR",,,,,,,,,,,,,,
"Gulfport-Biloxi, MS",1210.0,1540.0,1277.0,1749.0,3026.0,7126.0,5646.0,12772.0,10372.0,12142.0,22514.0,39852.0,190415.0,231477.0
"Hagerstown-Martinsburg, MD-WV",1144.0,454.0,1345.0,198.0,1543.0,8303.0,4622.0,12925.0,12803.0,12954.0,25757.0,40679.0,218273.0,260096.0
"Hammond, LA Micro Area",,,,,,,,,,,,,,
"Hanford-Corcoran, CA",1868.0,30.0,579.0,1603.0,2182.0,7100.0,6394.0,13494.0,6622.0,9104.0,15726.0,31432.0,113583.0,146883.0
"Harrisburg-Carlisle, PA",3587.0,1038.0,3612.0,900.0,4512.0,9787.0,5725.0,15512.0,34809.0,12554.0,47363.0,68425.0,453037.0,525049.0
"Harrisonburg, VA",709.0,1286.0,336.0,0.0,336.0,6475.0,2060.0,8535.0,7669.0,5114.0,12783.0,22940.0,93804.0,117453.0
"Hartford-West Hartford-East Hartford, CT",7303.0,1606.0,3951.0,713.0,4664.0,24342.0,14177.0,38519.0,67976.0,37991.0,105967.0,150756.0,1018614.0,1176673.0
"Hattiesburg, MS",657.0,1655.0,1079.0,1136.0,2215.0,2625.0,1809.0,4434.0,6641.0,8773.0,15414.0,23718.0,112451.0,136826.0
"Helena, MT Micro Area",,,,,,,,,,,,,,
"Hickory-Lenoir-Morganton, NC",1216.0,1682.0,2101.0,765.0,2866.0,5560.0,6754.0,12314.0,23404.0,9771.0,33175.0,50037.0,308189.0,359442.0
"Hilo, HI Micro Area",,,,,,,,,,,,,,
"Hilton Head Island-Beaufort, SC Micro Area",,,,,,,,,,,,,,
"Hinesville-Fort Stewart, GA",2029.0,348.0,1288.0,1590.0,2878.0,3608.0,1412.0,5020.0,3345.0,4250.0,7595.0,15841.0,52413.0,70283.0
"Holland-Grand Haven, MI",696.0,426.0,1622.0,1684.0,3306.0,7227.0,4643.0,11870.0,14192.0,3476.0,17668.0,33270.0,223636.0,257602.0
"Homosassa Springs, FL Micro Area",,,,,,,,,,,,,,
"Honolulu, HI",15657.0,1503.0,3389.0,3399.0,6788.0,16950.0,16707.0,33657.0,52726.0,31002.0,83728.0,125676.0,750563.0,891896.0
"Hot Springs, AR",541.0,672.0,226.0,413.0,639.0,4047.0,1528.0,5575.0,3077.0,8268.0,11345.0,18231.0,77184.0,95956.0
"Houma-Bayou Cane-Thibodaux, LA",259.0,240.0,834.0,873.0,1707.0,2572.0,1788.0,4360.0,9812.0,6344.0,16156.0,22463.0,175911.0,198633.0
"Houston-Sugar Land-Baytown, TX",45415.0,8494.0,7822.0,16377.0,24199.0,72006.0,96611.0,168617.0,353142.0,387280.0,740422.0,941732.0,4639896.0,5627043.0
"Huntington-Ashland, WV-KY-OH",865.0,1291.0,1248.0,572.0,1820.0,4302.0,2443.0,6745.0,16035.0,9093.0,25128.0,34984.0,245770.0,281619.0
"Huntsville, AL",2413.0,1499.0,1468.0,781.0,2249.0,11510.0,10318.0,21828.0,15949.0,17967.0,33916.0,59492.0,328757.0,390662.0
"Idaho Falls, ID",324.0,1439.0,1115.0,1850.0,2965.0,2277.0,1934.0,4211.0,3362.0,10405.0,13767.0,22382.0,98853.0,121559.0
"Indiana, PA Micro Area",,,,,,,,,,,,,,
"Indianapolis-Carmel, IN",7177.0,1671.0,4154.0,3276.0,7430.0,27455.0,23652.0,51107.0,84757.0,124868.0,209625.0,269833.0,1413272.0,1690282.0
"Iowa City, IA",1149.0,3054.0,544.0,1334.0,1878.0,5437.0,6807.0,12244.0,4926.0,13279.0,18205.0,35381.0,111267.0,147797.0
"Ithaca, NY",2002.0,118.0,929.0,738.0,1667.0,7127.0,3357.0,10484.0,5265.0,7267.0,12532.0,24801.0,73490.0,100293.0
"Jackson, MI",0.0,417.0,1251.0,508.0,1759.0,4083.0,2496.0,6579.0,10610.0,5636.0,16246.0,25001.0,133465.0,158466.0
"Jackson, MS",1235.0,4271.0,1706.0,3420.0,5126.0,6290.0,6960.0,13250.0,34481.0,35415.0,69896.0,92543.0,433545.0,527323.0
"Jackson, TN",171.0,1268.0,891.0,168.0,1059.0,1550.0,2477.0,4027.0,4700.0,6325.0,11025.0,17379.0,91317.0,108867.0
"Jacksonville, FL",7819.0,2069.0,4844.0,5616.0,10460.0,28672.0,25097.0,53769.0,46274.0,114994.0,161268.0,227566.0,1065665.0,1301050.0
"Jacksonville, NC",6906.0,3084.0,2870.0,946.0,3816.0,10234.0,6338.0,16572.0,9029.0,10290.0,19319.0,42791.0,112617.0,162314.0
"Jamestown-Dunkirk-Fredonia, NY Micro Area",,,,,,,,,,,,,,
"Janesville, WI",324.0,224.0,880.0,182.0,1062.0,2575.0,2226.0,4801.0,6977.0,5305.0,12282.0,18369.0,139053.0,157746.0
"Jefferson City, MO",75.0,1617.0,247.0,1326.0,1573.0,4152.0,3306.0,7458.0,9582.0,4588.0,14170.0,24818.0,118441.0,143334.0
"Johnson City, TN",1369.0,285.0,507.0,399.0,906.0,5265.0,5061.0,10326.0,9329.0,6680.0,16009.0,27526.0,164585.0,193480.0
"Johnstown, PA",196.0,169.0,1830.0,136.0,1966.0,3178.0,1409.0,4587.0,8046.0,1924.0,9970.0,16692.0,125885.0,142773.0
"Jonesboro, AR",166.0,1216.0,1290.0,863.0,2153.0,2087.0,1361.0,3448.0,7296.0,14256.0,21552.0,28369.0,89510.0,118045.0
"Joplin, MO",145.0,1749.0,337.0,327.0,664.0,3147.0,1999.0,5146.0,14039.0,7861.0,21900.0,29459.0,140425.0,170029.0
"Kahului-Wailuku, HI Micro Area",,,,,,,,,,,,,,
"Kalamazoo-Portage, MI",1800.0,277.0,2806.0,1199.0,4005.0,12014.0,4093.0,16107.0,18758.0,19736.0,38494.0,58883.0,259137.0,319820.0
"Kalispell, MT Micro Area",,,,,,,,,,,,,,
"Kankakee-Bradley, IL",83.0,177.0,276.0,410.0,686.0,5429.0,1787.0,7216.0,6033.0,5848.0,11881.0,19960.0,91044.0,111087.0
"Kansas City, MO-KS",8032.0,7630.0,6030.0,6152.0,12182.0,25804.0,28847.0,54651.0,131235.0,115824.0,247059.0,321522.0,1644153.0,1973707.0
"Keene, NH Micro Area",,,,,,,,,,,,,,
"Kennewick-Pasco-Richland, WA",1749.0,532.0,1314.0,1137.0,2451.0,5045.0,5180.0,10225.0,4414.0,21890.0,26304.0,39512.0,190278.0,231539.0
"Key West, FL Micro Area",,,,,,,,,,,,,,
"Killeen-Temple-Fort Hood, TX",11669.0,4699.0,668.0,2794.0,3462.0,16458.0,15622.0,32080.0,23240.0,31759.0,54999.0,95240.0,265007.0,371916.0
"Kingsport-Bristol-Bristol, TN-VA",272.0,2155.0,1597.0,788.0,2385.0,4361.0,5354.0,9715.0,16826.0,14303.0,31129.0,45384.0,254252.0,299908.0
"Kingston, NY",706.0,1127.0,879.0,434.0,1313.0,6542.0,3312.0,9854.0,12486.0,4386.0,16872.0,29166.0,150427.0,180299.0
"Klamath Falls, OR Micro Area",,,,,,,,,,,,,,
"Knoxville, TN",1902.0,2622.0,4272.0,2351.0,6623.0,16397.0,8855.0,25252.0,40241.0,31550.0,71791.0,106288.0,573303.0,681493.0
"Kokomo, IN",149.0,0.0,438.0,459.0,897.0,995.0,1404.0,2399.0,3674.0,7268.0,10942.0,14238.0,83908.0,98295.0
"La Crosse, WI-MN",518.0,2592.0,787.0,535.0,1322.0,2657.0,1316.0,3973.0,7938.0,10379.0,18317.0,26204.0,103738.0,130460.0
"Lafayette, IN",2878.0,1353.0,1729.0,983.0,2712.0,8260.0,3556.0,11816.0,18799.0,14053.0,32852.0,48733.0,136113.0,187724.0
"Lafayette, LA",703.0,579.0,3688.0,4206.0,7894.0,3394.0,4041.0,7435.0,9028.0,13496.0,22524.0,38432.0,215711.0,254846.0
"Lake Charles, LA",1222.0,924.0,830.0,1239.0,2069.0,5303.0,3548.0,8851.0,11079.0,16303.0,27382.0,39226.0,148007.0,188455.0
"Lake City, FL Micro Area",,,,,,,,,,,,,,
"Lake Havasu City-Kingman, AZ",319.0,795.0,2296.0,2586.0,4882.0,9930.0,2707.0,12637.0,13655.0,13415.0,27070.0,45384.0,148549.0,194252.0
"Lakeland-Winter Haven, FL",4678.0,2440.0,1673.0,985.0,2658.0,17094.0,12554.0,29648.0,54389.0,18339.0,72728.0,107474.0,458361.0,570513.0
"Lancaster, PA",3047.0,583.0,978.0,1168.0,2146.0,13820.0,3298.0,17118.0,31019.0,10655.0,41674.0,61521.0,430380.0,494948.0
"Lancaster, SC Micro Area",,,,,,,,,,,,,,
"Lansing-East Lansing, MI",4946.0,1547.0,2342.0,973.0,3315.0,12088.0,8011.0,20099.0,20809.0,32566.0,53375.0,78336.0,364209.0,447491.0
"Laredo, TX",1616.0,135.0,0.0,223.0,223.0,1191.0,1667.0,2858.0,2607.0,24664.0,27271.0,30487.0,198853.0,230956.0
"Las Cruces, NM",1400.0,538.0,704.0,2037.0,2741.0,2093.0,5572.0,7665.0,6635.0,16955.0,23590.0,34534.0,163540.0,199474.0
"Las Vegas-Paradise, NV",11370.0,1668.0,2776.0,2285.0,5061.0,41660.0,43888.0,85548.0,142899.0,150063.0,292962.0,385239.0,1440470.0,1837079.0
"Laurel, MS Micro Area",,,,,,,,,,,,,,
"Lawrence, KS",1758.0,994.0,198.0,1296.0,1494.0,2779.0,4420.0,7199.0,1478.0,16984.0,18462.0,28149.0,83375.0,113282.0
"Lawton, OK",1053.0,1126.0,1667.0,1720.0,3387.0,6195.0,4303.0,10498.0,2424.0,14098.0,16522.0,31533.0,77210.0,109796.0
"Lebanon, NH-VT Micro Area",,,,,,,,,,,,,,
"Lebanon, PA",756.0,132.0,341.0,116.0,457.0,2589.0,2195.0,4784.0,5886.0,3307.0,9193.0,14566.0,112417.0,127739.0
"Lewiston-Auburn, ME",125.0,738.0,965.0,182.0,1147.0,3273.0,957.0,4230.0,3000.0,8202.0,11202.0,17317.0,87578.0,105020.0
"Lexington-Fayette, KY",4255.0,5812.0,3858.0,3659.0,7517.0,9271.0,4446.0,13717.0,23474.0,47349.0,70823.0,97869.0,343999.0,446123.0
"Lexington Park, MD Micro Area",,,,,,,,,,,,,,
"Lima, OH",128.0,880.0,1320.0,1113.0,2433.0,1576.0,1144.0,2720.0,5260.0,6444.0,11704.0,17737.0,85856.0,103721.0
"Lincoln, NE",2250.0,4601.0,1370.0,3545.0,4915.0,5702.0,4707.0,10409.0,3897.0,36447.0,40344.0,60269.0,228779.0,291298.0
"Lincolnton, NC Micro Area",,,,,,,,,,,,,,
"Little Rock-North Little Rock-Conway, AR",1995.0,6106.0,2291.0,4442.0,6733.0,9027.0,12970.0,21997.0,39215.0,56550.0,95765.0,130601.0,538174.0,670770.0
"Logan, UT-ID",2339.0,1823.0,658.0,939.0,1597.0,8705.0,2854.0,11559.0,6726.0,8506.0,15232.0,30211.0,88750.0,121300.0
"Longview, TX",621.0,3173.0,1984.0,3302.0,5286.0,5446.0,6912.0,12358.0,13050.0,10469.0,23519.0,44336.0,162674.0,207631.0
"Longview, WA",27.0,855.0,1070.0,369.0,1439.0,3088.0,1802.0,4890.0,7393.0,5666.0,13059.0,20243.0,79955.0,100225.0
"Los Angeles-Long Beach-Santa Ana, CA",98388.0,3726.0,2965.0,4821.0,7786.0,115902.0,119210.0,235112.0,483527.0,778477.0,1262004.0,1508628.0,11071995.0,12679011.0
"Louisville-Jefferson County, KY-IN",5631.0,4465.0,2144.0,2382.0,4526.0,16955.0,16032.0,32987.0,64188.0,63192.0,127380.0,169358.0,1052985.0,1227974.0
"Lubbock, TX",947.0,1801.0,710.0,3468.0,4178.0,7419.0,5304.0,12723.0,10122.0,33304.0,43426.0,62128.0,203384.0,266459.0
"Lufkin, TX Micro Area",,,,,,,,,,,,,,
"Lumberton, NC Micro Area",,,,,,,,,,,,,,
"Lynchburg, VA",702.0,695.0,1337.0,568.0,1905.0,6644.0,3133.0,9777.0,14714.0,8310.0,23024.0,35401.0,207412.0,243515.0
"Macon, GA",780.0,1271.0,641.0,1944.0,2585.0,6516.0,6415.0,12931.0,9226.0,16214.0,25440.0,42227.0,188168.0,231175.0
"Madera, CA",1301.0,107.0,650.0,271.0,921.0,5155.0,6573.0,11728.0,8387.0,6703.0,15090.0,27846.0,116578.0,145725.0
"Madison, WI",4718.0,2334.0,3560.0,2487.0,6047.0,9427.0,11864.0,21291.0,30951.0,44356.0,75307.0,104979.0,444806.0,554503.0
"Manchester-Nashua, NH",791.0,157.0,1908.0,1169.0,3077.0,11394.0,3007.0,14401.0,6847.0,24946.0,31793.0,49428.0,347056.0,397275.0
"Manhattan, KS Micro Area",,,,,,,,,,,,,,
"Manitowoc, WI Micro Area",,,,,,,,,,,,,,
"Mankato-North Mankato, MN Micro Area",,,,,,,,,,,,,,
"Mansfield, OH",56.0,43.0,838.0,359.0,1197.0,4097.0,1752.0,5849.0,4916.0,5741.0,10657.0,17746.0,106035.0,123837.0
"Marinette, WI-MI Micro Area",,,,,,,,,,,,,,
"Marion, IN Micro Area",,,,,,,,,,,,,,
"Marion, OH Micro Area",,,,,,,,,,,,,,
"Marquette, MI Micro Area",,,,,,,,,,,,,,
"Marshfield-Wisconsin Rapids, WI Micro Area",,,,,,,,,,,,,,
"Martinsville, VA Micro Area",,,,,,,,,,,,,,
"Mayag?ez, PR",,,,,,,,,,,,,,
"McAllen-Edinburg-Mission, TX",10392.0,1024.0,1100.0,1610.0,2710.0,6239.0,8120.0,14359.0,30898.0,48840.0,79738.0,97831.0,602944.0,711167.0
"Meadville, PA Micro Area",,,,,,,,,,,,,,
"Medford, OR",647.0,913.0,984.0,946.0,1930.0,5060.0,3547.0,8607.0,13643.0,12225.0,25868.0,37318.0,160763.0,198728.0
"Memphis, TN-MS-AR",6039.0,3748.0,3025.0,3520.0,6545.0,12742.0,14578.0,27320.0,71943.0,122304.0,194247.0,231860.0,1029630.0,1267529.0
"Merced, CA",1773.0,415.0,217.0,93.0,310.0,6005.0,5567.0,11572.0,18915.0,12553.0,31468.0,43765.0,196213.0,241751.0
"Meridian, MS Micro Area",,,,,,,,,,,,,,
"Miami-Fort Lauderdale-Pompano Beach, FL",64645.0,8636.0,4098.0,4306.0,8404.0,59486.0,60010.0,119496.0,357331.0,206237.0,563568.0,700104.0,4588735.0,5353484.0
"Michigan City-La Porte, IN",206.0,39.0,979.0,521.0,1500.0,2195.0,2247.0,4442.0,2279.0,10242.0,12521.0,18502.0,90431.0,109139.0
"Midland, MI Micro Area",,,,,,,,,,,,,,
"Midland, TX",638.0,1209.0,179.0,525.0,704.0,949.0,3719.0,4668.0,808.0,11819.0,12627.0,19208.0,107831.0,127677.0
"Milwaukee-Waukesha-West Allis, WI",6926.0,1825.0,5191.0,2276.0,7467.0,17056.0,14257.0,31313.0,62497.0,113554.0,176051.0,216656.0,1304312.0,1527894.0
"Minneapolis-St. Paul-Bloomington, MN-WI",18081.0,8610.0,7019.0,11226.0,18245.0,26836.0,29591.0,56427.0,200226.0,148644.0,348870.0,432152.0,2733598.0,3183831.0
"Missoula, MT",246.0,1538.0,599.0,1464.0,2063.0,3970.0,2813.0,6783.0,4051.0,6753.0,10804.0,21188.0,84599.0,106033.0
"Mobile, AL",1333.0,1093.0,2092.0,967.0,3059.0,5144.0,4364.0,9508.0,20727.0,19515.0,40242.0,53902.0,345555.0,400790.0
"Modesto, CA",2010.0,1601.0,490.0,226.0,716.0,8645.0,9285.0,17930.0,31918.0,38433.0,70351.0,90598.0,410438.0,503046.0
"Monroe, LA",147.0,2362.0,174.0,1273.0,1447.0,913.0,1701.0,2614.0,7588.0,9046.0,16634.0,23057.0,145760.0,168964.0
"Monroe, MI",719.0,433.0,541.0,222.0,763.0,2685.0,3156.0,5841.0,8650.0,2865.0,11515.0,18552.0,131976.0,151247.0
"Montgomery, AL",1223.0,2406.0,2028.0,867.0,2895.0,7438.0,5995.0,13433.0,15175.0,25632.0,40807.0,59541.0,304395.0,365159.0
"Morgantown, WV",290.0,1455.0,485.0,332.0,817.0,6845.0,1920.0,8765.0,4079.0,3303.0,7382.0,18419.0,98907.0,117616.0
"Morristown, TN",466.0,380.0,1149.0,557.0,1706.0,3945.0,3309.0,7254.0,6526.0,5358.0,11884.0,21224.0,114811.0,136501.0
"Moses Lake, WA Micro Area",,,,,,,,,,,,,,
"Mount Airy, NC Micro Area",,,,,,,,,,,,,,
"Mount Pleasant, MI Micro Area",,,,,,,,,,,,,,
"Mount Vernon-Anacortes, WA",1757.0,0.0,249.0,627.0,876.0,3762.0,3834.0,7596.0,4280.0,5256.0,9536.0,18008.0,96390.0,116155.0
"Muncie, IN",1121.0,1645.0,1095.0,833.0,1928.0,4240.0,3125.0,7365.0,2980.0,15990.0,18970.0,29908.0,82859.0,113888.0
"Muskegon-Norton Shores, MI",67.0,1336.0,589.0,330.0,919.0,2452.0,2753.0,5205.0,10626.0,8597.0,19223.0,26683.0,145325.0,172075.0
"Muskogee, OK Micro Area",,,,,,,,,,,,,,
"Myrtle Beach-North Myrtle Beach-Conway, SC",2404.0,1267.0,2924.0,157.0,3081.0,6883.0,3542.0,10425.0,14376.0,5676.0,20052.0,34825.0,217006.0,254235.0
"Napa, CA",2643.0,53.0,401.0,354.0,755.0,1354.0,1855.0,3209.0,3405.0,6677.0,10082.0,14099.0,114915.0,131657.0
"Naples-Marco Island, FL",3816.0,1808.0,1149.0,135.0,1284.0,7739.0,6961.0,14700.0,17067.0,8946.0,26013.0,43805.0,264143.0,311764.0
"Nashville-Davidson--Murfreesboro--Franklin, TN",7332.0,8410.0,6734.0,4902.0,11636.0,27298.0,22844.0,50142.0,76796.0,109348.0,186144.0,256332.0,1268837.0,1532501.0
"New Bern, NC Micro Area",,,,,,,,,,,,,,
"New Castle, PA Micro Area",,,,,,,,,,,,,,
"New Haven-Milford, CT",6395.0,265.0,1696.0,681.0,2377.0,18192.0,12967.0,31159.0,41379.0,24921.0,66300.0,100101.0,729680.0,836176.0
"New Iberia, LA Micro Area",,,,,,,,,,,,,,
"New Orleans-Metairie-Kenner, LA",3299.0,517.0,4126.0,3260.0,7386.0,17900.0,27154.0,45054.0,63172.0,58728.0,121900.0,174857.0,941906.0,1120062.0
"New Philadelphia-Dover, OH Micro Area",,,,,,,,,,,,,,
"New York-Northern New Jersey-Long Island, NY-NJ-PA",163849.0,4819.0,7411.0,5601.0,13012.0,105188.0,104558.0,209746.0,680604.0,757547.0,1438151.0,1665728.0,16925312.0,18754889.0
"Niles-Benton Harbor, MI",269.0,96.0,64.0,363.0,427.0,3259.0,2831.0,6090.0,13827.0,2651.0,16478.0,23091.0,134198.0,157558.0
"North Wilkesboro, NC Micro Area",,,,,,,,,,,,,,
"Norwich-New London, CT",1139.0,200.0,1005.0,537.0,1542.0,9529.0,4752.0,14281.0,15283.0,11326.0,26609.0,42632.0,218117.0,261888.0
"Oak Harbor, WA Micro Area",,,,,,,,,,,,,,
"Ocala, FL",1505.0,1061.0,2794.0,298.0,3092.0,10613.0,6137.0,16750.0,20014.0,19638.0,39652.0,60555.0,264243.0,326303.0
"Ocean City, NJ",152.0,33.0,127.0,0.0,127.0,3000.0,2062.0,5062.0,6678.0,632.0,7310.0,12532.0,82489.0,95173.0
"Odessa, TX",674.0,2404.0,44.0,723.0,767.0,3485.0,3158.0,6643.0,1299.0,10106.0,11405.0,21219.0,107514.0,129407.0
"Ogden-Clearfield, UT",2292.0,194.0,924.0,1622.0,2546.0,14100.0,10031.0,24131.0,39386.0,14433.0,53819.0,80690.0,438035.0,521017.0
"Ogdensburg-Massena, NY Micro Area",,,,,,,,,,,,,,
"Oklahoma City, OK",6813.0,8514.0,4548.0,8615.0,13163.0,16226.0,16098.0,32324.0,90270.0,92024.0,182294.0,236295.0,940295.0,1183403.0
"Olean, NY Micro Area",,,,,,,,,,,,,,
"Olympia, WA",4339.0,1137.0,1579.0,2088.0,3667.0,8537.0,4775.0,13312.0,16497.0,9228.0,25725.0,43841.0,193401.0,241581.0
"Omaha-Council Bluffs, NE-IA",3654.0,3363.0,1876.0,3602.0,5478.0,12191.0,13662.0,25853.0,37294.0,68747.0,106041.0,140735.0,679863.0,824252.0
"Opelousas-Eunice, LA Micro Area",,,,,,,,,,,,,,
"Orangeburg, SC Micro Area",,,,,,,,,,,,,,
"Orlando-Kissimmee, FL",17444.0,4490.0,4214.0,2270.0,6484.0,49754.0,38506.0,88260.0,164428.0,77588.0,242016.0,341250.0,1666470.0,2025164.0
"Oshkosh-Neenah, WI",699.0,1209.0,770.0,642.0,1412.0,3952.0,3329.0,7281.0,3136.0,8914.0,12050.0,21952.0,137522.0,160173.0
"Ottawa-Streator, IL Micro Area",,,,,,,,,,,,,,
"Owensboro, KY",0.0,690.0,158.0,480.0,638.0,838.0,1364.0,2202.0,3508.0,8849.0,12357.0,15887.0,93317.0,109204.0
"Owosso, MI Micro Area",,,,,,,,,,,,,,
"Oxnard-Thousand Oaks-Ventura, CA",4864.0,598.0,1022.0,993.0,2015.0,16695.0,14353.0,31048.0,22442.0,51043.0,73485.0,107146.0,675330.0,787340.0
"Paducah, KY-IL Micro Area",,,,,,,,,,,,,,
"Palatka, FL Micro Area",,,,,,,,,,,,,,
"Palm Bay-Melbourne-Titusville, FL",3308.0,1295.0,2104.0,297.0,2401.0,17550.0,8904.0,26454.0,25869.0,23424.0,49293.0,79443.0,448627.0,531378.0
"Palm Coast, FL",382.0,0.0,71.0,56.0,127.0,4011.0,2866.0,6877.0,940.0,3901.0,4841.0,11845.0,78384.0,90611.0
"Panama City-Lynn Haven, FL",1518.0,1573.0,758.0,1447.0,2205.0,5388.0,4189.0,9577.0,14785.0,10609.0,25394.0,38749.0,121025.0,161292.0
"Parkersburg-Marietta-Vienna, WV-OH",637.0,1411.0,528.0,121.0,649.0,1818.0,696.0,2514.0,7008.0,10148.0,17156.0,21730.0,133800.0,156167.0
"Pascagoula, MS",314.0,1097.0,402.0,285.0,687.0,4340.0,2677.0,7017.0,10429.0,1076.0,11505.0,20306.0,135451.0,156071.0
"Pendleton-Hermiston, OR Micro Area",,,,,,,,,,,,,,
"Pensacola-Ferry Pass-Brent, FL",2765.0,4393.0,2753.0,2112.0,4865.0,17352.0,11734.0,29086.0,28294.0,19559.0,47853.0,86197.0,358685.0,447647.0
"Peoria, IL",907.0,1465.0,1316.0,2378.0,3694.0,5771.0,4122.0,9893.0,21861.0,16971.0,38832.0,53884.0,312539.0,367330.0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",28317.0,993.0,7307.0,1839.0,9146.0,78350.0,53317.0,131667.0,318158.0,190925.0,509083.0,650889.0,5084721.0,5763927.0
"Phoenix-Mesa-Scottsdale, AZ",24900.0,7515.0,10292.0,11517.0,21809.0,76806.0,71861.0,148667.0,240168.0,352043.0,592211.0,770202.0,3414021.0,4209123.0
"Pine Bluff, AR",142.0,1433.0,550.0,628.0,1178.0,1027.0,1955.0,2982.0,4931.0,5376.0,10307.0,15900.0,82218.0,98260.0
"Pittsburgh, PA",9280.0,3150.0,6194.0,3709.0,9903.0,29304.0,19052.0,48356.0,172583.0,41330.0,213913.0,275322.0,2042021.0,2326623.0
"Pittsfield, MA",951.0,346.0,487.0,55.0,542.0,2942.0,1304.0,4246.0,4447.0,3565.0,8012.0,13146.0,114043.0,128140.0
"Plattsburgh, NY Micro Area",,,,,,,,,,,,,,
"Pocatello, ID",38.0,1103.0,566.0,1957.0,2523.0,2254.0,1262.0,3516.0,4028.0,7959.0,11987.0,19129.0,66843.0,86010.0
"Ponce, PR",,,,,,,,,,,,,,
"Port Angeles, WA Micro Area",,,,,,,,,,,,,,
"Portland-South Portland-Biddeford, ME",2050.0,2173.0,1979.0,1200.0,3179.0,11060.0,8232.0,19292.0,36402.0,15236.0,51638.0,76282.0,430661.0,508993.0
"Portland-Vancouver-Beaverton, OR-WA",13156.0,4443.0,8071.0,5238.0,13309.0,33027.0,43147.0,76174.0,127419.0,132694.0,260113.0,354039.0,1811075.0,2178270.0
"Port St. Lucie, FL",1691.0,604.0,1455.0,827.0,2282.0,11903.0,6921.0,18824.0,20792.0,17826.0,38618.0,60328.0,336798.0,398817.0
"Portsmouth, OH Micro Area",,,,,,,,,,,,,,
"Pottsville, PA Micro Area",,,,,,,,,,,,,,
