NAME,B07201_014E,B07201_013E,B07201_012E,B07201_011E,B07201_010E,B07201_009E,B07201_008E,B07201_007E,B07201_006E,B07201_005E,B07201_004E,B07201_003E,B07201_002E,B07201_001E
"Spokane, WA",1231.0,3266.0,875.0,1913.0,2788.0,9866.0,9726.0,19592.0,27529.0,28166.0,55695.0,81341.0,387641.0,470213.0
"Springfield, IL",617.0,264.0,2036.0,1968.0,4004.0,2304.0,2371.0,4675.0,6308.0,15944.0,22252.0,31195.0,177213.0,209025.0
"Springfield, MA",7790.0,521.0,576.0,76.0,652.0,15920.0,6886.0,22806.0,46901.0,16034.0,62935.0,86914.0,597331.0,692035.0
"Springfield, MO",1443.0,5160.0,2531.0,3599.0,6130.0,8531.0,7353.0,15884.0,26875.0,28507.0,55382.0,82556.0,356166.0,440165.0
"Springfield, OH",226.0,661.0,220.0,259.0,479.0,3454.0,1311.0,4765.0,3836.0,12535.0,16371.0,22276.0,113242.0,135744.0
"State College, PA",1881.0,128.0,1474.0,464.0,1938.0,13930.0,3611.0,17541.0,5747.0,10124.0,15871.0,35478.0,116494.0,153853.0
"Statesboro, GA Micro Area",,,,,,,,,,,,,,
"Statesville-Mooresville, NC Micro Area",,,,,,,,,,,,,,
"Staunton-Waynesboro, VA Micro Area",,,,,,,,,,,,,,
"Steubenville-Weirton, OH-WV",71.0,252.0,444.0,187.0,631.0,2184.0,976.0,3160.0,4603.0,5496.0,10099.0,14142.0,107017.0,121230.0
"Stevens Point, WI Micro Area",,,,,,,,,,,,,,
"Stillwater, OK Micro Area",,,,,,,,,,,,,,
"Stockton, CA",2208.0,751.0,1279.0,165.0,1444.0,16224.0,14400.0,30624.0,40104.0,44927.0,85031.0,117850.0,570757.0,690815.0
"Sumter, SC",546.0,571.0,285.0,0.0,285.0,3707.0,1396.0,5103.0,4740.0,4767.0,9507.0,15466.0,90650.0,106662.0
"Sunbury, PA Micro Area",,,,,,,,,,,,,,
"Syracuse, NY",4857.0,593.0,1768.0,1176.0,2944.0,14378.0,7456.0,21834.0,40579.0,25485.0,66064.0,91435.0,557168.0,653460.0
"Talladega-Sylacauga, AL Micro Area",,,,,,,,,,,,,,
"Tallahassee, FL",1802.0,4208.0,972.0,666.0,1638.0,17433.0,12675.0,30108.0,18003.0,40712.0,58715.0,94669.0,276258.0,372729.0
"Tampa-St. Petersburg-Clearwater, FL",22603.0,2906.0,7774.0,2780.0,10554.0,58720.0,45542.0,104262.0,197136.0,116564.0,313700.0,431422.0,2359728.0,2813753.0
"Terre Haute, IN",250.0,1458.0,461.0,202.0,663.0,4407.0,2856.0,7263.0,10351.0,7350.0,17701.0,27085.0,143926.0,171261.0
"Texarkana, TX-Texarkana, AR",250.0,1050.0,177.0,610.0,787.0,1553.0,4395.0,5948.0,5976.0,9329.0,15305.0,23090.0,111122.0,134462.0
"The Villages, FL Micro Area",,,,,,,,,,,,,,
"Thomasville-Lexington, NC Micro Area",,,,,,,,,,,,,,
"Toledo, OH",2987.0,2467.0,3109.0,2177.0,5286.0,9968.0,5947.0,15915.0,35035.0,45011.0,80046.0,103714.0,536018.0,642719.0
"Topeka, KS",389.0,1764.0,172.0,1503.0,1675.0,3035.0,3147.0,6182.0,8536.0,22026.0,30562.0,40183.0,191182.0,231754.0
"Torrington, CT Micro Area",,,,,,,,,,,,,,
"Traverse City, MI Micro Area",,,,,,,,,,,,,,
"Trenton-Ewing, NJ",2594.0,0.0,0.0,91.0,91.0,14509.0,4650.0,19159.0,15339.0,7831.0,23170.0,42420.0,318679.0,363693.0
"Truckee-Grass Valley, CA Micro Area",,,,,,,,,,,,,,
"Tucson, AZ",6312.0,1486.0,3849.0,2933.0,6782.0,18995.0,18933.0,37928.0,48889.0,91645.0,140534.0,186730.0,787406.0,980448.0
"Tullahoma, TN Micro Area",,,,,,,,,,,,,,
"Tulsa, OK",3254.0,4912.0,2851.0,5839.0,8690.0,14199.0,12154.0,26353.0,50347.0,61532.0,111879.0,151834.0,784369.0,939457.0
"Tupelo, MS Micro Area",,,,,,,,,,,,,,
"Tuscaloosa, AL",678.0,2520.0,919.0,451.0,1370.0,8356.0,5727.0,14083.0,7721.0,14566.0,22287.0,40260.0,179231.0,220169.0
"Twin Falls, ID Micro Area",,,,,,,,,,,,,,
"Tyler, TX",723.0,4598.0,1544.0,2331.0,3875.0,5286.0,6043.0,11329.0,9965.0,11059.0,21024.0,40826.0,170460.0,212009.0
"Ukiah, CA Micro Area",,,,,,,,,,,,,,
"Utica-Rome, NY",1624.0,1036.0,1004.0,467.0,1471.0,3943.0,3636.0,7579.0,13318.0,11136.0,24454.0,34540.0,258929.0,295093.0
"Valdosta, GA",958.0,1275.0,524.0,936.0,1460.0,4651.0,4636.0,9287.0,10323.0,12755.0,23078.0,35100.0,108003.0,144061.0
"Vallejo-Fairfield, CA",3778.0,452.0,179.0,789.0,968.0,11521.0,9804.0,21325.0,26120.0,29925.0,56045.0,78790.0,333317.0,415885.0
"Victoria, TX",795.0,1439.0,75.0,686.0,761.0,2257.0,2751.0,5008.0,5234.0,5604.0,10838.0,18046.0,98188.0,117029.0
"Vineland-Millville-Bridgeton, NJ",750.0,76.0,61.0,0.0,61.0,4362.0,3462.0,7824.0,1845.0,6850.0,8695.0,16656.0,138567.0,155973.0
"Virginia Beach-Norfolk-Newport News, VA-NC",9784.0,3987.0,3992.0,2983.0,6975.0,41368.0,26991.0,68359.0,55186.0,151072.0,206258.0,285579.0,1377338.0,1672701.0
"Visalia-Porterville, CA",1231.0,643.0,153.0,2574.0,2727.0,6249.0,7600.0,13849.0,23190.0,22360.0,45550.0,62769.0,381385.0,445385.0
"Waco, TX",369.0,2762.0,374.0,1429.0,1803.0,6969.0,7553.0,14522.0,11921.0,17618.0,29539.0,48626.0,186306.0,235301.0
"Warner Robins, GA",768.0,77.0,1090.0,777.0,1867.0,2678.0,2410.0,5088.0,5825.0,3852.0,9677.0,16709.0,126425.0,143902.0
"Warsaw, IN Micro Area",,,,,,,,,,,,,,
"Washington-Arlington-Alexandria, DC-VA-MD-WV",69869.0,7848.0,8747.0,5970.0,14717.0,103869.0,89536.0,193405.0,381647.0,178716.0,560363.0,776333.0,4884298.0,5730500.0
"Waterloo-Cedar Falls, IA",200.0,1742.0,132.0,553.0,685.0,2383.0,1466.0,3849.0,2817.0,11254.0,14071.0,20347.0,146348.0,166895.0
"Watertown-Fort Atkinson, WI Micro Area",,,,,,,,,,,,,,
"Watertown-Fort Drum, NY Micro Area",,,,,,,,,,,,,,
"Wausau, WI",150.0,599.0,196.0,1399.0,1595.0,1679.0,658.0,2337.0,5969.0,6098.0,12067.0,16598.0,116432.0,133180.0
"Wenatchee-East Wenatchee, WA",655.0,304.0,245.0,229.0,474.0,1113.0,921.0,2034.0,2793.0,3053.0,5846.0,8658.0,102704.0,112017.0
"Wheeling, WV-OH",176.0,1829.0,511.0,554.0,1065.0,2532.0,1373.0,3905.0,8445.0,3113.0,11558.0,18357.0,126649.0,145182.0
"Whitewater, WI Micro Area",,,,,,,,,,,,,,
"Wichita, KS",2459.0,3326.0,1439.0,4681.0,6120.0,5933.0,9172.0,15105.0,26950.0,52921.0,79871.0,104422.0,513617.0,620498.0
"Wichita Falls, TX",1020.0,1573.0,811.0,915.0,1726.0,6308.0,4748.0,11056.0,4018.0,6889.0,10907.0,25262.0,122950.0,149232.0
"Williamsport, PA",61.0,577.0,693.0,381.0,1074.0,1854.0,1022.0,2876.0,5112.0,7547.0,12659.0,17186.0,98250.0,115497.0
"Willimantic, CT Micro Area",,,,,,,,,,,,,,
"Wilmington, NC",1371.0,2754.0,4215.0,818.0,5033.0,11658.0,7514.0,19172.0,19114.0,16719.0,35833.0,62792.0,307606.0,371769.0
"Wilson, NC Micro Area",,,,,,,,,,,,,,
"Zanesville, OH Micro Area",,,,,,,,,,,,,,
"Winchester, VA-WV",433.0,563.0,476.0,133.0,609.0,2579.0,1298.0,3877.0,7694.0,2227.0,9921.0,14970.0,113865.0,129268.0
"McAllen-Edinburg-Mission, TX",8532.0,1903.0,605.0,3092.0,3697.0,6275.0,7833.0,14108.0,32162.0,45227.0,77389.0,97097.0,688958.0,794587.0
"Aberdeen, WA Micro Area",,,,,,,,,,,,,,
"Abilene, TX",798.0,1421.0,377.0,2508.0,2885.0,4443.0,4772.0,9215.0,3633.0,20166.0,23799.0,37320.0,127119.0,165237.0
"Adrian, MI Micro Area",,,,,,,,,,,,,,
"Aguadilla-Isabela-San Sebastián, PR",,,,,,,,,,,,,,
"Akron, OH",2101.0,888.0,2070.0,887.0,2957.0,18301.0,7208.0,25509.0,34331.0,21128.0,55459.0,84813.0,608007.0,694921.0
"Meadville, PA Micro Area",,,,,,,,,,,,,,
"Medford, OR",403.0,450.0,1190.0,1412.0,2602.0,2207.0,4950.0,7157.0,12746.0,11744.0,24490.0,34699.0,169759.0,204861.0
"Memphis, TN-MS-AR",5119.0,5121.0,2492.0,5942.0,8434.0,12373.0,15543.0,27916.0,60406.0,108139.0,168545.0,210016.0,1099843.0,1314978.0
"Merced, CA",396.0,109.0,161.0,26.0,187.0,6415.0,5574.0,11989.0,17367.0,15210.0,32577.0,44862.0,211955.0,257213.0
"Meridian, MS Micro Area",,,,,,,,,,,,,,
"Marion, OH Micro Area",,,,,,,,,,,,,,
"Marion-Herrin, IL Micro Area",,,,,,,,,,,,,,
"Marquette, MI Micro Area",,,,,,,,,,,,,,
"Marshall, TX Micro Area",,,,,,,,,,,,,,
"Marshfield-Wisconsin Rapids, WI Micro Area",,,,,,,,,,,,,,
"Martinsville, VA Micro Area",,,,,,,,,,,,,,
"Mayagüez, PR",,,,,,,,,,,,,,
"Miami-Fort Lauderdale-Pompano Beach, FL",73905.0,5918.0,5484.0,5435.0,10919.0,69117.0,65987.0,135104.0,391254.0,212208.0,603462.0,755403.0,4872306.0,5701614.0
"Michigan City-La Porte, IN",82.0,254.0,652.0,1260.0,1912.0,3800.0,2702.0,6502.0,2173.0,5740.0,7913.0,16581.0,93585.0,110248.0
"Midland, MI Micro Area",,,,,,,,,,,,,,
"Midland, TX",301.0,2791.0,271.0,1304.0,1575.0,3547.0,6333.0,9880.0,667.0,8515.0,9182.0,23428.0,120453.0,144182.0
"Milwaukee-Waukesha-West Allis, WI",5135.0,2030.0,4671.0,3616.0,8287.0,18683.0,13981.0,32664.0,64783.0,122215.0,186998.0,229979.0,1312765.0,1547879.0
"Minneapolis-St. Paul-Bloomington, MN-WI",18247.0,14934.0,4165.0,9008.0,13173.0,31626.0,36702.0,68328.0,224058.0,165437.0,389495.0,485930.0,2806443.0,3310620.0
"Minot, ND Micro Area",,,,,,,,,,,,,,
"Missoula, MT",265.0,2957.0,647.0,1661.0,2308.0,2063.0,2243.0,4306.0,3639.0,10949.0,14588.0,24159.0,86058.0,110482.0
"Mobile, AL",1010.0,1069.0,1508.0,521.0,2029.0,5227.0,4639.0,9866.0,23357.0,26229.0,49586.0,62550.0,345434.0,408994.0
"Modesto, CA",1207.0,666.0,1291.0,314.0,1605.0,11640.0,9457.0,21097.0,38008.0,31299.0,69307.0,92675.0,419969.0,513851.0
"Monroe, LA",310.0,1687.0,1155.0,338.0,1493.0,2585.0,2009.0,4594.0,7342.0,6260.0,13602.0,21376.0,153112.0,174798.0
"Monroe, MI",606.0,87.0,1039.0,597.0,1636.0,4211.0,1745.0,5956.0,4787.0,3083.0,7870.0,15549.0,133185.0,149340.0
"Montgomery, AL",2037.0,1530.0,2642.0,2223.0,4865.0,9394.0,4433.0,13827.0,16476.0,26308.0,42784.0,63006.0,308250.0,373293.0
"Morehead City, NC Micro Area",,,,,,,,,,,,,,
"Albany, GA",166.0,1531.0,250.0,1446.0,1696.0,3267.0,2893.0,6160.0,6993.0,7836.0,14829.0,24216.0,127984.0,152366.0
"Albany-Lebanon, OR Micro Area",,,,,,,,,,,,,,
"Albany-Schenectady-Troy, NY",4428.0,1272.0,2161.0,778.0,2939.0,16256.0,12387.0,28643.0,46114.0,25213.0,71327.0,104181.0,757153.0,865762.0
"Albertville, AL Micro Area",,,,,,,,,,,,,,
"Albuquerque, NM",5796.0,1841.0,3276.0,5519.0,8795.0,10937.0,14250.0,25187.0,23882.0,69156.0,93038.0,128861.0,757156.0,891813.0
"Alexandria, LA",106.0,1456.0,598.0,167.0,765.0,1292.0,1340.0,2632.0,8618.0,5699.0,14317.0,19170.0,133648.0,152924.0
"Allegan, MI Micro Area",,,,,,,,,,,,,,
"Allentown-Bethlehem-Easton, PA-NJ",5077.0,518.0,3200.0,118.0,3318.0,16016.0,8656.0,24672.0,42394.0,30175.0,72569.0,101077.0,712875.0,819029.0
"Altoona, PA",180.0,252.0,1073.0,0.0,1073.0,1864.0,1535.0,3399.0,5191.0,4097.0,9288.0,14012.0,111300.0,125492.0
"Amarillo, TX",786.0,1828.0,699.0,1906.0,2605.0,2794.0,3553.0,6347.0,5642.0,26945.0,32587.0,43367.0,206763.0,250916.0
"Ames, IA",1556.0,2085.0,1422.0,1161.0,2583.0,6278.0,3428.0,9706.0,2090.0,12725.0,14815.0,29189.0,58985.0,89730.0
"Anchorage, AK",1646.0,4129.0,1114.0,1767.0,2881.0,7742.0,7304.0,15046.0,9600.0,35624.0,45224.0,67280.0,318922.0,387848.0
"Anderson, IN",330.0,54.0,508.0,156.0,664.0,1722.0,2269.0,3991.0,7430.0,10418.0,17848.0,22557.0,106428.0,129315.0
"Anderson, SC",1348.0,603.0,822.0,932.0,1754.0,3032.0,2544.0,5576.0,11623.0,3821.0,15444.0,23377.0,162598.0,187323.0
"Ann Arbor, MI",5498.0,628.0,1393.0,346.0,1739.0,17044.0,11813.0,28857.0,24474.0,21404.0,45878.0,77102.0,264840.0,347440.0
"Anniston-Oxford, AL",178.0,329.0,688.0,1071.0,1759.0,2660.0,1701.0,4361.0,6703.0,4650.0,11353.0,17802.0,98132.0,116112.0
"Appleton, WI",495.0,1328.0,190.0,332.0,522.0,5652.0,3300.0,8952.0,8242.0,3717.0,11959.0,22761.0,202464.0,225720.0
"Asheville, NC",1255.0,2104.0,3467.0,1342.0,4809.0,7110.0,9487.0,16597.0,25132.0,17195.0,42327.0,65837.0,361029.0,428121.0
"Ashtabula, OH Micro Area",,,,,,,,,,,,,,
"Athens, TX Micro Area",,,,,,,,,,,,,,
"Alamogordo, NM Micro Area",,,,,,,,,,,,,,
"Baton Rouge, LA",2701.0,3298.0,2548.0,1420.0,3968.0,9702.0,8713.0,18415.0,52618.0,30264.0,82882.0,108563.0,693669.0,804933.0
"Battle Creek, MI",203.0,545.0,943.0,224.0,1167.0,5216.0,3515.0,8731.0,6233.0,8858.0,15091.0,25534.0,108110.0,133847.0
"Athens-Clarke County, GA",360.0,3150.0,626.0,498.0,1124.0,9647.0,4977.0,14624.0,4017.0,16856.0,20873.0,39771.0,152600.0,192731.0
"Atlanta-Sandy Springs-Marietta, GA",34013.0,10356.0,8689.0,9531.0,18220.0,67887.0,95156.0,163043.0,544437.0,123295.0,667732.0,859351.0,4477319.0,5370683.0
"Atlantic City-Hammonton, NJ",837.0,474.0,237.0,74.0,311.0,5810.0,2738.0,8548.0,13775.0,6757.0,20532.0,29865.0,242595.0,273297.0
"Auburn, NY Micro Area",,,,,,,,,,,,,,
"Auburn-Opelika, AL",1494.0,262.0,1596.0,887.0,2483.0,4986.0,7033.0,12019.0,3998.0,17208.0,21206.0,35970.0,107847.0,145311.0
"Augusta-Richmond County, GA-SC",1572.0,2671.0,1145.0,1368.0,2513.0,15020.0,9891.0,24911.0,27654.0,21188.0,48842.0,78937.0,481530.0,562039.0
"Augusta-Waterville, ME Micro Area",,,,,,,,,,,,,,
"Austin-Round Rock-San Marcos, TX",14669.0,5154.0,4785.0,5902.0,10687.0,50674.0,53042.0,103716.0,82946.0,186873.0,269819.0,389376.0,1404613.0,1808658.0
"Bakersfield-Delano, CA",2539.0,1678.0,584.0,1990.0,2574.0,17119.0,18944.0,36063.0,51420.0,66010.0,117430.0,157745.0,683407.0,843691.0
"Baltimore-Towson, MD",16634.0,2924.0,2342.0,1584.0,3926.0,46496.0,27573.0,74069.0,136126.0,90048.0,226174.0,307093.0,2396502.0,2720229.0
"Bangor, ME",261.0,3758.0,337.0,193.0,530.0,4094.0,956.0,5050.0,12645.0,5021.0,17666.0,27004.0,125139.0,152404.0
"Barnstable Town, MA",561.0,0.0,1355.0,0.0,1355.0,7989.0,2550.0,10539.0,7230.0,1216.0,8446.0,20340.0,193288.0,214189.0
"Morgantown, WV",604.0,1505.0,1261.0,237.0,1498.0,6047.0,2211.0,8258.0,5911.0,6477.0,12388.0,23649.0,108851.0,133104.0
"Morristown, TN",191.0,628.0,602.0,1265.0,1867.0,1484.0,1592.0,3076.0,6945.0,2647.0,9592.0,15163.0,121107.0,136461.0
"Moses Lake, WA Micro Area",,,,,,,,,,,,,,
"Mount Airy, NC Micro Area",,,,,,,,,,,,,,
"Mount Pleasant, MI Micro Area",,,,,,,,,,,,,,
"Mount Vernon-Anacortes, WA",623.0,322.0,139.0,711.0,850.0,3572.0,2117.0,5689.0,6530.0,5660.0,12190.0,19051.0,96932.0,116606.0
"Muncie, IN",291.0,675.0,1221.0,1380.0,2601.0,4484.0,3170.0,7654.0,3693.0,13322.0,17015.0,27945.0,87497.0,115733.0
"Muskegon-Norton Shores, MI",201.0,1323.0,290.0,121.0,411.0,4851.0,3133.0,7984.0,8793.0,9045.0,17838.0,27556.0,140302.0,168059.0
"Muskogee, OK Micro Area",,,,,,,,,,,,,,
"Myrtle Beach-North Myrtle Beach-Conway, SC",737.0,423.0,2336.0,1153.0,3489.0,10320.0,5763.0,16083.0,18487.0,8368.0,26855.0,46850.0,231168.0,278755.0
"Nacogdoches, TX Micro Area",,,,,,,,,,,,,,
"Napa, CA",299.0,0.0,610.0,108.0,718.0,1504.0,3736.0,5240.0,3171.0,7176.0,10347.0,16305.0,120659.0,137263.0
"Naples-Marco Island, FL",2218.0,247.0,1806.0,385.0,2191.0,10699.0,4879.0,15578.0,17947.0,7631.0,25578.0,43594.0,283252.0,329064.0
"Nashville-Davidson--Murfreesboro--Franklin, TN",8016.0,6998.0,5934.0,5440.0,11374.0,26663.0,24015.0,50678.0,78540.0,118756.0,197296.0,266346.0,1348620.0,1622982.0
"New Bern, NC Micro Area",,,,,,,,,,,,,,
"New Castle, PA Micro Area",,,,,,,,,,,,,,
"New Haven-Milford, CT",5559.0,106.0,874.0,762.0,1636.0,15034.0,14175.0,29209.0,47445.0,21346.0,68791.0,99742.0,749348.0,854649.0
"New Iberia, LA Micro Area",,,,,,,,,,,,,,
"New Orleans-Metairie-Kenner, LA",5159.0,1576.0,3216.0,2350.0,5566.0,18902.0,18276.0,37178.0,51865.0,65818.0,117683.0,162003.0,1024647.0,1191809.0
"New Philadelphia-Dover, OH Micro Area",,,,,,,,,,,,,,
"New York-Northern New Jersey-Long Island, NY-NJ-PA",164919.0,5464.0,5697.0,3967.0,9664.0,105231.0,108688.0,213919.0,667973.0,760457.0,1428430.0,1657477.0,17125731.0,18948127.0
"Dunn, NC Micro Area",,,,,,,,,,,,,,
"Durham-Chapel Hill, NC",6850.0,1381.0,2603.0,1223.0,3826.0,14506.0,20305.0,34811.0,20389.0,44964.0,65353.0,105371.0,405171.0,517392.0
"East Liverpool-Salem, OH Micro Area",,,,,,,,,,,,,,
"East Stroudsburg, PA Micro Area",,,,,,,,,,,,,,
"Elizabeth City, NC Micro Area",,,,,,,,,,,,,,
"Elizabethtown, KY",2343.0,1571.0,941.0,271.0,1212.0,6395.0,2952.0,9347.0,8380.0,3552.0,11932.0,24062.0,93149.0,119554.0
"Elkhart-Goshen, IN",80.0,787.0,962.0,258.0,1220.0,2796.0,1930.0,4726.0,7590.0,12645.0,20235.0,26968.0,168890.0,195938.0
"Elmira, NY",343.0,226.0,827.0,690.0,1517.0,1834.0,1159.0,2993.0,2919.0,3992.0,6911.0,11647.0,75842.0,87832.0
"El Paso, TX",12701.0,1771.0,1727.0,1819.0,3546.0,12066.0,13758.0,25824.0,10577.0,62060.0,72637.0,103778.0,697860.0,814339.0
"Enterprise-Ozark, AL Micro Area",,,,,,,,,,,,,,
"Erie, PA",1257.0,295.0,3366.0,913.0,4279.0,5983.0,3585.0,9568.0,14687.0,13857.0,28544.0,42686.0,234364.0,278307.0
"Eugene-Springfield, OR",2490.0,739.0,1593.0,1387.0,2980.0,7592.0,11143.0,18735.0,15385.0,44451.0,59836.0,82290.0,266433.0,351213.0
"Eureka-Arcata-Fortuna, CA Micro Area",,,,,,,,,,,,,,
"Evansville, IN-KY",342.0,2657.0,2025.0,1664.0,3689.0,5830.0,2735.0,8565.0,24305.0,17496.0,41801.0,56712.0,297835.0,354889.0
"Fairbanks, AK",1734.0,1261.0,419.0,269.0,688.0,5488.0,2698.0,8186.0,7171.0,5432.0,12603.0,22738.0,74123.0,98595.0
"Fajardo, PR",,,,,,,,,,,,,,
"Fargo, ND-MN",817.0,4507.0,2319.0,2002.0,4321.0,4886.0,3376.0,8262.0,11094.0,14783.0,25877.0,42967.0,169969.0,213753.0
"Farmington, MO Micro Area",,,,,,,,,,,,,,
"Farmington, NM",55.0,329.0,82.0,110.0,192.0,1102.0,2087.0,3189.0,5362.0,4858.0,10220.0,13930.0,112394.0,126379.0
"Fayetteville, NC",4917.0,1637.0,5950.0,1521.0,7471.0,10980.0,13347.0,24327.0,16623.0,31235.0,47858.0,81293.0,282553.0,368763.0
"Fayetteville-Springdale-Rogers, AR-MO",3115.0,4187.0,1961.0,1288.0,3249.0,9704.0,8458.0,18162.0,24878.0,44566.0,69444.0,95042.0,376945.0,475102.0
"Findlay, OH Micro Area",,,,,,,,,,,,,,
"Flagstaff, AZ",688.0,271.0,946.0,19.0,965.0,5828.0,6102.0,11930.0,4580.0,9985.0,14565.0,27731.0,105310.0,133729.0
"Flint, MI",1023.0,1465.0,1219.0,185.0,1404.0,5356.0,4026.0,9382.0,26932.0,22863.0,49795.0,62046.0,352000.0,415069.0
"Florence, SC",47.0,958.0,192.0,21.0,213.0,2598.0,1498.0,4096.0,13957.0,6004.0,19961.0,25228.0,178501.0,203776.0
"Florence-Muscle Shoals, AL",35.0,509.0,671.0,515.0,1186.0,1892.0,1409.0,3301.0,6118.0,7937.0,14055.0,19051.0,126402.0,145488.0
"Fond du Lac, WI",351.0,162.0,619.0,0.0,619.0,1838.0,1263.0,3101.0,3031.0,8218.0,11249.0,15131.0,85510.0,100992.0
"Forest City, NC Micro Area",,,,,,,,,,,,,,
"Fort Collins-Loveland, CO",1957.0,1719.0,815.0,2093.0,2908.0,9746.0,10995.0,20741.0,6274.0,31532.0,37806.0,63174.0,242001.0,307132.0
"Niles-Benton Harbor, MI",1002.0,109.0,337.0,84.0,421.0,2794.0,2557.0,5351.0,11673.0,4286.0,15959.0,21840.0,131629.0,154471.0
"North Port-Bradenton-Sarasota, FL",4242.0,970.0,3966.0,743.0,4709.0,27543.0,12299.0,39842.0,39707.0,30940.0,70647.0,116168.0,593951.0,714361.0
"North Wilkesboro, NC Micro Area",,,,,,,,,,,,,,
"Norwich-New London, CT",333.0,158.0,1554.0,476.0,2030.0,8434.0,5827.0,14261.0,12079.0,7992.0,20071.0,36520.0,235113.0,271966.0
"Oak Harbor, WA Micro Area",,,,,,,,,,,,,,
"Ocala, FL",364.0,2753.0,2680.0,955.0,3635.0,10001.0,8430.0,18431.0,14631.0,14294.0,28925.0,53744.0,276105.0,330213.0
"Ocean City, NJ",1159.0,142.0,539.0,61.0,600.0,3078.0,1042.0,4120.0,3866.0,807.0,4673.0,9535.0,84477.0,95171.0
"Odessa, TX",594.0,527.0,819.0,1237.0,2056.0,1607.0,5976.0,7583.0,3055.0,12602.0,15657.0,25823.0,115441.0,141858.0
