NAME,B07201_014E,B07201_013E,B07201_012E,B07201_011E,B07201_010E,B07201_009E,B07201_008E,B07201_007E,B07201_006E,B07201_005E,B07201_004E,B07201_003E,B07201_002E,B07201_001E
"La Crosse-Onalaska, WI-MN",513.0,2338.0,850.0,750.0,1600.0,2482.0,2313.0,4795.0,3846.0,13383.0,17229.0,25962.0,107415.0,133890.0
"Lafayette, LA",2846.0,1969.0,3788.0,839.0,4627.0,6475.0,4062.0,10537.0,31916.0,15379.0,47295.0,64428.0,405580.0,472854.0
"Lafayette-West Lafayette, IN",2896.0,2993.0,717.0,2156.0,2873.0,6946.0,4399.0,11345.0,12117.0,18620.0,30737.0,47948.0,155353.0,206197.0
"LaGrange, GA Micro Area",,,,,,,,,,,,,,
"Lake Charles, LA",496.0,745.0,371.0,570.0,941.0,4552.0,1304.0,5856.0,14753.0,9971.0,24724.0,32266.0,167276.0,200038.0
"Lake City, FL Micro Area",,,,,,,,,,,,,,
"Lake Havasu City-Kingman, AZ",585.0,1229.0,616.0,3036.0,3652.0,9721.0,4061.0,13782.0,11523.0,12549.0,24072.0,42735.0,157177.0,200497.0
"Lakeland-Winter Haven, FL",4857.0,1801.0,3604.0,631.0,4235.0,15621.0,9009.0,24630.0,38560.0,24511.0,63071.0,93737.0,517606.0,616200.0
"Lancaster, PA",1448.0,270.0,492.0,77.0,569.0,8754.0,5767.0,14521.0,25951.0,7516.0,33467.0,48827.0,471215.0,521490.0
"Lansing-East Lansing, MI",3660.0,1430.0,1943.0,1744.0,3687.0,17855.0,11417.0,29272.0,28488.0,29592.0,58080.0,92469.0,365347.0,461476.0
"Lawton, OK",1929.0,1627.0,1499.0,2268.0,3767.0,8047.0,7184.0,15231.0,2803.0,13229.0,16032.0,36657.0,90808.0,129394.0
"Lebanon, PA",674.0,0.0,188.0,98.0,286.0,5114.0,945.0,6059.0,7352.0,4466.0,11818.0,18163.0,114305.0,133142.0
"Lewiston, ID-WA",111.0,689.0,281.0,312.0,593.0,1032.0,1049.0,2081.0,1318.0,4452.0,5770.0,9133.0,52296.0,61540.0
"Lewiston-Auburn, ME",225.0,1631.0,148.0,201.0,349.0,1349.0,1230.0,2579.0,3376.0,8728.0,12104.0,16663.0,89413.0,106301.0
"Lexington-Fayette, KY",5027.0,3511.0,2446.0,3007.0,5453.0,12990.0,6160.0,19150.0,21934.0,46842.0,68776.0,96890.0,382308.0,484225.0
"Lima, OH",248.0,614.0,1135.0,276.0,1411.0,1949.0,876.0,2825.0,4676.0,9767.0,14443.0,19293.0,84881.0,104422.0
"Lincoln, NE",2328.0,2933.0,1634.0,1487.0,3121.0,5954.0,7079.0,13033.0,4097.0,37156.0,41253.0,60340.0,249626.0,312294.0
"Little Rock-North Little Rock-Conway, AR",2233.0,4587.0,2767.0,857.0,3624.0,10459.0,11032.0,21491.0,34747.0,34396.0,69143.0,98845.0,613222.0,714300.0
"Logan, UT-ID",1057.0,494.0,244.0,1198.0,1442.0,4177.0,2564.0,6741.0,6484.0,7923.0,14407.0,23084.0,103155.0,127296.0
"London, KY Micro Area",,,,,,,,,,,,,,
"Longview, TX",220.0,2484.0,998.0,1038.0,2036.0,5315.0,6385.0,11700.0,12684.0,13903.0,26587.0,42807.0,170582.0,213609.0
"Manitowoc, WI Micro Area",,,,,,,,,,,,,,
"Mankato-North Mankato, MN",293.0,799.0,488.0,974.0,1462.0,4701.0,952.0,5653.0,3823.0,6082.0,9905.0,17819.0,79326.0,97438.0
"Mansfield, OH",393.0,241.0,1762.0,762.0,2524.0,2600.0,1828.0,4428.0,4641.0,7241.0,11882.0,19075.0,100986.0,120454.0
"Marinette, WI-MI Micro Area",,,,,,,,,,,,,,
"Marion, IN Micro Area",,,,,,,,,,,,,,
"Longview, WA",259.0,707.0,486.0,300.0,786.0,1767.0,1439.0,3206.0,6984.0,6551.0,13535.0,18234.0,82624.0,101117.0
"Los Angeles-Long Beach-Anaheim, CA",92621.0,2989.0,4066.0,4569.0,8635.0,114898.0,132328.0,247226.0,580087.0,798343.0,1378430.0,1637280.0,11253748.0,12983649.0
"Louisville/Jefferson County, KY-IN",4877.0,4672.0,3360.0,1225.0,4585.0,16930.0,12860.0,29790.0,56452.0,65188.0,121640.0,160687.0,1082644.0,1248208.0
"Lubbock, TX",1139.0,1853.0,1003.0,3278.0,4281.0,8282.0,10599.0,18881.0,6601.0,39609.0,46210.0,71225.0,229407.0,301771.0
"Lufkin, TX Micro Area",,,,,,,,,,,,,,
"Lumberton, NC Micro Area",,,,,,,,,,,,,,
"Lynchburg, VA",670.0,811.0,454.0,118.0,572.0,8772.0,3183.0,11955.0,14719.0,10848.0,25567.0,38905.0,218413.0,257988.0
"Macon, GA",255.0,1347.0,724.0,2067.0,2791.0,3085.0,3716.0,6801.0,10774.0,17872.0,28646.0,39585.0,187138.0,226978.0
"Madera, CA",1088.0,129.0,161.0,6.0,167.0,3681.0,2493.0,6174.0,6634.0,2185.0,8819.0,15289.0,133593.0,149970.0
"Madison, WI",4282.0,2662.0,2862.0,2065.0,4927.0,13618.0,13862.0,27480.0,35607.0,44529.0,80136.0,115205.0,501194.0,620681.0
"Manchester-Nashua, NH",2207.0,480.0,3076.0,715.0,3791.0,12385.0,3523.0,15908.0,7393.0,24283.0,31676.0,51855.0,345324.0,399386.0
"Manhattan, KS",1296.0,2052.0,278.0,1072.0,1350.0,4881.0,4422.0,9303.0,1531.0,6305.0,7836.0,20541.0,74673.0,96510.0
"Marion, OH Micro Area",,,,,,,,,,,,,,
"Marquette, MI Micro Area",,,,,,,,,,,,,,
"Marshall, TX Micro Area",,,,,,,,,,,,,,
"Martinsville, VA Micro Area",,,,,,,,,,,,,,
"Mayagüez, PR",,,,,,,,,,,,,,
"McAllen-Edinburg-Mission, TX",6073.0,1677.0,480.0,1923.0,2403.0,4482.0,9310.0,13792.0,33052.0,26822.0,59874.0,77746.0,716245.0,800064.0
"Meadville, PA Micro Area",,,,,,,,,,,,,,
"Medford, OR",490.0,271.0,2726.0,857.0,3583.0,5739.0,5004.0,10743.0,12762.0,10169.0,22931.0,37528.0,169049.0,207067.0
"Memphis, TN-MS-AR",5308.0,4206.0,1872.0,5635.0,7507.0,13477.0,17460.0,30937.0,59835.0,99781.0,159616.0,202266.0,1116868.0,1324442.0
"Merced, CA",1120.0,345.0,154.0,370.0,524.0,6378.0,5149.0,11527.0,18549.0,11071.0,29620.0,42016.0,215745.0,258881.0
"Meridian, MS Micro Area",,,,,,,,,,,,,,
"Mobile, AL",1199.0,745.0,485.0,195.0,680.0,4223.0,4148.0,8371.0,25391.0,24490.0,49881.0,59677.0,349505.0,410381.0
"Modesto, CA",2071.0,1046.0,549.0,583.0,1132.0,12648.0,7907.0,20555.0,29821.0,26415.0,56236.0,78969.0,436450.0,517490.0
"Monroe, LA",28.0,2294.0,260.0,606.0,866.0,2262.0,3118.0,5380.0,8349.0,4826.0,13175.0,21715.0,154989.0,176732.0
"Monroe, MI",138.0,221.0,550.0,329.0,879.0,3749.0,800.0,4549.0,5210.0,3265.0,8475.0,14124.0,134047.0,148309.0
"Montgomery, AL",1692.0,4427.0,1037.0,1252.0,2289.0,8690.0,6521.0,15211.0,16648.0,35324.0,51972.0,73899.0,296387.0,371978.0
"Morehead City, NC Micro Area",,,,,,,,,,,,,,
"Miami-Fort Lauderdale-West Palm Beach, FL",79192.0,3177.0,3897.0,2602.0,6499.0,70216.0,68758.0,138974.0,413475.0,191491.0,604966.0,753616.0,4933939.0,5766747.0
"Michigan City-La Porte, IN",99.0,81.0,253.0,532.0,785.0,3381.0,3424.0,6805.0,3087.0,7466.0,10553.0,18224.0,92190.0,110513.0
"Midland, MI",379.0,363.0,252.0,148.0,400.0,1775.0,627.0,2402.0,1970.0,4507.0,6477.0,9642.0,73084.0,83105.0
"Midland, TX",731.0,1406.0,450.0,547.0,997.0,3163.0,8248.0,11411.0,1118.0,19585.0,20703.0,34517.0,118590.0,153838.0
"Milwaukee-Waukesha-West Allis, WI",6284.0,2278.0,4775.0,1245.0,6020.0,19291.0,18415.0,37706.0,56583.0,111797.0,168380.0,214384.0,1331173.0,1551841.0
"Minneapolis-St. Paul-Bloomington, MN-WI",21703.0,13748.0,6592.0,9497.0,16089.0,31731.0,38922.0,70653.0,244980.0,140332.0,385312.0,485802.0,2907084.0,3414589.0
"Minot, ND Micro Area",,,,,,,,,,,,,,
"Missoula, MT",1272.0,1960.0,1107.0,962.0,2069.0,1471.0,3391.0,4862.0,4099.0,12924.0,17023.0,25914.0,83439.0,110625.0
"Morgantown, WV",713.0,1526.0,765.0,444.0,1209.0,7795.0,1794.0,9589.0,6935.0,5810.0,12745.0,25069.0,109416.0,135198.0
"Morristown, TN",209.0,429.0,1722.0,31.0,1753.0,1754.0,976.0,2730.0,6279.0,3602.0,9881.0,14793.0,98830.0,113832.0
"Moses Lake, WA Micro Area",,,,,,,,,,,,,,
"Mount Airy, NC Micro Area",,,,,,,,,,,,,,
"Mount Pleasant, MI Micro Area",,,,,,,,,,,,,,
"Mount Vernon-Anacortes, WA",34.0,513.0,444.0,724.0,1168.0,3462.0,2189.0,5651.0,6565.0,6620.0,13185.0,20517.0,96749.0,117300.0
"Muncie, IN",0.0,2969.0,1616.0,504.0,2120.0,4913.0,4732.0,9645.0,1892.0,14319.0,16211.0,30945.0,85449.0,116394.0
"Muskegon, MI",318.0,1193.0,802.0,451.0,1253.0,5143.0,1578.0,6721.0,13778.0,8892.0,22670.0,31837.0,137382.0,169537.0
"Muskogee, OK Micro Area",,,,,,,,,,,,,,
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",1040.0,2435.0,2127.0,932.0,3059.0,14612.0,8320.0,22932.0,26702.0,15161.0,41863.0,70289.0,330079.0,401408.0
"Nacogdoches, TX Micro Area",,,,,,,,,,,,,,
"Napa, CA",1255.0,75.0,204.0,722.0,926.0,2444.0,4536.0,6980.0,2890.0,8500.0,11390.0,19371.0,118581.0,139207.0
"Naples-Immokalee-Marco Island, FL",3068.0,1050.0,1370.0,764.0,2134.0,14303.0,6065.0,20368.0,25679.0,11141.0,36820.0,60372.0,273658.0,337098.0
"Nashville-Davidson--Murfreesboro--Franklin, TN",11218.0,6655.0,3585.0,7024.0,10609.0,39998.0,25092.0,65090.0,88637.0,120984.0,209621.0,291975.0,1432498.0,1735691.0
"New Bern, NC",1251.0,707.0,1576.0,1091.0,2667.0,6406.0,1845.0,8251.0,7823.0,5980.0,13803.0,25428.0,100088.0,126767.0
"New Castle, PA Micro Area",,,,,,,,,,,,,,
"New Haven-Milford, CT",5008.0,113.0,1879.0,525.0,2404.0,14485.0,13643.0,28128.0,44335.0,18516.0,62851.0,93496.0,756772.0,855276.0
"New Orleans-Metairie, LA",4761.0,478.0,2508.0,1289.0,3797.0,17120.0,14615.0,31735.0,58002.0,65308.0,123310.0,159320.0,1062806.0,1226887.0
"New Philadelphia-Dover, OH Micro Area",,,,,,,,,,,,,,
