city,year,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,B1,B2,B3,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E5,E6,E7,E9,E10,E11,E13,E14,E15,E17,E18,E19,E21,E22,E23,F1,F2,F3,F5,F6,F7,F9,F10,F11,F13,F14,F15,F17,F18,F19,F21,F22,F23,G1,G2,G3,G5,G6,G7,G9,G10,G11,G13,G14,G15,G17,G18,G19,H1,H2,H4,H5,H7,H8,H10,H11,H13,H14,H16,I1,I2,I4,I5,I7,I8,I10,I11,I13,I14,I16,J1,J2,J4,J5,J7,J8,J10,J11,J13,J14,J16
"Elgin city, Illinois",2009-2013,1365.0,2745.0,4110.0,2215.0,2655.0,4870.0,4285.0,2350.0,6635.0,2765.0,1015.0,3780.0,13745.0,1685.0,15430.0,24375.0,10445.0,34820.0,9265.0,6115.0,15380.0,14995.0,4205.0,19200.0,115.0,125.0,240.0,3925.0,3510.0,7435.0,20340.0,6810.0,27150.0,15485.0,4665.0,20150.0,5735.0,3250.0,8985.0,3025.0,2400.0,5425.0,130.0,125.0,255.0,3360.0,515.0,240.0,4175.0,695.0,0.0,3930.0,2705.0,0.0,1555.0,2225.0,0.0,2360.0,13060.0,0.0,15380.0,19200.0,240.0,2260.0,360.0,125.0,2345.0,310.0,0.0,1100.0,1250.0,0.0,290.0,725.0,0.0,120.0,1560.0,0.0,6115.0,4205.0,125.0,1100.0,155.0,115.0,1830.0,385.0,0.0,2830.0,1455.0,0.0,1265.0,1500.0,0.0,2240.0,11500.0,0.0,3310.0,2770.0,4090.0,1580.0,3620.0,870.0,1370.0,60.0,2025.0,145.0,14415.0,2260.0,1785.0,2255.0,540.0,895.0,75.0,210.0,0.0,30.0,0.0,5650.0,1050.0,985.0,1835.0,1040.0,2720.0,795.0,1160.0,60.0,1995.0,145.0,8760.0
"Dallas city, Texas",2009-2013,20640.0,67055.0,87695.0,24465.0,48430.0,72895.0,33120.0,53545.0,86665.0,18900.0,24335.0,43235.0,104450.0,67070.0,171520.0,201565.0,260435.0,462000.0,65965.0,129670.0,195635.0,133335.0,122560.0,255895.0,2265.0,8200.0,10465.0,33700.0,78915.0,112615.0,165605.0,173320.0,338925.0,140175.0,137275.0,277450.0,33950.0,58445.0,92395.0,25055.0,55910.0,80965.0,2385.0,8810.0,11195.0,69045.0,8180.0,10465.0,56035.0,16855.0,0.0,39565.0,47100.0,0.0,11650.0,31580.0,0.0,19335.0,152175.0,0.0,195635.0,255895.0,10465.0,53545.0,5310.0,8200.0,40515.0,7915.0,0.0,23990.0,29555.0,0.0,5960.0,18375.0,0.0,5660.0,61405.0,0.0,129670.0,122560.0,8200.0,15500.0,2870.0,2265.0,15520.0,8940.0,0.0,15575.0,17545.0,0.0,5690.0,13205.0,0.0,13675.0,90770.0,0.0,67470.0,54385.0,51415.0,16850.0,31610.0,5705.0,8240.0,1675.0,14625.0,2355.0,173360.0,52435.0,43235.0,36790.0,9855.0,18320.0,2040.0,3755.0,470.0,3055.0,310.0,114355.0,15035.0,11145.0,14625.0,6995.0,13290.0,3665.0,4480.0,1205.0,11575.0,2045.0,59005.0
"Fort Worth city, Texas",2009-2013,12355.0,28760.0,41115.0,15080.0,19475.0,34555.0,24050.0,22360.0,46410.0,15400.0,10490.0,25890.0,88110.0,29090.0,117200.0,154995.0,110175.0,265175.0,41735.0,55730.0,97465.0,112260.0,52210.0,164470.0,1000.0,2235.0,3235.0,20275.0,32755.0,53030.0,133720.0,75190.0,208910.0,116840.0,56825.0,173665.0,22245.0,25750.0,47995.0,14840.0,25170.0,40010.0,1070.0,2435.0,3505.0,33150.0,4735.0,3235.0,25630.0,8925.0,0.0,22640.0,23770.0,0.0,6575.0,19310.0,0.0,9470.0,107735.0,0.0,97465.0,164470.0,3235.0,23790.0,2735.0,2235.0,16580.0,2895.0,0.0,11180.0,11180.0,0.0,1965.0,8525.0,0.0,2215.0,26880.0,0.0,55730.0,52210.0,2235.0,9360.0,2000.0,1000.0,9050.0,6030.0,0.0,11460.0,12590.0,0.0,4610.0,10785.0,0.0,7255.0,80855.0,0.0,32290.0,25750.0,24090.0,9505.0,18980.0,3560.0,5445.0,520.0,7195.0,670.0,88000.0,23265.0,18770.0,15745.0,5245.0,9335.0,980.0,1350.0,105.0,1225.0,70.0,50920.0,9030.0,6985.0,8340.0,4260.0,9650.0,2580.0,4095.0,415.0,5970.0,600.0,37085.0
"Arlington city, Texas",2009-2013,3720.0,13085.0,16805.0,5445.0,10660.0,16105.0,11400.0,13910.0,25310.0,7355.0,6280.0,13635.0,48705.0,12910.0,61615.0,76625.0,56845.0,133470.0,19980.0,29495.0,49475.0,56310.0,25955.0,82265.0,335.0,1395.0,1730.0,9325.0,17275.0,26600.0,66965.0,38175.0,105140.0,58060.0,28320.0,86380.0,11165.0,13920.0,25085.0,7070.0,13160.0,20230.0,335.0,1445.0,1780.0,14125.0,955.0,1730.0,13345.0,2765.0,0.0,13505.0,11805.0,0.0,3690.0,9945.0,0.0,4810.0,56805.0,0.0,49475.0,82265.0,1730.0,10965.0,730.0,1395.0,9495.0,1165.0,0.0,7050.0,6860.0,0.0,1145.0,5135.0,0.0,840.0,12070.0,0.0,29495.0,25955.0,1395.0,3160.0,225.0,335.0,3850.0,1600.0,0.0,6455.0,4945.0,0.0,2545.0,4810.0,0.0,3970.0,44735.0,0.0,14030.0,12210.0,12840.0,4945.0,12145.0,2300.0,2850.0,335.0,3440.0,440.0,45305.0,10890.0,9570.0,9120.0,2790.0,6070.0,690.0,670.0,70.0,330.0,40.0,27080.0,3145.0,2640.0,3720.0,2155.0,6080.0,1610.0,2180.0,265.0,3110.0,400.0,18235.0
"Houston city, Texas",2009-2013,33085.0,104910.0,137995.0,37090.0,77430.0,114520.0,53230.0,86315.0,139545.0,31695.0,38720.0,70415.0,199565.0,119365.0,318930.0,354665.0,426740.0,781405.0,102370.0,217880.0,320250.0,248785.0,198995.0,447780.0,3515.0,9865.0,13380.0,54415.0,135480.0,189895.0,296740.0,281395.0,578135.0,260385.0,221990.0,482375.0,50440.0,95520.0,145960.0,40180.0,98440.0,138620.0,3660.0,10790.0,14450.0,112295.0,12320.0,13380.0,88850.0,25670.0,0.0,66470.0,73075.0,0.0,19655.0,50765.0,0.0,32985.0,285945.0,0.0,320250.0,447780.0,13380.0,88200.0,6845.0,9865.0,67340.0,10090.0,0.0,41360.0,44955.0,0.0,9775.0,28945.0,0.0,11210.0,108155.0,0.0,217880.0,198995.0,9865.0,24095.0,5475.0,3515.0,21510.0,15580.0,0.0,25110.0,28120.0,0.0,9880.0,21820.0,0.0,21775.0,177790.0,0.0,109815.0,91170.0,82970.0,31890.0,54470.0,10460.0,14755.0,1810.0,22580.0,3295.0,284590.0,86355.0,72960.0,62575.0,20660.0,32635.0,3920.0,6695.0,520.0,5700.0,380.0,193960.0,23460.0,18210.0,20390.0,11230.0,21835.0,6540.0,8060.0,1290.0,16875.0,2910.0,90620.0
"The Woodlands CDP, Texas",2009-2013,820.0,1485.0,2305.0,945.0,930.0,1875.0,1550.0,1645.0,3195.0,1435.0,1050.0,2485.0,21845.0,4405.0,26250.0,26595.0,9510.0,36110.0,5065.0,3730.0,8795.0,21260.0,5720.0,26980.0,275.0,60.0,335.0,2210.0,1755.0,3965.0,24110.0,7695.0,31805.0,21325.0,5990.0,27315.0,2940.0,2015.0,4955.0,2055.0,1440.0,3495.0,275.0,60.0,335.0,1505.0,465.0,335.0,1335.0,545.0,0.0,2300.0,900.0,0.0,1110.0,1370.0,0.0,2545.0,23700.0,0.0,8795.0,26980.0,335.0,1000.0,425.0,60.0,590.0,345.0,0.0,1305.0,340.0,0.0,355.0,690.0,0.0,480.0,3920.0,0.0,3730.0,5720.0,60.0,505.0,40.0,275.0,745.0,200.0,0.0,995.0,560.0,0.0,755.0,680.0,0.0,2065.0,19780.0,0.0,1495.0,1240.0,1335.0,675.0,2200.0,755.0,1085.0,250.0,2350.0,580.0,8465.0,985.0,750.0,590.0,285.0,1205.0,340.0,325.0,45.0,350.0,20.0,3455.0,505.0,490.0,745.0,390.0,995.0,415.0,755.0,205.0,1995.0,555.0,4995.0
"Sugar Land city, Texas",2009-2013,915.0,395.0,1310.0,795.0,355.0,1150.0,1585.0,745.0,2330.0,950.0,575.0,1525.0,17370.0,2895.0,20265.0,21615.0,4965.0,26585.0,5685.0,1720.0,7405.0,15810.0,3145.0,18955.0,120.0,105.0,225.0,2585.0,975.0,3560.0,18910.0,3890.0,22800.0,15965.0,3280.0,19245.0,3125.0,755.0,3880.0,2410.0,805.0,3215.0,120.0,125.0,245.0,1050.0,40.0,225.0,1010.0,135.0,0.0,1475.0,860.0,0.0,960.0,560.0,0.0,2915.0,17355.0,0.0,7405.0,18955.0,225.0,285.0,10.0,105.0,305.0,45.0,0.0,535.0,215.0,0.0,385.0,185.0,0.0,210.0,2685.0,0.0,1720.0,3145.0,105.0,765.0,30.0,120.0,705.0,90.0,0.0,940.0,645.0,0.0,575.0,375.0,0.0,2705.0,14670.0,0.0,1030.0,970.0,990.0,685.0,1435.0,645.0,925.0,340.0,2710.0,575.0,7090.0,265.0,265.0,285.0,265.0,510.0,230.0,350.0,30.0,150.0,15.0,1560.0,765.0,705.0,710.0,420.0,925.0,415.0,575.0,310.0,2560.0,560.0,5535.0
"Washington city, District of Columbia",2009-2013,9830.0,49755.0,59585.0,8660.0,22435.0,31095.0,6380.0,12525.0,18905.0,8025.0,12380.0,20405.0,78175.0,55485.0,133660.0,111070.0,152580.0,263650.0,32735.0,72850.0,105585.0,77530.0,75070.0,152600.0,805.0,4660.0,5465.0,15455.0,42745.0,58200.0,94805.0,105175.0,199980.0,78830.0,79080.0,157910.0,17645.0,32520.0,50165.0,13720.0,36205.0,49925.0,875.0,4770.0,5645.0,43745.0,10370.0,5465.0,21585.0,9510.0,0.0,9755.0,9150.0,0.0,9245.0,11160.0,0.0,21260.0,112400.0,0.0,105585.0,152600.0,5465.0,36315.0,8775.0,4660.0,16070.0,6365.0,0.0,6335.0,6190.0,0.0,5775.0,6605.0,0.0,8355.0,47130.0,0.0,72850.0,75070.0,4660.0,7430.0,1595.0,805.0,5515.0,3145.0,0.0,3420.0,2960.0,0.0,3470.0,4555.0,0.0,12905.0,65270.0,0.0,43165.0,33905.0,20715.0,9290.0,9220.0,2890.0,8550.0,1950.0,18435.0,1890.0,100085.0,35825.0,27810.0,15280.0,6140.0,5830.0,1270.0,5180.0,730.0,6610.0,255.0,68725.0,7340.0,6095.0,5435.0,3150.0,3390.0,1620.0,3375.0,1220.0,11825.0,1635.0,31365.0
"Arlington CDP, Virginia",2009-2013,1665.0,7665.0,9330.0,1500.0,5025.0,6525.0,1245.0,2965.0,4210.0,2030.0,4250.0,6280.0,36215.0,31895.0,68110.0,42655.0,51800.0,94455.0,9935.0,19690.0,29625.0,32560.0,31340.0,63900.0,160.0,770.0,930.0,3460.0,10275.0,13735.0,39040.0,40760.0,79800.0,32825.0,32490.0,65315.0,6600.0,9765.0,16365.0,3060.0,8765.0,11825.0,160.0,795.0,955.0,7510.0,890.0,930.0,5785.0,735.0,0.0,2860.0,1355.0,0.0,3820.0,2460.0,0.0,9645.0,58460.0,0.0,29625.0,63900.0,930.0,6070.0,825.0,770.0,4670.0,355.0,0.0,2210.0,755.0,0.0,2655.0,1595.0,0.0,4080.0,27810.0,0.0,19690.0,31340.0,770.0,1440.0,65.0,160.0,1115.0,380.0,0.0,650.0,600.0,0.0,1165.0,865.0,0.0,5565.0,30650.0,0.0,7485.0,6670.0,5595.0,2825.0,2700.0,855.0,3610.0,670.0,8795.0,805.0,28185.0,6045.0,5490.0,4515.0,2160.0,2055.0,545.0,2480.0,330.0,3435.0,240.0,18530.0,1440.0,1180.0,1080.0,665.0,645.0,310.0,1135.0,340.0,5360.0,565.0,9660.0
"Alexandria city, Virginia",2009-2013,1185.0,6190.0,7375.0,1145.0,4775.0,5920.0,1165.0,3455.0,4620.0,1485.0,4480.0,5965.0,23355.0,18130.0,41485.0,28335.0,37030.0,65370.0,6445.0,15940.0,22385.0,21850.0,20630.0,42480.0,45.0,460.0,505.0,2205.0,7595.0,9800.0,26090.0,28980.0,55070.0,21990.0,21545.0,43535.0,4350.0,8935.0,13285.0,1955.0,6090.0,8045.0,45.0,460.0,505.0,5750.0,1125.0,505.0,5045.0,880.0,0.0,3220.0,1405.0,0.0,2965.0,2995.0,0.0,5405.0,36080.0,0.0,22385.0,42480.0,505.0,4765.0,970.0,460.0,4385.0,395.0,0.0,2580.0,875.0,0.0,2215.0,2260.0,0.0,1995.0,16135.0,0.0,15940.0,20630.0,460.0,985.0,155.0,45.0,660.0,485.0,0.0,640.0,530.0,0.0,750.0,735.0,0.0,3410.0,19945.0,0.0,5660.0,4650.0,5000.0,2055.0,3095.0,515.0,2750.0,330.0,4825.0,490.0,21330.0,4675.0,3880.0,4340.0,1735.0,2460.0,280.0,2000.0,115.0,1550.0,80.0,15025.0,985.0,770.0,665.0,325.0,635.0,235.0,745.0,215.0,3275.0,410.0,6305.0
