city,year,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,B1,B2,B3,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E5,E6,E7,E9,E10,E11,E13,E14,E15,E17,E18,E19,E21,E22,E23,F1,F2,F3,F5,F6,F7,F9,F10,F11,F13,F14,F15,F17,F18,F19,F21,F22,F23,G1,G2,G3,G5,G6,G7,G9,G10,G11,G13,G14,G15,G17,G18,G19,H1,H2,H4,H5,H7,H8,H10,H11,H13,H14,H16,I1,I2,I4,I5,I7,I8,I10,I11,I13,I14,I16,J1,J2,J4,J5,J7,J8,J10,J11,J13,J14,J16
"Elgin city, Illinois",2014-2018,1570.0,2570.0,4140.0,2425.0,2580.0,5005.0,4650.0,2575.0,7225.0,2710.0,1505.0,4215.0,13685.0,2410.0,16095.0,25040.0,11640.0,36680.0,7155.0,6085.0,13240.0,17885.0,5555.0,23440.0,,,,3315.0,3465.0,6780.0,21725.0,8180.0,29905.0,18255.0,5965.0,24220.0,3955.0,3090.0,7045.0,2655.0,2340.0,4995.0,175.0,245.0,420.0,3395.0,740.0,,3920.0,1090.0,,3860.0,3360.0,,915.0,3305.0,,1150.0,14945.0,,13240.0,23440.0,,2020.0,550.0,,2215.0,365.0,,1375.0,1195.0,,275.0,1230.0,,195.0,2215.0,,6085.0,5555.0,,1375.0,190.0,,1705.0,725.0,,2485.0,2165.0,,640.0,2075.0,,955.0,12730.0,,3335.0,2790.0,3900.0,1565.0,3505.0,585.0,660.0,60.0,645.0,0.0,12045.0,1950.0,1620.0,2205.0,620.0,1130.0,100.0,120.0,0.0,25.0,0.0,5430.0,1375.0,1165.0,1695.0,945.0,2375.0,485.0,545.0,60.0,620.0,0.0,6610.0
"Dallas city, Texas",2014-2018,21090.0,65840.0,86930.0,23605.0,52355.0,75960.0,33950.0,62715.0,96665.0,18360.0,29860.0,48220.0,111335.0,86710.0,198045.0,208340.0,297475.0,505815.0,58325.0,143920.0,202245.0,150020.0,153555.0,303575.0,,,,30790.0,85400.0,116190.0,177555.0,212075.0,389630.0,155240.0,160290.0,315530.0,28850.0,66215.0,95065.0,21905.0,61265.0,83170.0,2345.0,9700.0,12045.0,66660.0,20265.0,,59290.0,16670.0,,44120.0,52540.0,,12990.0,35225.0,,19175.0,178870.0,,202245.0,303575.0,,51550.0,14285.0,,45515.0,6840.0,,31230.0,31480.0,,7720.0,22135.0,,7900.0,78810.0,,143920.0,153555.0,,15110.0,5980.0,,13775.0,9830.0,,12890.0,21060.0,,5270.0,13090.0,,11275.0,100060.0,,64935.0,53905.0,55210.0,19255.0,35945.0,6640.0,9125.0,1415.0,13035.0,1965.0,178250.0,50385.0,42750.0,42525.0,13865.0,25375.0,3740.0,5195.0,515.0,4000.0,395.0,127480.0,14550.0,11155.0,12685.0,5390.0,10565.0,2895.0,3930.0,900.0,9025.0,1565.0,50755.0
"Fort Worth city, Texas",2014-2018,11935.0,27105.0,39040.0,13910.0,20175.0,34085.0,23720.0,24270.0,47990.0,15505.0,12865.0,28370.0,101685.0,40565.0,142250.0,166760.0,124980.0,291740.0,40490.0,61355.0,101845.0,126270.0,63625.0,189895.0,,,,18810.0,35040.0,53850.0,147950.0,89940.0,237890.0,130390.0,65660.0,196050.0,22680.0,28395.0,51075.0,12410.0,27395.0,39805.0,1280.0,3535.0,4815.0,30675.0,8365.0,,26135.0,7950.0,,24770.0,23225.0,,8500.0,19870.0,,11775.0,130480.0,,101845.0,189895.0,,21550.0,5555.0,,17645.0,2530.0,,14055.0,10215.0,,4010.0,8855.0,,4100.0,36470.0,,61355.0,63625.0,,9125.0,2810.0,,8490.0,5420.0,,10715.0,13010.0,,4490.0,11015.0,,7675.0,94010.0,,30080.0,24925.0,24870.0,10360.0,21300.0,3525.0,6640.0,455.0,7985.0,545.0,90875.0,21150.0,18595.0,16940.0,6735.0,12355.0,1755.0,3040.0,165.0,2305.0,145.0,55790.0,8930.0,6330.0,7930.0,3625.0,8945.0,1770.0,3600.0,285.0,5685.0,400.0,35090.0
"Arlington city, Texas",2014-2018,4240.0,11990.0,16230.0,5240.0,10245.0,15485.0,9300.0,14140.0,23440.0,7560.0,7135.0,14695.0,48235.0,16895.0,65130.0,74575.0,60405.0,134985.0,16380.0,32135.0,48515.0,58195.0,28275.0,86470.0,,,,7455.0,18200.0,25655.0,67120.0,42205.0,109325.0,59710.0,30180.0,89890.0,9265.0,15310.0,24575.0,5200.0,13530.0,18730.0,400.0,1375.0,1775.0,13395.0,2840.0,,12960.0,2530.0,,13245.0,10190.0,,3840.0,10855.0,,5075.0,60055.0,,48515.0,86470.0,,10060.0,1930.0,,9455.0,790.0,,8730.0,5410.0,,2035.0,5100.0,,1855.0,15040.0,,32135.0,28275.0,,3335.0,910.0,,3505.0,1740.0,,4515.0,4780.0,,1805.0,5755.0,,3220.0,45015.0,,13085.0,11460.0,12460.0,5260.0,11785.0,1625.0,3190.0,225.0,2800.0,165.0,43320.0,9800.0,8720.0,9090.0,3850.0,7655.0,825.0,1600.0,70.0,695.0,65.0,28840.0,3290.0,2745.0,3370.0,1410.0,4125.0,800.0,1585.0,150.0,2095.0,95.0,14465.0
"Houston city, Texas",2014-2018,30095.0,106535.0,136630.0,34580.0,84500.0,119080.0,51790.0,96820.0,148610.0,32130.0,44940.0,77070.0,215560.0,151395.0,366955.0,364155.0,484185.0,848340.0,86975.0,246985.0,333960.0,277180.0,237200.0,514380.0,,,,46120.0,150235.0,196355.0,318035.0,333950.0,651985.0,284535.0,249055.0,533590.0,42880.0,108910.0,151790.0,33020.0,112210.0,145230.0,3725.0,14005.0,17730.0,108550.0,28080.0,,93805.0,25275.0,,74165.0,74445.0,,22160.0,54910.0,,35280.0,331675.0,,333960.0,514380.0,,87030.0,19505.0,,75615.0,8885.0,,53815.0,43005.0,,14035.0,30905.0,,16495.0,134900.0,,246985.0,237200.0,,21520.0,8575.0,,18190.0,16390.0,,20350.0,31440.0,,8125.0,24005.0,,18785.0,196775.0,,105790.0,90605.0,89370.0,37770.0,62570.0,11650.0,16205.0,2375.0,23075.0,2820.0,297010.0,84840.0,74925.0,72305.0,28955.0,44795.0,6725.0,10060.0,1010.0,9120.0,595.0,221120.0,20950.0,15680.0,17065.0,8815.0,17780.0,4930.0,6145.0,1365.0,13960.0,2230.0,75900.0
"The Woodlands CDP, Texas",2014-2018,965.0,1395.0,2360.0,915.0,1415.0,2330.0,2200.0,1415.0,3615.0,1295.0,875.0,2170.0,23555.0,6505.0,30060.0,28930.0,11610.0,40540.0,6080.0,4210.0,10290.0,22850.0,7395.0,30245.0,,,,2825.0,2475.0,5300.0,26105.0,9135.0,35240.0,22910.0,7525.0,30435.0,3265.0,1770.0,5035.0,2710.0,2170.0,4880.0,40.0,135.0,175.0,1855.0,505.0,,1810.0,520.0,,2515.0,1100.0,,1085.0,1085.0,,3025.0,27030.0,,10290.0,30245.0,,930.0,465.0,,1135.0,280.0,,1120.0,295.0,,395.0,480.0,,630.0,5875.0,,4210.0,7395.0,,925.0,40.0,,675.0,240.0,,1395.0,805.0,,690.0,605.0,,2395.0,21155.0,,1850.0,1600.0,1725.0,1230.0,2500.0,1180.0,1055.0,400.0,2795.0,470.0,9925.0,925.0,740.0,1050.0,750.0,1115.0,480.0,365.0,125.0,485.0,75.0,3940.0,925.0,860.0,675.0,480.0,1380.0,700.0,690.0,275.0,2305.0,395.0,5975.0
"Sugar Land city, Texas",2014-2018,1215.0,655.0,1870.0,1285.0,445.0,1730.0,2340.0,645.0,2985.0,1865.0,735.0,2600.0,25190.0,3995.0,29185.0,31895.0,6475.0,38375.0,6215.0,2645.0,8860.0,25680.0,3830.0,29510.0,,,,3315.0,1730.0,5045.0,28580.0,4745.0,33325.0,25915.0,4075.0,29990.0,2945.0,984.0,3929.0,2805.0,1330.0,4135.0,220.0,90.0,310.0,1510.0,360.0,,1285.0,455.0,,1895.0,1090.0,,1315.0,1290.0,,2855.0,26330.0,,8860.0,29510.0,,515.0,140.0,,375.0,75.0,,605.0,40.0,,480.0,260.0,,670.0,3325.0,,2645.0,3830.0,,995.0,220.0,,910.0,380.0,,1290.0,1050.0,,835.0,1030.0,,2185.0,23005.0,,1500.0,1390.0,1275.0,980.0,1830.0,780.0,1210.0,480.0,2260.0,510.0,8075.0,500.0,500.0,369.0,365.0,605.0,240.0,440.0,195.0,400.0,30.0,2314.0,995.0,885.0,900.0,610.0,1220.0,540.0,770.0,285.0,1865.0,485.0,5750.0
"Washington city, District of Columbia",2014-2018,9740.0,50625.0,60365.0,7460.0,20460.0,27920.0,5425.0,11160.0,16585.0,6505.0,12145.0,18650.0,88440.0,69360.0,157800.0,117570.0,163750.0,281320.0,27150.0,74960.0,102110.0,90425.0,88790.0,179215.0,,,,13425.0,44300.0,57725.0,104145.0,119450.0,223595.0,90755.0,89085.0,179840.0,13885.0,32700.0,46585.0,11950.0,36345.0,48295.0,980.0,5620.0,6600.0,43515.0,16855.0,,19445.0,8475.0,,9055.0,7530.0,,8525.0,10125.0,,21570.0,136225.0,,102110.0,179215.0,,35925.0,14700.0,,15025.0,5435.0,,6520.0,4640.0,,6120.0,6025.0,,11370.0,57990.0,,74960.0,88790.0,,7590.0,2155.0,,4420.0,3040.0,,2535.0,2890.0,,2405.0,4100.0,,10200.0,78235.0,,42435.0,34610.0,18725.0,8110.0,7985.0,2275.0,7730.0,1385.0,18005.0,1915.0,94880.0,34890.0,28305.0,14395.0,5485.0,5640.0,1325.0,5460.0,805.0,8660.0,425.0,69045.0,7545.0,6305.0,4335.0,2625.0,2345.0,950.0,2265.0,580.0,9345.0,1490.0,25835.0
"Arlington CDP, Virginia",2014-2018,1860.0,8410.0,10270.0,1770.0,5170.0,6940.0,1335.0,3350.0,4685.0,1740.0,4620.0,6360.0,38790.0,37660.0,76450.0,45505.0,59210.0,104715.0,8630.0,22640.0,31270.0,36875.0,36570.0,73445.0,,,,3655.0,12790.0,16445.0,41850.0,46420.0,88270.0,37120.0,37425.0,74545.0,5050.0,10665.0,15715.0,3120.0,10125.0,13245.0,205.0,1000.0,1205.0,8275.0,1995.0,,5875.0,1065.0,,3310.0,1375.0,,3795.0,2570.0,,10015.0,66440.0,,31270.0,73445.0,,6645.0,1765.0,,4765.0,405.0,,2465.0,885.0,,3040.0,1580.0,,5730.0,31935.0,,22640.0,36570.0,,1630.0,230.0,,1110.0,660.0,,845.0,490.0,,755.0,990.0,,4285.0,34505.0,,8175.0,7485.0,5790.0,3645.0,3165.0,1055.0,3530.0,395.0,8305.0,670.0,28965.0,6555.0,6125.0,4690.0,2965.0,2390.0,715.0,2810.0,190.0,4345.0,130.0,20790.0,1620.0,1360.0,1095.0,675.0,775.0,340.0,720.0,205.0,3960.0,540.0,8170.0
"Alexandria city, Virginia",2014-2018,1255.0,6605.0,7860.0,1280.0,5045.0,6325.0,1020.0,3425.0,4445.0,1510.0,4395.0,5905.0,24920.0,20520.0,45440.0,29990.0,39990.0,69980.0,6415.0,17380.0,23795.0,23575.0,22610.0,46185.0,,,,2420.0,9355.0,11775.0,27570.0,30635.0,58205.0,23705.0,23780.0,47485.0,4015.0,8835.0,12850.0,2125.0,6985.0,9110.0,145.0,390.0,535.0,6180.0,1680.0,,5555.0,775.0,,3135.0,1310.0,,2895.0,3010.0,,6035.0,39410.0,,23795.0,46185.0,,5245.0,1360.0,,4620.0,425.0,,2675.0,750.0,,2155.0,2240.0,,2685.0,17835.0,,17380.0,22610.0,,935.0,320.0,,935.0,350.0,,460.0,560.0,,740.0,770.0,,3350.0,21575.0,,6045.0,5285.0,5475.0,2510.0,2760.0,450.0,2670.0,385.0,5005.0,470.0,21955.0,5110.0,4460.0,4545.0,1950.0,2340.0,285.0,1930.0,235.0,1895.0,55.0,15820.0,935.0,825.0,935.0,565.0,420.0,170.0,740.0,150.0,3110.0,415.0,6140.0
"Miami city, Florida",2014-2018,7610.0,37760.0,45370.0,7255.0,23250.0,30505.0,7005.0,22185.0,29190.0,3950.0,9950.0,13900.0,25070.0,27005.0,52075.0,50885.0,120150.0,171035.0,19980.0,77000.0,96980.0,30910.0,43150.0,74060.0,,,,12050.0,48465.0,60515.0,38835.0,71685.0,110520.0,31820.0,43965.0,75785.0,8215.0,31980.0,40195.0,9740.0,39790.0,49530.0,1120.0,4420.0,5540.0,33790.0,11580.0,,25050.0,5450.0,,19325.0,9860.0,,6595.0,7305.0,,12215.0,39860.0,,96980.0,74060.0,,28330.0,9430.0,,20645.0,2605.0,,15970.0,6210.0,,4915.0,5035.0,,7140.0,19865.0,,77000.0,43150.0,,5460.0,2150.0,,4405.0,2845.0,,3355.0,3650.0,,1680.0,2270.0,,5075.0,19995.0,,32995.0,27865.0,24540.0,13995.0,17885.0,5135.0,5270.0,1085.0,9020.0,1440.0,89710.0,27645.0,23720.0,20225.0,11115.0,14755.0,3720.0,3915.0,770.0,5230.0,465.0,71770.0,5355.0,4150.0,4325.0,2885.0,3130.0,1415.0,1355.0,315.0,3790.0,975.0,17955.0
"Fort Lauderdale city, Florida",2014-2018,3220.0,8290.0,11510.0,3565.0,5165.0,8730.0,5745.0,7325.0,13070.0,3235.0,3230.0,6465.0,23585.0,10800.0,34385.0,39350.0,34810.0,74160.0,13395.0,20235.0,33630.0,25955.0,14575.0,40530.0,,,,7685.0,11860.0,19545.0,31665.0,22950.0,54615.0,26150.0,14825.0,40975.0,5910.0,8805.0,14715.0,6770.0,10250.0,17020.0,520.0,920.0,1440.0,9125.0,2390.0,,7460.0,1265.0,,8770.0,4300.0,,2745.0,3720.0,,5530.0,28855.0,,33630.0,40530.0,,6790.0,1500.0,,4830.0,330.0,,5335.0,1990.0,,1550.0,1680.0,,1730.0,9070.0,,20235.0,14575.0,,2335.0,890.0,,2630.0,935.0,,3435.0,2310.0,,1195.0,2040.0,,3800.0,19785.0,,9030.0,8070.0,7285.0,4810.0,8295.0,2490.0,2360.0,780.0,4765.0,870.0,31735.0,6705.0,5945.0,4685.0,3075.0,5005.0,830.0,1230.0,280.0,1430.0,120.0,19055.0,2330.0,2130.0,2595.0,1730.0,3290.0,1660.0,1125.0,495.0,3340.0,755.0,12680.0
"West Palm Beach city, Florida",2014-2018,1950.0,4050.0,6000.0,1965.0,3685.0,5650.0,2975.0,4805.0,7780.0,1900.0,2435.0,4335.0,11295.0,6630.0,17925.0,20085.0,21605.0,41690.0,6875.0,12285.0,19160.0,13210.0,9320.0,22530.0,,,,3625.0,6855.0,10480.0,16460.0,14750.0,31210.0,13320.0,9705.0,23025.0,3310.0,5910.0,9220.0,3250.0,5515.0,8765.0,215.0,465.0,680.0,4690.0,1310.0,,4720.0,930.0,,5400.0,2385.0,,1865.0,2465.0,,2485.0,15440.0,,19160.0,22530.0,,3095.0,950.0,,3265.0,420.0,,3690.0,1120.0,,1035.0,1395.0,,1195.0,5435.0,,12285.0,9320.0,,1595.0,360.0,,1455.0,510.0,,1710.0,1265.0,,830.0,1070.0,,1290.0,10005.0,,4650.0,3925.0,4555.0,2890.0,5125.0,1455.0,1630.0,195.0,2025.0,300.0,17985.0,3055.0,2640.0,3145.0,1955.0,3490.0,780.0,910.0,50.0,825.0,90.0,11425.0,1595.0,1285.0,1415.0,940.0,1630.0,670.0,720.0,145.0,1200.0,210.0,6560.0
