city,year,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,B1,B2,B3,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E5,E6,E7,E9,E10,E11,E13,E14,E15,E17,E18,E19,E21,E22,E23,F1,F2,F3,F5,F6,F7,F9,F10,F11,F13,F14,F15,F17,F18,F19,F21,F22,F23,G1,G2,G3,G5,G6,G7,G9,G10,G11,G13,G14,G15,G17,G18,G19,H1,H2,H4,H5,H7,H8,H10,H11,H13,H14,H16,I1,I2,I4,I5,I7,I8,I10,I11,I13,I14,I16,J1,J2,J4,J5,J7,J8,J10,J11,J13,J14,J16
"Elgin city, Illinois",2012-2016,1650.0,3395.0,5045.0,2715.0,2770.0,5485.0,4390.0,2680.0,7070.0,2830.0,1195.0,4025.0,11820.0,2040.0,13860.0,23400.0,12080.0,35480.0,7580.0,6545.0,14125.0,15665.0,5395.0,21060.0,160.0,140.0,300.0,3345.0,3915.0,7260.0,19900.0,8025.0,27925.0,16125.0,5890.0,22015.0,4405.0,3150.0,7555.0,2700.0,2860.0,5560.0,170.0,175.0,345.0,4285.0,460.0,300.0,4365.0,1120.0,0.0,3250.0,3820.0,0.0,1155.0,2870.0,0.0,1070.0,12795.0,0.0,14125.0,21060.0,300.0,2925.0,330.0,140.0,2315.0,455.0,0.0,1020.0,1660.0,0.0,260.0,935.0,0.0,25.0,2015.0,0.0,6545.0,5395.0,140.0,1360.0,130.0,160.0,2050.0,665.0,0.0,2230.0,2160.0,0.0,895.0,1935.0,0.0,1045.0,10780.0,0.0,4240.0,3405.0,4265.0,1495.0,2920.0,560.0,885.0,70.0,805.0,30.0,13115.0,2890.0,2280.0,2230.0,515.0,790.0,65.0,100.0,0.0,0.0,0.0,6010.0,1350.0,1125.0,2035.0,980.0,2130.0,495.0,785.0,70.0,805.0,30.0,7105.0
"Dallas city, Texas",2012-2016,23195.0,74160.0,97355.0,26700.0,53045.0,79745.0,34975.0,59365.0,94340.0,18860.0,26290.0,45150.0,100570.0,70690.0,171260.0,204300.0,283555.0,487855.0,59835.0,138880.0,198715.0,142120.0,136325.0,278445.0,2345.0,8350.0,10695.0,31075.0,84230.0,115305.0,170880.0,190975.0,361855.0,149330.0,151920.0,301250.0,30225.0,62815.0,93040.0,22310.0,59915.0,82225.0,2450.0,8905.0,11355.0,76870.0,9785.0,10695.0,58100.0,21645.0,0.0,37740.0,56600.0,0.0,10495.0,34660.0,0.0,15505.0,155755.0,0.0,198715.0,278445.0,10695.0,60215.0,5595.0,8350.0,42955.0,10090.0,0.0,24340.0,35025.0,0.0,5695.0,20600.0,0.0,5675.0,65015.0,0.0,138880.0,136325.0,8350.0,16655.0,4190.0,2345.0,15145.0,11555.0,0.0,13400.0,21575.0,0.0,4800.0,14060.0,0.0,9830.0,90740.0,0.0,75060.0,58695.0,52360.0,14990.0,29695.0,5535.0,7210.0,1185.0,10930.0,1810.0,175255.0,58995.0,47110.0,38535.0,9645.0,18575.0,2455.0,3660.0,350.0,2965.0,355.0,122730.0,16070.0,11590.0,13825.0,5345.0,11120.0,3080.0,3550.0,835.0,7970.0,1460.0,52535.0
"Fort Worth city, Texas",2012-2016,12540.0,29645.0,42185.0,14955.0,21300.0,36255.0,23830.0,22505.0,46335.0,16140.0,12465.0,28605.0,90915.0,35130.0,126045.0,158380.0,121045.0,279425.0,37960.0,59345.0,97305.0,119055.0,58635.0,177690.0,1365.0,3065.0,4430.0,18725.0,34865.0,53590.0,138290.0,83115.0,221405.0,124325.0,64230.0,188555.0,20035.0,27100.0,47135.0,12640.0,26320.0,38960.0,1385.0,3390.0,4775.0,33350.0,4405.0,4430.0,26955.0,9300.0,0.0,20795.0,25540.0,0.0,7470.0,21140.0,0.0,8740.0,117305.0,0.0,97305.0,177690.0,4430.0,24095.0,2485.0,3065.0,18060.0,3240.0,0.0,10990.0,11515.0,0.0,3165.0,9305.0,0.0,3035.0,32095.0,0.0,59345.0,58635.0,3065.0,9255.0,1920.0,1365.0,8895.0,6060.0,0.0,9805.0,14025.0,0.0,4305.0,11835.0,0.0,5705.0,85210.0,0.0,32445.0,26200.0,25065.0,9020.0,17360.0,2695.0,5550.0,385.0,5680.0,655.0,86100.0,23420.0,19760.0,16865.0,5295.0,9280.0,980.0,2205.0,130.0,1650.0,155.0,53420.0,9020.0,6440.0,8195.0,3725.0,8080.0,1715.0,3350.0,260.0,4030.0,500.0,32675.0
"Arlington city, Texas",2012-2016,4390.0,13935.0,18325.0,5665.0,11670.0,17335.0,10650.0,13950.0,24600.0,8095.0,6710.0,14805.0,46030.0,13750.0,59780.0,74830.0,60015.0,134845.0,17060.0,32085.0,49145.0,57340.0,26655.0,83995.0,430.0,1280.0,1710.0,7585.0,18865.0,26450.0,66815.0,39870.0,106685.0,59055.0,29695.0,88750.0,9815.0,14645.0,24460.0,5490.0,14285.0,19775.0,475.0,1395.0,1870.0,15375.0,1245.0,1710.0,14300.0,3035.0,0.0,12255.0,12340.0,0.0,3345.0,11465.0,0.0,3875.0,55905.0,0.0,49145.0,83995.0,1710.0,11815.0,845.0,1280.0,10485.0,1185.0,0.0,7090.0,6860.0,0.0,1460.0,5255.0,0.0,1240.0,12510.0,0.0,32085.0,26655.0,1280.0,3560.0,400.0,430.0,3815.0,1850.0,0.0,5165.0,5480.0,0.0,1885.0,6210.0,0.0,2635.0,43395.0,0.0,15070.0,12985.0,13785.0,4965.0,10570.0,1405.0,2515.0,200.0,2285.0,215.0,44225.0,11610.0,10130.0,10085.0,3440.0,5920.0,545.0,900.0,105.0,415.0,65.0,28930.0,3460.0,2855.0,3700.0,1525.0,4650.0,860.0,1620.0,95.0,1875.0,155.0,15305.0
"Houston city, Texas",2012-2016,33290.0,114995.0,148285.0,38185.0,87765.0,125950.0,54110.0,96120.0,150230.0,32715.0,42295.0,75010.0,200820.0,130875.0,331695.0,359120.0,472050.0,831165.0,90880.0,240420.0,331300.0,264840.0,221280.0,486120.0,3400.0,10350.0,13750.0,48535.0,145860.0,194395.0,307185.0,315840.0,623025.0,276050.0,245445.0,521495.0,44675.0,107450.0,152125.0,34895.0,107650.0,142545.0,3495.0,11495.0,14990.0,120345.0,14190.0,13750.0,95485.0,30465.0,0.0,65660.0,84565.0,0.0,19425.0,55585.0,0.0,30390.0,301310.0,0.0,331300.0,486120.0,13750.0,96730.0,7915.0,10350.0,75200.0,12565.0,0.0,44245.0,51870.0,0.0,11025.0,31270.0,0.0,13220.0,117655.0,0.0,240420.0,221280.0,10350.0,23615.0,6275.0,3400.0,20285.0,17900.0,0.0,21415.0,32695.0,0.0,8400.0,24315.0,0.0,17170.0,183655.0,0.0,117480.0,96335.0,89045.0,32450.0,53835.0,9230.0,14005.0,2065.0,20310.0,2465.0,294675.0,94495.0,79290.0,69935.0,22685.0,35580.0,4450.0,7680.0,730.0,7410.0,495.0,215100.0,22980.0,17045.0,19105.0,9765.0,18260.0,4780.0,6325.0,1335.0,12900.0,1970.0,79570.0
"The Woodlands CDP, Texas",2012-2016,975.0,1525.0,2500.0,805.0,1440.0,2245.0,2340.0,1665.0,4005.0,1225.0,955.0,2180.0,22925.0,5450.0,28375.0,28275.0,11030.0,39305.0,5210.0,4475.0,9685.0,22875.0,6440.0,29315.0,190.0,115.0,305.0,2235.0,2275.0,4510.0,25850.0,8640.0,34490.0,22985.0,6745.0,29730.0,3030.0,2255.0,5285.0,2065.0,1905.0,3970.0,190.0,115.0,305.0,1845.0,355.0,305.0,1785.0,460.0,0.0,2765.0,1240.0,0.0,860.0,1320.0,0.0,2430.0,25940.0,0.0,9685.0,29315.0,305.0,1075.0,335.0,115.0,1125.0,315.0,0.0,1310.0,355.0,0.0,340.0,615.0,0.0,625.0,4820.0,0.0,4475.0,6440.0,115.0,770.0,20.0,190.0,660.0,145.0,0.0,1455.0,885.0,0.0,520.0,705.0,0.0,1805.0,21120.0,0.0,1825.0,1495.0,1690.0,1060.0,2675.0,960.0,840.0,185.0,2230.0,280.0,9260.0,1055.0,770.0,1025.0,605.0,1235.0,485.0,320.0,25.0,525.0,20.0,4160.0,765.0,720.0,660.0,450.0,1445.0,475.0,520.0,160.0,1705.0,260.0,5095.0
"Sugar Land city, Texas",2012-2016,995.0,435.0,1430.0,1085.0,315.0,1400.0,2080.0,535.0,2615.0,1235.0,735.0,1970.0,17550.0,3055.0,20605.0,22945.0,5075.0,28020.0,4990.0,1785.0,6775.0,17760.0,3230.0,20990.0,200.0,60.0,260.0,2500.0,960.0,3460.0,20250.0,4055.0,24305.0,18055.0,3325.0,21380.0,2525.0,875.0,3400.0,2175.0,800.0,2975.0,200.0,75.0,275.0,1150.0,20.0,260.0,1000.0,400.0,0.0,1495.0,1120.0,0.0,1065.0,900.0,0.0,2065.0,18540.0,0.0,6775.0,20990.0,260.0,355.0,20.0,60.0,235.0,80.0,0.0,425.0,110.0,0.0,535.0,195.0,0.0,235.0,2820.0,0.0,1785.0,3230.0,60.0,795.0,0.0,200.0,765.0,320.0,0.0,1070.0,1010.0,0.0,530.0,705.0,0.0,1830.0,15720.0,0.0,1135.0,995.0,995.0,595.0,1455.0,630.0,985.0,335.0,1800.0,420.0,6370.0,340.0,340.0,235.0,210.0,410.0,115.0,510.0,135.0,180.0,0.0,1675.0,795.0,655.0,765.0,385.0,1045.0,515.0,475.0,200.0,1620.0,420.0,4700.0
"Washington city, District of Columbia",2012-2016,10295.0,54075.0,64370.0,8370.0,22735.0,31105.0,5805.0,12525.0,18330.0,7685.0,12530.0,20215.0,80515.0,62010.0,142525.0,112670.0,163875.0,276545.0,27755.0,76775.0,104530.0,84035.0,82420.0,166455.0,880.0,4675.0,5555.0,13250.0,46100.0,59350.0,98540.0,113100.0,211640.0,85280.0,87625.0,172905.0,14695.0,32990.0,47685.0,11720.0,38365.0,50085.0,975.0,4885.0,5860.0,47180.0,11635.0,5555.0,20970.0,10135.0,0.0,9200.0,9130.0,0.0,8840.0,11375.0,0.0,18350.0,124180.0,0.0,104530.0,166455.0,5555.0,39360.0,10040.0,4675.0,15915.0,6820.0,0.0,6670.0,5855.0,0.0,5795.0,6735.0,0.0,9040.0,52970.0,0.0,76775.0,82420.0,4675.0,7820.0,1595.0,880.0,5055.0,3315.0,0.0,2530.0,3275.0,0.0,3045.0,4640.0,0.0,9310.0,71210.0,0.0,46230.0,36595.0,19930.0,8175.0,8190.0,2220.0,8140.0,1475.0,15290.0,1630.0,97780.0,38515.0,30375.0,14995.0,5555.0,5750.0,1430.0,5245.0,740.0,6850.0,265.0,71355.0,7710.0,6215.0,4935.0,2620.0,2435.0,785.0,2895.0,735.0,8440.0,1365.0,26415.0
"Arlington CDP, Virginia",2012-2016,2170.0,8710.0,10880.0,1915.0,5430.0,7345.0,1440.0,3385.0,4825.0,2010.0,4675.0,6685.0,36990.0,33970.0,70960.0,44530.0,56175.0,100705.0,8820.0,21685.0,30505.0,35480.0,33450.0,68930.0,230.0,1045.0,1275.0,3745.0,11945.0,15690.0,40555.0,43185.0,83740.0,35835.0,34765.0,70600.0,5145.0,10300.0,15445.0,3315.0,10040.0,13355.0,230.0,1060.0,1290.0,8705.0,910.0,1275.0,6155.0,1190.0,0.0,3300.0,1525.0,0.0,3700.0,2985.0,0.0,8640.0,62320.0,0.0,30505.0,68930.0,1275.0,6830.0,840.0,1045.0,5000.0,430.0,0.0,2495.0,890.0,0.0,2775.0,1900.0,0.0,4585.0,29385.0,0.0,21685.0,33450.0,1045.0,1875.0,70.0,230.0,1155.0,760.0,0.0,805.0,635.0,0.0,925.0,1085.0,0.0,4055.0,32935.0,0.0,8625.0,7900.0,6100.0,3465.0,3140.0,970.0,3515.0,470.0,7435.0,550.0,28815.0,6750.0,6335.0,4945.0,2690.0,2405.0,650.0,2610.0,250.0,3630.0,115.0,20340.0,1870.0,1565.0,1150.0,775.0,730.0,320.0,905.0,220.0,3805.0,435.0,8460.0
"Alexandria city, Virginia",2012-2016,1220.0,6985.0,8205.0,1175.0,5975.0,7150.0,1220.0,3475.0,4695.0,1550.0,4200.0,5750.0,23545.0,18710.0,42255.0,28710.0,39355.0,68065.0,5995.0,17430.0,23425.0,22610.0,21605.0,44215.0,105.0,315.0,420.0,2295.0,9015.0,11310.0,26310.0,30020.0,56330.0,22840.0,22740.0,45580.0,3730.0,9180.0,12910.0,2040.0,7035.0,9075.0,110.0,405.0,515.0,6430.0,1355.0,420.0,6230.0,925.0,0.0,3135.0,1560.0,0.0,2830.0,2920.0,0.0,4805.0,37450.0,0.0,23425.0,44215.0,420.0,5485.0,1185.0,315.0,5490.0,490.0,0.0,2555.0,920.0,0.0,1885.0,2315.0,0.0,2020.0,16690.0,0.0,17430.0,21605.0,315.0,945.0,170.0,105.0,740.0,435.0,0.0,580.0,640.0,0.0,945.0,605.0,0.0,2785.0,20760.0,0.0,6295.0,5210.0,6160.0,2570.0,2700.0,470.0,2600.0,400.0,4235.0,425.0,21990.0,5350.0,4505.0,5420.0,2035.0,2160.0,280.0,1675.0,125.0,1610.0,90.0,16215.0,940.0,705.0,740.0,535.0,540.0,190.0,925.0,275.0,2625.0,335.0,5770.0
