city,year,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,B1,B2,B3,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E5,E6,E7,E9,E10,E11,E13,E14,E15,E17,E18,E19,E21,E22,E23,F1,F2,F3,F5,F6,F7,F9,F10,F11,F13,F14,F15,F17,F18,F19,F21,F22,F23,G1,G2,G3,G5,G6,G7,G9,G10,G11,G13,G14,G15,G17,G18,G19,H1,H2,H4,H5,H7,H8,H10,H11,H13,H14,H16,I1,I2,I4,I5,I7,I8,I10,I11,I13,I14,I16,J1,J2,J4,J5,J7,J8,J10,J11,J13,J14,J16
"Elgin city, Illinois",2011-2015,1640.0,3050.0,4690.0,2410.0,2735.0,5145.0,4505.0,2650.0,7155.0,2830.0,1060.0,3890.0,11910.0,2285.0,14195.0,23295.0,11780.0,35075.0,8060.0,6350.0,14410.0,15060.0,5265.0,20325.0,175.0,165.0,340.0,3555.0,3820.0,7375.0,19565.0,7795.0,27360.0,15705.0,5810.0,21515.0,4725.0,3185.0,7910.0,2685.0,2615.0,5300.0,185.0,175.0,360.0,3785.0,570.0,340.0,4195.0,950.0,0.0,3880.0,3270.0,0.0,1290.0,2600.0,0.0,1265.0,12930.0,0.0,14410.0,20325.0,340.0,2460.0,425.0,165.0,2375.0,360.0,0.0,1150.0,1495.0,0.0,280.0,780.0,0.0,85.0,2200.0,0.0,6350.0,5265.0,165.0,1325.0,145.0,175.0,1820.0,590.0,0.0,2730.0,1775.0,0.0,1010.0,1820.0,0.0,1180.0,10730.0,0.0,3730.0,3125.0,4100.0,1490.0,3435.0,620.0,1030.0,25.0,910.0,35.0,13205.0,2455.0,2015.0,2280.0,575.0,940.0,25.0,125.0,0.0,0.0,0.0,5800.0,1280.0,1115.0,1820.0,915.0,2495.0,595.0,905.0,25.0,910.0,35.0,7410.0
"Dallas city, Texas",2011-2015,22425.0,72830.0,95255.0,25105.0,50985.0,76090.0,33530.0,56555.0,90085.0,18925.0,25030.0,43955.0,101865.0,70000.0,171865.0,201855.0,275395.0,477250.0,62045.0,136395.0,198440.0,137475.0,130455.0,267930.0,2330.0,8545.0,10875.0,32390.0,83805.0,116195.0,167130.0,183045.0,350175.0,144830.0,145550.0,290380.0,31180.0,60630.0,91810.0,23400.0,60140.0,83540.0,2440.0,9080.0,11520.0,75120.0,9255.0,10875.0,57355.0,18740.0,0.0,38445.0,51640.0,0.0,10670.0,33285.0,0.0,16860.0,155005.0,0.0,198440.0,267930.0,10875.0,58740.0,5545.0,8545.0,42100.0,8890.0,0.0,24345.0,32210.0,0.0,5325.0,19705.0,0.0,5895.0,64105.0,0.0,136395.0,130455.0,8545.0,16380.0,3710.0,2330.0,15255.0,9850.0,0.0,14100.0,19430.0,0.0,5345.0,13580.0,0.0,10965.0,90900.0,0.0,73435.0,58400.0,52365.0,16080.0,29785.0,5825.0,7705.0,1375.0,12060.0,1860.0,175350.0,57575.0,46910.0,38270.0,10020.0,18130.0,2490.0,3625.0,380.0,3170.0,340.0,120770.0,15860.0,11490.0,14095.0,6060.0,11655.0,3335.0,4080.0,995.0,8890.0,1520.0,54580.0
"Fort Worth city, Texas",2011-2015,13460.0,30110.0,43570.0,15130.0,21035.0,36165.0,23935.0,22355.0,46290.0,16165.0,11845.0,28010.0,87795.0,31630.0,119425.0,156480.0,116980.0,273455.0,39040.0,58245.0,97285.0,116180.0,55850.0,172030.0,1255.0,2885.0,4140.0,19520.0,34125.0,53645.0,135705.0,79970.0,215675.0,121390.0,60945.0,182335.0,20160.0,27075.0,47235.0,13610.0,25810.0,39420.0,1335.0,3140.0,4475.0,34595.0,4835.0,4140.0,26745.0,9420.0,0.0,21040.0,25255.0,0.0,6805.0,21200.0,0.0,8100.0,111315.0,0.0,97285.0,172030.0,4140.0,24610.0,2615.0,2885.0,17680.0,3355.0,0.0,10935.0,11425.0,0.0,2720.0,9125.0,0.0,2300.0,29325.0,0.0,58245.0,55850.0,2885.0,9985.0,2220.0,1255.0,9065.0,6065.0,0.0,10105.0,13830.0,0.0,4085.0,12075.0,0.0,5800.0,81990.0,0.0,33590.0,26595.0,24865.0,8960.0,17435.0,2820.0,5290.0,440.0,5475.0,605.0,86655.0,23960.0,19605.0,16625.0,5120.0,9175.0,830.0,1950.0,145.0,1175.0,110.0,52885.0,9630.0,6990.0,8240.0,3840.0,8260.0,1990.0,3340.0,295.0,4300.0,495.0,33770.0
"Arlington city, Texas",2011-2015,4625.0,14550.0,19175.0,5950.0,11390.0,17340.0,10435.0,13570.0,24005.0,8035.0,6565.0,14600.0,45810.0,12875.0,58685.0,74855.0,58950.0,133810.0,17380.0,30995.0,48375.0,57010.0,26500.0,83510.0,465.0,1460.0,1925.0,7970.0,18255.0,26225.0,66420.0,39235.0,105655.0,58555.0,29235.0,87790.0,9825.0,14295.0,24120.0,6005.0,13875.0,19880.0,465.0,1540.0,2005.0,15950.0,1290.0,1925.0,13910.0,3430.0,0.0,11920.0,12085.0,0.0,3140.0,11460.0,0.0,3440.0,55240.0,0.0,48375.0,83510.0,1925.0,12195.0,890.0,1460.0,10010.0,1380.0,0.0,6765.0,6810.0,0.0,1145.0,5420.0,0.0,875.0,11995.0,0.0,30995.0,26500.0,1460.0,3755.0,400.0,465.0,3900.0,2050.0,0.0,5155.0,5275.0,0.0,1995.0,6040.0,0.0,2565.0,43245.0,0.0,15805.0,13515.0,13375.0,4530.0,10155.0,1460.0,2375.0,145.0,2305.0,240.0,44015.0,12080.0,10365.0,9610.0,2800.0,5455.0,595.0,740.0,75.0,285.0,40.0,28170.0,3720.0,3145.0,3765.0,1730.0,4695.0,865.0,1630.0,65.0,2020.0,200.0,15830.0
"Houston city, Texas",2011-2015,34560.0,114245.0,148805.0,38230.0,85235.0,123465.0,54390.0,94195.0,148585.0,31560.0,40390.0,71950.0,197120.0,124670.0,321790.0,355865.0,458730.0,814600.0,94570.0,232415.0,326985.0,257825.0,215940.0,473765.0,3475.0,10380.0,13855.0,51035.0,140085.0,191120.0,301360.0,308270.0,609630.0,269630.0,238855.0,508485.0,45945.0,105360.0,151305.0,36670.0,103155.0,139825.0,3625.0,11365.0,14990.0,121490.0,13465.0,13855.0,93280.0,30190.0,0.0,64700.0,83885.0,0.0,18460.0,53485.0,0.0,29050.0,292740.0,0.0,326985.0,473765.0,13855.0,96590.0,7275.0,10380.0,72530.0,12705.0,0.0,41925.0,52270.0,0.0,10060.0,30325.0,0.0,11310.0,113365.0,0.0,232415.0,215940.0,10380.0,24900.0,6190.0,3475.0,20750.0,17485.0,0.0,22775.0,31615.0,0.0,8400.0,23160.0,0.0,17740.0,179375.0,0.0,118610.0,95845.0,86890.0,30680.0,52735.0,8765.0,13425.0,1785.0,19470.0,2750.0,291130.0,94485.0,77955.0,67205.0,20510.0,33580.0,3660.0,6995.0,530.0,6250.0,500.0,208515.0,24125.0,17890.0,19685.0,10170.0,19150.0,5105.0,6430.0,1255.0,13225.0,2250.0,82615.0
"The Woodlands CDP, Texas",2011-2015,860.0,1460.0,2320.0,1005.0,1375.0,2380.0,1850.0,1735.0,3585.0,1250.0,815.0,2065.0,22755.0,5000.0,27755.0,27725.0,10390.0,38115.0,5180.0,4060.0,9240.0,22355.0,6225.0,28580.0,195.0,105.0,300.0,2210.0,1960.0,4170.0,25325.0,8325.0,33650.0,22430.0,6445.0,28875.0,3025.0,2145.0,5170.0,2070.0,1684.0,3754.0,195.0,105.0,300.0,1550.0,475.0,300.0,1815.0,570.0,0.0,2685.0,895.0,0.0,830.0,1235.0,0.0,2360.0,25395.0,0.0,9240.0,28580.0,300.0,905.0,450.0,105.0,1020.0,355.0,0.0,1430.0,305.0,0.0,230.0,585.0,0.0,475.0,4525.0,0.0,4060.0,6225.0,105.0,645.0,25.0,195.0,795.0,215.0,0.0,1255.0,590.0,0.0,600.0,650.0,0.0,1885.0,20870.0,0.0,1545.0,1360.0,1740.0,930.0,2595.0,775.0,830.0,205.0,2230.0,490.0,8940.0,900.0,765.0,945.0,500.0,1340.0,400.0,224.0,4.0,420.0,15.0,3829.0,645.0,595.0,795.0,430.0,1255.0,375.0,595.0,195.0,1805.0,475.0,5095.0
"Sugar Land city, Texas",2011-2015,1015.0,430.0,1445.0,900.0,255.0,1155.0,2195.0,650.0,2845.0,1245.0,670.0,1915.0,17320.0,2915.0,20235.0,22670.0,4915.0,27585.0,5415.0,1655.0,7070.0,17070.0,3175.0,20245.0,185.0,90.0,275.0,2635.0,920.0,3555.0,19850.0,3905.0,23755.0,17330.0,3315.0,20645.0,2800.0,775.0,3575.0,2360.0,720.0,3080.0,185.0,110.0,295.0,1140.0,25.0,275.0,885.0,265.0,0.0,1740.0,1100.0,0.0,1025.0,890.0,0.0,2280.0,17955.0,0.0,7070.0,20245.0,275.0,310.0,25.0,90.0,180.0,75.0,0.0,465.0,185.0,0.0,435.0,235.0,0.0,265.0,2650.0,0.0,1655.0,3175.0,90.0,830.0,0.0,185.0,705.0,190.0,0.0,1275.0,915.0,0.0,590.0,655.0,0.0,2015.0,15305.0,0.0,1120.0,1000.0,890.0,570.0,1700.0,770.0,955.0,305.0,1985.0,425.0,6650.0,290.0,290.0,180.0,155.0,455.0,150.0,400.0,125.0,170.0,0.0,1495.0,830.0,710.0,710.0,415.0,1250.0,625.0,555.0,185.0,1815.0,425.0,5160.0
"Washington city, District of Columbia",2011-2015,10045.0,52445.0,62490.0,8755.0,22340.0,31095.0,7075.0,14660.0,21735.0,8120.0,12685.0,20805.0,78755.0,58510.0,137265.0,112750.0,160640.0,273390.0,29060.0,75550.0,104610.0,82925.0,80350.0,163275.0,765.0,4740.0,5505.0,13750.0,44300.0,58050.0,98235.0,111605.0,209840.0,84200.0,85130.0,169330.0,15525.0,33510.0,49035.0,12175.0,37030.0,49205.0,850.0,4970.0,5820.0,45985.0,11005.0,5505.0,21195.0,9900.0,0.0,11140.0,10595.0,0.0,8725.0,12085.0,0.0,17570.0,119695.0,0.0,104610.0,163275.0,5505.0,38360.0,9350.0,4740.0,15745.0,6595.0,0.0,7845.0,6815.0,0.0,5640.0,7045.0,0.0,7965.0,50545.0,0.0,75550.0,80350.0,4740.0,7625.0,1655.0,765.0,5450.0,3305.0,0.0,3295.0,3780.0,0.0,3085.0,5040.0,0.0,9605.0,69150.0,0.0,45120.0,35195.0,20190.0,8545.0,10225.0,2810.0,8010.0,1180.0,14695.0,1480.0,98240.0,37595.0,29140.0,14860.0,5555.0,6985.0,1575.0,5060.0,540.0,6040.0,220.0,70540.0,7525.0,6055.0,5330.0,2990.0,3240.0,1235.0,2950.0,640.0,8655.0,1255.0,27700.0
"Arlington CDP, Virginia",2011-2015,2005.0,8525.0,10530.0,1745.0,5425.0,7170.0,1615.0,4145.0,5760.0,2080.0,4145.0,6225.0,36255.0,32500.0,68755.0,43695.0,54745.0,98440.0,9000.0,21075.0,30075.0,34485.0,32710.0,67195.0,210.0,960.0,1170.0,3510.0,11610.0,15120.0,39975.0,42175.0,82150.0,34780.0,33830.0,68610.0,5605.0,9905.0,15510.0,3095.0,10000.0,13095.0,210.0,1015.0,1225.0,8445.0,910.0,1170.0,6190.0,980.0,0.0,3935.0,1825.0,0.0,3200.0,3020.0,0.0,8305.0,60455.0,0.0,30075.0,67195.0,1170.0,6735.0,830.0,960.0,5020.0,405.0,0.0,3015.0,1130.0,0.0,2265.0,1880.0,0.0,4040.0,28460.0,0.0,21075.0,32710.0,960.0,1710.0,80.0,210.0,1170.0,575.0,0.0,920.0,695.0,0.0,935.0,1140.0,0.0,4265.0,31995.0,0.0,8350.0,7510.0,6075.0,3435.0,3780.0,1145.0,3020.0,460.0,7375.0,545.0,28600.0,6640.0,6135.0,4910.0,2710.0,2870.0,760.0,2140.0,300.0,3345.0,95.0,19905.0,1710.0,1375.0,1165.0,725.0,910.0,385.0,885.0,160.0,4030.0,450.0,8700.0
"Alexandria city, Virginia",2011-2015,1245.0,6315.0,7560.0,1160.0,5580.0,6740.0,1425.0,4045.0,5470.0,1660.0,4380.0,6040.0,22920.0,18150.0,41070.0,28410.0,38470.0,66880.0,6085.0,16305.0,22390.0,22220.0,21765.0,43985.0,105.0,405.0,510.0,2165.0,8135.0,10300.0,26140.0,29930.0,56070.0,22440.0,22740.0,45180.0,3960.0,8915.0,12875.0,1910.0,6355.0,8265.0,110.0,460.0,570.0,5760.0,1290.0,510.0,5645.0,1100.0,0.0,3710.0,1755.0,0.0,2720.0,3320.0,0.0,4555.0,36520.0,0.0,22390.0,43985.0,510.0,4800.0,1110.0,405.0,4935.0,650.0,0.0,2995.0,1045.0,0.0,1740.0,2640.0,0.0,1835.0,16315.0,0.0,16305.0,21765.0,405.0,960.0,180.0,105.0,710.0,450.0,0.0,715.0,710.0,0.0,980.0,680.0,0.0,2720.0,20205.0,0.0,5670.0,4700.0,5570.0,2295.0,3260.0,555.0,2615.0,335.0,4020.0,375.0,21135.0,4715.0,3995.0,4860.0,1865.0,2585.0,305.0,1650.0,100.0,1460.0,90.0,15270.0,955.0,705.0,710.0,430.0,675.0,250.0,965.0,235.0,2565.0,290.0,5870.0
